,articles
57,"Helma Neppérus (born 21 June 1950, in Amsterdam) is a Dutch politician and former tax inspector and rower. As a member of the People's Party for Freedom and Democracy (Volkspartij voor Vrijheid en Democratie) she was an MP between 30 November 2006 and 23 March 2017. She focused on matters of taxation.


== Biography ==
Neppérus studied at the School of Journalism in Utrecht and (tax) law at Leiden University. She was a member of the Royal Students Rowing Club Njord and rowed in the Dutch rowing team. At the Olympics, she was active as an umpire at the rowing. She later held various administrative positions in the rowing world, including the Royal Dutch Rowing Federation (KNRB) and the International Rowing Federation. In 1991 she was appointed an honorary member of the KNRB. She also worked for the Revenue and the Ministry of Finance. She was a board member of the VVD in Voorschoten from 2000 to 2002. In 2002, she was elected into the municipal council of Voorschoten. From 2004 to 2007 she was also VVD fraction leader. In 2005 and 2006 she worked for the Inspectorate (IVW) of the Ministry of Transport. In the 2006 parliamentary elections Neppérus was on the candidate list of the VVD and was elected into the House of Representatives of the Netherlands.


== References ==


== External links ==

Helma Neppérus at World Rowing 
(in Dutch) Helma Neppérus personal website
(in Dutch) House of Representatives biography
(in Dutch) People's Party for Freedom and Democracy website"
58,"Tine ""Tineke"" Netelenbos-Koomen (born 15 February 1944) is a retired Dutch politician of the Labour Party (PvdA) and businesswoman.Netelenbos attended a Lyceum in Amsterdam from May 1960 until June 1966. Netelenbos worked as a civics teacher in Amsterdam from August 1966 until September 1987. Netelenbos served on the Municipal Council of Haarlemmermeer from May 1978 until September 1987. Netelenbos served on the Labour Party Executive Board from July 1983 until September 1987.
Netelenbos became a Member of the House of Representatives after the resignation of Harry van den Bergh, taking office on 10 September 1987 serving as a frontbencher chairing the parliamentary committee for Health and spokesperson for Education, Social Work, Disability Affairs, Abortion and deputy spokesperson for Culture, Emancipation and Equality. After the election of 1994 Netelenbos was appointed as State Secretary for Education, Culture and Science in the Cabinet Kok I, taking office on 22 August 1994. After the election of 1998 Netelenbos returned as a Member of the House of Representatives, taking office on 19 May 1998. Following the cabinet formation of 1998 Netelenbos was appointment as Minister of Transport and Water Management in the Cabinet Kok II, taking office on 3 August 1998. The Cabinet Kok II resigned on 16 April 2002 following the conclusions of the NIOD report into the Srebrenica massacre during the Bosnian War and continued to serve in a demissionary capacity. After the election of 2002 Netelenbos again returned as a Member of the House of Representatives, taking office on 23 May 2002. The Cabinet Kok II was replaced by the Cabinet Balkenende I following the cabinet formation of 2002 on 22 July 2002 and she continued to serve in the House of Representatives as a frontbencher chairing the parliamentary committee for Health, Welfare and Sport and spokesperson for Education, Culture, Disability Affairs, Equality and deputy spokesperson for Abortion and Emancipation. In May 2002 Netelenbos was a candidate as the next Queen's Commissioner of North Holland but lost the nomination to Secretary-General of the Ministry of Justice Harry Borghouts. In September 2002 Netelenbos announced that she wouldn't not stand for the election of 2003 and continued to serve until the end of the parliamentary term on 30 January 2003.
Netelenbos semi-retired from national politics and became active in the public sector and occupied numerous seats as a nonprofit director on several boards of directors and supervisory boards (International Institute of Social History, Museum De Cruquius, Floriade 2002, Radio Netherlands Worldwide, Electronic Commerce Platform, Royal Association of Shipowners and the Maritime Research Institute) and served on several state commissions and councils on behalf of the government (Netherlands Vehicle Authority, Advisory Council for Spatial Planning, Council for Culture, Cadastre Agency and Public Pension Funds PFZW). Netelenbos served as acting Mayor of Oud-Beijerland from 2 May 2005 until 16 October 2006 and as ad interim Mayor of Haarlemmermeer from 16 October 2006 until 20 April 2007 following the resignation of Fons Hertog and as ad interim Mayor of Ede from 7 June 2007 until 21 January 2008 after the appointed of Roel Robbertsen as Queen's Commissioner of Utrecht.


== Decorations ==


== References ==


== External links ==

Official(in Dutch) T. (Tineke) Netelenbos Parlement & Politiek"
59,"Jeltje van Nieuwenhoven (born 2 August 1943) is a retired Dutch politician of the Labour Party (PvdA) and librarian.


== Biography ==


=== Before entering politics ===
Jeltje van Nieuwenhoven was born in Noordwolde in the Frisian municipality of Weststellingwerf. Her father was a carpenter. She went to a public elementary school in Noordwolde. After obtaining her MULO, specialising in the arts, she studied to become librarian. Between 1960 and 1979, she was librarian. First for the local library in Wolvega and the provincial library of Friesland, but in 1966 she began to work at the Institute for the History of Art of the University of Utrecht. In the meantime, she had become a member of the PvdA. In 1974, she became librarian at the scientific foundation of the PvdA, the Wiardi Beckman Foundation. She also became treasurer of the Vinkeveen branch of the party. In 1976, she joined the political working group of the women's movement within the PvdA, the Red Women (Rooie Vrouwen). In 1978, she was elected to the local legislative in Vinkeveen and she immediately became a member of the local executive. In 1979 she became personal assistant to the chairman of the PvdA, Max van den Berg.


=== Political life ===
In the 1981 elections, Van Nieuwenhoven was elected into the House of Representatives. In the 1982 election Van Nieuwenhoven was not elected, having been placed in an ineligible position. Instead she joined the PvdA board. In 1983 she entered parliament however because a member of the PvdA resigned from parliament She would remain a member of parliament until 2004.
As member of parliament she held several positions within the party: in the period 1990–96 she was a member of the Curatorium of the Wiardi Beckman Foundation, where she had been librarian; between 1997 and 2001 she served on the party board. 
In 1995 she was made a Knight of the Order of the Dutch Lion.
In parliament she showed a particular interest the Netherlands Public Broadcasting, media and culture, and was the party's spokesperson on these matters. Belonging to the left wing of the PvdA, she is known for her ardent feminism. In 1985 she voted, against the majority of her parliamentary party, for the Beckers motion which would have removed all nuclear weapons from the Netherlands and in 1997 she voted for the Rouvoet motion to allow the Gümüs family to remain in the Netherlands, once more against the majority of her parliamentary party. Both motions failed. She was chairperson of the committee for Women's emancipation between 1989 and 1994 and of the committee for Health, Welfare and Sports between 1994 and 1998.
As a prominent member of parliament, Van Nieuwenhoven held several positions within the world of the arts. She was on the board of the foundation for the Festival of Stories in Amsterdam, between 1989 and 1994. She was chairperson of the board of the Combined Theaters in Amsterdam between 1992 and 2002. She also sat on the board of the Amstel Foundation for Youth Theatre in the same period. Furthermore, she was a member of the board of the Dutch Film Festival and chaired that of the VSB Poetry Prize.
In 1998, she was elected Speaker of the House of Representatives, becoming the first woman to have this function. In 2002 she did not stand for reelection and instead became chairperson ad interim of her own parliamentary party, which was a considerable crisis, after losing the elections. In November 2002 she stood for election of chairperson and top candidate for her own party, but was convincingly beaten by Wouter Bos. Van Nieuwenhoven came second (with a 30% margin) and was second candidate and first woman on the PvdA list. She became the vice-chair of the parliamentary party, responsible for internal affairs.


=== Retirement from politics and subsequent return ===
In 2004 she left parliament to become a member of the provincial executive of South Holland. In 2006 she resigned from this post for health reasons. In 2005 she was rewarded with the Golden Pin of the PvdA, which had previously been given only to Joop den Uyl and Max van der Stoel. She currently chairs the committee that will select and assess prospective parliamentary candidates for the PvdA. Van Nieuwenhoven still holds several functions in the Dutch arts world: she is chairperson of the National Theatre, a member of the academy for the Golden Goosefeather (an art prize), and of the advisory board of the Institut Néerlandais and the Kröller-Müller Museum. In October 2009, she came back from retirement to become candidate for the PvdA leadership in The Hague. On 23 October she was confirmed to lead the PvdA into The Hague local election in 2010.


== Electoral history ==


== Decorations ==


== References ==


== External links ==

Official(in Dutch) J. (Jeltje) van Nieuwenhoven Parlement & Politiek"
60,"Jeanet Nijhof-Leeuw (born 10 November 1962 in Enschede) is a Dutch business entrepreneur and politician for the Party for Freedom (PVV). She has been a member of the Provincial Council of Overijssel since 2011 and has been a member of the House of Representatives since 6 December 2023.


== Biography ==
Nijhof-Leeuw was born in Enschede in 1962 before moving to Hengelo. She trained and worked as a nurse before completing vocational studies in public administration. She also runs an online pet store with her family and owns a Labrador breeding and training business.She was elected as a municipal councilor for the PVV in Hengelo and later became the party's group leader on the council. She has also been a member of the Provincial Council of Overijssel since 2011 where she has focused on matters related to animal welfare and the environment. In the 2023 Dutch general election she was elected to the House of Representatives on the PVV's list.


== Electoral history ==


== References =="
61,"Jkvr. Karin Hildur ""Kajsa"" Ollongren (Dutch: [ˈkɑisaː ˈʔɔlɔŋgreːn] ; Swedish: [ˈkâjsa ˈɔ̌lːɔnɡreːn] ; born 28 May 1967) is a Dutch-Swedish politician serving as the Netherlands' Minister of Defence since 10 January 2022. A member of the Democrats 66 (D66), she previously served as Minister of the Interior and Kingdom Relations and second Deputy Prime Minister in the third Rutte cabinet (2017–2022), and briefly as Mayor of Amsterdam (October 2017).


== Early life and education ==
Ollongren was born on 28 May 1967 in Leiden to Jhr. Alexander Ollongren, a Dutch East Indies-born astronomer and computer scientist, and his Swedish wife Gunvor Lundgren. The Dutch Ollongren, originating from the Russian branch of the Finnish-Swedish noble family (originally named Ållongren), was incorporated into the untitled Dutch nobility in 2002, thereby giving her the noble predicate ""jonkvrouw"". Because of her Swedish mother, she also has Swedish citizenship.
Ollongren grew up in Oegstgeest, where she attended the secondary school Rijnlands Lyceum between 1979 and 1985. She then went to the University of Amsterdam, where she initially studied economics between 1985 and 1986, but switched her field of study in 1986 to history, in which she obtained an M.A. degree in 1991. She subsequently studied public administration at the École nationale d'administration in Paris and foreign relations at the Netherlands Institute of International Relations Clingendael.


== Career in the civil service ==
Ollongren started her career in the civil service at the Ministry of Economic Affairs, becoming a policymaker in the area of Central and Eastern Europe there in 1992, in which capacity she trained young political parties of the newly established democracies in the area. She was head of parliamentary affairs within the ministry until 2001, and director of European Integration and Strategy from 2001 to 2004, and became Deputy Director General of the ministry in 2004.
In 2007, Ollongren moved to the Ministry of General Affairs, the department headed by the Prime Minister, becoming Deputy Secretary General. She became Secretary General of the ministry in 2011.


== Political career ==


=== Local politics ===
After the 2014 local election, in which the Democrats 66 became the largest party of Amsterdam and entered the city's government, Ollongren became an alderwoman and first deputy mayor in Amsterdam, taking office on 18 June 2014. Her portfolio as alderwoman was extensive, including economic affairs, seaport, airport, participation, art, culture, local media, monuments and the city centre.On 18 September 2017, the city's mayor Eberhard van der Laan announced in an open letter to the people of Amsterdam that he would step back from his public responsibilities due to ill health, leaving Ollongren to exercise these responsibilities in his stead from 19 September onward. The day after his death, on 6 October, Ollongren became acting Mayor of Amsterdam.


=== Minister of the Interior, 2017–2022 ===
On 26 October 2017, Ollongren was appointed as Minister of the Interior and Kingdom Relations in Prime Minister Mark Rutte's third cabinet, succeeding Ronald Plasterk. She also became the second of the cabinet's three Deputy Prime Ministers, serving alongside Hugo de Jonge and Carola Schouten. From 1 November 2019 to 14 April 2020, she was on medical leave of absence.
Following the 2021 general election, Ollongren (D66) and Annemarie Jorritsma of the People's Party for Freedom and Democracy (VVD) led the  initial exploratory talks of the government formation. Both of them stepped down on 25 March 2021 after Ollongren was photographed carrying notes with confidential information visible. The talks had been suspended earlier that day, because Ollongren had tested positive for COVID-19.


=== Minister of Defence, 2022–present ===
Early in her tenure, Ollongren agreed to a Ukrainian request to supply 200 FIM-92 Stinger air defence rockets and 50 Panzerfaust 3 anti-tank systems with 400 rockets in response to the 2022 Russian invasion of Ukraine. Also during her time in office, the government earmarked an additional 2 billion euros ($2.2 billion) in military aid for Ukraine in 2024.


== Personal life ==
Ollongren is married to television producer Irene van den Brekel. The couple has two children.


== Electoral history ==


== Notes ==


== References ==


== External links ==
 Media related to Kajsa Ollongren at Wikimedia Commons"
62,"Roberta Francina Astrid Oosenbrug-Blokland (born 6 July 1968) is a Dutch politician who served as a member of the House of Representatives between 20 September 2012 and 23 March 2017. She is a member of the Labour Party (PvdA). Born in Rotterdam, she previously was a member of the municipal council of Lansingerland from 2010 to 2012.


== References =="
63,"Cynthia Apolonia Ortega-Martijn (born 9 February 1956 in Willemstad, Curaçao) is a former Dutch politician. As a member of the ChristianUnion (ChristenUnie) she was an MP from November 30, 2006, to September 19, 2012. She focused on matters of economical affairs, social affairs, employment, integration, housing and Netherlands Antilles affairs.
Ortega obtained a bachelor's degree in labour market policies and human resource policies. At the Open University in the Netherlands she obtained a master's degree in human resource management.


== References ==


== External links ==
(in Dutch) Parlement.com biography"
64,"Hillegonda Francisca Maria ""Gonny"" van Oudenallen, born Hillegonda Francisca Maria ""Gonny"" Koster, (born Amsterdam, 31 January 1957) is Creative Director of Studio Dreams Come True, she has been in this role since 1987. She was formerly a Dutch politician, from April 1998 until March 2006 she was Councillor of the city of Amsterdam for the Amsterdam Mobiel party. She was a member of the House of Representatives from 7 July 2006 to 30 November 2006 as an independent MP.


== Career ==


=== Working life ===
Van Oudenallen started her career as a stewardess for KLM and Martinair. 
In 1987 she founded her own public relations & design agency in Amsterdam, ""Studio Dreams Come True"".  Subsequently, she started the “Poetscompanie” an all girl theatrical shoe-shine business.
She has written small theatre pieces, that were composed for advertising business clients. 
Until present she has worked in public relations and interior design. Since December 2008 she is director of the Vijzelstraat Museum in Amsterdam. In 2010 she started law studies at the University of Amsterdam.


=== Political life ===
In 1998 she became a councillor for Amsterdam, for the Mokum Mobiel party Mokum Mobiel (Mobile Mokum), which she founded. Mokum Mobiel Party was mainly involved with traffic and parking problems of Amsterdam. A number of the Mokum Mobiel motions were passed by City Hall.  During this period Gonny van Oudenallen fulfilled several positions within the City of Amsterdam: Vice President, Account Committee City of Amsterdam, Chairman, Ports and  Finance Commission, a member of every City Council Committees, appointed by the Mayor to the inquiry procurement committee of the new metro line. 
In 2006 she became an MP until the parliamentary elections of November 2006, when Van Oudenallen stood down. That same year she became a member of the CDA Party.
With permission of her local party, Van Oudenallen was a candidate for the Pim Fortuyn List (LPF) in the 2003 Dutch elections, but failed to obtain a seat (Hilbrand Nawijn obtained more preferential votes). In June 2006, a seat in parliament became vacant, because Margot Kraneveldt retired. The LPF did not want Ms. van Oudenallen in their parliamentary party, therefore she sat as a one-person party, Groep van Oudenallen.


==== Minister Hoogervorst incident ====
On 24 October 2006 van Oudenallen made headlines, because she failed to recognize health minister Hans Hoogervorst during the weekly question period in the House. Hoogervorst responded to her questions and even a notification from the President of the House, Frans Weisglas, did not suffice to help her recognize the minister.


== Bibliography ==


=== Publications ===
Gonny van Oudenallen is co-writer and producer of The life and work of Enrico di Tommaso.


== References ==
(in Dutch) Parlement.com biography"
65,"Esther Ouwehand (Dutch pronunciation: [ˈɛstər ˈʌuəɦɑnt]; born 10 June 1976) is a Dutch politician and former marketing manager serving as leader of the Party for the Animals (Dutch: Partij voor de Dieren, PvdD) and its parliamentary group in the House of Representatives since 2019. She has been a member of the House of Representatives since the 2006 election with two interruptions.


== Biography ==


=== Personal life ===
Esther Ouwehand went to secondary school in Katwijk, where she finished her vwo (Dutch pre-university education). 
She studied ""Policy, communication and organisation"" (Dutch: beleid, communicatie en organisatie) at the Vrije Universiteit Amsterdam, which she did not finish.She was raised a Protestant but is currently an agnostic. She is vegan.Dutch webzine Lords of Metal conducted an interview with Esther Ouwehand in which she told about her deep rooted passion for hard rock and heavy metal music, in particular stoner metal.


=== Career ===
Initially, she did not consider a career in politics. She left a promising career in marketing, being junior marketing manager for youth magazines at Sanoma. She has additional functions as a committee member for youth centre ""De Schuit"" and the foundation ""Factor Welzijn"" in Katwijk.


==== Party for the Animals ====
She joined the Party for the Animals in October 2002 and became the party's co-ordinator in 2004. She was responsible for the management of the party's headquarters. She also co-authored the 2006 electoral program ""220x liever.."".
The general elections of 2006 were considered a great success for the party. The party gained 179,988 votes (1.8%), enough for two seats in the Dutch parliament. The party became the world's first party to gain parliamentary seats with an agenda focused primarily on animal rights.She was second on the election list, right after party chairwoman Marianne Thieme. Consequently, she became a member of parliament, even though she received a total of 4.370 write-in votes, about a hundred less than lijstduwer Kees van Kooten, who received 4.479 votes. She was sworn in on 30 November 2006.
Contrary to her wishes she was not initially placed on the election list for the general elections of 2010, but the party members voted her on the second place, so she became re-elected.
Ouwehand temporarily resigned from the House on 17 November 2015 for health reasons and was replaced by Frank Wassenberg. She returned to the House on 18 October 2016.On 8 October 2019, Ouwehand succeeded Marianne Thieme as parliamentary leader of the PvdD upon Thieme's retirement from the House of Representatives. She was the leader of the party in the 2021 House of Representatives elections. On October 11, 2022, she temporarily resigned her duties as MP and group chairman due to overwork, returning to the House of Representatives on February 2, 2023.


== Electoral history ==


== Bibliography ==
220x liever voor mens, dier, natuur en milieu: Verkiezingsprogramma Partij voor de Dieren, Tweede Kamerverkiezingen 2006. Esther Ouwehand c.s., Amsterdam, October 2006 


== See also ==
List of animal rights advocates


== References ==
(in Dutch) Parlement.com biography


== External links ==

(in Dutch) Esther Ouwehand's weblog
(in Dutch) House of Representatives biography
(in Dutch) Perdefinitie.nl biography"
66,"Hilde M. Palland (born 13 September 1979), also known as Hilde Palland-Mulder, is a Dutch politician serving as a member of the House of Representatives since 2019. A member of the Christian Democratic Appeal (CDA), she was previously elected to the municipal council of Kampen from 2006 to 2018, where she chaired the party group from 2009 onwards. Palland became a parliamentarian upon the resignation of former party leader Sybrand van Haersma Buma. She studied law at the University of Groningen.


== Electoral history ==


== Notes ==


== References =="
67,"Maartje Lena ""Marleen"" de Pater-van der Meer (19 November 1950 – 13 December 2015) was a Dutch politician, she served as member of the House of Representatives for the Christian Democratic Appeal between 2001 and 2010. Before her time in the House she was active in the municipal politics of Zutphen. After her period as MP she was interim mayor of Muiden until her death.


== Career ==
Van der Meer was born on 19 November 1950 in Hekelingen. She followed her primary and secondary education in Spijkenisse obtaining her diploma in 1966. Afterwards she studied childcare at the vocational university in Zetten between 1967 and 1971.Van der Meer married in 1972 and took the name of her husband. She was a teacher between 1972 and 1974 and again between 1983 and 1989.Van der Meer became member of the Anti-Revolutionary Party in 1970. She joined the municipal council of Zutphen for the party in 1980 and served for nearly 18 years. Between 1990 and 1998 she was concurrently alderman, serving six of those years as deputy mayor. From 1999 to 2001 she was interim director of the Stichting ""Kerk en Wereld"".In 2001 de Pater-van der Meer was elected to the House of Representatives for the Christian Democratic Appeal. She was member between 6 February 2001 and 17 June 2010. In the House she concerned herself with the fight against human trafficking and with raising the legal age of prostitution. She was invested as a Knight of the Order of Orange-Nassau on occasion of her departure from the House on 16 June 2010.After her time at the national political level De Pater-van der Meer returned to municipal politics and became interim mayor of Muiden in September 2010. She served until her death in Zutphen on 13 December 2015. De Pater-van der Meer had been appointed to oversee the merger of the municipalities of Muiden, Bussum, Naarden and Weesp.


== References ==


== External links ==
(in Dutch) Parlement.com biography"
68,"Mariëtte Patijn (born 29 December 1966) is a Dutch politician representing the Labour Party (PvdA) who was elected to the House of Representatives in the 2023 Dutch general election.


== Biography ==
Patijn is the daughter of Schelto Patijn (1936–2007), who served as a member of parliament and as the mayor of Amsterdam on behalf of the Labour Party. After not completing several studies, she started her career as a secretary for the Federation of Dutch Trade Unions (FNV). She rose to the rank of union leader in her twenties, conducting negotiations for collective bargaining agreements, and later became the federation's vice chair and terms of employment coordinator. Patijn left the FNV in 2018 and subsequently started working for the Netherlands Labour Authority. She has told that she found the union's involvement too broad and that she preferred to focus on labour and wages.She ran for the House of Representative in the 2023 general election as the sixth candidate on the shared GroenLinks–PvdA list and was elected. Patijn advocated for reducing flexible contracts, saying that fixed contracts would ensure more corporate earnings would go to wages rather than profits.


== Electoral history ==


== References ==


== See also ==
List of members of the House of Representatives of the Netherlands, 2023–present"
69,"Mariëlle Lucienne Josepha Paul (born 5 November 1966) is a Dutch politician. A member of the conservative liberal People's Party for Freedom and Democracy (VVD), she was elected to the House of Representatives in the 2021 general election, and she became Minister for Primary and Secondary Education as part of the fourth Rutte cabinet in July 2023. She previously worked as a communications director for several multinational corporations.


== Early life and corporate career ==
Paul was born in 1966 in the North Brabant town of Geldrop to Pakistani parents. Her father was Anglo-Indian, and her parents had moved from Karachi to the Netherlands the year before Paul's birth, when her father – a mechanical engineer – took a job at DAF. Paul grew up with a sister and moved from Geldrop to the nearby village of Heeze in 1973. She played the piano and attended the secondary school Augustinianum at gymnasium level starting in 1979. She studied international law at Leiden University in the years 1985–91 and was a member of the student association Minerva.After graduating, Paul started working for oil and gas company BP. She became a corporate communications director at public relations company Hill & Knowlton six years later. Between 2000 and 2004, she co-owned a Haarlem communication consultancy called Principal Communications, and Paul subsequently started working for the bank ABN AMRO. She was employed there for almost nine years and filled positions in marketing, communication, and HR. Paul became corporate and sales communications director at media group Sanoma in 2013. She left that company in 2015 and worked for the NGO Porticus as its interim communications director. Paul was Royal BAM Group's communications director between 2017 and her election to the House of Representatives in 2021.


== House of Representatives ==
In the 2021 general election, she was placed 17th on the VVD's party list. Paul had served as member and vice chair of the board of the Amsterdam VVD between 2017 and 2021. Her party won 34 seats, causing her to be elected. Paul received 2,633 preference votes and was sworn into the House of Representatives on 31 March 2021. She became her party's spokesperson for international trade, development aid, and macroeconomic policy, but her portfolio changed to primary and secondary education shortly after. Compensation for victims of the childcare benefits scandal was added later as well. Besides, Paul is part of the contact groups Germany, United Kingdom, and United States, and she is on the Committees for Education, Culture and Science; for European Affairs; for Finance; for Foreign Affairs; for Kingdom Relations (chair); and for Public Expenditure. She was one of her party's lijstduwers in Amsterdam in the 2022 municipal elections.When Khadija Arib left the House in late 2022, Paul took over as chair of a committee to pepare a parliamentary inquiry into the COVID-19 pandemic in the Netherlands in an acting capacity. Newspaper NRC reported in February 2023 that some members of the committee had demanded the departure of fellow members Pepijn van Houwelingen (FVD) Wybren van Haga (BVNL) for promoting prejudiced views. The following week, Paul – who did not have the authority to remove members – announced that the committee would continue its work following constructive talks. After preparations were finished in June 2023, the parliamentary inquiry was indefinitely postponed, as not enough parties had nominated a member of parliament to take part. Paul had already indicated she would not be available to lead the inquiry.


== Minister for Primary and Secondary Education ==
On 18 July 2023, it was announced Paul would become Minister for Primary and Secondary Education as part of the fourth Rutte cabinet. Her predecessor, Dennis Wiersma, had resigned the month before following reports of unacceptable behavior in the workplace. The cabinet had collapsed on 7 July due to disagreements over asylum reform and continued as a caretaker government. Paul was sworn in by King Willem-Alexander at palace Huis ten Bosch on 21 July. Her appointment marked the first time in Dutch political history that the cabinet consisted of more women than men. Serving alongside Minister of Education, Culture and Science Robbert Dijkgraaf, who leads the ministry, Paul's responsibilities are preschooling, primary and secondary education, special education, adult education, informal education, action plan basic skills, equal opportunities, teacher policy, civilian service, National Program Education, education real estate, DUO, and Inspectorate of Education.


== Personal life ==
Paul is a resident of Amsterdam, where she had been living for thirty years at the time of her swearing in as MP. She is single.


== Electoral history ==


== References =="
70,"Wieke Paulusma (born 5 December 1978) is a Dutch health professional and politician for the social liberal party Democrats 66 (D66), who has been serving as a member of the House of Representatives since the 2021 general election. She started her career as a nurse and also worked as a health care manager. Besides, Paulusma served on the Groningen municipal council between 2014 and 2021.


== Early life and career ==
Paulusma was born in 1978 in Emmen, a city in the province of Drenthe, and grew up in the nearby village of Odoorn. Her parents were teachers, and they raised her in the West Frisian language. Paulusma has two younger brothers. She attended the secondary school Hondrus College in Emmen at vwo level and subsequently studied at the School of Nursing, part of the Groningen Hanze University of Applied Sciences. Paulusma was also trained in nursing at the HU University of Applied Sciences Utrecht.She started her career as a district nurse for Thuiszorg Groningen, working there between 2003 and 2007. Paulusma then served as a partner at MAD Multimedia and a senior account manager at Storm Marketing Consultants. She returned to health care in 2011, working as manager at Thuiszorg Icare, and became a manager at the University Medical Center Groningen (UMCG) in 2013. She worked as a manager and project leader at Treant Zorggroep in 2017 before becoming a district nurse again the following year at TSN Thuiszorg. Between 2019 and her election to the House in 2021, she was a program manager at Ommelander Hospital and the UMCG.Besides her job, Paulusma has also been serving as the chair of the board of directors of the International Film Festival Assen (IFA) since 2019 and as the secretary of the three-person board of directors of Stichting Lutje Geluk, which makes it possible for financially strained families to go on trips, since its formation in 2018.


== Politics ==


=== Local (2014–2021) ===
She was inspired to go into politics by Els Borst, D66 leader and Ministers of Health, Welfare, and Sport, and joined D66 in 2012. Paulusma was elected to the Groningen municipal council in the 2014 municipal elections as D66's eighth candidate. She had decided to run for office because municipalities had been given more health care responsibilities, and she therefore deemed it necessary for people with experience in that field to be in the municipal council. Paulusma was one of the organizers of a G1000 conference, which was held in Groningen in June 2015. The conference about the city's future was attended by over 500 citizens, who had been chosen through a lottery, and it followed the concept of other G1000 conferences that had been held in Belgium and the Netherlands. Paulusma was also one of the initiators of a cooperative district council with members chosen through a lottery in her own district, the Oosterparkwijk. She had been inspired by a similar council in the London Borough of Lambeth. In the municipal council, she proposed making it possible for citizens to retrieve the municipality's file of them online. She also advocated banning smoking in places such as playgrounds and schools.Paulusma was re-elected in November 2018 as D66's second candidate. Her new specialties in the council included health care, welfare, local democracy, safety, and diversity. She also helped organize the campaign Raad zoekt Vrouw (Council is looking for women) to get more women elected to the Groningen council, for which she received the 2017 inspiration award from D66's Els Borst Netwerk. Paulusma also won the European Innovation in Politics Award for Democracy in 2019 for her work on the cooperative district council. She left the municipal council in April 2021 after her election to the House of Representatives.While a councilor, Paulusma served as chair of D66's national thematic department Care and Welfare, as a board member of the Association of Netherlands Municipalities (VNG; 2016–2021), and as a board member of the Els Borst Netwerk, which promotes gender equality within D66.


=== House of Representatives ===
She ran for member of parliament in the 2021 general election, being placed fifteenth on D66's party list. Paulusma was elected and received 14,933 preference votes. She tested positive for the coronavirus on 30 March, causing her to miss the swearing in of the new House of Representatives the following day. Paulusma was eventually installed on 15 April. Paulusma became her party's spokesperson for curative care, mental health care, assisted living for people with psychological and psychosocial issues, caregivers, medicine, and war victims, and she is a member of the Committees for Health, Welfare and Sport and for Kingdom Relations (vice chair and later chair).In the House, she drew attention to long COVID, a condition from which she was suffering as a result of her coronavirus infection, and offered an action plan to Minister for Medical Care Tamara van Ark. Following the swearing in of the fourth Rutte cabinet in January 2022, her specialties changed to the coronavirus, curative care, and medicine. She defended her party's position to keep open the option of instating a 2G policy, under which only vaccinated or recovered people are allowed to enter certain places, to fight the COVID-19 pandemic. Paulusma complained about the hatred, sexism, and accusations she was experiencing since taking on the COVID-19 portfolio, and months later a man was sentenced to one month in prison after making threats against her as well as an acting mayor and two police officers. When the health minister was considering closing two of the four locations in the Netherlands for pediatric heart surgery for the sake of centralization, Paulusma filed a motion in February 2022 to force the investigation to take regional spread into account. It was supported by a majority of the House. Another motion of Paulusma was carried to send free self-tests to women to detect the human papillomavirus (HPV), which can lead to cervical cancer. This was in response to decreasing turn-out during screenings for the virus. The self-tests had earlier only been available upon request.Following her November 2023 re-election, Paulusma's portfolio changed to curative care, medical ethics, emancipation, and sport.


== Personal life ==
Paulusma lives in the city of Groningen. She has a husband, and they have a son and a daughter.


== Electoral history ==


== References =="
71,"Johanna Maria ""Annemarie"" Penn-te Strake (born 31 July 1953) is a Dutch jurist and politician. She was mayor of Maastricht from 1 July 2015 until 1 July 2023.


== Education and career ==
Penn-te Strake grew up in Deurne and studied law at the Radboud University Nijmegen. She worked as a judge and as a public prosecutor in the Court of Maastricht. Until being elected as a mayor she was working as an Attorney General for the Public Prosecution Service in The Hague. She does not have any political party affiliation.


== Personal life ==
Penn-te Strake is married to Olaf Penn who is a retired surgeon. He resigned from his position as a chairman of the Senior Party Maastricht in 2015.


== References =="
72,"Gaby K. Perin-Gopie (born 29 October 1986) is a Dutch politician. She has been the Senate leader of Volt Netherlands since 13 June 2023.


== Biography ==
Perin-Gopie grew up in Zoetermeer and currently resides in The Hague. She studied psychology at Leiden University from 2005 to 2009 and graduated with a master's degree. Since May 2022, she has been chairperson for the healthcare sector in the Christian National Trade Union Federation. Prior to that, she worked as a policy officer for the Ministry of Education, Culture and Science and the Ministry of Health, Welfare and Sport.
Perin-Gopie was the lead candidate for Volt Netherlands in the 2023 Senate election and has been a member of the Senate and parliamentary leader for her party since 13 June 2023.She is a member of the following Senate committees:
Internal Affairs
College of Group Chairmen
Economy and Climate
Immigration and Asylum / Justice and Home Affairs of the European Union
Agriculture, Nature and Food Quality
Education, Culture and Science
Social Affairs and Employment
Public Health, Welfare and Sport


== Personal life ==
Perin-Gopie is married and has two sons and a daughter.


== References ==


== External links ==
Profile of Members of the First Chamber of the States General"
