,articles
39,"Angelika Mertens (11 October 1952 – 19 June 2019) was a German politician. She was parliamentary state secretary at the Federal Ministry of Transport, Building and Urban Affairs from 2000 until 2005.


== Life ==
Mertens was born in 1952 in Harsefeld. She was a bookseller and studied economics. In 1969 she joined the Social Democratic Party of Germany (SPD) and was a member of the Young Socialists.Mertens held a municipal council position in Eimsbüttel from 1987 – 1994. After successfully running in the 1994 German federal election, Mertens was a member of the Bundestag, representing the Hamburg-Eimsbüttel electoral district. She was the SPD parliamentary group's spokesperson on transport and building policy from 1998, and then became parliamentary state secretary in the transport ministry during the first and second Schröder cabinet. She did not run in the 2005 election, ending her term in the Bundestag.After leaving parliament, she was chairwoman of the Arbeiter-Samariter-Bund in Hamburg from 2006 until her unexpected death in June 2019.


== References =="
40,"Dagmar Metzger (born 10 December 1958 in Berlin) is a German lawyer and politician, and a former member of the Parliament of Hesse for the Social Democratic Party of Germany (SPD).
She has been a member of the SPD since 1990, and was elected to the city council of Darmstadt in 1997. In the council, she headed the committee for culture and science from 2001 to 2006. Dagmar Metzer is the daughter-in-law of former Darmstadt mayor Günther Metzger.
In the 2008 Hesse state election, she was elected to the Parliament of Hesse.
She became known to a broader audience in March 2008, when she declared that she would not support Andrea Ypsilanti as Prime Minister of Hesse in the forthcoming election. Ypsilanti, chair of SPD in Hesse, intended to form a government with support of the far left party Die Linke, the successor of the East German communist party. The SPD party had vowed before the election not to cooperate with Die Linke under any circumstances. Her father-in-law also told journalists that Dagmar Metzger's father, a social democrat from Berlin, under threat of life had opposed the forced unification of SPD and the Communist Party of Germany to form the East German communist party.
In November 2008, Andrea Ypsilanti once again tried to form a government with support of Die Linke, but Metzger and her fellow SPD MPs Silke Tesch, Jürgen Walter and Carmen Everts declared they would not support Ypsilanti as Prime Minister if she formed a government with support of Die Linke, and the election of Ypsilanti as Prime Minister was canceled.
This led to the 2009 Hesse state election in which Dagmar Metzger did not stand as a candidate.


== External links ==
Short article in stern.de (in German)


== References =="
41,"Corinna Miazga (née Kracke; 17 May 1983 – 25 February 2023) was a German politician. Representing Alternative for Germany (AfD), Miazga served as a member of the Bundestag from the state of Bavaria from 2017 until her death in 2023.


== Life and career ==
Corinna Kracke was born in Oldenburg in 1983. She grew up in Hude, Lower Saxony, and studied law (without completing a degree). She became member of German Bundestag after the 2017 German federal election. She was a member of the Committee on European Union Affairs.In 2019, there were disputes over the head of the Bavarian AfD state party. Political influencer Tom Rohrböck supported Miazga. He reportedly encouraged her to run for the state chairmanship. Rohrböck wrote to an unnamed competitor three days before the election: ""I don't think you should be a candidate."" A day later, he added: ""You run into a trap. You don't get more than 30 percent."" Shortly before the election to the state executive committee, the competitor actually withdrew his candidacy. Miazga later denied having won the state presidency due to Rohrböck's help. In November 2020, Miazga said she had breast cancer and would not be active as chairwoman of AfD Bavaria. In 2021, she was re-elected to the Bundestag on the state list coming second in Straubing. In October 2021, she lost the re-election as Bavarian party chairwoman to Stephan Protschka.Miazga died of breast cancer on 25 February 2023, aged 39. She was replaced in the Bundestag by Rainer Rothfuß who moved up the list.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
42,"Swantje Henrike Michaelsen (born 4 October 1979) is a German politician of the Alliance 90/The Greens party who has been serving as a member of the Bundestag since the 2021 German federal election.


== Political career ==
In the 2017 German federal election, Michaelsen ran for election in the constituency of Stadt Hannover I.In parliament, Michaelsen serves on the Committee on Transport and the Committee on Petitions. She is her parliamentary group’s rapporteur on cycling.


== Other activities ==
üstra, Member of the Supervisory Board (since 2019)


== References =="
43,"Susanne Kathrin Michel (née Bischof; born 17 April 1963) is a German trade unionist and politician of the Social Democratic Party (SPD) who has been a Member of the German Bundestag for Saxony since 2021.


== Early career ==
From 1983 to 2021, Michel worked for BASF in Schwarzheide.


== Political career ==
Since October 2021, Michel has been co-chairing the SPD in Saxony, alongside Henning Homann.In the negotiations to form a so-called traffic light coalition of the SPD, the Green Party and the Free Democratic Party (FDP) following the 2021 federal elections, Michel was part of her party's delegation in the working group on climate protection and energy policy, co-chaired by Matthias Miersch, Oliver Krischer and Lukas Köhler. In the election she unsuccessfully contested Bautzen I.
In parliament, Michel has since been serving on the Budget Committee and its Subcommittee on European Affairs.


== Other activities ==
German Foundation for Active Citizenship and Volunteering (DSEE), Member of the Board of Trustees (since 2021)
IG Bergbau, Chemie, Energie (IG BCE), Member


== References =="
44,"Susanne Mittag (born 25 July 1958) is a German policewoman and politician of the Social Democratic Party (SPD) who has been serving as a member of the Bundestag from the state of Lower Saxony since 2013.


== Political career ==
Born in Cleveland, Mittag became a member of the Bundestag in the 2013 German federal election. She unsuccessfully contested Delmenhorst – Wesermarsch – Oldenburg-Land in 2013 and 2017.
In parliament, Mittag is a member of the Committee on Internal Affairs and the Committee on Food and Agriculture. Since 2018, she has also been a member of the Committee for the Scrutiny of Acoustic Surveillance of the Private Home.
In the negotiations to form a so-called traffic light coalition of the SPD, the Green Party and the Free Democratic Party (FDP) following the 2021 federal elections, Mittag was part of her party's delegation in the working group on agriculture and nutrition, co-chaired by Till Backhaus, Renate Künast and Carina Konrad.Since the 2021 elections, Mittag has been serving as her parliamentary group’s spokesperson for agriculture and nutrition.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
45,"Amira Mohamed Ali (Arabic: أميرة محمد علي; born 16 January 1980) is a German politician and member of the Bundestag since 2017. From 12 November 2019 till October 2023, she was the parliamentary co-chairperson of The Left alongside Dietmar Bartsch. In October 2023, she left The Left alongside others like Sahra Wagenknecht to found a new party. Amira is the chairwoman of the board of the Bündnis Sahra Wagenknecht-Association which was founded to prepare a new party in January 2024.


== Life ==
Amira Mohamed Ali was born  in Hamburg and grew up in Hamburg-Fuhlsbüttel. Her father is from Egypt and her mother is German. After graduating from the Gelehrtenschule des Johanneums in Hamburg-Winterhude in 1998, Mohamed Ali studied law at the universities of Heidelberg and Hamburg, where she began and completed her studies. She completed her legal clerkship at the Higher Regional Court of Oldenburg between 2005 and 2007.
She was admitted to the bar in 2008 and worked as an in-house lawyer and contract manager for an automotive supplier until 2017. She is a member of IG Metall and the German Animal Welfare Association.
Mohamed Ali is married and has lived in Oldenburg since 2005.


== Political activity ==
Mohamed Ali has been a board member of the Oldenburg/Ammerland district association of the party Die Linke in Lower Saxony since 2015. She ran for political office for the first time in the 2016 local elections on list number 2 in electoral district VI of the city of Oldenburg. In this election, the Left Party achieved its best result in a local election since its foundation.Mohamed Ali ran as a direct candidate for the Oldenburg-Ammerland constituency in the 2017 federal election. She was elected number 5 on her party's Lower Saxony state list and was elected to the Bundestag through that list. In the 19th Bundestag, she is a member of the Committee for Legal Affairs and Consumer Protection and the Committee for Food and Agriculture. She was spokesperson for consumer protection and for animal protection of the Left parliamentary group in the Bundestag.On 12 November 2019, she was elected as Sahra Wagenknecht's successor–alongside Dietmar Bartsch–as co-chair of the parliamentary group. Mohamed Ali won in a competitive vote against Caren Lay, 36 votes to 29.In 2023, the dispute between left-wing populist and conservative Sarah Wagenknecht and the party leadership came to a head. Wagenknecht put forward the prospect of founding her own party. In August 2023, Mohamed Ali, who belongs to the Wagenknecht Group, announced that she would stepping back from co-chair of parliamentary group because of the dispute. It is difficult for her, to represent the course of the party board in the Bundestag, she said.


=== Political positions ===
Like her predecessor Wagenknecht, Mohamed Ali was considered part of the left wing of The Left, her former party. 


=== Founding a new party and leaving The Left ===
Mohamed Ali was involved in the founding of Bündnis Sahra Wagenknecht (BSW), a registered association with the goal of founding a new political party in Germany. Mohamed Ali serves as the chairperson of the organization. At the a press-conference on 23 October 2023, which announced BSW to the public, she announced that she has left The Left party.


== References ==


== External links ==
Biography at the Bundestag
Amira Mohamed Ali at abgeordnetenwatch.de
Official website Archived 23 April 2021 at the Wayback Machine
Profile on the website of the Left Party faction in the Bundestag
Jung & Naiv: Interview mit Amira Mohamed Ali on YouTube"
46,"Cornelia Möhring (born 9 January 1960) is a German politician. Born in Hamburg, she represents The Left. Cornelia Möhring has served as a member of the Bundestag from the state of Schleswig-Holstein since 2009.


== Life ==
Cornelia Möhring completed an apprenticeship as an industrial clerk after her secondary school leaving certificate. After her second education, she studied social economics at the University of Applied Sciences in Hamburg with a focus on organizational sociology and social psychology. She became member of the bundestag after the 2009 German federal election. She is a member of the Committee for Labour and Social Affairs. She is the spokesperson for her group on women's policy.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
47,"Claudia Moll (born 25 December 1968) is a German politician of the Social Democratic Party (SPD) who has been serving as a member of the Bundestag from the state of North Rhine-Westphalia since 2017.
In addition to her parliamentary work, Moll has been serving as Commissioner for Long-Term Care at the Federal Ministry of Health in the government of Chancellor Olaf Scholz since 2022.


== Political career ==
Moll first became a member of the Bundestag in the 2017 German federal election in Aachen II, defeating Helmut Brandt from the CDU. In parliament, she is a member of the Health Committee. In addition to her committee assignments, she has been a member of the German delegation to the Franco-German Parliamentary Assembly since 2022.


== Other activities ==
German Foundation for World Population (DSW), Member of the Parliamentary Advisory Board
German United Services Trade Union (ver.di), Member


== References ==


== External links ==

Bundestag biography (in English)"
48,"Siemtje Möller (German pronunciation: [ˈziːmtjə ˈmœlɐ]; born 20 July 1983) is a German teacher and politician of the Social Democratic Party (SPD) who has been serving as a member of the Bundestag from the state of Lower Saxony since the 2017 elections.
In addition to her parliamentary work, Möller has been serving as Parliamentary State Secretary in the  Federal Ministry of Defence in the coalition government of Chancellor Olaf Scholz since 2021.


== Political career ==
Möller became member of the Bundestag in the 2017 German federal election, representing the Friesland – Wilhelmshaven – Wittmund district. She served on the Defense Committee from 2018 until 2021, where she was her parliamentary group's spokesperson from 2020 until 2021. In addition to her committee assignments, she co-chairs the German-Ukrainian Parliamentary Friendship Group.
Within her parliamentary group, Möller served as one of the three speakers of the Seeheim Circle (alongside Dirk Wiese and Dagmar Ziegler) from 2020 to 2022; she succeeded Johannes Kahrs in that position and was in turn followed by Marja-Liisa Völlers.In the negotiations to form a so-called traffic light coalition of the SPD, the Green Party and the Free Democratic Party (FDP) following the 2021 federal elections, Möller was part of her party's delegation in the working group on foreign policy, defence, development cooperation and human rights, co-chaired by Heiko Maas, Omid Nouripour and Alexander Graf Lambsdorff.


== Other activities ==
Berlin Security Conference, Member of the Advisory Board (since 2022)
Centre for International Peace Operations (ZIF), Ex-Officio Member of the Supervisory Board (since 2022)
German Foundation for Peace Research (DSF), Member of the Board (since 2022)
Federal Foundation for the Reappraisal of the SED Dictatorship, Member of the Board of Trustees (since 2022)
German Institute for International and Security Affairs (SWP), Member of the Council (since 2022)
Business Forum of the Social Democratic Party of Germany, Member of the Political Advisory Board (since 2020)
Deutsche Maritime Akademie, Member of the Advisory Board
Education and Science Workers' Union (GEW), Member
IG Metall, Member


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
49,"Elisabeth Charlotte Motschmann (née Baroness von Düsterlohe; born 13 October 1952) is a German journalist and politician of the Christian Democratic Union (CDU) who has been serving as a member of the Bundestag from 2013 until 2021. In parliament, she was her party's spokeswoman on media policy.
Throughout her career, Motschmann has focused on women's issues and children's rights. She supports the ordination of women in Christian churches, and has advocated for establishing a legally regulated quota for women in leadership in the corporate sector in response to women's economic inequality and the gender-gap in chief executive positions in German companies. 


== Early life and journalism ==
Motschmann was born Baroness Elisabeth Charlotte von Düsterlohe on 13 October 1952 in Lübeck, Schleswig-Holstein. A member of a German noble family, she is the second of three children of Renate Cramer and Baron Friedrich-Karl von Düsterlohe. Motschmann graduated from school in 1971 and, from 1972 to 1975, studied theology and romance languages at the University of Hamburg and the University of Kiel. 
Motschmann worked as a freelance journalist and publicist until 1993, focusing on family and women's issues, child poverty, and reporting on third world countries. From 1986 to 1991 she was a freelancer at Norddeutscher Rundfunk and from 1986 until 1993 she worked for the Axel Springer publishing company. 


== Political career ==


=== Career in state politics ===
Motschmann became a member of the Christian Democratic Union of Germany in the 1970s and was a member of the party's district board of Steinburg and Itzehoe. From 1977 to 1981 she served as the deputy state chairwoman of the Women's Union in Schleswig-Holstein and as a member of the state board of Schleswig-Holstein until 1987. After moving to Bremen she became the deputy chair of the Christian Democratic Union there from 1990 to 2006. In 1990 she became a member of the state council for sports and culture. 
From 2012 until 2021, Motschmann was a member of the federal executive board of the Christian Democratic Union under the leadership of successive chairwomen Angela Merkel (2012–2018) and Annegret Kramp-Karrenbauer (2018–2021).


=== Member of the German Parliament, 2013–2021 ===
In March 2013 Motschmann was elected as a top candidate of the Christian Democratic Union in Bremen for the election of the 18th Bundestag, representing Bremen I. In 2015 she was the party's top candidate for the Bremen elections. In March 2017 she was re-elected as a member of the Bundestag. There she served as a member of the Foreign Affairs Committee  and in 2019, she became a member of the Franco-German Parliamentary Assembly. She served as the culture and media policy spokesperson for the CDU/CSU parliamentary group.In addition to her committee assignments, Motschmann was a member of the German delegation to the Parliamentary Assembly of the Council of Europe from 2018 until 2021. In the Assembly, she served on the Committee on Culture, Science, Education and Media; the Sub-Committee on Culture, Diversity and Heritage; the Sub-Committee on Disability, Multiple and Intersectional Discrimination; and the Sub-Committee on the Rights of Minorities (2018-2020).In the negotiations to form the fourth coalition government under the leadership of Chancellor Angela Merkel following the 2017 federal elections, Motschmann was part of the working group on cultural and media affairs.
In February 2021, Motschmann announced that she would not stand in that year's federal elections but instead resign from active politics by the end of the parliamentary term.


== Life after politics ==
Since 2022, Motschmann has been working as Senior Policy Advisor at the Berlin office of Portland Communications.


== Other activities ==
Deutsche Welle, Member of the Broadcasting Council
Memorial to the Murdered Jews of Europe Foundation, Member of the Board of Trustees


== Political positions ==
Since 2009 Motschmann has advocated for women's right to participate in the Schaffermahlzeit, an annual captain's banquet at Bremen City Hall which has historically excluded women. In 2015, for the first time, female guests were invited to the 471st Schaffermahlzeit. She has also advocated for more women on supervisory boards of companies in Germany and for a legally regulated quota for women in leadership positions in the corporate sector.In 1998 Motschmann joined the anti-abortion campaign Tim Leben! with the Yes to Life Foundation as a member of the board of trustees, working alongside Countess Johanna von Westphalen, Gloria, Princess of Thurn and Taxis, Prince Nikolaus von Lobkowicz, and Roland Rösler. But she has since changed her views on both, having stated in interviews that she “does not judge any woman, who gets an abortion”. She supports the abortion law as it stands in Germany and believes “that there are situations so hopeless that there is no other way.She has distanced herself from her homophobic remarks from the 80s and since expressed an understanding for the queer community. But in June 2017, Motschmann voted against Germany's introduction of same-sex marriage.In September 2020, Motschmann was one of 15 members of her parliamentary group who joined Norbert Röttgen in writing an open letter to Minister of the Interior Horst Seehofer which called on Germany and other EU counties to take in 5000 immigrants who were left without shelter after fires gutted the overcrowded Mória Reception and Identification Centre on the Greek island of Lesbos.Ahead of the Christian Democrats’ leadership election in 2021, Motschmann publicly endorsed Röttgen to succeed Annegret Kramp-Karrenbauer as the party’s chair.


== Personal life ==
Motschmann married Jens Motschmann, a Lutheran theologian, in 1971. They have three children. She moved to Bremen in 1987 after her husband was hired as a minister at Saint Martin's Church. She is a practicing Lutheran and member of the Evangelical Church of Germany. She supports the ordination of women.


== References ==


== External links ==
Elisabeth Motschmann Official Website"
50,"Wiebke Muhsal (born 6 April 1986 in Lüdinghausen) is a German politician with the Alternative für Deutschland (AfD). Since 2014, she is a member of the Landtag of Thuringia and deputy chairman of the AfD caucus. She is also her party's critic on family and education policy and is a member of the Parliamentary Committee on Education, Youth and Sports.


== Life and education ==
Muhsal was raised in Münster and Bad Salzuflen. In 2005 she began studying Jurisprudence at the University of Jena, from which in 2012 she graduated with a Diplom-Juristin degree. After completing her studies, she devoted herself primarily to raising her three sons until her election to the Thuringian Landtag in 2014. Muhsal is married and lives in Jena. She is a practising Roman Catholic.


== Political engagement ==
Muhsal joined the AfD in November 2013. She is the AfD spokeswoman for the Jena-Gera-Saale-Holzland district, and a member of the working group on family, health, and demography as well as leader of the working group on education, science, and culture. After the 2014 state elections in Thuringia, she was elected to the Thuringian Landtag. In July 2015 she was selected as the state representative for the Young Alternative for Germany.
In 2016, Muhsal wearied a Niqab to the Thuringian Landtag (State parliament) in a protest to call for a ban on the face covering.


== Positions ==
Muhsal is primarily interested in education and family policy. She advocates a marriage loan (Ehekredit) for young couples similar to practises in the former GDR and a basic allowance for children (Baukindergeld). She also argued for the preservation of the state education allowance (Landeserziehungsgeld) and stood for a further developing the family allowance. In March 2015 she was the first signatory to the so-called ""Erfurt Resolution"".


== Waiver of immunity ==
In June 2015  at the request of the state prosecutor in Erfurt, the Judiciary Committee of the Thuringian Landtag lifted the parliamentary immunity on Muhsal to enable a criminal investigation against her. A former colleague had alleged she had billed expenses inappropriately. Muhsal denied the allegations and launched a counter-accusation of libel.


== Links ==
Official biography (in German) at the Landtag of Thuringia.


== References =="
51,"Beate Müller-Gemmeke (born 7 October 1960) is a German politician. of the Alliance 90/The Greens who has been serving as a member of the Bundestag from the state of Baden-Württemberg since 2009.


== Early life and career ==
Müller-Gemmeke attended a grammar school in Böblingen until 1978, after which she trained as a teacher in Tübingen. In 1978, she obtained her entrance qualification for a university of applied sciences and studied social education at the Protestant University of Applied Sciences for Social Work in Reutlingen from 1984 to 1988. 
From 2002 until her election to the Bundestag, Müller-Gemmeke worked as a self-employed social pedagogue. 


== Political career ==
Müller-Gemmeke first became a member of the Bundestag in the 2009 German federal election. In parliament, she is a member of the Committee on Labour and Social Affairs and the Committee on Petitions. For her group she is spokesperson for workers' rights and active labour market policy and coordinator in the Trade Union and Social Advisory Council.In the negotiations to form a coalition government under the leadership of Minister-President of Baden-Württemberg Winfried Kretschmann following the 2021 state elections, Müller-Gemmeke was a member of the working group on economic affairs, labor and innovation.In the negotiations to form a so-called traffic light coalition of the Social Democratic Party (SPD), the Green Party and the Free Democratic Party (FDP) on the national level following the 2021 German elections, Müller-Gemmeke was part of her party's delegation in the working group on labour policy, co-chaired by Hubertus Heil, Katharina Dröge and Johannes Vogel.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
52,"Bettina Müller (born 7 June 1959) is a German nurse, lawyer and politician of the Social Democratic Party (SPD) who has been serving as a member of the Bundestag from the state of Hesse since 2013.


== Political career ==
Müller first became a member of the Bundestag in the 2013 German federal election, representing the Main-Kinzig – Wetterau II – Schotten district. In parliament, she has since been serving as a member of the Health Committee.Within her parliamentary group, Müller belongs to the Parliamentary Left, a left-wing movement.


== References ==


== External links ==
Official website (in German)
Bundestag biography (in English)"
53,"Claudia Müller (born 10 August 1981) is a German politician of the Alliance 90/The Greens who has been serving as a member of the Bundestag from the state of Mecklenburg-Vorpommern since 2017.In addition to her parliamentary work, Müller has been serving as Parliamentary State Secretary in the  Federal Ministry of Food and Agriculture in the coalition government of Chancellor Olaf Scholz since 2022. In 2022, she was briefly the Coordinator for the Maritime Industry and Tourism at the Federal Ministry for Economic Affairs and Climate Action.


== Early life and education ==
Müller took her Abitur at the Gymnasium am Goetheplatz in Rostock in 2002. In 1998/99 she spent a year as an exchange student in the USA. From 2002 to 2012 she studied Management Studies at the University of Applied Sciences Stralsund.


== Early career ==
Since 2000 Müller has been working as a freelance tour guide and since 2008 as a media educational project developer for Identity Films Medienwerkstatt.


== Political career ==


=== Career in state politics ===
From February 2012 to May 2014, Müller chaired the Green Party’s parliamentary group in the Vorpommern-Rügen regional parliament.


=== Member of the German Parliament, 2017–present ===
Müller became a member of the Bundestag in the 2017 German federal election, representing the Vorpommern-Rügen – Vorpommern-Greifswald I district. In parliament, she has since been a member of the Committee on European Affairs and the Committee on Economic Affairs and Energy. She also serves as her parliamentary group’s representative for small and medium-sized enterprises and spokesperson for maritime economy.In addition to her committee assignments, Müller co-chairs the Parliamentary Friendship Group for Relations with the Baltic States and the Parliamentary Friendship Groups for Relations with the Nordic countries.
In the negotiations to form a so-called traffic light coalition of the Social Democratic Party (SPD), the Green Party and the Free Democratic Party (FDP) following the 2021 federal elections, Müller was part of her party's delegation in the working group on economic affairs, co-chaired by Carsten Schneider, Cem Özdemir and Michael Theurer.In July 2022, Müller announced her intention to become her party's candidate to become mayor of Rostock; in the election, she only came in fourth with a total result of 8.6 percent of the votes.


== References ==


== External links ==
Official website (in German)
Bundestag biography (in English)"
54,"Florian Müller (born 14 September 1987) is a German politician for the CDU and since 2021 member of the Bundestag, the federal diet.


== Life and politics ==
Müller was born 1987 in the West German town of Attendorn was elected directly to the Bundestag in 2021. 


== References =="
55,"Karin Mueller (German: Karin Müller; born 12 October 1962 in Kassel) is a German politician from Alliance 90/The Greens. She has been a member of the Hesse State Parliament since 2009.  She has been Vice President there since 2019. 


== Life ==
Müller completed an apprenticeship as an administrative employee and, while working, did her Abitur at night school. She then completed her master's degree in sociology and political science in 1994.Müller has been a member of the Greens in Hesse since 1994 and a member of the Kassel City Parliament since 2001. From 2006 to May 2010 she was parliamentary group leader there and was chairwoman of the environment committee until March 2009. In the state elections in Hesse in 2009, she stood as a candidate in the constituency of Kassel-Stadt II and was elected to the Hessian parliament in 15th place on the state list.In the state elections in Hesse in 2013, she ran in the constituency of Kassel-Stadt I. Here she was defeated by Uwe Frankenberger. However, she managed to get into the state parliament by being placed on the party's list.Karin müller won the 2018 Hesse state election in the Kassel-City constituency II. In the state parliamentary group of Alliance 90/The Greens, she is spokesperson for the topics of transport and the Vice President of the Hessian state parliament.


== References ==


== External links ==
hessischer-landtag-Karin müller
Website von Karin müller"
56,"Michelle-Jasmin Gabriele Müntefering (née Schumann; born 9 April 1980) is a German journalist and politician of the Social Democratic Party (SPD) who has been serving as a member of the German Bundestag since the 2013, representing the Herne – Bochum II district.
Müntefering was a member of the party executive board in North Rhine-Westphalia from 2004 to 2014. In addition to her parliamentary mandate, she served as Minister of State (Parliamentary State Secretary) at the Federal Foreign Office under minister Heiko Maas in the fourth government of Chancellor Angela Merkel from 2018 until 2021.


== Education and early career ==
Müntefering was born in Herne. During her schooldays at the Hibernia School, she completed a vocational training from 1997 to 1998 as a nanny, which belonged to the concept of the school. After her graduation in 2000, she did an internship in a local editorial office and then joined a news and press agency.
From 2002 to 2007 Müntefering studied journalism with a focus on economics, graduated with a bachelor's degree and initially worked freelance in the media. In 2008 and 2009 she was a research associate to Franz Müntefering at the German Bundestag. From 2008 to 2010 she did a traineeship at Vorwärts in Berlin. From 2010 Müntefering worked as a freelance journalist.


== Political career ==
Müntefering has been a member of the German Bundestag since the 2013 federal elections. In her first term, she was a member of the Committee on Foreign Affairs as well as on its Sub-Committee on Cultural Relations and Education Policy. On the Committee on Foreign Affairs, she served as her parliamentary group’s rapporteur on relations to Turkey. From 2014 until 2015, she briefly served as rapporteur for digital consumer protection.
In addition to her committee assignments, Müntefering served as chairwoman of the German-Turkish Parliamentary Friendship Group from 2014 until 2018. She is also a member of the German-Israeli Parliamentary Friendship Group and of the German-Iranian Parliamentary Friendship Group.
In the negotiations to form a coalition government under the leadership of Chancellor Angela Merkel following the 2017 federal elections, Müntefering was part of the working group on foreign policy, led by Ursula von der Leyen, Gerd Müller and Sigmar Gabriel. Between February and March 2018, she briefly served as member of the SPD parliamentary group’s leadership under chairwoman Andrea Nahles.After leaving government, Müntefering joined the Committee on Foreign Affairs and became the chairwoman of its Subcommittee on Foreign Cultural and Educational Policy. In 2023, she was one of the initiators – alongside Agnieszka Brugger and Marie-Agnes Strack-Zimmermann – of a cross-party group promoting a feminist foreign policy.In April 2023, Müntefering announced her intention to resign from the German Parliament and instead run in the 2024 European elections.


== Other activities ==


=== Regulatory bodies ===
Federal Network Agency for Electricity, Gas, Telecommunications, Post and Railway (BNetzA), Alternate Member of the Advisory Board (2013–2018)
Landesanstalt für Medien Nordrhein-Westfalen (LfM), Member of the Media Committee (−2015)


=== Corporate boards ===
Humboldt Forum, Ex-Officio Member of the Supervisory Board (since 2018)
Evangelische Verbund Ruhr (EVR), Member of the Supervisory Board


=== Non-profit organizations ===
Tarabya Cultural Academy, Member of the Advisory Board (since 2022)
German Federal Film Board (FFA), Member of the Supervisory Board (since 2022)
Leibniz Association, Ex-Officio Member of the Senate (since 2018)
Centre for Feminist Foreign Policy (CFFP), Member of the Advisory Council (since 2018)
Friedrich Ebert Foundation (FES), Member of the Board of Trustees
American Jewish Committee in Berlin, Member of the Advisory Board
Berliner Republik, Member of the Board of Editors
European Council on Foreign Relations (ECFR), Member
Friends of the Herne Synagogue, Member
Gegen Vergessen – Für Demokratie, Member
German Orient Foundation, President of the Board of Trustees
German-Turkish Society (DTG), Vice President
German-Arab Friendship Association (DAFG), Member of the Board
Progressives Zentrum, Member of the Circle of Friends
Amnesty International, Member
Atlantik-Brücke, Member
German-Israeli Association (DIG), Member
IG Bergbau, Chemie, Energie (IG BCE), Member
Social Association of Germany (SoVD), Member
2015 German Short Film Awards, Member of the Jury
Stiftung Datenschutz, Member of the Advisory Board (2014–2016)


== Controversy ==
In 2017, when media reports revealed Turkey’s intelligence agency MIT had illegally been spying on Germans suspected of ties to Fethullah Gulen, Müntefering was found to be one of the subjects of surveillance. In the weeks leading up to the 2017 federal elections, Müntefering’s car was set on fire with a Molotov cocktail.


== Personal life ==
In December 2009, she married the then Bundestag member, former SPD chairman and former vice-chancellor Franz Müntefering. The ceremony took place at the Zollverein Coal Mine Industrial Complex. The couple lives in Herne and Berlin’s Kreuzberg district.


== References =="
