,articles
27,"Catherine Morin-Desailly (born 6 July 1960 in Le Petit-Quevilly, Seine-Maritime) is a French politician of the Union of Democrats and Independents (UDI) who has been serving as a member of the Senate of France since 2004, representing the Seine-Maritime department.


== Political career ==
In the Senate, Morin-Desailly serves on the Committee on Cultural Affairs and the Committee on European Affairs. Since 2014, she has been chairing the Committee on Cultural Affairs. In 2020, she also chaired the Senate’s fact-finding committee on the issue of repatriation of cultural heritage.In addition to her committee assignments, Morin-Desailly chairs the French-Egyptian Parliamentary Friendship Group.In late 2008, Morin-Desailly left the Democratic Movement (MoDem), to join the Centrists (LC). From 2009, she served as the party’s spokesperson on cultural affairs and media.


== Other activities ==
FRAC Normandie Rouen, Chair of the Board


== Political positions ==
In June 2014, together with Chantal Jouanno, Morin-Desailly tabled a motion for a resolution to grant asylum to Edward Snowden.


== References ==

Page on the Senate website"
28,"Florence Morlighem (born 10 April 1970) is a French politician who was Member of Parliament for Nord's 11th constituency from 2020 to 2022.


== Political career ==
She was a substitute in the 2017 election.


== See also ==
Women in the French National Assembly


== References =="
29,"Cendra Motin (born 29 January 1975) is a French politician of La République En Marche! (LREM) who was elected to the French National Assembly on 18 June 2017, representing the 6th constituency of the department of Isère.


== Early career ==
Motin studied computer sciences. She later worked in human resource consulting.


== Political career ==
In parliament, Motin serves as member of the Finance Committee. From 2017 until 2018, she was also one of the National Assembly's six vice-presidents, under the leadership of president François de Rugy; in this capacity, she was in charge of the application of the deputies' statute.
As part of her parliamentary activity, Motin has served as rapporteur on tax withholding (2018), pensions (2020) and on the supervision of government departments’ cooperation with external consulting firms (2022).In September 2018, after de Rugy's appointment to the government, Motin ran for the presidency of the National Assembly. In an internal vote within the LREM parliamentary group, she came in third; the position eventually went to the group's then-chairman Richard Ferrand.In addition to LREM, Motin joined the Horizons party in 2021.


== Controversy ==
In November 2021, news media reported that Motin had received anonymous death threats.


== References =="
30,"Jacline Mouraud (born 24 April 1967) is a French activist credited as being one of the founders of the yellow vest movement. She rose to national attention as a result of a viral Facebook video she posted in October 2018 about France's proposed eco-tax to which she was opposed. Mouraud quickly found herself on regional and national television debating French MPs. Mouraud slowly became a divisive figure in the movement, being criticized by other yellow vest activists including Priscilla Ludosky and Eric Drouet, and the French media who have accused her of sharing of ""fake news"".
Despite having previously stated she was apolitical, Mouraud created Les Émergents (English: The Rising) in January 2019 with the intention of running candidates to run in France's local elections in 2020. The party was to be neither left nor right, and Mouraud did not necessarily see herself as being included on the candidate list.
Mouraud is a proponent of pseudosciences. When the yellow vest movement started in November 2018, she primarily made a living as a ""hypnotherapist, metapsychist, and parapsychologist "". She has operated a paranormal and ectoplasm center since 2013 in Morbihan. She is also a composer and accordion player, who has played in dance halls, music venues and music festivals.


== Yellow vest movement ==
According to The Guardian, Mouraud has been ""widely credited with starting the yellow vests movement"" (French: gilets jaunes). Mouraud visibility in the movement came as a surprise to her and others. Her involvement in the movement began in October 2018 when she posted a Facebook video that went viral about France's proposed eco-tax to which she was opposed. The video was 4 minutes and 38 seconds in length, and has over 6 million views. In it, she asked French President Emmanuel Macron: ""What are you doing with the money apart from buying new dishes at the Élysée Palace and building yourself swimming pools?"" The video was not her first of its kind, with Mouraud having made a similar one at the very beginning of the French presidential elections in April 2017.Mouraud quickly found herself on regional and national television debating French MPs, representing the average person impacted by France's new fuel laws after her video went viral.In November 2018, Mouraud lodged a complaint with the police as a result of defamatory statements made against her and threats she had received from her participation in the yellow vest movement. The defamatory and threatening materials were left in her mailbox. In early December, she was part of a delegation of yellow vest protesters who met with France's Prime Minister Edouard Philippe. In December 2018, Mouraud criticized what she saw as extremists who were trying to hijack the movement through violence. She later backed away from protests, instead preferring to see what she saw as a political solution to France's problems. In February 2019, she denounced statements by members of the Italian government about the yellow vest movement, viewing these statements as serious interference into France's domestic political scene.Mouraud was criticized by Priscilla Ludosky and Eric Drouet in mid-January 2019 of being in the movement in order to hijack it for her own personal and political ambitions. The media has also been highly critical of Mouraud for her comments about the paranormal and ectoplasm. Mouraud is also at times a polarizing figure among others in the yellow vest movement. Some of the criticism is a result of her sharing of ""fake news"", for which she has been called out for by media organizations such as 20 minutes.Following Act XIV on 16 February 2019, in response to anti-semitic acts during Saturday's march in Paris, there was an open letter asking Priscillia Ludosky, Mouraud, Ingrid Levavasseur, Drouet, Maxime Nicolle and other yellow vest spokespeople ""to condemn the aggression committed against Alain Finkielkraut and the antisemitic remarks of which he was the victim.""


== Les Émergents ==
Early on, as part of Mouraud's involvement in what eventually became the yellow vest movement, she claimed to be apolitical. In October 2018, she claimed this because of her belief that all politicians were corrupt.In January 2019, Mouraud created Les Émergents (English: The Risen), a political party that grew out of the yellow vest movement, with the intention of running candidates to run in France's local elections in 2020, sitting out the 2019 European Parliament elections. She stated that the party ""won’t be rightwing or leftwing"". Her platform for the party includes making a stronger parliament by weakening the powers of the executive, and to bring pay equity between men and women. Her platform is also concerned with climate change and the ""cult of consumerism"". She announced the creation of the party at a press conference in Orléans. She delayed naming the location of the press conference out of fear that it would be disrupted by others in the officially leaderless yellow vest movement.Mouraud's proposed list for 2020 is to be headed by Ingrid Levavasseur, another well known yellow vest activist. The list emerged from the group Citizen Initiative Rally (French: Ralliement d’initiative citoyenne). Mouraud did not necessarily see herself as being part of that list.


== Music ==
Mouraud is a composer and accordion player. She has seen her purpose as to bring joy to people through music. She has worked in dance halls and music venues. She has also played at music festivals. In 2014, Mouraud received extensive local news coverage after creating a composition for a proposed new French national anthem.


== Background ==
She was born on 24 April 1967 in Guérande. She attended Ecole Saint Gildas in Marzan from 1970 to 1978. She next attended College Saint Joseph La Roche-Bernard from 1978 to 1982. After that she attended Lycée Aristide Briand in Saint Nazaire from 1982 to 1986.Mouraud is a hypnotherapist, metapsychist, and parapsychologist. In 2013, she opened a paranormal and ectoplasm center with a friend. In 2018, she was working in Morbihan as a hypnotherapist. Sessions she conducts include helping to get people to stop smoking. She is also an accordion player who has played in dance halls, music venues and music festivals.
Mouraud has three grown children and is divorced. Mouraud had a partner who helped support her in 2018.


== See also ==
Women in the yellow vests movement


== References ==


== External links ==
Jacline Mouraud on Twitter"
31,"Naïma Moutchou (born 4 November 1980) is a French lawyer and politician of La République En Marche! (LREM) who has been serving as a member of the French National Assembly since the 2017 elections, representing the department of Val-d'Oise.


== Early life and education ==
Moutchou was born to Moroccan parents who arrived in France in 1961.From 2010, Moutchou practiced business and media law for nearly ten years. At the same time, she volunteered as a lawyer with International League against Racism and Anti-Semitism (LICRA).


== Political career ==
Since entering parliament, Moutchou has been serving on the Committee on Legal Affairs, where she was her parliamentary group's coordinator from 2017 until 2019. In this capacity, she was the parliament's rapporteur on legislation combating fake news in November 2018.In addition to her committee assignments, Moutchou is a member of the French-Moroccan Parliamentary Friendship Group and the French-Serbian Parliamentary Friendship Group. From 2018 until 2021, she was also one of six Assembly members who serve as judges of the Cour de Justice de la République.After Amélie de Montchalin's appointment to the government of Prime Minister Édouard Philippe in March 2019, Moutchou briefly served as first vice chair of the LREM parliamentary group under the leadership of chairman Gilles Le Gendre; she was replaced by Marie Lebec in September 2019.
In addition to LREM, Moutchou joined the Horizons party in 2021.Since 2022, Moutchou has been serving as a vice-president of the National Assembly, under the leadership of president Yaël Braun-Pivet.


== Political positions ==
In July 2019, Moutchou voted in favor of the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.When leading LREM member Stanislas Guerini withdrew support in 2021 for one of the party’s own candidates, Sarah Zemmahi, after she wore a hijab in a campaign poster, Moutchou criticized him for “discrimination.”


== Other activities ==
National Institute for Advanced Studies in Security and Justice (INHESJ), Member of the Board of Directors (2017–2020)


== See also ==
2017 French legislative election


== References =="
32,"Isabelle Muller-Quoy is a French politician who represented La République En Marche! in the French National Assembly from June to November 2017, representing Val-d'Oise's 1st constituency. Her election was invalidated on 16 November 2017 after it was determined that her substitute, Michel Alexeef, was ineligible as a result of his having served as a president of an employment tribunal within the constituency, disqualifying him under the electoral code. A by-election for the constituency was subsequently held in 2018, in which she was defeated in the second round, receiving 48.55% of the vote against Antoine Savignat, candidate of The Republicans (LR).


== References =="
33,"Cécile Muschotti is a French politician who has been serving as a member of the National Assembly from 2017 to 2022, representing the 2nd district of Var.In parliament, Muschotti serves as member of the Committee on Cultural Affairs and Education.In 2020, Muschotti joined En commun (EC), a group within LREM led by Barbara Pompili.


== References =="
34,"Sibeth Ndiaye (born 13 December 1979) is a French-Senegalese communications advisor who served as Government Spokeswoman under Prime Minister Édouard Philippe from 1 April 2019 to 6 July 2020.


== Early life and education ==
Ndiaye was born in Dakar, Senegal. Her father was involved with the Senegalese Democratic Party and her German-Togolese mother was a high-ranking judge on the country's constitutional council. In 1995, she moved to France to study at the renowned Lycée Montaigne where she obtained a Baccalauréat in Science. She then studied at Paris Diderot University and Pantheon-Sorbonne University.


== Political career ==
From 2002, Ndiaye was a member of the Socialist Party (PS). Alongside Ismaël Emelien, Stanislas Guerini and Benjamin Griveaux, she later formed part of Dominique Strauss-Kahn's campaign team for the party’s primaries ahead of the 2007 presidential election.In March 2008, Ndiaye was appointed head of the press department of Claude Bartolone, who had been newly elected as president of the Seine-Saint-Denis General Council. Also in 2008, she became the Socialist Party’s spokesperson for children’s affairs, under the leadership of chairwoman Martine Aubry. She later endorsed Aubry in the Socialist Party’s primaries for the 2012 presidential election.After the election of François Hollande as President of France, Ndiaye joined the cabinet of Minister of the Economy and Finance Arnaud Montebourg as press and communication officer and kept this position when Macron succeeded Montebourg in 2014.Ndiaye subsequently was in charge of Macron's press relations during the 2017 presidential election and joined his cabinet in the Élysée Palace after he was elected. From 1 April 2019 until 2020, she served as a Secretary of State to the office of the Prime Minister and Government Spokeswoman.In late 2020, Ndiaye joined the staff of the LREM party.In October 2020, Ndiaye was one of several current and former government officials whose home was searched by French authorities following complaints about the government's handling of the COVID-19 pandemic in France.


== Career in the private sector ==
Since 2021, Ndiaye has been serving as managing director of Adecco in France.


== Personal life ==
Ndiaye is married to Patrice Roques, a French senior official, and has 3 children. She became a naturalized French citizen in June 2016.


== Further reading ==
Macron's right-hand woman: ‘He doesn't need another flatterer’, The Guardian, April 2019


== References =="
35,"Sylviane Noël (born 27 January 1978 in Bonneville, Haute-Savoie) is a French politician. She has served as a member of the Senate of France since 2018, representing the Haute-Savoie department. Noël is the first woman to represent the department in the Senate. She is a member of The Republicans.


== Political career ==
In 2008, Noël won election as the mayor of the commune of Nancy-sur-Cluses. She was re-elected to the post in 2014.
In 2012, Noël was a deputy to Georges Morand, who ran for the National Assembly with the UMP. Noël and Morand were sanctioned by the UMP for running against the party's preferred candidate Sophie Dion. Senator Jean-Claude Carle placed her second on his list in the 2014 French Senate election; but the list took just under 30 percent of the vote, not enough to win a second seat for the list.Senator Carle resigned his seat in June 2018 and announced that he would hand over the seat to Noël, who became the first woman Senator from Haute-Savoie.


== Political positions ==
Ahead of the 2022 presidential elections, Noël publicly declared her support for Michel Barnier as the Republicans’ candidate.


== References ==


== External links ==
Official Senate Page"
36,"Françoise Nyssen (French pronunciation: [fʁɑ̃swaz nisɛn]; born 9 June 1951) is a French-Belgian publisher and politician and a former director of the Actes Sud publishing house. From 2017 until 2018, she served as Minister of Culture of France in the government of Prime Minister Édouard Philippe.


== Early life and education ==
Françoise Nyssen was raised and attended university in Belgium. She has a maîtrise (Master's degree) from the Institut supérieur d’urbanisme et de rénovation urbaine in Brussels.


== Career ==
Early in her career, Nyssen worked first as an urban planner in Paris.In 1987, Nyssen became an associate and presiding director of Actes Sud publisher, founded by her father Hubert Nyssen, and located in Arles. Françoise Nyssen and her husband founded the school Domaine du possible in 2014, using Steiner-Waldorf paedagogical methods. The school settled in a farm a few kilometers away from the centre of Arles, where a hundred pupils, aged from 3 to 16, were enrolled in September 2016.On 17 May 2017, Nyssen was appointed as French Minister of Culture, as the successor of Audrey Azoulay. On 13 November 2017, she announced the launch of a new fund to support young designers with  €300,000 to be invested in 10 projects annually.During her time in office, Nyssen was accused of impropriety over renovations done in her previous publishing house’s outpost in Arles in 2011. Shortly after, the public prosecutor’s office in Paris launched a preliminary investigation into Nyssen, after French weekly Le Canard Enchaîné reported that she had failed to declare building renovations in her prior career as a publisher. In October 2018, she was replaced by Franck Riester in a cabinet reshuffle.


== Other activities ==


=== Corporate boards ===
EuropaCorp, Independent Member of the Board of Directors (2012-2017)
Société Marseillaise de Crédit (SMC), Member of the Supervisory Board


=== Non-profit organizations ===
Rencontres d'Arles, Member of the Board of Directors (-2017)


== References =="
37,"Delphine O (born 25 December 1985) is a French politician and a  former member of the French National Assembly, who represented Paris. She is the Secretary General of the Generation Equality Forum 2021.


== Early life and education ==
Born to a French mother and a Korean father, Delphine O grew up in Lyon. She graduated from the rue d'Ulm École normale supérieure, in the Letters section in 2004. She also holds a diploma from the New Sorbonne University and she specialized in Franco-German relations and European politics at Pantheon-Sorbonne University. She was an intern at the French Ministry of Foreign Affairs at the French embassy in South Korea between 2007 and 2008 and then worked at the consulate general of France in New York from 2010 to 2012.Graduate of the Harvard Kennedy School's Master in Public Policy (living in Iran for one year to write her master's degree: ""Iranian Politics in Afghanistan""), she graduated  in geopolitics of the Middle East. She works with ActionAid in Kabul, Afghanistan, on Afghan women's participation in local democratic life and on women's rights. After several stays in Iran, she moved to Tehran for a few months in 2015.
Back in France, she co-founded an online media, Lettres Persanes, which aims to better inform the French public on the news of politics, the economy, society and culture of Iran and sells services of counseling and training.


== Political career ==
O joined En Marche! from the creation of the movement. A member of the group of experts on international affairs who drew up the foreign policy program of Emmanuel Macron, coordinator of the national mobilization of working-class neighborhoods, she has been involved in local actions in the 19th arrondissement of Paris since the beginning of the campaign presidential election: tugging, door-to-door, program development workshops, organization of public meetings.


=== Member of the National Assembly ===
O was selected as the alternate to Mounir Mahjoubi, who was elected to the French National Assembly on 18 June 2017 representing the 16th constituency of Paris, and subsequently took her seat in the National Assembly on 22 July following the appointment of Mahjoubi to the second Philippe government the previous month.In the National Assembly, O sat on the Foreign Affairs Committee. She was a rapporteur of the Working Group on the opening of the National Assembly to society and its scientific and cultural influence, the mission of information on the universal national service and vice-president of the International Study Group on the Issues of the Democratic People's Republic of Korea (North Korea). She was a President of France-Iran Friendship Group and vice-president of France-Turkey Friendship Group.Mounir Mahjoubi having left the government and automatically regaining his parliamentary seat, she left the National Assembly in April 2019.
In May 2019, O was appointed Ambassador and Secretary General of the UN World Conference on Women.


== Other activities ==
European Council on Foreign Relations (ECFR), Member
French Institute for International and Strategic Affairs (IRIS), Member of the Board of Directors


== See also ==
2017 French legislative election


== References =="
38,"Danièle Obono (French pronunciation: [danjɛl ɔbɔno]; born 12 July 1980) is a far-left Gabonese-French politician who has represented the 17th constituency of Paris in the National Assembly since 2017. A member of La France Insoumise (FI), she was reelected in the first round of the 2022 legislative election.


== Biography ==


=== Early life and education ===
Obono was born on 12 July 1980 in Libreville, Gabon to a prominent Gabonese family. She is the daughter of Hortense Simbou Mbadinga, a secretary at Air Gabon; and Martin Edzodzomo-Ela, an economist who was a senior executive at the Paribas-Gabon bank from 1975 to 1979 before he was dismissed for his opposition to the regime of Omar Bongo, who was also a candidate in the Gabonese presidential election of 1998. She lived in Gabon until she was about ten years old, before she attended university in Montpellier. She became a naturalised French citizen in 2011.After graduating from university, Obono became a librarian in Paris. In 2002, she obtained a master's degree in history at Paris 1 Panthéon-Sorbonne University, studying the economic relationship between France and Gabon during the second half of the 20th century under the supervision of Jacques Marseille. In 2003, she started a doctoral programme in political science at the Institut des mondes africains, focusing on social and democratic movements in Nigeria, though she began her political career before completing that degree.


=== Start in Politics ===
At the age of 20, Danièle Obono, a supporter of José Bové, participated in the dismantling of the Millau McDonald's. There, she met Attac activists and joined the Trotskyist movement ""Socialism from Below""(SPEB). A few years later, SPEB merged with the Revolutionary Communist League, which was later reformed into the New Anticapitalist Party (NPA) in 2009. She became a member of the NPA's leadership, where she advocated for the Convergences et alternative (C&A) current.
Expressing a desire to participate in the Left Front, C&A became an independent organization in 2011. Obono took part in the national council of Jean-Luc Mélenchon's campaign for the 2012 presidential election.
In the legislative elections of the same year, she was the substitute candidate for Ian Brossat(PCF), under the Left Front label, in the 17th constituency of Paris. With 13.19% of the expressed votes, they came in 3rd place.
Two years later, in the 2nd arrondissement of Paris, she leads the ""Left Front - In Paris, People First!"" list, which will garner 192 votes (2.8%) in the 2014 municipal elections. In 2014, Convergences et alternatives also merges with other left-wing parties to form Ensemble!. She leaves the party between 2017 and 2022.


=== 2017 French Presidential Elections ===
Danièle Obono integrates La France insoumise into her creation. During the 2017 French presidential election campaign, she was one of the spokespersons for candidate Jean-Luc Mélenchon, and spokesperson (“national speaker”) for La France insoumise. She coordinates, with the agro-economist Laurent Levard, the collection of “Livrets de La France insoumise”, programmatic complements to L’Avenir en commun, one of the issues of which she co-wrote with the philosopher Benoît Schneckenburger, entitled Against Racism and discrimination: Bringing equality to life.Danièle Obono was elected deputy for the 17th constituency of Paris during the 2017 French legislative elections, receiving 50.71% of the votes, or 319 votes ahead, in the second round against Béatrice Faillès, candidate for La République en Marche (Renaissance).


=== 2022 elections ===
During the 2022 French legislative election campaign, she has been criticized for appearing with Danielle Simonnet in the company of British MP Jeremy Corbyn, accused of complacency with anti-Semitism.She was re-elected in the first round under the New Ecological and Social People's Union (NUPES) with 16,161 votes, or 57.07% of the votes cast.Following a vote during the session of Tuesday July 26, 2022, at the French National Assembly, she was elected a judge of the Cour de Justice de la République. She was officially sworn in the next day.


=== Position taking and Parliamentary activity ===
Secretary of the National Assembly's European Affairs Committee, Danièle Obono is ranked as the 6th most active MP by the business magazine Capital after six months in office.
Shortly after her election, Danièle Obono declared herself to be an alterglobalist, afrofeminist (Black feminism), anti-imperialist, anti-racist, anti-liberal, anti-Islamophobe and pan-Africanist. She also humorously defines herself as a ""Bolsho-Trotsko-Marxist"", from Trotskyism and Marxism (""I have fun claiming these 'isms' when we're told there's no such thing as ideology anymore.""), and adds that although ""Leninism was [her] gateway [...], anarchists are allies.


=== Parliamentary activity ===
Secretary of the Delegation for Overseas France  and vice-chair of the study group on discrimination and LGBTQI-phobia in the world, she chairs the France-Bangladesh friendship group.Opposed to the 2018 Asylum and Immigration Act, she considers it to be ""useless, counterproductive and dangerous"", as it ""separates good migrants from bad ones, exiles to be kept from exiles to be expelled "". On the other hand, the government and Interior Minister Gérard Collomb defend the bill in the name of ""stepping up the fight against illegal immigration"".In a written question to the government in December 2018, she gave her support to Biram Dah Abeid, ""an anti-slavery figure in Mauritania"". On December 3, 2019, as a member of the Law Commission, she tabled a bill on ""stabilising and securing funding and jobs within associations"", which aims to define the subsidy as a ""funding contract standard"" and to extend the powers of the Haut Conseil à la vie associative (High Council for Associative Life) in response to the decline in the number of employees in the associative sector.
In September 2020, she co-signed a bill from the Ecology Democracy Solidarity parliamentary group aimed at strengthening the right to abortion.As part of the France insoumise parliamentary niche in 2021, Danièle Obono defended a proposal for a job guarantee, which should enable any unemployed person who wants to work to have a job paying the basic public sector wage or more. According to the MEP, this system should make it possible to link an ""ecological bifurcation"" with ""social progress"". However, the proposal has been the subject of debate, with Fabien Roussel, national secretary of the PCF, describing it as a ""Soviet-era"" philosophy. The economist Henrik Sterdyniak felt that the measure ""could not meet the actual needs of households"" with jobs of ""mediocre quality. In June 2021, she lent her support to the local residents of the Jardin d’Eole, who organised a demonstration every Wednesday to denounce the situation in the neighbourhood because of the insecurity created by the presence of drug addicts.
However, her support for the mobilisations was criticised by the Parisian right, who accused her of political recuperation. In a press release, Danièle Obono called for ""a global strategy and large-scale resources.At the session of the National Assembly on 26 July 2022, she was elected a full judge of the Court de Justice de la République. She was sworn in on 27 July 2022.


== Controversies ==


=== About freedom of expression ===


==== Pétition of the ""Inrockuptibles"" for artists ====
On 21 June 2017, Danièle Obono was invited to the TV Show called Les Grandes Gueules, in which Alain Marshall blamed her for  a petition signed in 2012 and launched by the cultural magazine Les Inrockuptibles in support of artists' freedom of expression. The petition denounced the indictment of Saïdou, lead singer of the group « Zone d'expression populaire » (ZEP, eng: area of people’s speech), and sociologist Saïd Bouamama following a complaint from the far-right association AGRIF, which criticised the use of the expression ""Nique la France"" in a 2010 song.Danièle Obono explained why she had signed up five years earlier: ""To defend the freedom of expression of these artists, yes. Because that's one of the fundamental freedoms.""Political scientist Laurent Bouvet and Valeurs actuelles portrayed her as being close to another signatory, Houria Bouteldja, a member of the Indigènes de la République, which she disputes. After comments from the far right on her response, a petition against her gathered 5,000 signatures in what Les Inrockuptibles described as a ""polemic with racist overtones"". LFI MP Éric Coquerel expressed surprise that the question had been put specifically to her, because of her skin colour, and not to others who had signed the petition five years earlier, such as Clémentine Autain, Noël Mamère and Eva Joly, but also artists Rachid Taha, Zebda and Siné, trade unionists Élie Domota and Xavier Mathieu and journalist Rokhaya Diallo. On 11 December 2018, the French Supreme Court definitively dismissed all AGRIF's claims against the song.


==== Debate with Manuel Valls ====
In October 2017, a controversy over freedom of expression pitted Obono against Manuel Valls, faced with the appeal of Farida Amrani, LFI candidate narrowly beaten in the legislative elections in the constituency including Évry, a town where Dieudonné had obtained 3.84% in the first round of the 2017 French legislative election.On Europe 1, Valls attributes the following comments to Obono: ""the text she wrote after the attacks of January 2015 (...) when she says that she rather cried for Dieudonné and not for Charlie's victims"". The journalist Patrick Cohen then points out to him that this text is more of a lament, in his view, about the censorship that struck Dieudonné at the end of 2013 than about Dieudonné himself.On November 5, Danièle Obono responded to this controversy on Radio J. She criticized Dieudonné because he was ""racist and anti-Semitic"". Her statement was taken up by AFP, immediately recalling that she had been ""accused of Islamo-leftist drift by Manuel Valls"" and observing that she refers ""to the numerous press releases from the Human Rights League"" for whom the ban on Dieudonné's shows constitutes ""a serious setback to the rule of law, which allows this person to present himself as a victim"".


== Political career ==
Following the 2015 Charlie Hebdo attack, Obono was at the centre of a controversy after she stated she would ""not cry"", deeming the weekly newspaper's cartoons ""racist"".A member of La France Insoumise, Obono was elected to the National Assembly for the 17th constituency of Paris in the legislative election of 2017. She was a spokesperson for La France Insoumise under the leadership Jean-Luc Mélenchon, together with Alexis Corbière.In the legislature, Obono has served on the Committee on Legal Affairs, the Committee on European Affairs and the Committee on Foreign Affairs.In November 2017, she was involved in another controversy after she defended union meetings in Seine-Saint-Denis that were closed to white people. After the government announced it would sue the organisers, Obono had an altercation with Mélenchon in the National Assembly, following his support of the government on this matter.In August 2020, the right-wing French magazine Valeurs actuelles published a seven-page fantasy story and illustrations of Obono as a slave in chains facing the sunset, shackled beside a fire, under the title ""summer fantasy story"", prompting an outcry from politicians of various parties.Questioned about Hamas following the terrorist attacks of 7 October 2023, Danielle Obono, told French radio Sud Radio on 17 October that ""yes, Hamas is a resistance movement. It's an Islamist political group that has an armed wing, and is resisting Israel », refusing to qualify it a terrorist organization.


== References =="
39,"Marie-Renée Oget (born 26 January 1945) is a French politician.
Elected to the National Assembly on 16 June 2002 for the 12th legislature (2002—2007), then re-elected on 17 June 2007 for the 13th legislature (2007—2012), Oget represented Côtes-d'Armor's 4th constituency. She was part of the Socialist, Radical and Citizen parliamentary group and a member of the cultural, familial and social affairs commission in the National Assembly.


== Summary of mandates ==
National Assembly
19 June 2002 — 19 June 2007: Deputy for Côtes-d'Armor's 4th constituency.
20 June 2007 — 19 June 2012: Deputy for Côtes-d'Armor's 4th constituency.
Regional Council of Brittany
1 January 1997 — 15 March 1998: Regional councillor of Brittany.
16 March 1998 — 31 August 2002: Regional councillor of Brittany.
Mayor of Treffrin
18 March 2001 — 30 March 2014: Mayor of Treffrin, Côtes-d'Armor.
Communauté de communes du Kreiz-Breizh
1998 — 2006: 1st Vice-president of the Communauté de communes du Kreiz-Breizh.


== References =="
40,"Nelly Olin (23 March 1941 – 26 October 2017) was a Minister of Environment in France from 2005 to 2007, as part of the cabinet of prime minister Dominique de Villepin. Earlier, from 2004 to 2005, Olin had been the Minister-Delegate for Social Security. She has also been a Senator for Val-d'Oise. She died on 26 October 2017, aged 76.


== References =="
41,"Françoise Olivier-Coupeau (3 July 1959 – 4 May 2011) was a member of the National Assembly of France.
Olivier-Coupeau was born in Laval, Mayenne.  She represented the Morbihan department (5th constituency),  and was a member of the Socialiste, radical, citoyen et divers gauche. She was a member of the National Defence and Armed Forces Committee.


== References =="
42,"Maud Olivier (born 20 February 1953) is a French politician. A member of the Socialist Party, she was a Deputy for the Essonne's 5th constituency, General Councillor for the Canton of Les Ulis and Mayor of Les Ulis.


== Biography ==


=== Political career ===
Maud Olivier joined the Socialist Party in 1981, was elected to the list of the mayor of Les Ulis, Paul Loridant in 1983 and became first deputy in 2001. After the death of Jean-Marc Salinier, general councilor, on January 20, 2002, she was elected the general councilor from Les Ulis in May 2002 in a by-election. In 2004, she obtained the vice-presidency in charge of sports. During the legislative elections of 2007, candidate in the fifth constituency of Essonne, she lost, obtaining 49.75% of the votes against outgoing candidate Pierre Lasbordes.During the cantonal elections of 2008, she was elected in the first round with 50.49% of the votes, the same year during the municipal elections, her list came first in the second round with 48.03% of the votes, ensuring her 27 seats out of the 35 of the city council.In 2011, she was assigned the vice-presidency against discrimination and for the promotion of equality. That same year, during the senatorial elections, she was fourth (unelected) on the left-wing union list led by Jean-Vincent Placé which won 31.20% of the vote and two elected.The 2012 legislative elections enabled her to win the fifth constituency with 54.81% of the vote in the second round against the UMP candidate mayor of Bièvres Hervé Hocquard. In accordance with the rule of multiple mandates, she resigned from the post of mayor of Les Ulis and the municipal council of the municipality in July 2012 and left her place to her fourth assistant Sonia Dahou (PS). During the 2017 legislative elections, Maud Olivier was eliminated in the first round with 10.46% of the vote, finishing behind the Republican candidate Laure Darcos and the representative of the presidential party En Marche! Cédric Villani, who won in the second round.


== Works ==
Maud Olivier in consultation with the government drew up the text of a bill strengthening the fight against the prostitution system submitted to the office of the National Assembly in October 2013. It also includes a component of the fight against pimping and trafficking in human beings, a strengthening of sexuality education, and the empowerment of clients of prostitution by prohibiting the purchase of sex. A prison sentence for clients of prostitutes could be included in the penal code in the event of a repeat offense. This law was adopted on April 13, 2016.Maud Olivier is the co-author (with Senator Jean-Pierre Leleux) of the OPECST report ""Promoting and sharing scientific, technical and industrial cultures: an imperative"" (French: Faire connaître et partager les cultures scientifique, technique et industrielle: un impératif).Maud Olivier is the author of the information report of the delegation for women's rights and equality between men and women n° 4105 entitled ""Gender studies: science in the service of real equality"" (French: Études de genre: les sciences au service de l'égalité réelle).


== References =="
