,articles
25,"Katja Riem (German pronunciation: [ˈkatja ˈriːm]; born 26 December 1996) is a Swiss winemaker and politician who currently is a member of the National Council (Switzerland) for the Swiss People's Party after being elected in the 2023 Swiss federal election. She assumed office on 4 December 2023. Riem previously served on the Grand Council of Bern between 2021 and 2023.


== Early life and education ==
Riem was born 26 December 1996 in Oberdiessbach, Switzerland, to Herbert Riem, wine merchant and farmer, and Beatrice Riem (née Utiger). Her parents are the owners of Riem Daepp & Co Ltd., wine merchants, founded in 1933. Her paternal uncle, Bernard Riem, is a member of the Grand Council of Bern for The Centre.She was raised in Kiesen and obtained her Matura at Gymnasium Kirchenfeld in Bern. Upon graduating, she completed a 3-year-program in winemaking which she was able to complete early in only 2 years while working in Bern, La Neuveville and in the winery of Teufen Castle in Teufen. Then she completed a 3-year apprenticeship as farmer. At the Bern University of Applied Sciences (HAFL) she received a Bachelor of Science in agronomy.


== Political career ==
She became an active member of the Young SVP aged 14 and was ultimately elected to Grand Council of Bern on 1 September 2021. There she has been the youngest member-elect and became prominent on land use issues. She resigned from this post on 31 October 2023 being succeeded by Roland Iseli. During the 2023 Swiss federal election, Riem was elected to National Council (Switzerland). She assumed office as the youngest member of the 52. legislative period on 4 December 2023.


== Personal life ==
Riem resides is single and resides in Kiesen, Switzerland.


== References =="
26,"Karin Keller-Sutter (German pronunciation: [ˈkaːʁiːn ˈkɛlər ˈzʊtər]; born 22 December 1963) is a Swiss politician who has served as a Member of the Swiss Federal Council since 2019. A member of FDP.The Liberals, she is the head of the Federal Department of Finance. Keller-Sutter previously served as President of the Council of States for the 2017–2018 term, and has served as vice president of Switzerland for the 2024 term since 1 January.


== Biography ==


=== Early career ===
Karin Keller-Sutter lived her childhood in Wil before moving to Neuchâtel. She studied language interpretation at Dolmetscherschule Zurich in Zürich (now the School of Applied Linguistics at the Zurich University of Applied Sciences). She then worked in a private capacity while studying political science in London and Montreal. She also achieved a pedagogy post-grad from the University of Fribourg and worked as a teacher in a professional school. Keller-Sutter is a former vice president of the board of trustees of the St. Gallen Foundation for International Studies.


=== Political career ===
Keller-Sutter undertook a political career as a municipal councillor in Wil between 1992 and 2000. She presided the municipal assembly in 1997. From 1996 to 2000, she was a deputy of the Kantonsrat of the canton of St. Gallen, while presiding the local arm of the FDP.
On 12 March 2000, Keller-Sutter was elected to the Regierungsrat of the canton of St. Gallen, where she was appointed to the department for security and justice. She was also vice president of the conference of cantonal directors for justice and police. She presided the government in 2006–2007.
On 22 September 2010, Keller-Sutter was a candidate for the Swiss Federal Council to succeed Hans-Rudolf Merz but failed to win the election; Johann Schneider-Ammann, a member of the National Council for the canton of Bern since 1999, won the seat instead. On 23 October 2011, she was elected with 65% of the vote to represent the canton of St. Gallen in the Council of States. She served as President of the Council of States in 2017–2018.
On 8 October 2018, she once again announced her candidacy for Swiss Federal Council, this time for the seat of recently retired Schneider-Ammann, who had defeated her eight years before. On 5 December 2018, she was elected for the Federal Council with 154 votes out of 237, alongside Viola Amherd of the Christian Democratic People's Party (CVP/PDC).


=== Personal life ===
Keller-Sutter is married to Morton Keller, a doctor.


== Notes and references ==


== External links ==

Karin Keller-Sutter's website"
27,"Ursula Koch (German pronunciation: [ˈʊʁzula kɔx]; née Pomeranz; born 1 July 1941) is a former Swiss politician and was the first woman president of the Social Democratic Party of Switzerland (SP). She served briefly on the National Council (Switzerland) from 1999 to 2000.


== Early life ==
Koch was born Ursula Pomeranz on 1 July 1941 in Zurich, Switzerland to a stateless Jewish father originally from Poland and Swiss-born Maria Elisabeth Pomeranz (née Hanhart; 1914-2004).She grew up in Stäfa on Lake Zürich and graduated from the teacher training college there before spending a year on exchange at the University of Oregon in 1962. In 1963, Ursula Koch started to study natural sciences at the University of Zürich and graduated at the Institute of Organic Chemistry, where she worked as a research assistant from 1970 to 1976. Ursula Koch received her doctorate in 1976.


== Political career ==


=== Cantonal Council and City Council of Zurich ===
As member of the Cantonal Council (Kantonsrat), the legislative assembly of the canton of Zürich, for the SP of the canton of Zürich, Ursula Koch refused, as dedicated woman's politician, the traditional male-oriented oath to the Vaterland and instead pledged allegiance on the Mutterland of office in 1979, but was re-elected until 1986.Beginning in 1986, Ursula Koch was voted as member of the Zürich City Councillor (Stadtrat), the executive board of the city of Zürich. She acted as superintendent of the engineering department (Bauamt II or Hochbaudepartment), i.e. Ursula Koch was responsible for all building construction works in Zürich until 1998. Ursula Koch opposed intensively the opening of the former industrial zones for the construction of more commerce buildings, in favor of more accommodation buildings at moderate prizes; therefore her statement ""City (of Zürich) is built"" (in German: Die Stadt Zürich ist gebaut!) on 16 March 1988 to the members of the SIA association, the parent organization of Swiss engineers and architects, became her best-known saying.At the 1999 national Council elections, Ursula Koch reached with 122,846 votes the second best result in Switzerland. Despite the top result, the inner-party disputes not declined. As Nationalrätin for the SP party, Ursula Koch was voted by the citizens of the canton Zürich as member of the Nationalrat, the Swiss lower parliament's house, from 6 December 1999 to 10 May 2000, when she resigned for reasons of health.


=== President of the Social Democratic Party of Switzerland (SP) ===
On 28 June 1997 Ursula Koch was elected by the members of the SP Switzerland at an extraordinary party congress in Thun, and won, despite lack of political experience at the national level, against Andrea Hämmerle, and succeeded the popular but controversy longyear SP president Peter Bodenmann. From 1997 to April 2000, Ursula Koch was the president of the SP, even being the first women president of the national section of the Swiss social democratic party (SP).
After her election as president of the party, Ursula Koch encountered massive rejection of their person, according to own information, and the conflict took place increasingly via media reaching its first peak in March 1998, when the general secretary Barbara Häring resigned. Party colleagues of the so-called ""Bodenmann-Clan"" (named after the previous party president) criticized an increasing lack of concept and the absence of the SP in the Swiss political arena. The crisis culminated after a closed-door meeting of the SP executive board on 19 February 2000: the reconciliation within the party leadership did not materialise, and on 15 April Ursula Koch retired by the party leadership and from the parliament due to health reasons.As president of the political party SP, and therefore member of the so-called Elefantenrunde – meaning the presidents of the five most 'important' political parties in Switzerland – Ursula Koch participated at the first live stream broadcast from the Federal Palace of Switzerland (Bundeshaus) in late 1999.Since 2000, she is no more charged in a political office, and in November 2000 Ursula Koch married her long-time life partner.


== Publications ==
Ursula Koch-Pomeranz: I. Photochemische Cyclisierung von Allyl-anisolen und C-Allyl-anilinen ; II. Die durch Silberionen katalysierte Umlagerung von Propargyl-phenyläthern. Dissertation, 195 pages, Universität Zürich, 1976.
Michael Kohn, Ursula Koch: Titanic oder Arche Noah. Gespräche zu Energie, Technik und Gesellschaft. Published by Patrizia N. Franchini and Suzanne Kappeler. Rauhreif-Verlag, Zürich 1987, ISBN 3-907764-07-2.


== References ==


== External links ==
Biography of Ursula Koch on the website of the Swiss Parliament.
 Media related to Ursula Koch at Wikimedia Commons"
28,"Livia Leu stylized Leu Agosti (;loy born 1961) is a Swiss attorney and diplomat. She currently serves as the State Secretary and EU-negotiator since 14 October 2020. Leu previously served as the Swiss Ambassador to Iran between 2009 and 2013. She was the first female from Europe to hold this position. From 2018 to 2020, she served as the Swiss Ambassador to France and Monaco. In fall 2023, she will succeed Paul Seger as Swiss Ambassador to Germany.


== Early life and education ==
Leu was born in 1961 in Zürich, Switzerland however her parents hailed from Grisons. Her father was famed Swiss hotelier and restaurateur Hans C. Leu (1930-2017). She was primarily raised in Arosa, where she attended local schools. She completed her Matura in Chur and then studied Jurisprudence at University of Zürich and University of Lausanne graduating in 1989 with a Licentiate.


== Career ==
In 1989, after graduating, Leu entered the Federal Department of Foreign Affairs and initially was employed as a trainee in Bern, Paris and Geneva. Since May 1991 she held the position as a diplomatic associate in the section United Nations/International Organizations. In 1994, she was transferred to the UN Headquarters in New York City, where she held the position of 2nd Embassy Secretary and was promoted to 1st Embassy Secretary in 1995 respectively to Embassy Counselor in 1998. Later she became vice chairman of the Swiss delegation in Cairo, and a member of the group responsible for dealing with the nuclear program of Iran.

Before serving as the Ambassador to Iran, Agosti was the head of the African and European Department of the Ministry of Foreign Affairs of Switzerland. Leu Agosti, has brought her sons, along with her husband, to Iran.
Her husband, who is a biologist, an expert, and a researcher in the field of ants, is busy working in Iran. Before her departure, she announced that she would send her children to a German school in Iran. In 2018 she became the first woman to be the Swiss Ambassador to France and Monaco. She left her post on 14 October 2020.
In 2020, she was appointed State Secretary and EU-negotiator by the Swiss government. In 2023, it became public that she would be succeeding Paul Seger as Ambassador to Germany.


== Personal life ==
Leu is married to Donat Agosti, who is a myrmecologist. They have two sons.


== See also ==
Iran–Switzerland relations


== References =="
29,"Susanne Leutenegger Oberholzer (born 6 March 1948 in Chur, Grisons) is a politician of the Social Democratic Party of Switzerland. She was a National Councillor from 1987 to 1991, then again from 1999 to 2018.


== Life and career ==
After she earned a licenciate degree in economics from the University of Basel, she worked as an economist and an economic journalist. She later resumed her law studies and subsequently worked in the central secretary office of a labour union. In 1999, she earned the lawyer diploma in Basel, where she has been working since 2002.Leutenegger Oberholzer was first involved in politics within the Progressive Organizations of Switzerland which she represented in the Grand Council of Basel-Stadt from 1983 to 1989 and in the National Council from 1987 to 1991. She joined the Social Democratic Party in 1993 and served as a Socialist National Councillor from 1999 until she resigned in 2018. She was replaced by fellow Socialist Samira Marti from 10 December 2018.


== See also ==
List of members of the Federal Assembly from the Canton of Basel-Landschaft
List of members of the National Council of Switzerland, 2011–15
List of members of the National Council of Switzerland, 2007–11
List of members of the National Council of Switzerland, 2003–07


== References ==


== External links ==

Biography of Susanne Leutenegger Oberholzer on the website of the Swiss Parliament.
Official website (in German)"
30,"Doris Leuthard (born 10 April 1963) is a Swiss politician and lawyer who served as a Member of the Swiss Federal Council from 2006 to 2018. A member of the Christian Democratic People's Party (CVP/PDC), she was elected as President of the Swiss Confederation for 2010 and 2017. Leuthard headed the Federal Department of Economic Affairs until 2010, when she became head of the Federal Department of Environment, Transport, Energy and Communications. As of 19 December 2019 she is a member of the board of the Kofi Annan Foundation and Stadler Rail.


== Biography ==
Leuthard was a member of the Swiss National Council from 1999 to 2006 for the canton of Aargau. She presided over the Christian Democratic People's Party from 2004 to 2006. Following the resignation of Joseph Deiss from the Swiss Federal Council, Leuthard was elected as his successor on 14 June 2006. She received 133 out of 234 valid votes to become the 109th Federal Councillor. She is the fifth woman elected to the Federal Council. Her election represented a departure from a long precedent of replacing a Member of the Federal Council with someone from the same language group. While Deiss was a French speaker, Leuthard is a German speaker.
From 1 August 2006 until 31 October 2010, she was head of the Federal Department of Economic Affairs. On 1 November 2010 she became head of the Federal Department of Environment, Transport, Energy and Communications, succeeding Moritz Leuenberger. For the calendar year 2009, Leuthard was elected Vice President of the Swiss Confederation, virtually assuring her election as President of the Confederation for the calendar year 2010. Due to a large amount of turnover on the Federal Council in recent years, she was the longest-serving Federal Councillor not to have served as the body's president.
She was elected President of the Confederation for 2010 and 2017. She became the third woman to hold the post, after Ruth Dreifuss (1999) and Micheline Calmy-Rey (2007). As President of the Confederation, Leuthard presided over meetings of the Federal Council and carried out representative functions that would normally be handled by a head of state in other democracies (though in Switzerland, the Federal Council as a whole is regarded as the head of state). She was also the highest-ranking official in the Swiss order of precedence and had the power to act on behalf of the whole Federal Council in emergency situations. However, in most cases, Leuthard was merely primus inter pares, with no power above and beyond her six colleagues.
She was succeeded by Calmy-Rey in 2011, the first time two women held the office in succession. Following a reshuffle of portfolios after the by-election of two new Federal Councillors in 2010, Leuthard replaced outgoing Moritz Leuenberger at the head of the Federal Department of Environment, Transport, Energy and Communications. In her capacity as minister, she was appointed by United Nations Secretary General António Guterres in 2018 to the High-level Panel on Digital Cooperation, co-chaired by Melinda Gates and Jack Ma.The project SAFFA 2020 is under the patronage of the three Federal Councillors: Leuthard, Simonetta Sommaruga and Eveline Widmer-Schlumpf, as well as by the former Federal Councillor Calmy-Rey.In July 2022, Swiss media reported that Doris Leuthard was the victim of aggression by her husband in their vacation home in Ticino. Her husband has been detained in a psychiatric prison by the Swiss police because of the chance of recidivism.


== See also ==
2006 Swiss Federal Council election


== References ==


== External links ==

Profile of Doris Leuthard with election results on the website of the Swiss Federal Council.
Biography of Doris Leuthard on the website of the Swiss Parliament. (German)
Address by Doris Leuthard (as President of Switzerland) at the General Debate of the 65th Session of the General Assembly of the United Nations, 23 September 2010: video (in French); written translation of the statement into English
 Andreas Steigmeier: Doris Leuthard in  German, French and Italian in the online Historical Dictionary of Switzerland, 2006-09-26."
31,"Ruth Lüthi (née: Affolter; born 1947) is a Swiss academic and a former politician. She was a member of the Social Democratic Party and headed the public health and social affairs department of the Canton of Fribourg between 1991 and 2006. She was a member of the Council of the Fribourg Canton.


== Early life and education ==
She was born in Grenchen, Switzerland, on 14 September 1947. She received her Ph.D. in psychology from the University of Bern in 1990.


== Career ==
Following her graduation from university Lüthi worked as a teacher from 1967 to 1978. She was an assistant at the Psychological Institute of the University of Fribourg and then a research associate at the National Fund between 1979 and 1982. In the 1990–1991 academic year Lüthi joined the University of Bern where she worked as a lecturer.Lüthi was elected to the council of the Canton of Fribourg in 1982. She headed the Social Democratic Party in Fribourg between 1988 and 1991. She was named as the head of the public health and social affairs department in the Canton of Fribourg in 1991 and held post for 15 years until 2006. She was the president of Council of State of Fribourg for three terms in 1996, 2000 and 2005. She became a board member of the Swiss National Bank in 1999. She retired from politics in 2006. In April 2007 she was appointed president of the Federal AHV/IV Commission. The same year she was also made president of the Freiburg International Film Festival. She was the president of the Senate of the University of Freiburg until 2016.


== Personal life ==
She was married to Ambros Lüthi who died in 2008. She has been living in Freiburg since 1973.


== References ==


== External links ==
 Media related to Ruth Lüthi at Wikimedia Commons"
32,"Brenda Mader  (born 24 April 1986) is a Swiss Politician ( FDP), formerly President of the Young Liberals (Switzerland)


== Life ==
Mäder grew up in Weinfelden, a town in Thurgau, Switzerland. After reaching the matura at the grammar school in Frauenfelden in 2004, she studied Business economics at the University of St. Gallen and attained a Bachelor's degree in 2007. During that time she spent a semester abroad at the University of Economics, Prague. In 2008 Brenda Mäder started her master studies at the University of St. Gallen and was awarded a Master's degree in April 2011. Between 2010 and 2011 she worked for the ""Thurgauer Kantonalbank"" in Weinfelden. Since January 2012 she's working as consultant in an international strategy consultancy.


== Politics ==
From 2008 to April 2011 she was member of the managing board of the Young Liberals (Switzerland) and Young Liberals Thurgau. In 2009 she became vice-president of the Young Liberals Switzerland. In February 2010 to April 2012 she was president of the Young Liberals Switzerland. At the same time Mäder was also member of the party executive committee for FDP Switzerland and for FDP Thurgau.
Mäder gained national attention as a co-initiator [1] the successful referendum against fixed book prices in early 2012. [2] She was also active in the initiative committee of the 'No Billag' initiative and appeared prominently in the referendum's youth campaign as a proponent of lowering the conversion rate. [3]
She was a candidate for the National Council (Switzerland) in 2011 Swiss federal election. In 2012 Mäder was a candidate for the Grand Council of Thurgau and got the first replacement place for the FDP in the Weinfelden District.
Together with Simon Scherrer, President of the Young Liberals of the City of St. Gallen, and Silvan Amberg from Zurich, former President of the FDP's gay organization, she founded the independent liberal movement up! The organisation was founded on June 18, 2014. Brenda Mäder withdrew shortly afterwards due to professional commitments and time spent abroad.
Mäder has been a member of the FDP district 7/8 in Zurich since 2023.


== References ==


== External links ==
Website von Brenda Mäder
Brenda Mäder: «Politik macht Spass», Coopzeitung 20 April 2010 (German)
Brenda Mäders Blog at Vimentis (German)"
33,"Christa Markwalder (born 27 July 1975) is a Swiss politician and former President of the National Council.
Markwalder studied jurisprudence and ecology at the University of Bern. She then worked as an assistant at the Institute for European and International Economic Law at the University of Bern. Since January 2008 she has been working as a lawyer for Zurich Financial Services.


== Politics ==
Markwalder joined the Young Liberals and sat in the city council of Burgdorf between 1999 and 2002. In 2002, she was elected to the Grand Council of Berne while her father, Hans-Rudolf Markwalder, conceded defeat in the same elections. In 2003, Markwalder resigned from the Grand Council as she was elected to the National Council, and her father assumed her vacant Grand Council seat. Markwalder was re-elected to the National Council in 2007, 2011 and 2015.
After the election of Simonetta Sommaruga to the Federal Council, Markwalder ran for the vacant Bernese seat in the Council of States in February 2011. She finished in third place in the first round and subsequently decided to withdraw from the race.Markwalder was elected President of the National Council on 30 November 2015.


== References ==


== External links ==
Christa Markwalder profile on parlament.ch
personal website"
34,"Martha Niquille-Eberle, (born 1954), is a Swiss jurist and judge at the Federal Supreme Court of Switzerland in Lausanne. In 2021, and after ninety seven male presidents, she assumed she as its president as the first woman. She is a member of the political party The Centre. 


== Early life and education ==
She was born on the 27 August 1954 and grew up in Muolen.  She attended law school at the University of St.Gallen where she obtained her doctorate in 1982 and the lawyers exam in 1984. Between 1979 and 1981 she was an assistant for constitutional and administrative law at the University of St. Gallen. She practiced as a lawyer in St.Gallen between 1984 and 1988.


== Professional career ==
From 1987 to 1993 she was a lecturer at the University of St. Gallen for law on obligations and also a part-time judge at the Cantonal Court of St. Gallen. From 1993 to 2008 she was a regular judge at the Cantonal Court of St. Gallen, and assumed as its president between 2005 and 2007. For the time her children attended primary school she was granted an exceptional 80% tenure as at the time judges were obliged to a work a 100%.


=== Federal Supreme Court of Switzerland ===
Since 2008 she is a judge at the Federal Supreme Court of Switzerland, for which she was elected and acting as a vice-president since 2017.  On the 12 December 2020, she was elected with 173 votes of 174 of the Swiss Parliament but without the votes of the Swiss People's Party (SVP) who turned in blank votes.


== Personal life ==
She is the first female president of the Federal Supreme Court of Switzerland after ninety seven male presidents had preceded her. She is a member of the political party The Centre, on whose support she could count during the election process. In 2007 she campaigned for the executive council of St.Gallen, but was not seen as a viable candidate by her party The Centre. She lives in St.Gallen and is married to Christoph Niquille, a former executive at the Helvetia insurance and has two children. Her places of origin are Wittenbach, Hägenschwil and Charmey.


== References =="
35,"Min Li Marti (born 1 June 1974) is a Swiss sociologist, historian, publisher and politician of the Social Democratic Party of Switzerland (SP).


== Early life and career ==
Min Li Marti was born in Bern as the daughter of her refugee Chinese mother and a Swiss father, and grew up in Olten. In 1995 she moved to Zürich, where she completed her studies in sociology, journalism, social and economic history at the University of Zurich in 2000. In 2004 she co-founded the production company ""Das Kollektiv für audiovisuelle Werke GmbH"". From 2012 to 2015, Marti worked as a Senior Consultant for the Kampagnenforum and a communications agency. As columnist of the free newspaper 20 Minuten, Marti became known to a wider public. Since the end of 2014, she has been the editor-in-chief of the weekly newspaper P.S. based in Zürich.


== Political career and mandatory work ==
Marti's political career began in the association of students of the University of Zurich (VSUZH). From 2002 to 2015 she represented the  districts 4 and 5 for the SP political party in the Zürich city parliament (Gemeinderat). Working for the Zürich Film Foundation, she advised SP politicians, and from 2000 to 2004, she was party secretary of the SP of the Canton of Zurich, where she was responsible for the cantonal election campaign. From 2008 to 2010, she led the campaigns as central secretary at the Swiss Union of Public Service Personnel, and in 2011, together with Andrea Sprecher, organized the SP's national election campaign. From 2009 to 2015 she chaired the SP Group and the Intergroup Commission (IFC). Min Li Marti is a member of the local SP board of directors. At the 2015 Swiss National Council elections, she was elected for the SP, where she is a member of the Commission for Science, Education and Culture (WBK).


== Personal life ==
Marti is married to the Swiss politician Balthasar Glättli and lives in Zürich-Wipkingen. According to the two politicians, her daughter, born on 24 January 2018, is the first baby whose parents are members of the National Council at the same time. Until the spring session at the end of February 2018, Marti and Glättli took parental leave; Marti continued her maternity leave by end of spring 2018.


== Film production ==
Marti also produces three movies, among them two short films and the 2010 documentary Guru: Bhagwan, His Secretary & His Bodyguard as associate producer. She is member of the Das Kollektiv, a film production company based in Zürich.


== References ==


== External links ==

Official website (in German)
Biography of Min Li Marti on the website of the Swiss Parliament.
Min Li Marti at IMDb"
36,"Samira Marti (born 23 January 1994 in Liestal, Basel-Landschaft) is a politician of the Social Democratic Party of Switzerland. She became a National Councillor in December 2018.


== Life and career ==
Marti grew up in the village of Ziefen in the canton of Basel-Landschaft. She studied economics at the University of Zurich. Before she sat in Parliament, she worked part-time as a waitress.In December 2018, she became a National Councillor for Basel-Landschaft after the resignation of Susanne Leutenegger Oberholzer. At the age of 24, she was the second youngest ever member to take office in the National Council after Pascale Bruderer (who was two months younger than her). She was the youngest member of the National Council until the 2019 federal election.After her first days in Parliament, she stated: ""I knew the right-wing was the majority, but seeing with my own eyes these fifty-something people peacefully destroy our future by pushing a button was an exceptionally intense experience.""


== See also ==
List of members of the Federal Assembly from the Canton of Basel-Landschaft


== References ==


== External links ==
Biography of Samira Marti on the website of the Swiss Parliament.
Official website (in German)"
37,"Magdalena Martullo (German pronunciation: [maɡdaˈleːna marˈtullo];Italian pronunciation: [maɡdaˈleːna marˈtullo]; née Blocher; born 13 August 1969) stylized as Magdalena Martullo-Blocher is a Swiss businesswoman, politician (SVP), billionaire and the daughter of former Swiss Federal Councillor Christoph Blocher. Her younger brother is Markus Blocher. She is the majority shareholder and executive vice chairman of Ems-Chemie. She has been a member of the National Council for the canton of Graubünden since 2015. She is a prominent member of the Blocher political family.


== Early life and education ==
Martullo-Blocher was born 13 August 1969 in Männedorf, Zürich, Switzerland, the eldest of four children, to Christoph Blocher (b. 1940) and Silvia Blocher (née Kaiser; b. 1945). Her father is a former member of the Federal Council of Switzerland for the Swiss People's Party, who acquired EMS-Chemie in Domat/Ems in 1983 and turned it into a conglomerate. Her personal net worth is estimated by Forbes at $6.5. billion.She was primarily raised in Feldmeilen (today part of Meilen) were she attended local public schools before studying Business Administration at the University of St. Gallen graduating with a licentiate degree which would be an equivalent to a Master's degree.


== Professional career ==
From 1994 to 1996, she was Product Manager at Johnson & Johnson. Between 1996 and 2000 she worked as Marketing Manager for the Swiss department at Rivella AG, a soft drink producer.
In January 2001, she joined the Ems Group and eight months later, she became a member of the Board of Directors. Since August 2002, she has been its Vice Chairman. When her father was elected to the Federal Council in the 2003 elections, he handed over his shareholding to his four children. Martullo-Blocher, who was heavily pregnant, took over the management of the company in January 2004. She is now the majority shareholder in the EMS-Chemie corporation. 
According to the Bloomberg Billionaires Index, she ranked 255th on the list of the world's richest people, with an estimated wealth of $9.76 billion.


== Political career ==
Martullo-Blocher was elected as a member of the National Council in the 2015 Swiss parliamentary elections on a list of the SVP Graubünden. She is active in the Commission for Economic Affairs and Taxation (WAK) and in her electoral district. Since 2018 she is the Vice-President of the SVP.She is a member of the Campaign for an Independent and Neutral Switzerland (AUNS).


=== Political views ===
Martello-Blocher is a firm defender of a Swiss neutrality and in view to the Russian Ukrainian conflict, she lamented that Switzerland joined the EU sanctions regime against Russia. Instead she demanded peace negotiations as the sanctions enacted by the European Union (EU) against Russia mainly affected the EU.


== Personal life ==
She is married with three children and lives in Feldmeilen, Switzerland.


== References ==


== External links ==
Personal Website"
38,"Nadine Désirée Masshardt (born 4 October 1984) is a Swiss politician who currently serves on the National Council (Switzerland) for the Social Democratic Party since 2013. Concurrently she also serves as vice-chair of the SP-Federal Palace Delegation. She previously served on the Grand Council of Bern from 2006 to 2013.


== References =="
39,"Corine Mauch (born 28 May 1960) is an American-born Swiss politician who currently serves as Mayor of Zurich since 2009. She previously served on the city council of Zürich between 1999 and 2008 for the Social Democratic Party of Switzerland (of which she was a member since 1990). Mauch is the first female and first openly lesbian person to be elected mayor of the city.


== Early life and education ==
Mauch was born 28 May 1960 in Iowa City, Iowa to Samuel Mauch, an engineer and Ursula Mauch (née Widmer), an educator who later would serve on the National Council (Switzerland). She had two younger brothers and spent her first years growing up in Boston, Massachusetts, where her father completed a PhD at the Massachusetts Institute of Technology. Later the family moved back to Switzerland settling in Oberlunkhofen. Mauch graduated from ETH Zurich with a diploma in agricultural economics and also completed studies in sinology at the University of Zurich. She also holds a Master of Public Administration of University of Lausanne.


== Political career ==
Mauch was elected mayor in March 2009, after ten years on the city council. In the first round of balloting, she finished in second place, barely 1,300 votes behind Kathrin Martelli, the candidate of the Free Democratic Party. In the second round, she received 41,745 votes, beating Martelli by 58 percent to 42. In the March 2018 elections, Mauch received 63,139 votes, and she was re-elected as mayor of Zürich until her terms ends in 2022.


== Personal life ==
Since 2014, Mauch is legally married to her long-time partner Juliana Maria Müller. Mauch began the procedure to renounce her United States citizenship in 2012; her office confirmed media reports of the renunciation in April 2013.


== References ==


== External links ==

(in German) Corine Mauch's website"
40,"Liliane Maury Pasquier (born 16 December 1956) is a Swiss politician, member of the Social Democratic Party of Switzerland, elected to the Swiss Council of States for the canton of Geneva in 2007, and is currently a member of a delegation that cooperates with the French parliament to foster cooperation between the countries. From 2018 until 2020, she served as the President of the Parliamentary Assembly of the Council of Europe.


== Political career ==
A member of the Swiss delegation to the Parliamentary Assembly of the Council of Europe since 2012, Maury Pasquier has served on a number of committees, including the Committee on Political Affairs and Democracy and the Committee on the Honouring of Obligations and Commitments by Member States of the Council of Europe (Monitoring Committee). In addition, she was chairwoman of the Committee on Rules of Procedure, Immunities and Institutional Affairs as well as the co-rapporteur for the monitoring of Russia (alongside former Greek foreign minister Dora Bakoyannis). She was also part of a PACE pre-electoral delegation to Armenia ahead of the  2017 national elections. She led the Socialist Group within the Assembly before being elected its President in June 2018. She was the 32nd President of the Assembly since its creation in 1949, and only the fourth woman to hold the post.


== Political positions ==
On 20 March 2008, Maury Pasquier was reported in the media  for remarks critical of Swiss Foreign Minister, Micheline Calmy-Rey for having worn a headscarf to a meeting with Iranian President Mahmoud Ahmadinejad to sign a gas contract, alleging that it had offended Iranian feminists.
In 2011, Maury Pasquier called on Swiss banks to ban investments in companies associated with anti-personnel mines and cluster munitions, following findings according to which 16 Swiss companies are among 166 leading financial institutions worldwide that are funding cluster bomb and parts manufacturing.


== References ==


== External links ==
Home page Archived 2019-07-03 at the Wayback Machine"
