,articles
43,"Annika Gisela Klose (born 24 June 1992) is a German politician of the Social Democratic Party and a social scientist.
She has been elected to be a member of the Bundestag in 2021.


== Early life and education ==
Klose was born 1992 in the German city of Dortmund, grew up in Clausthal-Zellerfeld and studied social sciences at Humboldt University Berlin.


== Political career ==
Klose joined the SPD in 2011. She became the regional leader of the Jusos in Berlin in 2015 and has been a member of the executive committee of the regional party in Berlin since 2016.
In December 2020, Klose was selected by the SPD Berlin-Mitte as a candidate for the Bundestag. In this context, she gave up her leadership of the Jusos Berlin and began her election campaign.
Klose was elected to the Bundestag in the 2021 elections via electoral list. She is representing Berlin-Mitte.
In parliament, Klose has been serving on the Committee on Labour and Social Affairs and the Committee on Petitions. At the beginning, she was a substitute member of the Committee on the Environment, Nature Conservation and Nuclear Safety, but switched to the Committee on Economic Cooperation and Development in the course of the legislative period.
She is also her parliamentary group's rapporteur and co-negotiator on the Bürgergeld.


== Other activities ==
German United Services Trade Union (ver.di), Member
Amnesty International, Member


== References =="
44,"Sibyll-Anka Klotz (born 1961, in Berlin) is a German politician and member of Alliance '90/The Greens in the parliament of Berlin.
Klotz studied philosophy at the Humboldt University of Berlin in Berlin.
Since 1991 Klotz has been member of the parliament in Berlin until 2006. Klotz lives with her daughter, and she lives openly as a lesbian.


== Notes =="
45,"Daniela Kluckert (née Lange, born 22 December 1980) is a German politician of the Free Democratic Party (FDP) who has been serving as a member of the Bundestag from the state of Berlin since 2017.In addition to her parliamentary work, Kluckert has been serving as Parliamentary State Secretary in the Federal Ministry of Transport and Digital Infrastructure in the coalition government of Chancellor Olaf Scholz since 2021. In this capacity, she is also the Federal Commissioner for the Infrastructure of Charging Stations.


== Early life and career ==
Kluckert was born in Nürnberg, Bavaria, but grew up in Weißenborn. After graduating from high school in 2002, she began studying economics at the University of Würzburg and the Free University of Berlin, where she graduated with a diploma. 
From 2009 to 2013 Kluckert worked as an assistant to Christiane Ratjen-Damerau, a member of the German Bundestag. Afterwards she worked as an adviser for Saxony’s State Ministry for Economic Affairs, based at the state’s representative office in Berlin.


== Political career ==
Kluckert joined the FDP in 2005. She became a member of the Bundestag in the 2017 German federal election, representing Berlin-Pankow. In parliament, she served as deputy chairwoman of the Committee on Transport and Digital Infrastructure from 2018 until 2021.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in German)"
46,"Heidi Knake-Werner is a German politician (Die Linke).   She served as a member of the German parliament (""Bundestag"") between 1994 and 2002.   Between 2002 and 2009 she was one of Berlin's more high-profile senators.


== Life ==


=== Provenance and early years ===
Heidi Knake was born in Tomaschow (as it was known at that time), a midsized industrial town to the south-west of Warsaw which had been in Congress Poland before the First World War, in Poland subsequently, and since 1939 part of Nazi Germany.   However, by the time she was 2 extensive ethnic cleansing in what had again become Poland in 1945 had already removed most of the German-speaking population, and she grew up in Wilhelmshaven on Germany's north-western coast.   Knake passed her Abitur (school final exams) in 1964 which opened the way to university-level education.   She then progressed to the University of Göttingen, emerging in 1969 with a degree in Social Economics.   There followed a period of post-graduate research and study at Oldenburg.   It was from the university at Oldenburg that in 1978 she received her doctorate in Social Sciences, and where till 1987 she stayed on as a researcher into topics such as family, education and industrial sociology.   That year she switched to the University of Bremen.


=== Communist ===
Heike Knake became a DGB (trades union) member in 1969, and has been a member of a succession of unions subsequently.   She joined the Social Democratic Party (""Sozialdemokratische Partei Deutschlands"" / SPD) in 1970, and became increasingly engaged politically, both within the party and in local politics more generally, serving for four years as a municipal councillor in Oldenburg.   For some of this time she was the deputy leader of the SPD group on the council.   However, at the height of the ructions over professional blocks for members of extremist political parties, in 1981 she resigned from the SPD and joined the German Communist Party.   This came directly after the increasingly ""moderate"" SPD party executive had launched its own ""party operation"" (""Parteiordnungsverfahren"") against the ""renitente Linke"" (loosely ""reluctant left"").   She remained a Communist Party member till 1989.

The German Communist Party never gained electoral traction with West German voters, partly because of a widespread belief that across the ""inner border"" in East Germany the supposedly pro-communist ruling party was principally a tool of Soviet imperial expansionist ambitions.   Sources are almost entirely silent about Heidi Knake-Werner's nine years as a member of the German Communist Party.   In 1990 she changed her political allegiance again, joining the Party of Democratic Socialism (PDS), recently relaunched as a successor to the old East German Socialist Unity Party, as younger members of what had till recently been East Germany's ruling political establishment struggled to prepare for a democratic future, following the changes of 1989/90.  Reunification took place suddenly, formally, in October 1990, and during the rest of that year it was still unusual for a western politician to join the PDS:  most of the relatively small number who did so came not from the West German Communist Party but from the SPD.   Her own transition gave Knake-Werner a reputation as a political maverick which she has subsequently seemed to relish.


=== Party of Democratic Socialism ===
At the second party conference of the PDS, held in Berlin on 26/27 January 1991, she was elected a member of the party executive, and was also one of just four PDS members from former West Germany to be voted onto the party presidium.   Later that year she accepted an offer from the youthful PDS Bundestag member, Petra Bläss to work as a parliamentary researcher for the PDS group in the Bundestag.   For Heidi Knake-Werner it was the start of a Bundestag career that would last for more than a decade.    In 1994 Knake-Werner herself was elected to the Bundestag.  She stood as a list-candidate from the ""Aschersleben–Bernburg–Quedlinburg"" electoral district where the party failed to clear the 5% hurdle necessary to send members to the Bundestag.   However, in the recently re-established state of Saxony-Anhalt, the PDS received 18% of the total vote and was thereby entitled to nominate 4 additional members:  Heidi Knake-Werner was one of those nominated.


=== Bundestag ===
During the 1994-1998 parliamentary session Knake-Werner was a deputy chairperson of the PDS parliamentary group, under the leadership of Gregor Gysi.   In the Bundestag she took on responsibility for her party's ""Labour market and social policy"" portfolio.   She also represented the PDS position to the parliamentary committee for ""Labour and Social Affairs"" and on the parliamentary ""Health committee"".   That reflected several of the areas on which she had already focused while working before 1994 as a parliamentary researcher for Petra Bläss.   Other themes in which she took a particular interest included pensions policy, family matters and gender equality, both in the workplace and more widely.   She also engaged with more overtly feminist agenda issues such as the ongoing debates about abortion legislation, an issue on respect of which the country had inherited more conventionally ""liberal"" laws from communist East Germany than from capitalist West Germany.   The carefully detailed nature of her numerous annotation included in party archives make it clear that she contributed extensively to the content and coherence of the party's position papers on many of these topics.   During the 1994-1998 Bundestag session Heidi Knake-Werner was the author or co-author of 3 draft laws, 18 parliamentary motions, 3 motions for resolution, and 30 amendments as well as of 4 major question applications and 67 minor question applications.   She delivered 56 speeches in plenary parliamentary sessions and issued 135 press statements.   She was also a member of the PDS parliamentary delegation that took part in the Fourth International United Nations Women's Forum held in Beijing during the first part of September 1995.In the 1998 General election Knake-Werner was re-elected.   The PDS increased its share of the national vote from 4.4% to 5.1%.   Breaking through to 5% hurdle significantly increased the party's strength in the Bundestag, notably in respect of appointments to parliamentary committees.  In addition, for the first time the PDS was able to nominate a member to the Bundestag presidium.   During the parliamentary session, till 2002, Knake-Werner served as a member of the executive of the PDS parliamentary group, and till October 2000 she was also deputy leader of the PDS Bundstag group.  Then, as part of a general shake-up at the top of the parliamentary party that accompanied the unexpected resignation from the leadership of Gregor Gysi, in October 2000 she was, some felt, demoted when she became the parliamentary group's ""First Parliamentary Business Leader"" (""Erste Parlamentarische Geschäftsführerin""), remaining in post till January 2002.   The PDS group were now able to send her as a full member to the Bundestag committee for ""Labour and Social Affairs"", of which till October 2000 she served as a deputy chairwoman.   In respect of the deputy chairmanship role she was replaced when she became ""First Parliamentary Business Leader"" of the PDS, but she continued to play her part as the PDS member of the committee.Separately, by 2002 she was serving as honorary chairwomen of the German-Portuguese parliamentary group.   On 17 February 2002 Heidi Knake-Werner resigned from the Bundestag in order to take up new duties as a Berlin senator.   Her successor in the Bundestag was Wolfgang Bierstedt.


=== Berlin senate ===
Between 17 January 2002 and November 2006 Heid Knake-Werner served as the Berlin senator for Health, Social affairs and Consumer protection.   She switched portfolios on 23 November 2006, becoming the senator for Integration, Labour and Social affairs.   In the Berlin election of September 2006 she was elected a member of the City Parliament (""Abgeordnetenhaus""), but half a year later she withdrew from the chamber in order to be able to focus on her ministerial duties.   Then, on 15 October 2009, she resigned her office on grounds of age.


=== Later years ===
In October 2010 she was elected to chair the Berlin region Volkssolidarität (""People's Solidarity""), a welfare organisation for the over 65s which traces its origins back to East Berlin and the old German Democratic Republic, but which survived the traumas of reunification better than most of the state mandated East German institutions.   In 2014 a further election confirmed her in office.  By that time it was reported that the Berlin Volkssolidarität was operating around 70 day centers, retirement homes and other facilities in Berlin.


== References =="
47,"Charlotte Knobloch (born 29 October 1932, as Charlotte Neuland) is the former President of Central Council of Jews in Germany (Zentralrat der Juden in Deutschland) from 2006 to 2010. She is also Vice President of the European Jewish Congress and the World Jewish Congress. She has for many years been one of the primary leaders of the Jewish community in Munich, as President of the Israelitische Kultusgemeinde München und Oberbayern since 1985.


== Biography ==
Charlotte Knobloch was born in Munich, in 1932, into a well-to-do Jewish family of lawyers. She is the daughter of Munich lawyer and Bavarian senator Fritz Neuland. Her mother Margarethe was a born Christian, but converted to Judaism upon marrying Neuland. However, her parents divorced in 1936. She was subsequently raised by her grandmother Albertine Neuland. Upon the arrest of her father, Knobloch was saved by the former housekeeper of the Neuland family, who took her in her hand and brought her to her Christian family in Franconia, pretending she was her own illegitimate daughter.
Charlotte Neuland married the late Samuel Knobloch in 1951, and has three children.
One of her achievements is the Jewish Centre (Jüdisches Zentrum) in Munich, with a new principal Ohel Jakob synagogue and a Jewish museum. She was made an honorary citizen of Munich in 2005.
Knobloch is especially concerned with the problem of antisemitism in Eastern Europe. In the World Jewish Congress, she works to promote the German-speaking Jewish communities and to build bridges to Jewish communities in other countries. She took a controversial stand against the Stolpersteine in Munich, stumbling blocks on pavement inscribed with the name and life dates of victims of Nazi extermination or persecution, effectively blocking their collocation on public grounds until today.In January 2009, she claimed that the Central Council was temporarily breaking off contact with the Roman Catholic Church because of the lifting of the excommunication of controversial bishop Richard Williamson.


== Other activities (selection) ==
Deutsches Museum, Member of the Board of Trustees
German Friends of the Hebrew University, Member of the Board of Trustees
Gegen Vergessen – Für Demokratie, Member of the Board
Konrad Adenauer Foundation (KAS), Member of the Board of Trustees
Ludwig Maximilian University of Munich, Member of the Board of Trustees
Ernst Ludwig Ehrlich Scholarship Fund,  Patron


== Recognition ==
In January 2014, Knobloch was honored as the first Distinguished Service Awardee by the Obermayer German Jewish History Awards.


== In media ==
The book Charlotte Knobloch – Ein Portrait by Michael Schleicher was published in 2009, ISBN 978-3-937090-32-0. The TV film Annas Heimkehr is based on Charlotte Knobloch's life during World War II.


== References ==


== Further reading ==
""Rede: Charlotte Knobloch zum 90. Geburtstag"". Der Bundespräsident (in German). 22 October 2022. Retrieved 1 December 2022.


== External links =="
48,"Josefine Koebe (German: [jozeˈfiːnə ˈkøːbə]; born (1988-07-03)3 July 1988) is a German politician (SPD) and economist. She has been a member of the Landtag of Hesse and Secretary General of the SPD Hesse since 2024.


== Life ==
Koebe was born in Bensheim where she attended the Altes Kurfürstliches Gymnasium and graduated in 2007. She then studied International Economics at Tübingen and spent a two-semester exchange programme at Sciences Po Paris. After completing her Bachelor's degree in 2012, she studied at HU Berlin in the Master's programme Economics and finished it in 2015. 
From March 2015 to October 2017, Koebe worked as deputy head of the parliamentary office of the then Erste Parlamentarische Geschäftsführerin (Chief Whip) of the SPD parliamentary group, Christine Lambrecht.Koebe then began doctoral studies at the Universität Hamburg and was awarded her PhD in 2023 with a thesis on ""Unintended Yet Effective: Evidence from Policy Reforms in Early Childhood Education and Care, Education and Environmental Economics"". From January 2018 to December 2021, as part of her doctorate, she was a research assistant in the Education and Family Division at the Deutsche Institut für Wirtschaftsforschung (DIW) in Berlin.From October 2021 to March 2024, she managed research collaborations in early education and the company's research and university network for Fröbel Bildung und Erziehung gGmbH.Koebe is married and has four children.


== Politics ==
Koebe has been a member of the SPD since 2013. Among other things, she was a member of the district executive Tempelhof-Schöneberg of the Berlin SPD for several years, the state executive of the Arbeitsgemeinschaft Sozialdemokratischer Frauen (Association of Social Democratic Women, ASF) Berlin and in the state committee for youth, education and family of the Berlin SPD.In 2021, she was elected to the governing body (Magistrat) of the city of Bensheim as an honorary alderwoman (Stadträtin),. She has been deputy chairperson of the local SPD association since the same year. In the Bergstraße SPD county association, she was elected deputy chairperson on 6 November 2021 at the party congress in Wald-Michelbach and also chairperson of the ASF in the same year. She has been a member of the state board of the Sozialdemokratische Gemeinschaft für Kommunalpolitik (Social Democratic Community for Local Politics, SGK Hesse) since July 2023. On 2 September 2023, she was elected to the executive committee of the SPD district of Southern Hesse at the party congress in Offenbach.
Due to her election to the state parliament, she resigned from the Bensheim municipal governing body in December 2023.


=== Member of Parliament ===
In the 2023 Hessian state election, she stood as a candidate in the Bergstraße II constituency and was elected to the Landtag of Hesse, which was constituted in January 2024, via the SPD state list.She was elected Deputy Chairwoman of the Budget Committee. She is also the SPD parliamentary group's spokesperson for early childhood education, a member of the Committee for Science and Culture and the Subcommittee for Financial Controlling and Administrative Management as well as a deputy member of the State Youth Welfare Committee.


=== Secretary General of the SPD Hesse ===
On 9 March 2024, she was elected Secretary General of the Hessian SPD at the party conference in Frankfurt am Main.


== Links ==
Website of Dr. Josefine Koebe, MdL


== References =="
49,"Bärbel Kofler (born 24 May 1967) is a German politician of the Social Democratic Party (SPD) who has been serving as Parliamentary State Secretary in the Federal Ministry for Economic Cooperation and Development in the coalition government of Chancellor Olaf Scholz since 2021. She has been a member of the Bundestag from the state of Bavaria since 2004.From 2016 until 2021, Kofler served as Federal Government Commissioner for Human Rights Policy and Humanitarian Assistance at the Federal Foreign Office in the government of Chancellor Angela Merkel.


== Political career ==
On 21 September 2004 Kofler moved to the Bundestag to replace the late Hans Büttner, representing the Berchtesgadener Land and Traunstein districts.In parliament, Kofler has been a member of the Committee on Foreign Affairs since 2009. She has also served on the Committee on Economic Cooperation and Development (2005-2016); the Sub-Committee on the United Nations (2006-2009); the Committee on Human Rights and Humanitarian Aid (2004-2005); and the Finance Committee (2004-2005). In addition to her committee assignments, she chaired the German-Ukrainian Parliamentary Friendship Group from 2006 until 2013.
Within the SPD parliamentary group, Kofler belongs to the Parliamentary Left, a left-wing movement.In the negotiations to form a Grand Coalition of the Christian Democrats (CDU together with the Bavarian CSU) and the SPD under the leadership of Chancellor Angela Merkel following the 2013 elections, Kofler was part of the SPD delegation in the working group on the environment and agriculture, led by Katherina Reiche and Ute Vogt. In similar negotiations following the 2017 federal elections, she was part of the working group on foreign policy, led by Ursula von der Leyen, Gerd Müller and Sigmar Gabriel.
In the negotiations to form a so-called traffic light coalition of the SPD, the Green Party and the Free Democratic Party (FDP) following the 2021 federal elections, Kofler was again part of her party's delegation in the working group on foreign policy, defence, development cooperation and human rights, this time co-chaired by Heiko Maas, Omid Nouripour and Alexander Graf Lambsdorff.


== Other activities ==
action medeor, Member of the advisory board (since 2016)
Aktion Deutschland Hilft (Germany's Relief Coalition), Member of the Board of Trustees (since 2016)
German Institute for Human Rights (DIMR), Member of the Board of Trustees (since 2016)
Center for International Peace Operations (ZIF), Member of the supervisory board (since 2014)
German Foundation for World Population (DSW), Member of the Parliamentary Advisory Board
IG BCE, Member
IG Metall, Member
German Corporation for International Cooperation (GIZ), Member of the Board of Trustees (2014-2016)


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
50,"Natascha Kohnen (born 27 October 1967) is a German politician of the SPD who has been a member of the Landtag of Bavaria since 2009. From 2017 until 2021, she served as chairwoman of the SPD Bavaria.


== Political career ==
Kohnen has been a member of the SPD since 2001; from 2003 to 2009 she was the chairwoman of the Neubiberg SPD, where she formed part of the municipal council, and until 2009 sub-district deputy chairwoman of the party of the Munich district. At the 2009 SPD state convention in Weiden she was selected the Secretary General in Bavaria. From 2013 to 2015 she was the chairwoman of the party in the district of Munich, and since December 2015 she is on the federal executive committee of the SPD.In a member survey of the election of the regional chairman of the Social Democratic Party of Germany in Bavaria in the spring of 2017 Kohnen was suggested by her predecessor Florian Pronold, reaching 53.8% of the vote. At the party congress on 20 May 2017, she was elected with 88.3% of the delegate votes for state leaders of the SPD in Bavaria.
In the Bavarian state election in 2008, Kohnen was elected for the constituency of Upper Bavaria and since 20 October 2008 is a member of the Bavarian state parliament, where she has been a member of the Committee on Environment and Health (2008-2013) and the Committee on Economic Affairs (since 2013). From 2011 to 2013 she was also deputy leader of the SPD group in the Landtag.
In the negotiations to form a coalition government under the leadership of Chancellor Angela Merkel following the 2017 federal elections, Kohnen co-chaired the working group on urban development; her counterparts were Bernd Althusmann and Kurt Gribl.


== Other activities ==
Bavarian Broadcasting (BR), Member of the Broadcasting Council (since 2018)
Georg von Vollmar Academy, Member of the Board
IG Metall, Member


== Personal life ==
Kohnen was born in Munich, and grew up in the Maxvorstadt district. In 1987 she graduated from high school, subsequently studying biology at the University of Regensburg from 1987 to 1992. From 1994 to 2002 she worked as a freelance lecturer in the field of natural sciences at the Oldenbourg Verlag in Munich; during that time, she also lived in Paris for two years. Since 2001 Kohnen runs her own editorial office with freelancers. She has two children.


== External links ==

Website of the Landtag of Bavaria (in German)
Official website (in German)


== References =="
51,"Daniela Kolbe (born 22 February 1980) is a German physicist and politician of the Social Democratic Party (SPD) who served as a member of the Bundestag from the state of Saxony from 2009 until 2021.


== Political career ==
Kolbe first became member of the Bundestag in the 2009 German federal election, representing the Leipzig I district. In parliament, she first served on the Committee on Internal Affairs from 2009 until 2013. From 2014 until 2021, she served on the Committee for Labour and Social Affairs. Within her parliamentary group, she chaired the caucus of MPs from Germany's Eastern states from 2013 until 2015. Since 2014, she has been part of the SPD's leadership in Saxony under chairman Martin Dulig.
In September 2019, Kolbe announced that she would not stand in the 2021 federal elections but instead resign from national politics by the end of the parliamentary term.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
52,"Gabriela König (born 8 October 1952 in Osnabrück) is a German politician for the Free Democratic Party.
She joined the Lower Saxon Landtag in 2005 as a replacement for Carsten Lehmann and has been re-elected on one occasion.


== References =="
53,"Carina Konrad (born 19 September 1982) is a German politician of the Free Democratic Party (FDP) who has been serving as a member of the Bundestag from the state of Rhineland-Palatinate since 2017.


== Early life and career ==
Konrad completed her studies with a degree in agricultural engineering (FH). She runs a farm with arable farming and cattle breeding with her family in Bickenbach in the Hunsrück. 
From the 2016 state elections until she moved to the Bundestag, she worked as chief of staff to Marco Weber in the State Parliament of Rhineland-Palatinate. 


== Political career ==
Konrad became a member of the Bundestag in the 2017 elections, representing the Mosel/Rhein-Hunsrück district. In parliament, she serves as deputy chair of the Committee on Food and Agriculture. She is also a deputy member of the Committee for Family Affairs, Senior Citizens, Women and Youth. She is the spokesperson for viticulture policy of the FDP parliamentary group in the Bundestag.In the negotiations to form a so-called traffic light coalition of the Social Democrats (SPD), the Green Party and the FDP following the 2021 federal elections, Konrad led her party's delegation in the working group on agriculture and nutrition; her co-chairs from the other parties were Till Backhaus and Renate Künast.Since 2021, Konrad has been serving as one of six deputy chairpersons of the FDP parliamentary group under the leadership of its chairman Christian Dürr, where she oversees the group's activities on sustainability and infrastructure.


== Political positions ==
In her position as deputy chair in 2022, Konrad opposed a value-added tax increase aimed at increasing farm animal welfare. The proposed increase, brought forward by a government expert commission, would be used to fund the refurbishment of farm stables.


== Other activities ==
Federal Network Agency for Electricity, Gas, Telecommunications, Post and Railway (BNetzA), Member of the Advisory Board (since 2022)


== References ==


== External links ==

Official website (in German)
Bundestag biography (in German)"
54,"Chantal Kopf (born 20 March 1995) is a German politician of the Alliance 90/The Greens who has been serving as a member of the Bundestag after the 2021 German federal election. representing the electoral district of Freiburg.


== Early career ==
During her studies, Kopf managed the Freiburg office of Kerstin Andreae.


== Political career ==
In the negotiations to form a coalition government under the leadership of Minister-President of Baden-Württemberg Winfried Kretschmann following the 2021 state elections, Kopf was part of the working group on European and international affairs, led by Theresa Schopper and Daniel Caspary.In parliament, Kopf serves on the Committee on European Affairs. In addition to her committee assignments, she has been a member of the German delegation to the Franco-German Parliamentary Assembly since 2022. She is also part of the German-Swiss Parliamentary Friendship Group.


== References ==


== External links ==
Official website"
55,"Elvan Korkmaz (born 27 July 1985 in Gütersloh) is a German politician of the Social Democratic Party (SPD) who was a member of the Bundestag from the state of North Rhine-Westphalia from 2017 to 2021.


== Political career ==
Korkmaz became a member of the Bundestag in the 2017 German federal election. In parliament, she was a member of the Committee on Transport and Digital Infrastructure and the Digital Agenda Committee.Korkmaz lost her seat in the 2021 German federal election. In the negotiations to form a so-called traffic light coalition of the SPD, the Green Party and the Free Democrats (FDP) following the 2021 German elections, she was nonetheless part of her party's delegation in the working group on digital innovation and infrastructure, co-chaired by Jens Zimmermann, Malte Spitz and Andreas Pinkwart.


== Life after politics ==
Since 2022, Korkmaz has been working at public affairs agency Gauly in Berlin.


== Other activities ==
Business Forum of the Social Democratic Party of Germany, Member of the Political Advisory Board (since 2020)
Federal Network Agency for Electricity, Gas, Telecommunications, Posts and Railway (BNetzA), Alternate Member of the Rail Infrastructure Advisory Council


== Personal life ==
Korkmaz is of ethnic Turkish origin.


== References ==


== External links ==
Official website (in German)
Bundestag biography (in English)"
56,"Ina Korter (born 8 January 1955 in Nordenham, Lower Saxony) is a former German politician for the Alliance '90/The Greens.


== Political career ==
Korter became active with the Greens' antinuclear campaigns in 1982. She was a councillor in Wesermarsch from 1991 to 1996, and in Nordenham from 1996 to 1998. She studied teaching in Giessen and last taught at Paddstock School in Ovelgönne, before she was elected to the Lower Saxon Landtag in 2003 and remained until 2014.


== Personal life ==
Korter grew up with four siblings on the family farm near Nordenham. She has two adult children. As of 2011, she is in an all-woman band named Faltenrock.


== References =="
57,"Simona Koß (born 9 June 1961 in Strausberg) is a German politician of the Social Democratic Party (SPD) who has been a member of the German Bundestag, the federal diet since 2021. Previously, she was a member of the State Parliament of Brandenburg from 2014 to 2019 and 2021.


== Early life and education ==
Koß was born 1961 in the East German town of Strausberg and is married and the mother of two children.  
After attending school in Strausberg, Koß studied first at the Institute for Teacher Education in Neuzelle and then at the Güstrow College of Education until 1984.Koß then worked as a teacher at various schools. She completed additional studies in special education and worked as the head of a special school in Seelow from 2006 to 2014. Since January 2020, she has been a school councilor at the State Education Authority Frankfurt (Oder).


== Political career ==


=== Career in local politics ===
From 1998 to 2007, Koß was a member of the district council of the Märkisch-Oderland district. From 2014 to 2019 she was a member of the municipal council of Prötzel, and since 2019 she has been mayor of the municipality. Since May 2019, she has again been a member of the district council of Märkisch-Oderland.


=== Career in state politics ===
Koß was a member of the Brandenburg state parliament for the first time in 2014 until 2019, having won the direct mandate in the Märkisch-Oderland IV state parliamentary constituency in the 2014 Brandenburg state election. She initially failed to re-enter the state parliament in the 2019 Brandenburg state election, but succeeded Ortwin Baier in the state parliament on 1 September 2021.


=== Member of the German Parliament, 2021–present ===
On 26 September 2020, Koß was elected at an SPD members' meeting as a Bundestag candidate for the Bundestag constituency Märkisch-Oderland - Barnim II. She was able to win this constituency directly in the 2021 Bundestag election and thus entered the Bundestag. In the course of this, she resigned her state parliament mandate. Sascha Philipp succeeded her in the state parliament.In parliament, Ko has since been serving as a full member of the Committee on the Interior and Home Affairs and the Committee on Culture and Media in the Bundestag. She is also a deputy member of the Health Committee.


== Other activities ==
Federal Agency for Civic Education (BPB), Member of the Board of Trustees (since 2022)


== References ==


== External links ==

Website of Simona Koß
Biography at the German Bundestag"
58,"Sylvia Kotting-Uhl (born 29 December 1952) is a German politician of Alliance 90/The Greens who served as a member of the Bundestag from the state of Baden-Württemberg from 2005 until 2021.


== Early life and career ==
Kotting-Uhl spent her childhood in northern Baden. After graduating from high school she studied German, English and art history in Heidelberg, Edinburgh and Zaragoza. Afterwards she worked as a dramaturg at the Baden State Theatre, but when she started her family she decided on an ""alternative life in the Kraichgau with self-catering tendencies"".
In a second professional life, from 1985 onwards, Kotting-Uhl built up a children's workshop, which she ran for more than ten years and to which a women's workshop is now also affiliated. She also worked as a lecturer for independent educational institutions and completed a distance learning course in psychology.


== Political career ==
From 2003 until 2005, Kotting-Uhl served as co-chair (alongside Andreas Braun) of the Green Party in Baden-Württemberg.
From the 2005 national elections, Kotting-Uhl was a member of the German Bundestag. She served as chairwoman of the Committee on Environment, Nature Conservation and Nuclear Safety. From 2005 until 2009, she was also a member of the Parliamentary Advisory Board on Sustainable Development.
In addition to her committee assignments, Kotting-Uhl was part of the German-Japanese Parliamentary Friendship Group, which she chaired from 2014 until 2018.
From 2014 to 2016, Kotting-Uhl was one of the members of the country's temporary National Commission on the Disposal of Radioactive Waste, chaired by Ursula Heinen-Esser and Michael Müller.Following the 2016 state elections in Baden-Württemberg, Kotting-Uhl was part of the Winfried Kretschmann’s team in the negotiations between the Green Party and Christian Democratic Union (CDU) on a coalition agreement for Germany's first state government led by the Greens.In 2017, Kotting-Uhl made news headlines when she successfully filed a complaint against the Government of the United Kingdom for a breach of the Aarhus Convention by failing to notify the German public of the potential environmental impacts of the Hinkley Point C nuclear power station.In early 2020, Kotting-Uhl announced that she would not stand in the 2021 federal elections but instead resign from active politics by the end of the parliamentary term.


== Other activities ==
German Federal Environmental Foundation (DBU), Member of the Board of Trustees (since 2018)
Federal Company for Radioactive Waste Disposal (BGE), Member of the Supervisory Board (since 2017)
German Federation for the Environment and Nature Conservation (BUND), Member
Greenpeace, Member
World Wide Fund for Nature (WWF), Member


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
59,"Kordula Kovac (born 22 October 1957) is a German politician of the CDU who has been serving as a member of the Bundestag for the state of Baden-Württemberg from 2013 to 2017 and again from 2021 to 2022.


== Political career ==
Kovac became a member of the Bundestag in 2021 when she replaced Nikolas Löbel  who had resigned. In parliament, she has since been serving on the Defence Committee.


== References ==


== External links ==

Bundestag biography (in German)"
