,articles
23,"Lidia Guțu (born 10 August 1954) is a Moldovan politician.


== Biography ==
She served as member of the Parliament of Moldova (2005–2006) and ambassador to Romania (2006–2009).


== External links ==
Parlamentul Republicii Moldova
List of candidates to the position of deputy in the Parliament of the Republic of Moldova for parliamentary elections of 6 March, 2005 of the Electoral Bloc “Moldova Democrata”
List of deputies elected in the March 6 parliamentary elections
Lista deputaţilor aleşi la 6 martie 2005 în Parlamentul Republicii Moldova


== References =="
24,"Evghenia Guțul (born 5 September 1986), also rendered Yevgenia Gutsul (Russian: Евгения Гуцул) and Eugenia Guțul, is a Moldovan Gagauzian jurist and politician, who has served as Governor of Gagauzia since 19 July 2023.
As Governor, she has sought to closen relations with Russia. Following her party's banning by Moldovan authorities, she is an independent.


== Biography ==

Evghenia Guțul was born on 5 September 1986 in the village of Etulia, a Gagauz village in the Moldavian SSR of the Soviet Union.Prior to her marriage, she was known as Evghenia Buiucli. Now she is married and has two children and continues to maintain Etulia as her permanent place of residence.Guțul has built her political career as a pro-Russian activist. On 22 March 2023, the Guțul was selected as  candidate for Governor of Gagauzia by the Șor Party. During the election campaign, Guțul promised that if she is elected, she will build an airport worth 100 million euros, increase the salaries of budget workers by 30%, build an amusement park and that there will be other investments in infrastructure, education and other sectors of the economy. Some journalists described many of the promises as unrealistic, as in their assessment the implementation of such projects are beyond the powers of the Governor. Guțul was supported in the elections by oligarch and party Chair Ilan Șor, lawmakers Marina Tauber and Reghina Apostolova, as well as several Russian performers and artists, such as Nikolay Baskov, Philipp Kirkorov and Stas Mikhailov.In the 2023 Gagauz gubernatorial election, she finished the first round in first place with 14,890 votes (26.47%), but given the fact that a majority was not met, the second round took place on 14 May. In the second round, Guțul obtained 27,376 of the votes (52.39%), defeating the Party of Socialists of the Republic of Moldova candidate Grigorii Uzun who had 24,926 votes (47.66% ), thus winning a 4-year mandate at the head of the autonomous unit. In her victory speech, Guțul affirmed her intention to align the region closer with Russia. Following the banning of Șor on June 19, 2023, Guțul announced that she would take office and govern Gagauzia as a political independent.Guțul assumed the position of governor on 19 July 2023.


== References =="
25,"Ludmila Guzun (26 June 1961 – 16 April 2021) was a Moldovan politician, who served as a Deputy of the Moldovan Parliament for the Ungheni District.


== Deputy in Parliament ==
Guzun was elected to the Moldovan Parliament on 24 February 2019 representing the Democratic Party of Moldova.


== Death ==
On 7 April 2021, Guzun tested positive for COVID-19 and was hospitalized in intensive care. He died from complications related to the virus at 03:00 on 16 April 2021.


== References =="
26,"Victoria Iftodi (born 13 January 1969) is a Moldovan jurist and politician. She served as Minister of Justice from 19 March 2018 to 8 June 2019.She also served as Minister of Justice from 8 July 2004 to 20 September 2006.


== References =="
27,"Oxana Ionova was the head of the state tax service of Transnistria and director of Transnistria's central bank from 2008 to 2011. She was born in Tiraspol on 3 June 1966. She started her work in the Ministry of Interior of Transnistria in 1994 as accountant. In 1997, she was appointed head of financial and economic department of the State Customs Committee of Transnistria. In 2000 President Igor Smirnov appointed Ionova as the new Minister of Revenues of Transnistria. After the reform of fiscal service and abolition of the separate ministry of revenues, Ionova was appointed head of state tax service of Transnistria. In 2008 President Smirnov proposed Ionova's candidature to the Supreme Council to be appointed as director of Transnistrian Republican Bank.Oxana Ionova was considered to be a 'purse' of Igor Smirnov and his family, a person through which money was laundered. In 2011 the Investigation Committee of the Russian Federation opened a criminal case against Ionova on a charge of embezzlement of 160 million rubles of Russian humanitarian aid. On 13 March 2012, after 2011 presidential elections in Transnistria when Igor Smirnov lost power, the Transnistrian authorities arrested Ionova on charges of embezzlement of state property, illegal business practices, abuse of power and forgery. It was reported that during search of her villa police exempted her collection of golden coins and gold bars. Her case went to court on 11 March 2013.


== References =="
28,"Violeta Ivanov (born 15 September 1967) is a Moldovan politician who currently serves as Member of the Parliament of Moldova since 2009.
Born in Grinăuți-Moldova, Ivanov served as Minister of the Ecology and Natural Resources of Moldova between 2008 and 2009. Between December 2014 and December 2015, she was president of Party of Communists of the Republic of Moldova (PCRM) faction in parliament.In December 2015, together with other 13 PCRM deputies, she announced creation of Social-Democratic Platform for Moldova. Between 2007 and 2008 served as Deputy Minister of the Ecology and Natural Resources of Moldova.


== References ==


== External links ==

(in Romanian) Violeta IVANOV at parlament.md
(in Romanian) Violeta IVANOV at old.parlament.md
(in Romanian) Biography on website of ministry of Ecology (archived)"
29,"Stella Jantuan (born 13 September 1966) is a Moldovan politician.
Jantuan served as Chief of Unit of the Information and Analysis Department, Parliament of the Republic of Moldova.
She has been a member of the Parliament of Moldova from 2009 to 2014.


== External links ==
assembly.coe.int
Site-ul Parlamentului Republicii Moldova
Partidul Democrat din Moldova"
30,"Ala Mândâcanu (born 14 December 1954, Balatina) is a Moldovan politician and journalist. She served as member of the Parliament of Moldova, editor in chief of ""Democraţia"" (2001–2004), deputy Chairman of the Social Liberal Party, and dean of the Faculty of Journalism. She has been living in Montreal since 2008. Ala Mândâcanu is the head of the Moldovan community in Canada's Quebec.


== References ==


== External links ==
Ala Mândâcanu - album de familie
Ala Mândâcanu infirmă informaţiile privind deschiderea bisericii cu slujbe în limba română în Quebec Archived 2018-03-27 at the Wayback Machine
Ala Mândâcanu infirmă informaţiile privind deschiderea bisericii cu slujbe în limba română în Quebec
Comunitatea moldovenilor din Quebec (Canada) şi-a lansat cartea de vizită
10 PENTRU TINE CU ALA MANDACANU
Lectia de unire Archived 2012-03-10 at the Wayback Machine"
31,"Veronica Mihailov-Moraru (born 29 September 1982) is a Moldovan lawyer. She is currently serving as the Minister of Justice of Moldova in the Recean Cabinet.


== References =="
32,"Georgeta Mincu (born 28 May 1971) is a Moldovan politician. She served as Minister of Agriculture, Regional Development and Environment from 8 June 2019 to 14 November 2019 in the cabinet of Prime Minister Maia Sandu.


== References =="
33,"Ala Nemerenco (pronunciation: [nemeˈrenko]; born 21 August 1959) is a Moldovan physician and politician. As of 6 August 2021, she serves as Minister of Health in the cabinet of Prime Minister Natalia Gavrilița.
She served as Minister of Health, Labour and Social Protection from 8 June 2019 to 14 November 2019 in the cabinet of Prime Minister Maia Sandu. Viorica Dumbrăveanu was appointed as her successor.


== References =="
34,"Liliana Nicolaescu-Onofrei (born 6 November 1968) is a Moldovan politician. She served as Minister of Education, Culture and Research from 8 June 2019 to 14 November 2019 in the cabinet of Prime Minister Maia Sandu.


== References =="
35,"Liliana Palihovici (born 26 November 1971) is a Moldovan politician.
She has been a member of the Parliament of Moldova from 2009 until 2017.


== External links ==
Liliana PALIHOVICI
https://web.archive.org/web/20110716212731/http://www.pldm.md/index.php?option=com_content&view=article&id=907&Itemid=4
Site-ul Parlamentului Republicii Moldova
Site-ul Partidului Liberal Democrat din Moldova


== References =="
36,"Maya Ivanovna Parnas (Russian: Майя Ивановна Парнас, Romanian: Maia Parnas; born 15 May 1974 in Tiraspol, Moldavian SSR) is a Transnistrian politician and was the former acting Prime Minister of Transnistria, temporarily replacing Tatiana Turanskaya, who was focusing on running in the 2015 elections.


== See also ==
Cabinet of Transnistria


== References =="
37,"Riorița Patereu (born 23 October 1962) is a Moldovan musician and politician who served in the Parliament of Moldova from 2001 until 2005. A member of the Christian-Democratic People's Party, she represented the Bălți constituency, and was a prominent anti-communist activist.


== Biography ==
Riorita Paterău was born on 23 October 1962 in the northern village of Volodeni. A musician by training, Paterău works as a piano teacher and has been a member of several chamber ensembles. She was also the ""head of department at the College of Music and Pedagogy"" in the city of Bălți.In the 2001 Moldovan parliamentary election, Paterău was elected to the Parliament of Moldova, representing the Bălți constituency as a member of the Christian-Democratic People's Party (PPCD). Throughout her tenure, Paterău was a prominent opponent of the ruling Party of Communists. In 2002, Paterău and seven other PPCD MPs led protests in Chișinău in opposition to the ""officialization of the Russian language and its introduction as a compulsory subject of study in schools""; these protests had been deemed illegal by local authorities. As a result, the Office of the Prosecutor General requested that the President of the Moldovan Parliament, Eugenia Ostapciuc of the communists, remove the parliamentary immunity of the eight MPs so that they could be prosecuted. Paterău took part in another protest in Bălți in June 2004 following the decision of the communist-controlled city council to re-install a statue of Vladimir Lenin in the city center. During the protest, altercations erupted between protestors and police officers, with Paterău being ""assaulted by a policeman"".While in parliament, Paterău served on the ""commission for culture, science, education, youth and mass media"". She was also an alternate member of the Moldovan delegation to the Parliamentary Assembly of the Council of Europe, and delivered a speech to the body in 2002. Paterău left office at the end of her term in 2005.


== References =="
38,"Vitalia Pavlicenco (born 29 October 1953) is a Moldovan politician. She was the head of the National Liberal Party (Moldova).


== Biography ==
Vitalia Pavlicenco was born on October 29, 1953, in Grinăuţi. She grew up without a father because her father Victor Vangheli, a math and history teacher at the village school, was killed on June 26, 1953, at the age of 24, four months before Vitalia was born. Her mother, Agafia Vangheli, was a teacher of Romanian and French.
After the collapse of the USSR, Vitalia Pavlicenco became the first deputy director general of the National Press Agency ""Moldova-Pres"" (1990–1994) and then editor-in-chief of Mesagerul (1994–1998).


== Political life ==
She served as member of the Parliament of Moldova (1998–2001, 2005–2009). She also held the positions of vice-president of the Union of Journalists from the Republic of Moldova and vice-president of the Romanian World Council.


== Personal life ==
Vitalia Pavlicenco is married to Sergiu Pavlicenco, a hispanist professor at the State University of Moldova. The two have a daughter together, Beatriz Pavlicenco who is a violinist and lives in Germany.
 At one point, the Pavlicenco family lived in Cuba, where their daughter, Beatriz, was also born.


== External links ==
Traversând Basarabia
Parlamentul Republicii Moldova
List of candidates to the position of deputy in the Parliament of the Republic of Moldova for parliamentary elections of 6 March, 2005 of the Electoral Bloc “Moldova Democrata”
List of deputies elected in the March 6 parliamentary elections
Lista deputaţilor aleşi la 6 martie 2005 în Parlamentul Republicii Moldova


== References =="
39,"Lilia Pogolșa (born 1 April 1963) is a Moldovan politician. She served as Minister of Education, Culture and Research from 9 November 2020 to 23 December 2020 in the cabinet of Prime Minister Ion Chicu. She also served in this position until 5 August 2021 with Aureliu Ciocoi as Acting Prime Minister.


== References =="
40,"Svetlana Popa is a Moldovan politician.


== Biography ==
Svetlana Popa served as the leader of the communist faction in the Chişinău Municipal Council. She has been a member of the Parliament of Moldova since 2009. On March 17, 2010, Svetlana Popa left the Party of Communists of the Republic of Moldova.


== References ==


== External links ==
Site-ul Parlamentului Republicii Moldova
Plenara PCRM: un nou secretar executiv și două demisii"
41,"Tatiana Potîng (born 4 February 1971) is a Moldovan politician who served as deputy prime minister between 31 May 2013 and 18 February 2015.


== Early life and education ==
Potîng was born in a village Hîjdieni, Glodeni District, on 4 February 1971. In 1993 she received a bachelor's degree in philology from  Alecu Russo State University of Bălți. In 2007 she graduated from Institute of Philology of the Academy of Sciences and obtained a PhD.


== Career ==
Potîng started her career as a teacher in 1993. Then she worked at Alecu Russo State University of Bălți from 1998 to 2009. She was appointed vice minister of education in 2009. On 31 May 2013 she was named as the deputy prime minister for social affairs in the cabinet led by Prime Minister Iurie Leancă. Her term ended on 18 February 2015. She is part of Liberal Reformer Party.


== References =="
42,"Silvia Radu (born 27 February 1972) is a Moldovan politician and manager. Between 2008 and 2015 she was the director of Gas Natural Fenosa in the Republic of Moldova. In 2016, she was an independent candidate in that year's presidential election. From 6 November 2017 until April, 2018 Radu served as the ad interim of Mayor of Chișinău.


== References =="
43,"Ana Revenco (pronunciation: [reˈvenko]; born 21 May 1977) is a Moldovan politician. She served as Minister of Internal Affairs in the cabinets of Prime Ministers Natalia Gavrilița and Dorin Recean.


== References =="
44,"Veronica Roșca (born 3 February 1982) is a Moldovan jurist and politician. She currently serves as Member of the Moldovan Parliament. She is the Vice President of PAS and the Vice President of its parliamentary faction.


== References =="
45,"Svetlana Rusu (born 9 April 1972) is a Moldovan politician.Se has served as a member of the Parliament of Moldova since 2009. In 2010, Svetlana Popa left the Party of Communists of the Republic of Moldova. She was a member of Democratic Party of Moldova and United Moldova Party.


== References ==


== External links ==
Deputatul neafiliat Svetlana Rusu a aderat la Partidul Democrat
Site-ul Parlamentului Republicii Moldova"
