,articles
28,"Marta Mirosława Lempart (born 1979) is a Polish women's rights activist and the founder of the All-Poland Women's Strike.
Active since 2016 in widespread protests against tightening abortion laws under the conservative Law and Justice party, Lempart has been targeted by the government with arrests and legal charges, and faced death threats from opponents of the protests.
Her work has also included advocating for equal rights for members of Poland's LGBT community and for people with disabilities. She is a vocal proponent of secularism and the separation of church and state.


== Early life and career ==
Marta Lempart was born in 1979 in Lwówek Śląski, Poland. She is formally trained as a lawyer.Lempart held a minor role in the Polish Ministry of Labour and Social Policy during the Civic Platform's time in power, during which time she worked to improve disability rights in the country. She then worked in real estate development.After the conservative Law and Justice party came to power in 2015, Lempart began working with the Committee for the Defence of Democracy, a pro-European NGO.


== Activism ==
Lempart's activism centers on feminism and secularism.
In 2016, she co-founded the All-Poland Women's Strike, a social movement in support of women's rights, during preparations for the pro-abortion-access Black Protests. She describes the group's aims as including better abortion access, stronger women’s rights and LGBT rights, separation of church and state, and better health care. Lempart ran for local office in Wrocław in 2018, but she did not gain a seat. She also ran unsuccessfully for the European Parliament the following year.The All-Poland Women's Strike, which she continues to lead, was one of the major forces behind the 2020–2021 women's strike protests in Poland, an anti-government protest movement in response to tightening abortion laws. Lempart encouraged Catholics to take a stand against their church during the protests, which drew significant pushback.She has been arrested various times throughout her years of activism, and charged with dozens of offenses. In February 2021, the Polish government charged Lempart with criminal felonies for her role in the women's strike protests and criticism of the Catholic Church, which she described as a form of political pressure on her movement. She has also received death threats from critics, forcing her to go into hiding away from her home.


== Personal life ==
Lempart identifies as a lesbian. Her partner, Natalia Pancewicz, is also involved in feminist activism.


== References =="
29,"Gabriela Teresa Lenartowicz (born 12 December 1960) is a Polish politician. She was elected to the Sejm (9th term) representing the Bielsko-Biała II constituency. She previously also served in the 8th term of the Sejm (2015–2019).


== References =="
30,"Ewa Maria Leniart (born 27 August 1976) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Rzeszów.


== References =="
31,"Izabela Dorota Leszczyna (born 3 September 1962) is a Polish politician, teacher, local official, Member of the Polish Parliament (since 2007). She currently serves as Minister of Health.


== Biography ==
Leszczyna graduated in Polish philology at the Jagiellonian University in Kraków. In 2006 she was elected to Częstochowa City Council from the Civic Platform. Leszczyna was elected from the Civic Platform to the Sejm in: 2007, 2011, 2015 and 2019.In 2010, in the elections for the office of President of Częstochowa, she obtained the second result (21.99%). In the second round of elections, she obtained 29.11% of votes and was defeated by Krzysztof Matyjaszczyk.In December 2023, she was appointed as the Minister of Health in Donald Tusk's third cabinet.


== References ==


== External links ==
Izabela Leszczyna - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
32,"Sandra Magdalena Lewandowska (born 8 June 1977) is a Polish parliamentarian who served in the national Parliament (Sejm) of the Republic of Poland of the V Sejm cadency from September 2005 to October 2007. As a Member of Parliament, she was a Member of Environmental Protection, Natural Resources and Forestry Committee, Enterprise Development Committee and Administration and Interior Affairs Committee. She was a Chairperson of Poland–USA Bilateral Parliamentary Group and a Member of Poland–Great Britain Bilateral Parliamentary Group. She specialized in Environmental Protection and Renewable Energy Resources. She was also a vice-chairperson of the Program Committee of the Polish Television S.A. in Opole 2006–2010.


== Educational background ==
A native of the city of Jelenia Góra, then the seat of Jelenia Góra Voivodeship and, since 1999, part of the Lower Silesian Voivodeship, Sandra Magdalena Lewandowska studied ""enterprise management"" at the Regional and Tourist Economy Department of Wrocław University of Economics, graduating in 2002 with a major in business operations.


== Political career ==
Although initially associated with the Democratic Left Alliance, she was also a member, from 1999 to 2001, of Polish Socialist Youth Union and, between October 2001 and October 2004, was a leader in the Alliance's Jelenia Góra youth chapter as well as deputy leader of the city's Stowarzyszenie Młodej Lewicy Demokratycznej [Young Democratic Left Association].  During 2002–04 she worked at the Ministry of Interior and Administration and, concurrently, from March 2002 to December 2003, was an assistant at the political office of cabinet member Krzysztof Janik, the Minister of Interior and Administration.  Also, from January to June 2004, she served as the chief advisor in the Ministry's Office of Social Communication. She was an organizer of parliamentary debates on national security issues, including the benefits and risks connected with the installation of elements of the American anti- ballistic missile (ABM) defense system on Polish territory. She participated in a research trip to the United States that included a visit to the U.S. Missile Defense Agency (MDA) in Washington, D.C., with representatives of the Polish Embassy.
In July 2005, at the age of 28, she joined the Self-Defense of the Republic of Poland Party and, in the September 25 election, having received 5215 votes, became one of the Party's 56 representatives in the 460-member Sejm during the legislative body's 5th term.  Placed by the Party in the constituency covering Opole Voivodeship, she was assigned to the Committee for Defense of the Environment, Natural Resources and Forestry as well as to the Committee for Entrepreneurial Growth.
Her newfound celebrity/notoriety resulted in an invitation to participate in the 6th season of Taniec z gwiazdami, partnered by professional dancer Michał Skawiński.  The show's premiere broadcast was on 9 September, with her elimination, ranked in 13th place, coming in the second installment.  Political reckoning came the following month with the October 21 election to the Sejm, held only two years and one month after the previous one, in which the Self-Defense Party received less than 5% of the vote, thus losing all of its 56 seats in the Sejm.


== See also ==
Members of Polish Sejm 2005-2007


== References ==


=== Notes ===


== External links ==
Sandra Lewandowska at the Sejm website (includes photograph, declarations of interest, voting record and transcripts of speeches)
Sandra Lewandowska at IMDb"
33,"Dorota Łoboda (born 1975) is an educational rights activist in Poland. She was a leader of the Families Against Education Reform movement (Polish: Rodzice Przeciwko Reformie Edukacji) that opposed the reform of the Polish education system in 2016–2018 and a member of the Consultative Council created during the October 2020 Polish protests.


== Childhood and early career ==
Dorota Łoboda (born 1975 (1975)) graduated from the University of Warsaw. Łoboda worked from 1997 to 2006 as a teacher in a private school and as an exhibition organiser at the Ujazdowski Castle Modern Art Centre.


== Activist and political career ==


=== 2016–2018 PiS education reforms ===
The reform of the Polish education system in 2016–2018 under the Law and Justice (PiS) government of Poland shifted from a 6+3+3–year (primary plus junior-high plus senior-high) schooling system to an 8+4–year (primary plus high) school system. Łoboda was a leader of the Families Against Education Reform movement (Polish: Rodzice Przeciwko Reformie Edukacji) that opposed the PiS reforms.In March 2017, Łoboda planned a protest in front of the Warsaw building of the Ministry of Education in which parents planned to bring tyres. The plan was ""not to burn the tyres like miners do [in their protests]"", while symbolising that the protestors had earlier ""been polite"" and that the scale of the protest was growing. Łoboda described the 10 March 2017 school strike, in which some schools had only ten percent attendance by pupils, as a sign of the strength of opposition to the reform plans.Łoboda was the vice-president of a committee that collected signatures calling for a referendum on the proposed reform. The referendum petition collected 910,000 signatures. The referendum petition was rejected by PiS, which refused Łoboda a chance to present the referendum project to the Sejm, the Polish lower house of parliament.On 7 June 2018, Łoboda became a member of the Board of the Foundation of Families Have a Voice (Polish: Fundacja Rodzice Mają Głos), based in Warsaw.


=== Warsaw Council 2018–2023 ===
Łoboda was elected as a member of the Warsaw City Council with a mandate for the years 2018–2023, in the Civic Coalition group.


=== 2020 Consultative Council ===
Łoboda was one of the founding members of the Consultative Council created on 1 November 2020 during the October 2020 Polish protests.


== References =="
34,"Magdalena Łośko (born 30 August 1984) is a Polish politician. She has served as a member of the Sejm between 2019 and 2023, and again since 2024, when she replaced Krzysztof Brejza. She represents the constituency of Bydgoszcz.


== References =="
35,"Katarzyna Anna Lubnauer (née Libudzisz; born 24 July 1969) is a Polish politician, feminist, mathematician and academic teacher. She is a member of the Polish Parliament and a former leader of the liberal Modern (.Nowoczesna) political party.


== Early life and education ==
She was born Katarzyna Libudzisz on 24 July 1969 in Łódź to mother Zdzisława, a professor of microbiology and father Jerzy, a chemist. Her family had been living in Łódź since the second half of the 19th century. She graduated from the Tadeusz Kościuszko High School No. 3 in Łódź (Polish: III Liceum Ogólnokształcące im. Tadeusza Kościuszki w Łodzi) as well as the University of Łódź. She briefly worked as a school teacher before she decided to continue her studies at the University of Łódź where she became a lecturer at the Faculty of Mathematics. She obtained her PhD degree in mathematics in 2001 after she wrote her doctoral dissertation entitled Limit Theorems in Quantum Probability. She later assumed the position of assistant professor at the Department of Probability Theory and Statistics.


== Political career ==
In 1993 she worked for the Democratic Union and in 1994, the Freedom Union where she was one of the local leaders of the party in Łódź. Between 1998 and 2002, she was a member of the Łódź city council. In 2001, she was one of the candidates for the head of Freedom Union in Łódź. She was a member of the last General Board of the Freedom Union and in 2005 she was one of the leaders of the newly reformed Democratic Party – demokraci.pl. She unsuccessfully stood for election to the Sejm in 2001 and 2005.
She published articles in the Liberté! magazine and was one of the organizers of the Festival of Science, Technology and Arts in Łódź. In 2015, together with Leszek Jażdżewski, she was one of the initiators of the Secular School campaign, which aimed at cutting state funding to religious education classes in public schools across Poland.During the Polish parliamentary elections in 2015, as a candidate of the Modern political party, she won a seat in the Sejm running from the first position on the party's election list in the Łódź constituency. She received a total of 18 549 votes. In 2016, she was appointed deputy chairman of the party, and from January to May 2017 she was its spokesperson. In April the same year, she also assumed the position of the chairperson of the parliamentary group of the Modern party. On 25 November 2017, during the party's congress in Warsaw, she was elected the leader of the Modern party defeating in a close vote its original founder Ryszard Petru. On 9 January 2018, she was replaced by Kamila Gasiuk-Pihowicz as the chairperson of the Modern party's parliamentary group. In November 2019, she stepped down as leader of the party and was replaced by Adam Szłapka.


== Personal life ==
In 1991, she married Maciej Lubnauer, a financier with whom she has a daughter named Anna. She has obtained qualifications as a sailing instructor. She has also publicly declared herself an atheist.


== See also ==
Ryszard Petru
Modern
Politics of Poland


== References =="
36,"Anna Romana Łukaszewska-Trzeciakowska (born 3 August 1974 in Warsaw, Poland) is a Polish politician who has been serving as Minister of Climate and Environment
under Prime Minister Mateusz Morawiecki in his third cabinet from 27 November 2023 to 11 December 2023 Łukaszewska-Trzeciakowska has previously served as Undersecretary of State in the same ministry, from 2022 to 2023.  She has also previously served as Secretary of State and Government Plenipotentiary for Strategic Energy Infrastructure, a position she was appointed to on 2 June 2023.


== Career ==
Anna Łukaszewska-Trzeciakowska worked in the defence industry from 2002 to 2007 before focusing on the energy industry.


== References =="
37,"Krystyna Łukaszuk (born April 25, 1949, in Białystok) is Polish trade union activist, state official, Voivode of Białystok Voivodeship in 1997–1998 and then, following the 1999 administrative reform, as Voivode of Podlaskie Voivodeship from 1999 to 2001.


== Biography ==
She attended the Construction and Surveying School Complex in Białystok. She completed higher education in construction engineering. She worked for the Polish State Railways, and in the early 1980s she became involved in the activities of NSZZ ""Solidarność"" organization at PKP. From 1992 to 1993, she was deputy director of the department at the voivodeship office and then she was employed in the regional management of ""Solidarity"" organization.In 1997, on the recommendation of NSZZ ""S"" and Solidarity Electoral Action, she became the Voivode of Białystok. After the administrative reform, on January 1, 1999, she became the Voivode of Podlaskie Voivodeship, an office she held until autumn 2001, when she was replaced by Marek Strzaliński.
She later became a trainer of the Regional Center of the European Social Fund in Białystok.In 2020, she was awarded the Cross of Freedom and Solidarity.


== References =="
38,"Wanda Łyżwińska, née Kapusta (born 9 July 1953, in Piaseczno) is a Polish former politician. She was elected to the Sejm on 25 September 2005, getting 7842 votes in 17 Radom district as a candidate from Samoobrona Rzeczpospolitej Polskiej list.
She was also a member of Sejm 2001-2005.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Wanda Łyżwińska - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
39,"Marzena Anna Machałek (born 29 August 1960) is a Polish politician who has served in the Sejm since 5 December 2006 as a member of the Law and Justice party. Born in Wrocław, she graduated from the University of Wrocław in 1992 with a degree in Polish philology. She spent the 1980s and 1990s working as a teacher, and was also part of the Solidarity movement. In 1998 she was elected to Kamienna Góra County's council, and served as the deputy mayor as well. In 2006, she was nominated to the Sejm to finish out Jan Zubowski's term, who was elected mayor of Głogów.After finishing up the term, Machałek has since been re-elected to three more terms in the Legnica district. She received 11,109 votes in 2007, 11,812 votes in 2011, and 14,608 votes in 2015. In 2014, she ran in the European Parliament election, and finished fifth behind out of ten candidates, losing to Kazimierz Michał Ujazdowski. In her most recent term on the Sejm, she has primarily served on the Committee on Education, Science and Youth. In previous terms she had served on the Local Government and Regional Policy Committee.In 2016, Machałek began to push for educational reform and consolidation, which included moving from three levels of school to two, primary school and high school. In early 2017 the reforms, which were passed, led to some members of the Polish Teachers’ Union going on strike in protest of the potential job cuts. In the same month as the strikes, Machałek was named the Deputy Minister of National Education.


== References =="
40,"Beata Monika Maciejewska (born 13 August 1968) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Gdańsk.


== References =="
41,"Marlena Magdalena Maląg (born 2 November 1964, in Ostrów Wielkopolski) is a Polish politician, teacher, educational activist and former local government official. She is the Minister of Family, Labour and Social Policy, holding office from 15 November 2019 to 27 November 2023.
She earned her degree at the Faculty of Humanities of the Jan Długosz University (pedagogy), and completed further studies at Adam Mickiewicz University (informatics), Poznań University of Technology (management). and the Baltic College of Humanities (education management).
Maląg was elected to the Sejm in the 2019 parliamentary election as a Law and Justice candidate in the Kalisz district, and earlier served in the Greater Poland Regional Assembly. From 2012 to 2014 she was the Deputy Municipal President (Deputy Mayor) of Ostrów Wielkopolski, from 2015 to 2016 Deputy District Administrator of Ostrów Wielkopolski County, and from 2016 to 2018 the Deputy Voivode of the Greater Poland Voivodeship.She was the President of the State Fund for the Rehabilitation of the Disabled from December 2018 to November 2019.


== References =="
42,"Beata Małecka-Libera (born 17 May 1954 in Dąbrowa Górnicza) is a Polish politician. She was elected to the Sejm on 25 September 2005, getting 6882 votes in 32 Sosnowiec district as a candidate from the Civic Platform list.


== See also ==
Members of Polish Sejm 2005-2007
Politics of Poland


== References ==


== External links ==
Beata Małecka-Libera - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches.
Beata Małecka-Libera - office page"
43,"Ewa Danuta Malik (born 11 January 1961 in Sosnowiec) is a Polish politician. She was elected to the Sejm on 25 September 2005, getting 16 537 votes in 32 Sosnowiec district as a candidate from the Law and Justice list.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Ewa Malik - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
44,"Jagna Kinga Marczułajtis-Walczak (born 15 December 1978 in Zakopane) is a Polish politician and former snowboarder who competed in parallel slalom and parallel giant slalom. Since November 2011, she has been a member of the Polish Sejm.
Marczułajtis' best finishes in the World Cup in parallel slalom are two 1st places: in January 2006 in Nendaz and in January 2004 in Bad Gastein.  She competed for Poland in three Olympic Games: Nagano 1998, Salt Lake City 2002 (where she placed 4th), and Turin 2006.She is also a 14-time Champion of Poland (including currently, in 2006), a one-time European Champion and a one-time European Championships Runner-up.  She has won a medal at the World Championships.  She is also a two-time World Junior Champion.
Marczułajtis is the former wife of fellow Polish Olympian, ice dancer Sebastian Kolasiński. She was born and lives in Zakopane, Poland with her two daughters, Jagoda Olimpia (born in 2002), and Iga (born in 2008).
She chaired the committee organising the Kraków bid for the 2022 Winter Olympics, but resigned from this position in April 2014.


== References ==


== External links ==
Her official website (in Polish)
Jagna Marczułajtis at the International Ski and Snowboard Federation"
45,"Barbara Marianowska, née Zabłocka (29 May 1947 – 9 February 2012) was a Polish politician.
Barbara Marianowska was born in 1947 in Diddington Resettlement Camp, England. Her parents were soldiers in the Polish Armed Forces in the east. After her arrival in Poland, she lived in Tarnow, Karwodrza and Tuchow. She then moved to Kraków where she completed her secondary education.
She holds a master's degree in economics, which she completed at the Academy of Economics in Kraków. Marianowska is married with two sons.
In 1980, she became a member of NSZZ Solidarity. During the Cold War, she worked for the underground weekly publication ""Lesser Poland"" in Kraków. Between 1992 and 1994 she was NSZZ's Treasury leader. She has also worked at the highest level in the Treasury at the Chambers of Commerce in Kraków. Marianowska possesses the best of qualifications and is a proficient manager. She is an experienced financial advisor in Cracow as well as an active member of three committees: the National Chamber of Commerce, the Association of Polish Accountants, and the Institute of Public Safety
She was elected to the Sejm on 25 September 2005, getting 12,498 votes in 15 Tarnów district as a candidate from the Law and Justice list.
She was also a member of Sejm 2001-2005.  She died in Koźmice Wielkie, aged 64.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Barbara Marianowska - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
46,"Gabriela Masłowska (born 27 June 1950 in Batorz) is a Polish politician. She was elected to the Sejm on 25 September 2005, getting 11,977 votes in 6 Lublin district as a candidate from the League of Polish Families list.
She was also a member of Sejm 2001-2005.


== See also ==
Members of Polish Sejm 2005-2007


== References ==


== External links ==
Gabriela Masłowska - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
47,"Mirosława Jolanta Masłowska (20 October 1943 – 29 May 2023) was a Polish politician and surgeon. She was elected to the Sejm on 25 September 2005, with 7,675 votes in 41 Szczecin district as a candidate from the Law and Justice list.Masłowska died in Szczecin on 29 May 2023, at the age of 79.


== References ==


== See also ==
Members of Polish Sejm 2005-2007"
48,"Ewa Jolanta Matecka (born 3 November 1956) is a Polish politician. In 2019 she was elected to the Senate of Poland 10th term representing the constituency of Kalisz. On October 15, 2023, she has been re-elected to the 11th term. Before in the period of 2014-2019, she was a local government official in the city of Ostrów Wielkopolski, serving, among others, as the Vice-President of the City.


== References =="
49,"Paulina Matysiak  [ˈpaulina ˈmatɨsiak]  (born 2 October 1984) is a Polish local government official and political activist, serving on the national board of the democratic socialist Lewica Razem party and member of Sejm since 2019.


== Biography ==
She completed her MA in Polish philology at the Nicolaus Copernicus University in Toruń (2008), then her post-graduate studies in 20th century philosophy at Collegium Civitas in Warsaw (2011) and ethics at the Nicolaus Copernicus University (2015).
She runs a blog dedicated to literature, I fold corners (Polish: Zaginam Rogi), became a writer for the Wszystko Co Najważniejsze magazine, and co-authored several scientific publications, reviews, and bibliographic studies. She is a member of the Association of Polish Librarians.


== Politics ==
In March 2019, she became a member of the national board of Lewica Razem. In the 2019 parliamentary election she was elected to the 9th term Sejm. She was the leading candidate on the Democratic Left Alliance list in district 11 (Sieradz). Her focus is on improving healthcare standards, wealth redistribution, gender equality and public transport.Matysiak was subsequently re-elected in the 2023 parliamentary election.


== References =="
50,"Iwona Krystyna Michałek née Pychyńska (born 13 March 1956 in Szczecin) – is a Polish teacher and politician, member of the VIII and IX Sejm. Member of the Agreement political party.She represents the No. 5 (Toruń) constituency.
Married, has two children (Agata and Maciej).


== References =="
51,"Joanna Mihułka formerly Joanna Schmidt (born 14 September 1978 in Głogów) is a Polish manager, politician and economist. She was a member of the Sejm from 2015 to 2019, representing the Modern party.


== References ==


== External links ==
Polish Sejm page for Joanna Mihułka"
52,"Anna Maria Milczanowska (born 18 July 1958) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Piotrków Trybunalski. She previously also served in the 8th term of the Sejm (2015–2019).


== References =="
53,"Aldona Janina Młyńczak (born 25 May 1958) is a Polish politician. She was elected to the Sejm on 25 September 2005, getting 2,903 votes in 3 Wrocław district as a candidate from the Civic Platform list.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Aldona Młyńczak - parliamentary page – includes declarations of interest, voting record, and transcripts of speeches."
54,"Halina Molka (born 4 April 1953 in Kalinki) is a Polish politician. She was elected to the Sejm on 25 September 2005, getting 3706 votes in 10 Piotrków Trybunalski district as a candidate from the Samoobrona Rzeczpospolitej Polskiej list.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Halina Molka - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
55,"Gabriela Anna Morawska-Stanecka (born 17 March 1968) is a Polish lawyer, manager and left-wing politician.


== Biography ==
She graduated from the Faculty of Law and Administration of the Jagiellonian University. Morawska-Stanecka worked as a civil law notary and later as a barrister. In 1994–2006, she participated in heavy industry restructuring processes in Poland. She was also on the supervisory committee of an energy corporation.
Morawska-Stanecka was the Democratic Left Alliance candidate for the Polish Senate in District 74 Silesia (Tychy and Mysłowice as well as Bieruń-Lędziny County) in 2019. She defeated Czesław Ryszka, of the Law and Justice party, with Morawska-Stanecka receiving 50.93% of the votes. After taking office as a member of the Senate, Morawska-Stanecka was elected to the position of deputy marshal, assuming that role on 12 November 2019. Morawska-Stanecka is the deputy leader of the centre-left Spring (Polish: Wiosna) party, where she is responsible for legal and legislative matters. In the 2023 elections she was reelected as a senator receiving 47.75% of the votes.


== References =="
56,"Izabela Katarzyna Mrzygłocka (born 20 May 1959 in Wałbrzych) is a Polish politician. She was elected to the Sejm on 25 September 2005, getting 5271 votes in 2 Wałbrzych district as a candidate from the Civic Platform list.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Izabela Katarzyna Mrzygłocka - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
57,"Joanna Mucha (born 12 April 1976) is a Polish liberal politician, economist, member of the Polish Sejm, academic teacher, doctor of economics and from 17 November 2011 to November 2012 Minister of Sport and Tourism of Poland in the government of Donald Tusk. In 2001 she graduated from University of Warsaw.


== References =="
58,"Halina Maria Murias (born 2 April 1955 in Łańcut) is a Polish politician. She was elected to the Sejm on 25 September 2005, getting 6062 votes in 23 Rzeszów district as a candidate from the League of Polish Families list.
She was also a member of Sejm 2001-2005.


== See also ==
List of Sejm members (2005–2007)


== External links ==
Halina Murias - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
59,"Aleksandra Krystyna Natalli-Świat (20 February 1959 – 10 April 2010) was a Polish economist and politician. She was elected to Sejm on 25 September 2005, getting 5068 votes in 3 Wrocław district, from the Law and Justice candidate list.
Natalli-Świat died in the 2010 Polish Air Force Tu-154 crash near Smolensk on 10 April 2010.On 16 April 2010 she was posthumously awarded the Commander's Cross of the Order of Polonia Restituta. On the same day, the Parliament of the Province of Lower Silesia awarded her the title of Honorary Citizen of Lower Silesia. She was buried on 26 April 2010 at the Cemetery of the Holy Spirit in Wroclaw.


== See also ==
Members of Polish Sejm 2005–2007
Members of Polish Sejm 2007–2011


== References ==


== External links ==
Aleksandra Natalli-Świat - official website
Aleksandra Natalli-Świat - parliamentary page – includes declarations of interest, voting record, and transcripts of speeches."
60,"Barbara Anna Nowacka (born 10 May 1975) is a Polish politician who has served as the Minister of National Education since December 2023. In October 2015 she became leader of the United Left coalition for the 2015 Polish parliamentary election, bringing together Labour Union, Your Movement, the Democratic Left Alliance, the Greens, and the Polish Socialist Party. Nowacka is the daughter of the late Deputy Prime Minister and Minister of Social Policy Izabela Jaruga-Nowacka. Since 2016 she has been the leader of the Polish Initiative.


== Biography ==
Born in Warsaw, the daughter of Jerzy Nowacki, a rector at the Polish-Japanese Academy of Information Technology, and Izabela Jaruga-Nowacka, a former Deputy Prime Minister and Minister of Social Policy under Marek Belka's Cabinet. Her mother was listed on the flight manifest of the Tupolev Tu-154 of the 36th Special Aviation Regiment carrying the President of Poland Lech Kaczyński which crashed near Smolensk-North airport near Pechersk near Smolensk, Russia, on 10 April 2010, killing all aboard.
Nowacka was educated at the University of Warsaw, where she was active as a feminist in the Federation for Women and Family Planning. From 1997 to 2006, she was a member of the youth wing of Labour United and then of the party itself. In 2014 she stood unsuccessfully in the European elections in Lublin for Europa Plus, supported by Aleksander Kwaśniewski. She went on from that defeat to join Janusz Palikot's Your Movement, becoming a joint leader, and helped to create the United Left, a broad coalition. On 4 October 2015 she was named as its candidate for prime minister if it won the election, and on 17 October she presented the coalition's programme at a conference in Katowice. However, in the elections on 25 October the United Left failed to reach the 8 per cent threshold for obtaining parliamentary representation under Poland's system of election, while Nowacka herself failed to be elected in the Warsaw I parliamentary constituency.
The Polish elections of 2015 were unusual in that most of the major parties contesting them were led by women. While Nowacka was the leader of the United Left, Ewa Kopacz of the governing Civic Platform party was the incumbent prime minister, and Beata Szydło of the opposition Law and Justice party was the main challenger. In the event, Szydło was elected with an overall majority.In 2016, Foreign Policy magazine included Nowacka, together with Agnieszka Dziemianowicz-Bąk of Razem, on its annual list of the 100 most influential global thinkers for their role in organizing protests against a total ban on abortion in Poland.In June 2019, Nowacka became leader of the political party Polish Initiative (iPL), which she originally founded as an association in 2016. She is currently standing for election in Constituency № 26 (Słupsk) as a candidate for the Civic Coalition, of which iPL is a member party.
Nowacka has been fiercely critical of the influence that the Catholic church has in Polish politics. When in October 2020 the Polish parliament considered placing stricter enforcement on abortion, Nowacka claimed that the Catholic bishops of Poland, the majority of whom strongly support such legislation, had ""blood on their hands"". She later attended a protest against the new abortion restrictions, where she was tear-gassed by a police officer after approaching him and showing her ID card.


== Notes ==


== External links ==
Official website (in Polish)"
61,"Maria Teresa Nowak (born 31 March 1950 in Chorzów) is a Polish politician. She was elected to the Sejm on 25 September 2005, getting 9866 votes in 31 Katowice district as a candidate from the Law and Justice list.
She was also a member of Sejm 2001-2005.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Maria Teresa Nowak - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
62,"Danuta Nowicka (born 20 July 1951) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Katowice III. She previously also served in the 8th term of the Sejm (2015–2019).


== References =="
