,articles
47,"Irène Tharin (18 July 1938 – 7 August 2016) was a French politician who served as Member of Parliament for Doubs's 4th constituency from 2002 to 2007.She was Mayor of Seloncourt from 1993 to 2001.


== Personal life ==
Her daughter Annie Genevard is also a Member of Parliament in Doubs.


== References =="
48,"Marie-Noëlle Thémereau (born 1950) is a French New Caledonian politician who served as the former president of the government of New Caledonia, an overseas territory of France in the Pacific Ocean about 1,210 km (750 mi) east of Australia. She has been a member of the loyalist (i.e. anti-independence) Future Together party (""Avenir ensemble"").


== Biography ==
Marie-Noëlle Thémereau is the daughter of Claude Billet, a native of Corrèze and veteran of Free France who arrived in New Caledonia in 1949 as a worker on the ore carriers of Société Le Nickel (SLN) and general secretary from 1952 of the trade union of this company. He brought his family shortly after settling in and Marie-Noëlle was brought up in the capital city of Nouméa.


=== Civil servant ===
Holder of a master's degree in law specializing in labor and social security law from the University of Bordeaux IV, she first made a career in public administration. She thus stood out at the head of the Department of Studies, Legislation and Litigation, then that of the finances of the New Caledonia Territory from 1986 to 1988. She was mainly responsible for implementing the three Debré laws and developing vocational education.Separately, she then founded a real estate agency, the General Agency, in association with politician Pierre Frogier that they continue to manage together although they have become adversaries in politics. 


=== Politician ===
In 1989, she was elected to the congress of New Caledonia and to the South Province on the RPCR list, re-elected in 1995 and 1999. She held the position of second vice-president of the South Province from 1990 to 1999 and first vice-president president of the congress from 1999 to 2001, but in 2001 she resigned.In 2004, she led the list of her party ""Avenir Ensemble"" for the provincial elections.  On 29 June 2004, Thémereau was elected to the presidency of the fifth government of New Caledonia resulting from the Nouméa Accords. As such she became head of the local government by the Congress of New Caledonia in 2004 after defeating the long-time ruling loyalist party RPCR (Rally for Caledonia in the Republic) and its chief Jacques Lafleur. Thémereau resigned on July 24, 2007 after giving advance warning that she would do so. She was succeeded in the Congress by Pascal Vittori.


== References =="
49,"Prisca Thevenot (née Balasubramaniam; born 1 March 1985) is a French politician of Renaissance who has been the deputy minister for democratic renewal and spokeswoman of the Government in the Attal government since January 2024.Thevenot previously served as spokesperson for the party, then named La République en marche, from November 2020. She was elected deputy for Hauts-de-Seine's 8th constituency in the 2022 legislative election. She first joined the government in July 2023 as secretary of state for youth and the National Universal Service.


== Early life and education ==
Thevenot was born in Strasbourg to Mauritian parents who settled in France at the end of the 1970s to pursue university studies. In 1987, the family moved to the Paris region. 
She completed a classe préparatoire aux grandes écoles at Lycée Saint-Louis-de-Gonzague, and continued her studies at the EM Lyon Business School, from which she graduated in 2009.


== Political career ==
In the 2017 legislative election, Prisca Thevenot contested Seine-Saint-Denis's 4th constituency, but was defeated by incumbent communist member Marie-George Buffet.In November 2020, Thevenot was appointed spokeswoman for Emmanuel Macron’s party, La République en marche (LaREM), jointly with Maud Bregeon.In the June 2021 regional election, she was elected to the Regional Council of Île-de-France for Seine-Saint-Denis, on the list led by Laurent Saint-Martin.In the 2022 legislative election, Thevenot ran in Hauts-de-Seine's 8th constituency for LaREM’s Together coalition. She won the most votes in the first round, and was elected deputy in the second round with 65,75% of the votes cast, against Annie Larroque Comoy (LFI - NUPES). She became a member of the Social Affairs Committee in the National Assembly.In July 2023, Thevenot was appointed secretary of state for youth and the National Universal Service in the Borne government, a junior position jointly under the minister of the armed forces and the minister of national education and youth.In the Attal government formed in January 2024, she became deputy minister for democratic renewal and spokeswoman of the Government.


== Personal life ==
Thevenot is married and has two children.


== See also ==
List of deputies of the 16th National Assembly of France


== References ==


== External links ==
Prisca Thevenot on the Government of France portal (in French)"
50,"Agnès Thill (French pronunciation: [aɲɛs til]; born 2 June 1964) is a French politician who served as a member of the National Assembly from 2017 to 2022, representing the department of Oise.In parliament, Thill served as member of the Committee on Cultural Affairs and Education. In addition to her committee assignments, she was a member of the parliamentary friendship groups with the Democratic Republic of the Congo, Mali and the Central African Republic.
In 2019, Thill publicly opposed a bioethics law extending to homosexual and single women free access to fertility treatments such as in vitro fertilisation (IVF) under France's national health insurance; it was one of the campaign promises of President Emmanuel Macron and marked the first major social reform of his five-year term. She was subsequently excluded from La République en Marche and later joined the Union of Democrats and Independents.She lost her seat in the first round of the 2022 French legislative election.


== See also ==
2017 French legislative election


== References =="
51,"Sabine Thillaye (born 18 May 1959) is a French-German entrepreneur and politician who has been serving as a member of the French National Assembly since 18 June 2017, representing the 5th constituency of the departement of Indre-et-Loire. 
She was elected as a member of La République En Marche!, but left the party in 2020 and was one of the 17 initial members of the new Ecology Democracy Solidarity group in the National Assembly.


== Early career ==
Before being elected as a member of parliament, Thillaye led a communications and signaling agency that she had founded in 1987. Being a studied legal practitioner herself, Thillaye also gave classes in German for students of law at François Rabelais University.From 2006 to 2007, Thillaye headed the department for public relations of the business association MEDEF in the Touraine-province. Moreover, from 2016 to 2017, Thillaye was member of the board of directors of the association.
Prior to her candidature with En Marche!, Thillaye had already been engaged in the promotion of the European integration. As such, she is a founding member of the association Europe Val de Loire, an organisation she presided over temporarily. Additionally, she was deputy-chairwoman of the French-German cultural center in Touraine.


== Political career ==
In June 2016, Thillaye decided to run as a candidate for the En Marche!-movement for the legislative elections of 2017, imposing herself in the second tour against Fabrice Boigard of Les Républicains (LR).
Since 2018, Thillaye has been serving as chairwoman of the Committee for European Affairs. In this capacity, she argued for an expansion of the committee's competences. Furthermore, she proposed to facilitate the exchange between the different parliamentary committees. Together with Richard Ferrand, parliamentary leader of La République en Marche!, Thillaye introduced a resolution aiming at the promotion of the symbols of the European Union which was accepted on 27 November 2017. In 
On 28 June 2018, Thillaye introduced a report on ""The role of national parliaments in the European decision making process”. Amongst other things, it recommends granting the Committee for European Affairs the status a permanent committee thus enabling it to take part in the legislative process. Furthermore, the report generally suggests strengthening the relations between the national parliaments and the European institutions.
In 2019, Thillaye refused to accept the legality of vote in which Pieyre-Alexandre Anglade was elected to succeed her in the role of the committee's chair. As a consequence, she was excluded from the LREM parliamentary group after a lengthy debate in January 2020.Thillaye is also a member of the National Assembly's Defence Committee, one of the house's eight permanent committees. On the committee, she is charged with questions related to European security policy as well as French-German defence cooperation.


== Franco-German parliamentary working group ==
Together with Andreas Jung, member of the German Bundestag, and her colleague from the National assembly, Christophe Arend, Thillaye served as co-chairwoman of the Franco-German parliamentary working group, which had been founded on 22 January 2018 on the occasion of the 55th anniversary of the signing of the Elyséé-treaty in 1963. It was composed of six French and six German members of parliament who contributed to the drafting of the Aachen Treaty, signed on 22 January 2019, and played a major role in the negotiations of the Franco-German parliamentary agreement, signed in Paris on 25 March 2019. Together with Jung, Thillaye was elected co-president of the bureau of the newly established Franco-German Parliamentary Assembly on the same day.


== Other activities ==
Robert Schuman Foundation, Member of the Board of Directors


== Political positions ==
In a joint letter initiated by Norbert Röttgen and Anthony Gonzalez ahead of the 47th G7 summit in 2021, Thillaye joined some 70 legislators from Europe, the US and Japan in calling upon their leaders to take a tough stance on China and to ""avoid becoming dependent"" on the country for technology including artificial intelligence and 5G.


== References =="
52,"Valerie L. Thomas (born February 8, 1943) is an American data scientist and inventor. She invented the illusion transmitter, for which she received a patent in 1980. She was responsible for developing the digital media formats that image processing systems used in the early years of NASA's Landsat program.


== Early life and education ==
Thomas was born in Baltimore, Maryland. She graduated from high school in 1961, during the era of integration. She attended Morgan State University, where she was one of two women majoring in physics. Thomas excelled in her mathematics and science courses at Morgan State University, graduating with a degree in physics with highest honors in 1964.


== Career ==
Thomas began working for NASA as a data analyst in 1964. She developed real-time computer data systems to support satellite operations control centers (1964–1970). She oversaw the creation of the Landsat program. Her participation in this program expanded upon the works of other NASA scientists in the pursuit of being able to visualize Earth from space.In 1974, Thomas headed a team of approximately 50 people for the Large Area Crop Inventory Experiment (LACIE), a joint effort with the NASA Johnson Space Center, the National Oceanic and Atmospheric Administration (NOAA), and the U.S. Department of Agriculture. LACIE demonstrated the feasibility of using satellites to automate the process of predicting wheat yield on a worldwide basis.She attended a science exhibition in 1976 that included an illusion of a light bulb that appeared to be lit, even though it had been removed from its socket. The illusion, which involved another light bulb and concave mirrors, inspired Thomas. In response to her curiosity, she began her researching a potential patent in 1977. This involved creating an experiment in which she observed how the position of a concave mirror would affect the real object that is reflected through it. Through her discovery and experimentation, she would invent an optical device called the illusion transmitter. On October 21, 1980, she obtained the patent for the illusion transmitter, a device NASA currently used and has been adapted for screens on various devices ranging from surgery tools to televisions.
.  Thomas became associate chief of the Space Science Data Operations Office at NASA. Thomas's invention has been depicted in a children's fictional book, television, and in video games.In 1985, as the NSSDC Computer Facility manager, Thomas was responsible for a major consolidation and reconfiguration of two previously independent computer facilities. She then served as the Space Physics Analysis Network (SPAN) project manager from 1986 to 1990 during a period when SPAN underwent a major reconfiguration and grew from a scientific network with approximately 100 computer nodes to one directly connecting approximately 2,700 computer nodes worldwide. Thomas' team was credited with developing a computer network that connected research stations of scientists from around the world to improve scientific collaboration.
In 1990, SPAN became a major part of NASA's science networking and today's Internet. She also participated in projects related to Halley's Comet, ozone research, satellite technology, and the Voyager spacecraft.
She mentored students in the Mathematics Aerospace Research and Technology Inc. program. Thomas often spoke to groups of students from elementary school, secondary, college, and university ages, as well as adult groups. As a role model for her community, she visits schools and national meetings over the years. She has mentored students working in summer programs at Goddard Space Flight Center. She also judged at science fairs, working with organizations such as the National Technical Association (NTA) and Women in Science and Engineering (WISE).At the end of August 1995, she retired from NASA and her positions of associate chief of the NASA Space Science Data Operations Office, manager of the NASA Automated Systems Incident Response Capability, and as chair of the Space Science Data Operations Office Education Committee.


== Retirement ==
After retiring, Thomas served as an associate at the UMBC Center for Multicore Hybrid Productivity Research. She also continued to mentor youth through the Science Mathematics Aerospace Research and Technology, Inc. and the National Technical Association.


== Notable achievements ==
Thomas has received numerous awards including the Goddard Space Flight Center Award of Merit and the NASA Equal Opportunity Medal.


== See also ==
Timeline of women in science
Mary Jackson (engineer)
Dorothy Vaughan
Katherine Johnson
Claudia Alexander
Doris Cohen
Lynnae Quick


== References =="
53,"Mélanie Thomin (born 4 June 1984 in Landerneau, Finistère) is a French politician of the Socialist Party (PS) who was elected a Deputy for Finistère's 6th constituency under the NUPES party label during the 2022 French legislative election.


== Early life ==
Thomin was a french language teacher in numerous private high schools in Finistère including Diwan (Breton language) and Le Likès in Quimper (catholique school). Her dad worked for the local public service while her mom worked for the municipal government.


== Political career ==
Thomin began to approach the Socialist Party in 2003 and integrated in its youth movement, the Young Socialist Movement in 2005. She joined UNEF as a student as a student at the University of Brest, and was the president of UNEF-Brest during the 2006 youth protests in France.She participated in the 2014 municipal elections in Quimper on the list of socialist mayor Bernard Poignant. She was not elected to the municipal council during the original election, but ultimately entered in April 2016 after the resignation of another elected member. She was a candidate in the 2020 municipal election in Hanvec and was elected with the municipal majority as well as to the communauté d'agglomération du pays de Landerneau-Daoulas.She was a candidate in the 2015 Brittany regional elections in Finistère on a party list directed locally by the socialist candidate Marc Coatanéa, but was the first non-elected candidate on the list. She ran again in 2021 during the regional elections, but once again failed to get elected.Thomin was a part of Richard Ferrand's electoral campaign during the 2012 legislative election and supported the candidacy of Benoit Hamon during the 2017 presidential election.


=== Member of the National Assembly, 2022–present ===
Thomin presented herself in the 2022 French legislative election against Richard Ferrand in Finistère's 6th constituency. She beat the President of the National Assembly in the Second Round with 50.85% of the vote.Presented as a ""novice socialist"" by Le Monde, Thomin entered the National Assembly after 20 years of activism for the party.In 2023, Thomin publicly endorsed the re-election of the Socialist Party's chairman Olivier Faure.


== Electoral results ==


=== Legislative elections ===


== References =="
54,"Marie-Hélène Thoraval (born 3 June 1966 in Coutances) is a French politician who has been serving as Mayor of Romans-sur-Isère since 2014 and as a member of the Regional council of Auvergne-Rhône-Alpes since 2016.


== Political career ==
Thoraval was a member of the National Assembly of France from 2010 to 2012. She was the substitute candidate for Gabriel Biancheri in the 2007 French legislative election in Drôme's 4th constituency. She succeeded Biancheri following
his death in 2010.
Thoraval is a member of the Union for a Popular Movement.


== Political positions ==
In 2019, Thoraval publicly declared her support for incumbent President Emmanuel Macron.


== References ==


== External links ==
Official website"
55,"Alice Thourot (born 12 October 1985 in Bar-le-Duc) is a French politician of La République En Marche! (LREM) who served as a member of the French National Assembly from 2017 to 2022 elections, representing Drôme's 2nd constituency.


== Political career ==
In parliament, Thourot served as member of the Committee on Legal Affairs. From 2019, she was also a member of the French delegation to the Franco-German Parliamentary Assembly.
Together with Jean-Michel Fauvergue, Thourot co-authored a 2018 report with more than 70 recommendations on how to support security forces and the Municipal Police in France. In 2020, she served as co-capporteur (alongside Fauvergue) on a law proposed by Minister of the Interior Gérald Darmanin to criminalize the dissemination of images showing law enforcement officers with the intention of harming them. On 20 November she proposed for vote the global security law project along with Jean-Michel Feaurge.Thourot did not seek re-election in the 2022 French legislative election.


== Political positions ==
In July 2019, Thourot voted in favour of the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.


== Other activities ==
French Office for the Protection of Refugees and Stateless Persons (OFPRA), Member of the Board of Directors


== See also ==
2017 French legislative election


== References =="
56,"Huguette Tiegna (born 1 April 1982) is a French engineer and politician of La République En Marche! (LREM) who has been serving as a member of the French National Assembly since 18 June 2017, representing the department of Lot.


== Early life ==
Originally from Burkina Faso, she obtained an engineering degree in electrical engineering from the Higher Institute of Mining, Industry and Geology (EMIG) in Niger. She arrived in France in 2009, in Le Havre. In 2012, she received a scientific prize for her research work on axial flux motors. In 2013, she defended a doctoral thesis, directed by Professor Georges Barakat, at the Le Havre Normandy University on permanent magnet synchronous machines and their practical applications for wind energy.
She is an R&D engineer in electrical engineering, and worked for the company Whylot in Cambes, where she designed motors for wind turbines.


== Political career ==
Tiegna joined La République en Marche, a party created by Emmanuel Macron, shortly after its founding in 2016. The following year, she was a candidate in the legislative elections. Arriving at the top of the first round with 35% of the vote, she won the second with 53% against the socialist candidate Vincent Labarthe.
In March 2018, Huguette Tiegna presented a report that she conducted as part of the work of the Parliamentary Office for the Evaluation of Scientific and Technological Choices (OPECST) on the issues and applications of 3D printing.
During the same month, Tiegna was asked by OPECST to conduct a mission, ""Cap 2040"" on stopping the sale of vehicles emitting greenhouse gases by 2040.
Tiegna was re-elected as a Member of Parliament in the 2022 legislative elections with 34.14% of the vote, following a particularly close vote.
In parliament, Tiegna serves on the Committee on Economic Affairs and the Parliamentary Office for the Evaluation of Scientific and Technological Choices (OPECST). In addition to her committee assignments, she chairs the French Parliamentary Friendship Group with Burkina Faso.


== See also ==
2017 French legislative election


== References =="
57,"Sylvie Tolmont (born 9 October 1962) is a French politician from the Socialist Party, who has been the member of the National Assembly for Sarthe's 4th constituency since 2012.On 9 March 2020, during the COVID-19 pandemic in France, she tested positive for the virus.In the 2022 French legislative election, she stood for re-election opposed to NUPES. She lost her seat coming fourth place in the first round.


== References =="
58,"Marine Tondelier (born 23 August 1986) is a French politician and National Secretatory of the Europe Ecology – The Greens (French: Europe Écologie Les Verts, EELV) political party. She was elected the new National Secretary of the EELV after winning 90.8% of the vote in the second round of the congress on 10 December 2022.


== Early life ==
Tondelier was born in Pas-de-Calais, France on 23 August 1986.


== Views ==
In June 2023, a French police union said they were at war with ""vermin"". Unions representing half of French police added that unless officers enjoy still greater legal protection and more resources in the future, ""tomorrow we will be in resistance"". Marine Tondelier described it as “an appeal for civil war”.


== References =="
59,"Marisol Touraine (French pronunciation: [ma.ʁi.sɔl tu.ʁɛn]; born 7 March 1959) is a French politician who served as Minister of Social Affairs and Health under Prime Ministers Jean-Marc Ayrault, Manuel Valls, and Bernard Cazeneuve.


== Early life and education ==
Touraine was born on 7 March 1959 in Paris. She graduated from the Paris Institute of Political Studies (Sciences Po). She studied at the École Normale Supérieure, where she specialised in economic and social issues. She also attended Harvard University but did not receive a degree. She is fluent in Spanish.


== Political career ==
From 1988 to 1991, Touraine was an advisor to Prime Minister Michel Rocard on geostrategic issues.Touraine served as a member of the National Assembly of France for Indre-et-Loire (3rd constituency) from 1997 to 2002 for the Socialiste, radical, citoyen et divers gauche political party. She was defeated in the second round of the 2002 elections by Jean-Jacques Descamps (UMP). She regained the district in the 2007 elections with a small majority (50.22%), and served until 2012.On the regional level, Touraine has been general councillor for Indre-et-Loire since the 2001 elections. She served as Vice-President of the General Council of Indre-et-Loire from 2008 to 2011, and as its President from 2011 to 2012, when she resigned. She has served as General councillor of Indre-et-Loire since 1998, having been re-elected in 2004 and in 2011.In the French presidential election, Touraine endorsed Dominique Strauss-Kahn before later supporting Hollande.


=== Minister of Health and Social Affairs ===
On 16 May 2012, Touraine was named by Prime Minister Jean-Marc Ayrault as Minister of Health and Social Affairs. The designation was accepted by President of France François Hollande, in line with tradition. In her ministerial post, she worked to improve HIV/AIDS prevention and early diagnosis, promoted universal hepatitis C treatment with innovative drugs, implemented plain tobacco packaging and launched a nutrition labelling system.In October 2012, Touraine announced that trial centres could open in 2012 in France for drug addicts to safely inject their own drugs. This measure met with criticism coming from both the opposition and members of the majority. She entered into negotiations with doctors and health insurance professional organisations to limit the prices of medical assistance.During her time in office, Touraine oversaw a 2013 pension reform which gradually extended the mandatory pay-in period from 41.5 years to 43 by 2035 and required workers, retirees and employers to fill in an annual deficit set otherwise to reach 20 billion euros ($26 billion) in 2020. She also worked on implementing a 2015 reform aimed at making it easier for low-earners to get access to a doctor.Also during her term, Touraine steered France’s response to both a MERS outbreak in 2013 and the Western African Ebola virus epidemic from 2013, during which several French nationals contracted the virus. After a review of the measure from 2012 until 2015, she opted to lift blood donation restrictions on men who have sex with men that had been in place since 1983.By the end of her term, Touraine was widely expected to join her party’s presidential primaries in 2017; she eventually decided not to run for president. When Prime Minister Valls declared that he would seek the Socialist Party’s nomination and quit the government to focus on campaigning, Touraine was seen by news media as possible choice to replace him and lead what would effectively become a caretaker government; instead, the post went to Bernard Cazeneuve. In the ensuing cabinet reshuffle to form the Cazeneuve government, she lost the responsibility for women’s rights to newly appointed minister Laurence Rossignol.


== Life after politics ==
In 2019, Touraine was elected chair of the Executive Board of Unitaid.


== Other activities ==
In 2009, Touraine belonged to the ""Future of Health Club"" (Club Avenir de la santé), a lobby group funded by GlaxoSmithKline, the world's No. 7 of pharmecetics products, producing amongst other things, nicotine patches.


== Political positions ==
In 2016, Touraine was one of two ministers who came out in open disagreement with the government’s stance on a ban of burkinis. She argued that ""to pretend that swimming veiled or bathing on a beach dressed is in itself threatening to public order and the values of the Republic is to forget that those (secular) values are meant to allow each person to safeguard their identity.""


== Personal life ==
Touraine is the daughter of French sociologist Alain Touraine and Chilean academic Adriana Arenas Pizarro (d. 1990). She has a brother, Philippe, who is professor of endocrinology. She is also first cousin of Alberto Arenas, Chile's Budget Director during Michelle Bachelet's presidency.Touraine is married to diplomat Michel Reveyrand de Menthon, who is currently French ambassador to Chad. She is a mother of three. When President Hollande published a list of bank deposits and property held by all 38 ministers for first time 2012, Touraine declared personal assets worth 1.4 million euros, mainly property.In September 2013, Touraine's elder son was sentenced to three years' imprisonment for extortion and sequestration.


== References ==


== External links ==

Her biographical page on the web site of the National Assembly
Marisol Touraine's blog"
60,"Marie Toussaint (born 27 May 1987 in Lille) is a French jurist and politician who was elected as a Member of the European Parliament in 2019.


== Early life and education ==
Born in Lille in 1987, Toussaint is the daughter of a sailor and a professor of economics in technical high school, both involved in the International Movement ATD Fourth World. She grew up in Bordeaux. After graduating, she joined Sciences Po through priority education agreements. She also holds a master's degree in international environmental law.


== Political career ==
At the age of 18, Tousaint entered politics at Europe Ecology – The Greens and became co-secretary of the Young Ecologists in 2011. At the same time, she volunteered for the Yasuní-ITT Initiative, launched by Ecuadorian President Rafael Correa for the preservation of Yasuni National Park.In 2015, Toussaint founded Notre affaire à tous, an NGO defending a right to climate justice. Together with Oxfam France, Greenpeace France and the Foundation for Nature and Man, their national climate justice campaign ""Affaire du siècle"" was launched on December 17, 2018 to sue the state for its inaction in the fight against global warming. The associated petition became the most signed in France in less than a week, collecting 2 million signatories in a month.


== Member of the European Parliament, 2019–present ==
During the 2019 European Parliament election, Toussaint was in fourth place on the EELV's list of candidates. She has since been serving on the Committee on Industry, Research and Energy.
In addition to her committee assignments, Toussaint is part of the Parliament's delegations for relations with the United States and to the Euro-Latin American Parliamentary Assembly (EuroLat). She is also a member of the European Parliament Intergroup on Anti-Corruption, the European Parliament Intergroup on Anti-Racism and Diversity, the European Parliament Intergroup on Climate Change, Biodiversity and Sustainable Development, the European Parliament Intergroup on Fighting against Poverty, the European Parliament Intergroup on LGBT Rights, the European Parliament Intergroup on the Welfare and Conservation of Animals and the Responsible Business Conduct Working Group.She is leading the EU’s environmental crime directive for the Greens in the Parliament and supports protection of the environment through criminal law, including ecocide being made a crime in the EU.


== Political positions ==
In May 2021, Toussaint joined a group of 39 mostly Green Party lawmakers from the European Parliament who in a letter urged the leaders of Germany, France and Italy not to support Arctic LNG 2, a $21 billion Russian Arctic liquefied natural gas (LNG) project, due to climate change concerns.


== References =="
61,"Élisabeth Toutut-Picard (born 17 December 1954) is a French politician of La République En Marche! (LREM) who was elected as a member of the French National Assembly in the 2017 elections, representing the 7th constituency of the Haute-Garonne department. She served until 2022. Picard contracted COVID-19 on 7 March 2020 during the COVID-19 pandemic.


== Political career ==
In parliament, Toutut-Picard served as member of the Committee on Sustainable Development and Spatial Planning. In addition to the committee assignment, she was part of the parliamentary friendship group with Algeria and New Zealand. In 2020, Toutut-Picard joined En commun (EC), a group within LREM led by Barbara Pompili.In 2022 Toutut-Picard was narrowly defeated in the second round National Assembly elections by Christophe Bex of LFI.


== Political positions ==
In July 2019, Toutut-Picard decided not to align with her parliamentary group's majority and became one of 52 LREM members who abstained from a vote on the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.


== See also ==
2017 French legislative election
2022 French legislative election


== References =="
62,"Laurence Trastour-Isnart (born 6 March 1972) is a French politician representing The Republicans.


== Political career ==


=== Career in local politics ===
Trastour-Isnart was elected municipal councilor of Cagnes-sur-Mer, a delegate for early childhood, from 1998 to 2001. From 2001 to 2017, she was deputy mayor. Between 2014 and 2016, she sits in the Nice Côte d'Azur metropolis.
In 2015, Trastour-Isnart was elected regional councilor for the Provence-Alpes-Côte d'Azur region on Christian Estrosi's list. She is vice-chair of the ""high school, apprenticeship, vocational training"" commission.


=== Member of the National Assembly ===
Trastour-Isnart was elected to the French National Assembly on 18 June 2017, representing Alpes-Maritimes's 6th constituency. In parliament, Trastour-Isnart is a member of the Defense Committee.In addition to her committee assignments, Trastour-Isnart serves as president of the France-Slovenia group  and vice-president of friendship groups with Sweden, Ireland  Peru, Brunei-Malaysia, Kazakhstan  and North Macedonia. She is also secretary of a dozen friendship groups, including the France-Monaco  and France-Finland friendship groups In addition, Trastour-Isnart participates in several friendship groups such with Israel, South Korea  or South Africa  She is also part of several international study groups such as the one on relations with the Holy See. or the one on questions related to the expansion of the Taiwanese economy Since 2022, Trastour-Isnart has also been a member of the French delegation to the Parliamentary Assembly of the Council of Europe (PACE). In the Assembly, he serves on the Committee on Social Affairs, Health and Sustainable Development.In the Republicans' 2017 leadership election, Trastour-Isnart endorsed Laurent Wauquiez as chairman.She lost her seat in the first round of the 2022 French legislative election.


== Personal life ==
Trastour-Isnart is married and has three children 


== See also ==
2017 French legislative election


== References =="
63,"Catherine Troendle (born 20 February 1961 in Mulhouse) is a member of the Senate of France, representing the Haut-Rhin department.  She is a member of the Union for a Popular Movement. From 2001 until 2017, she was mayor of Ranspach-le-Bas, in Haut-Rhin. Alongside Minister-President Hannelore Kraft, she serves as co-chairwoman of the German-French Friendship Group set up by the German Bundesrat and the French Senate.


== References ==
Page on the Senate website"
64,"Aurélie Trouvé (born 20 September 1979) is a French politician and anti-globalization activist. She was co-president of the Association for the Taxation of Financial Transactions and for Citizens' Action (Attac) from 2006 to 2012, then spokesperson for the association from 2016 to 2021.
Trouvé was the president of the “Parliament of the Popular Union” of the La France Insoumise party as part of Jean-Luc Mélenchon 's campaign in the 2022 French presidential election. She is an agricultural engineer by profession and graduated from the École Nationale Supérieure Agronomique de Toulouse (ENSAT) and a doctor in economics, she is a lecturer at AgroParisTech. She was elected a La France Insoumise Member of Parliament in the 2022 French legislative election for Seine-Saint-Denis's 9th constituency.


== Biography ==
Trouvé was born in Chauny in Picardy in 1979. Aurélie Trouvé grew up in Poulx (Gard) in a family politicized on the left which was linked to associative circles.She came to alter-globalization through an economics professor, Jacques Berthelot, she joined Attac Campus in 2002. She also obtained an engineering diploma at the National School of Rural Engineering, Water Resources and Forestry in 2003.In 2007, she completed a doctoral thesis in Economic Sciences at the University of Burgundy on European agricultural policies. She became a lecturer at Agrosup Dijon from 2007 to 2013, she travelled back and forth between Burgundy, Montreuil where she settled with her daughter and her partner, and Paris for her research activities. She has been a lecturer in economics at AgroParisTech since 2014 (UMR Prodig).She is involved at the local level in the Attac 21 group, of which she became vice-president in 2005, and in the Attac Campus Dijon group from 2002. She also becomes a member of the Local Social Forum 21, and of the commission on Europe. At the end of 2006, she moved to Grenoble.
She was elected for the first time to the board of directors of Attac France in June 2006. After the cancellation of the first ballot, she was re-elected in December 2006, at the top of all the candidates. The Board appoints her co-president, with Jean-Marie Harribey. Then she was re-elected again in December 2009 and designated by the Board as co-president with Thomas Coutrot.
On 6 June 2011, she announced her candidacy (which was inadmissible due to not being presented by the French government) for the general management of the International Monetary Fund following the resignation of Dominique Strauss-Kahn.Her work published by Fayard in 2015 was entitled, Le business est dans le pré, which appeared in very different publications, academic like the journal Revue Projet. It also appeared in media like Alternatives économiques and France Culture or activists like the website of the Confédération paysanne.In 2016, she was appointed spokesperson for Attac. In 2020, during the confinement period, it presented an economic plan to emerge from the crisis of the COVID-19 pandemic prepared by Attac and a collective of anti-liberal associations. In 2021, she left Attac to lead a reflection on the re-composition of a radical left political force in France.In December of the same year, as part of the campaign for the 2022 French presidential election, she joined the campaign of La France insoumise, supporting the candidacy of Jean-Luc Mélenchon and became president of the parliament of the Popular Union. As part of the 2022 French legislative elections, she was the NUPES candidate in Seine-Saint-Denis's 9th constituency to succeed Sabine Rubin, the outgoing MP for La France Insoumise who stood down. She was elected in the second round on 19 June 2022 with 69.24% of the votes cast, or 27.51% of those registered to vote.
On 30 June, she was elected secretary of the Economic Affairs Committee of the National Assembly.


== Bibliography ==
Le business est dans le pré, Paris, Éditions Fayard, coll. « Témoignages/Doc/Actu », 2015, 220 p. ISBN 978-2-213-67887-0
Le Bloc arc-en-ciel : pour une stratégie politique radicale et inclusive, Paris, La Découverte, 2021, coll. « Petits cahiers libres », 168 p. ISBN 9782348068713


== References ==


== External links ==
Aurélie Trouvé, sur le site de ATTAC France


== See also ==
List of deputies of the 16th National Assembly of France"
65,"Frédérique Tuffnell (born 29 June 1956) is a French politician who served as a member of the French National Assembly from 2017 to 2022, representing the department of Charente-Maritime. From 2017 until 2020, she was a member of La République En Marche! (LREM). In May 2020, she was one of the 17 initial members of the short-lived Ecology Democracy Solidarity group in the National Assembly.


== Political career ==
In parliament, Tuffnell served on the Committee on Sustainable Development and Spatial Planning. In addition to her committee assignments, she was a member of the French-Indian Parliamentary Friendship Group and the French-Sri Lankan Parliamentary Friendship Group.In February 2020, Tuffnell left LREM, expressing frustration over the way the government was forcing through its radical reform of the pension system and failing to address environmental issues. In May 2020, she was one of the 17 initial members of the new Ecology Democracy Solidarity group in the National Assembly.
By mid-2021, Tuffnell announced that she would not stand in the 2022 elections but instead resign from active politics by the end of the parliamentary term.


== Political positions ==
In April 2018, Tuffnell joined other co-signatories around Sébastien Nadot in officially filing a request for a commission of inquiry into the legality of French weapons sales to the Saudi-led coalition fighting in Yemen, days before an official visit of Saudi Crown Prince Mohammed bin Salman to Paris.


== See also ==
2017 French legislative election


== References =="
66,"Cécile Untermaier (born 28 December 1951) is a French civil servant and politician from the Socialist Party. She has been the member of the National Assembly for Saône-et-Loire's 4th constituency since 2012.


== See also ==
List of deputies of the 14th National Assembly of France
List of deputies of the 15th National Assembly of France


== References ==


== External links ==
Official website"
