,articles
24,"Freya Van den Bossche (born 26 March 1975) is a Belgian (Flemish) politician and daughter of prominent former Belgian politician Luc Van den Bossche. She is member of the SP.a political party, and she was Deputy Prime Minister and Minister of Budget and Consumer Protection in the Belgian federal government. She was the youngest ever minister appointed in Belgium.


== Education and move into politics ==
Freya Van den Bossche followed her secondary education at the Royal Atheneum Voskenslaan in Ghent. She studied law from 1993 to 1995 at the University of Ghent, but did not obtain a degree, and ultimately graduated from the University of Ghent with a master's degree in Communication Sciences in 1999. From 1996 to 1997, she studied at the University of Amsterdam as part of an exchange programme.
In 2006, while she was vice-premier in the federal government, Knack, a prominent Flemish magazine in Belgium alleged that she had not written the obligatory thesis for her master's degree herself. Rather, due to the complexity of the thesis she submitted, Knack journalist Koen Meulenaere alleged that the thesis had actually been written by Frank De Moor, also a former Knack journalist and a friend of Freya Van den Bossche's father, the prominent socialist politician, Luc Van den Bossche. Knack posted a version of her thesis online, but offered no other proof. Freya Van den Bossche subsequently submitted a criminal complaint against Koen Meulenaere for slander and defamation. In response to a question posed by the Flemish newspaper Het Laatste Nieuws on whether she did in fact write her thesis, Ms. Van den Bossche replied: ""Would that make a difference? I can show you my notes because I have nothing to hide"". Knack ultimately removed the thesis from its website and ceased coverage of the matter.From 1999 to 2000, she found employment as an Attachée, responsible for communication and drug-related problems, of the then Mayer of Ghent Frank Beke.
Freya first came to national attention in Belgium in a televised debating competition between candidates in a municipal election who were the children of well-known politicians. She performed strongly in the debate and was considered by many to be very attractive and articulate. In addition, during the campaign her election advertising included a postcard of a black and white photograph that included her long bare legs that was quite revealing, showing a black slip. Partly as a result of these profile building exercises, Freya polled well and was elected in that municipal poll in 2000.


== Federal minister ==
She was quickly promoted and was put on her Social Democrat Party's list in East Flanders for the federal parliament in 2003, attracting 105,000 votes. On 12 July 2003, she was appointed the youngest minister in Belgium's history appointed aged 28 as Minister of Environment, Consumer Affairs and Sustainable Development in Government Verhofstadt II. In July 2004, she became responsible for Work and Consumer Affairs. After the departure of Johan Vande Lanotte in October 2005, she was again promoted, this time to become the nation's Deputy Prime Minister and Minister of Budget and Consumer Affairs. She lost that position in 2008, when the government fell.
In a recent poll she was rated as the seventh most popular politician in Belgium. A Spanish newspaper included her in an internet poll of the world's most beautiful female politicians.Time magazine wrote about her:But by the time she ran for national parliament as a Flemish Socialist (SP.A) candidate in 2003, the law required that both sexes be represented in the top three slots on every party list – so her name was placed in a vote-getting position no novice male would have enjoyed. And part of her popularity, it must be said, has to do with her bright blue eyes and throaty voice. Van den Bossche regularly pops up on ""sexiest Belgians"" lists. ""Some people assume I'm here because of my looks or because of parity laws,"" she says. ""My job is to prove them wrong. Maybe these factors have helped, but I hope that in four years, people will be talking about my policies.""


== Personal life ==
Van den Bossche has two daughters, Ariane (born 1999) and Billie (born on 30 June 2005), and one son, Moses (born on 29 November 2009). On 29 December 2006, Van den Bossche married Dennis Van de Weghe from Ghent, one of her former cabinet colleagues. The marriage did not last long, with the couple separating shortly after. She also has a son with Willem Wallyn.


== References ==


== External links ==
 Media related to Freya Van den Bossche at Wikimedia Commons

gva.be
nieuwsblad.be
Biography of Van den Bossche"
25,"Sfia Bouarfa (Arabic: صفية بوعرفة) (born 14 October 1950 in Jerada, Morocco) is a Belgian politician and a member of the PS. Since 1995 she is a Member of the Parliament of the Brussels-Capital Region and a Member of the Parliament of the French Community. She was also a Community Senator appointed by the Parliament of the French Community since 16 May 2001.


== Notes =="
26,"Juliette Boulet, born in Namur, 14 January 1981 is a Belgian politician, a member of Ecolo.


== References ==


== External links ==
Personal blog"
27,"Eva Brems (born 1969) is a Belgian university professor, human rights defender and politician. She is a senior lecturer in human rights and non-Western law at Ghent University. Besides her academic engagements, Brems has also been politically active. From 2006 until 2010, she was the president of the Flemish division of Amnesty International. In the spring of 2010 she announced her candidacy in the 2010 Belgian general election for the Chamber of Representatives. She now represents the constituency of Leuven for the environmentalist party Groen.


== Groen (political party) ==


== Education ==
Brems attended the Facultés universitaires Notre-Dame de la Paix in the city of Namur as a law undergraduate (1987–1989) and the Katholieke Universiteit Leuven as a law graduate (1989–1992). The first semester of her final year she participated in de Erasmus Programme to study at de Università degli Studi di Bologna in Italy. Subsequently, she attended the Harvard Law School as a Van Waeyenbergh fellow of the Belgian American Educational Foundation and obtained a Master of Laws (1994–1995). Thereafter, Brems completed her doctoral programme at the Katholieke Universiteit Leuven with a dissertation titled ""Human Rights: Universality and Diversity"" (1999). Furthermore, she followed several Italian, Arab and German courses.


== Career ==
From 1992 until 1994 Brems was a fellow at the law school of the Katholieke Universiteit Leuven, where she participated in a project concerning ""Civil and Legal Protection"". Between 1999 and 2001 she became an academic assistant in constitutional law at the same university and taught constitutional and administrative law at the University of Maastricht as well (1999–2000). As of 2000 Eva Brems teaches at Ghent University regarding human rights, gender and rights, and rights and Islam.Besides her academic efforts, Brems is a member of the board of Vormen, a Flemish organisation for human rights education, and head editor of the Tijdschrift voor Mensenrechten (Journal for Human Rights) since 2003. She was president of the Flemish division of Amnesty International from 2006 until April 2010.Brems became known on a larger scene in 2007 while participating in the popular Flemish TV-quiz De Slimste Mens ter Wereld (The Smartest Person in the World), in which she became third. During the winter of 2010-2011 she joined the quiz once again to compete with the other highest scoring players from previous seasons. She became third as well as best scoring female and winner of the most consecutive episodes.In the spring of 2010 she announced her candidacy in the 2010 Belgian general election as frontrunner of the constituency of Leuven for the environmentalist party Groen!. She was elected for a seat in the Belgian Chamber of Representatives.In 2013, she decided not to run for reelection in the upcoming 2014 Belgian federal elections.


=== Timeline ===
13 June 2010 – :  Representative (constituency of Leuven)


== Publications ==
Eva Brems, Conflicts between fundamental rights, Intersentia, 2008, ISBN 90-5095-779-X, 9789050957793
Eva Brems (red), Federalism and the Protection of Human Rights in Ethiopia, Volume 8 van Recht und Politik in Afrika, LIT Verlag Münster, 2008, ISBN 3-03735-940-4, ISBN 978-3-03735-940-2
Eva Brems, Article 14: the right to freedom of thought, conscience and religion, Volume 14 van Commentary on the United Nations Convention on the Rights of the Child, Martinus Nijhoff Publishers, 2006, ISBN 90-04-14721-7, ISBN 978-90-04-14721-8
Eva Brems, Human rights: universality and diversity, Volume 66 van International studies in human rights, Martinus Nijhoff Publishers, 2001, ISBN 90-411-1618-4, ISBN 978-90-411-1618-5


== References =="
28,"Colette Burgeon (born 11 February 1957 in Hainaut, Belgium) is a Belgian politician and member of the Parti Socialiste. She is the sister of Willy Burgeon.


== Career ==
Burgeon served from 1985 to 1995 on the Walloon Regional Council. She was a member of the Chamber of Representatives from 1985 to 1995 for Soignies, from 1995 to 2003 for Mons-Soignies, and from 2003 to 2014 for Hainaut. Burgeon was the Second Vice-President of the Chamber from 2007 to 2010, and has also been the commissioner for gender equality in the Belgian Parliament.


== References =="
29,"Véronique Caprasse (born 20 November 1950 in Lüdenscheid, Germany) is a Belgian politician and a member of DéFI, a French-speaker interests party in and around the Brussels region. She was mayor of Kraainem from 2013 to 2015 and former member of the Belgian Federal Parliament. Caprasse was a member of the Chamber of Representatives from 2014 to 2019.


== References =="
30,"Vera Celis (born 6 August 1959 in Turnhout) is a Belgian politician and is affiliated to the N-VA. She was elected as a member of the Flemish Parliament in 2009.


== Notes =="
31,"Alexandra Maria Catherine Colen (born 9 July 1955) is a Belgian politician. She was member of the Belgian Chamber of Representatives for the Vlaams Belang party from 21 May 1995 until May 2014. She holds a PhD in linguistics, and is known for her advocacy of strict Catholic ethics.


== Biography ==
Colen was born in the Rotunda Hospital in the Irish capital Dublin. Her mother was a sister of the poet Aleidis Dierick and a niece of the actor and TV presenter Wies Andersen. Her father Alex Colen was living in political exile in Ireland at the time. The family moved back to Flanders when she was 12. She studied philosophy at the University of Ghent and the University of Reading in the United Kingdom. She graduated with a PhD in linguistics in 1982. During her studies, she was a member of the Katholiek Vlaams Hoogstudentenverbond.She is married to Paul Beliën, the editor of the conservative-libertarian blog The Brussels Journal. From 1978 to 1983 she worked as a professor and an assistant professor at Ghent University before becoming a stay at home mother in 1983.Within the Vlaams Blok and its successor party Vlaams Belang, Colen is seen as a leading voice of the religious conservative (essentially Catholic) wing of the party, even holding prayer sessions within the parliament building together with other Vlaams Belang representatives such as Tanguy Veys. She is an advocate of Flemish independence, free trade and is an opponent of abortion, euthanasia and LGBT rights.Re-elected as second candidate on the Antwerp Vlaams Belang list in 1995, 2003, and 2007, she was lijstduwer in 2010 but managed to get re-elected.
Colen quit Vlaams Belang in 2013 and remained an independent member of the Chamber until the end of the legislative period in 2014.


== References =="
32,"Cathy Coudyser (born 14 December 1969) is a Belgian politician and a member of the New Flemish Alliance.


== Biography ==
Coudyser is a native of Knokke-Heist in West Flanders. She worked as an investment advisor for KBC Bank before establishing a jewelry business with her husband. In 2003, she established a local branch for the N-VA in Knokke-Heist and was a municipal councilor for the party there until 2011. In 2014, she was appointed to the Member of the Chamber of Representatives following the resignation of Manu Beuselinck. She held this role until 2014 when she was elected to the Flemish Parliament. In the Flemish Parliament, she focuses on matters related to tourism.


== References =="
33,"Stephanie D'Hose (born 1 June 1981) is a Belgian politician who has been President of the Senate since October 2020.


== Early life and education ==
D'Hose was born in Roeselare on 1 June 1981. Her parents were self employed. She has a licentiate in political science from the University of Ghent.


== Career ==
D'Hose was a parliamentary assistant from 2009–2014 and is Deputy Private Secretary to Sven Gatz.She has been a City Councillor in Ghent since 2013 and was elected to the Flemish Parliament on 26 May 2019.D'Hose was appointed to the Belgian Federal Parliament for Open VLD on 4 July 2019, and appointed to the Senate. In the division of powers within the Alexander De Croo government, Open VLD was given the Senate presidency and D'Hose was nominated for the role on 13 October 2020. At 39, she became the youngest person to hold the position. Later that month she became seriously ill with a blood infection and was confined to bed. She tested negative for COVID-19. In January 2022, while she was president of the senate, D'Hose spoke in favour of the abolition of the institution.


== Personal life ==
She lives with her partner Diederik Pauwelijn.


== See also ==
List of members of the Senate of Belgium, 2019–24


== References ==


== External links ==
 Media related to Stephanie D'Hose at Wikimedia Commons

Official website"
34,"Princess Barbara d'Ursel de Lobkowicz (30 May 1957 - 13 June 2017) was a Belgian politician who served in the Brussels Parliament.


== Biography ==
A member of the Ursel family, she was a corporate lawyer at the Brussels Bar. She married Stéphane de Lobkowicz also a member of the Brussels Parliament.A member of DéFI, she was elected to the Brussels Parliament in 2014 and served until her death. As a member of parliament, she was primarily concerned with animal welfare.Her daughter Ariane de Lobkowicz-d'Ursel was elected to the Brussels Parliament in 2019; in the latter's campaign she indicated that, like her mother, she too was committed to animal welfare.


== References =="
35,"Baroness Sabine de Bethune (born 16 July 1958) is a Belgian politician and a member of the Christian Democratic and Flemish party. Since June 2021 she has been appointed as a judge on the Constitutional Court.
The daughter of former Kortrijk mayor, Emmanuel de Bethune, she belongs to a baronial family of the Belgian nobility, in right of which she is properly styled baroness. Sabine de Bethune. She holds a Master of Laws from the Katholieke Universiteit Leuven.
She was elected as a member of the Belgian Senate in 1995. Sabine is also a member of the AWEPA Governing Council. She was vice-president of the Senate between 1999 and 2003, and became the 34th President of the Belgian Senate on 11 October 2011. She became an Officer in the Order of Leopold on 6 June 2010 and a Grand Officer on 21 May 2014.


== Notes =="
36,"Maggie Celine Louise De Block ([ˈmɛɡi sɛˈlin luˈiz də ˈblɔk], born 28 April 1962) is a Belgian politician of the Open VLD who has been chairing her party's group in the Chamber of Representatives since 2020.De Block served as Minister of Social Affairs and Health in the governments of Prime Ministers Charles Michel and Sophie Wilmès from 2014 until 2020. Following a reshuffle on 9 December 2018 to prevent the government's collapse, she additionally resumed responsibility for Asylum and Migration.


== Early life and career ==
Maggie Celine Louise De Block was born in Merchtem, Province of Brabant (present-day Flemish Brabant) on 28 April 1962. She was the first of three children born to Jan De Block who worked at the Belgian railway company the NMBS/SNCB. After her first brother was born, her mother became a housewife to care for the children. When Maggie was seven her father died in a car accident. Five months later her mother gave birth to Maggie's second brother who they called Jan after their father.
De Block went to the former secondary school Koninklijk Lyceum (now Lyceum Martha Somers Brussel) in Laeken. After her graduation, she studied medicine at the Vrije Universiteit Brussel. Still a student in 1982, De Block married Luc Asselman. They have two children. She graduated as a family doctor.


== Political career ==


=== Member of Parliament, 1999–2011 ===
In 1999, De Block nominated herself for the federal election as member of the liberal party Vlaamse Liberalen en Democraten also known as VLD. During the elections, she was elected as a Member of the Belgian Chamber of Representatives for the electoral district Brussels-Halle-Vilvoorde.


=== Early career in government, 2011–2014 ===
Four years after the election she became Secretary of the Chamber of Representatives for four years. In 2010, De Block also became Chairman of the Infrastructure Committee until the following year. De Block was chosen to become Secretary of State for Asylum, Immigration, and Social Integration in the newly Di Rupo Government which would be formed in December 2011. On 6 December, she becomes Secretary of State for Asylum, Immigration, and Social Integration and part of the Federal Government.In December 2012, De Block became the vice-chair of the Open VLD party. In March 2013, she was voted woman of the year by readers of the francophone newspaper La Libre Belgique. In 2013, and 2014 polls, she became the most popular Flemish politician, ahead of the Minister-President of Flanders Kris Peeters.De Block became Minister of Justice charged with Asylum, Immigration, Social Integration, and Poverty Reduction in the Di Rupo Government in July 2014.


=== Minister of Health, 2014–2020 ===
In the government of Prime Minister Charles Michel formed in October 2014, De Block became Minister of Social Affairs and Health. When taking the oath, she described the portfolio as ""her dream"". Critics have said that she does not set the right example as Health Minister due to her obesity, and she has answered that ""I know I'm not a model but you have to see what's inside, not the packaging"".During her time as minister, De Block was involved in coordinating the Belgian response to the Ebola virus epidemic in West Africa. In 2015, she led a joint effort of Belgium and the Netherlands to negotiate the purchase of remedies for rare diseases with pharmaceutical groups. In June 2015, she signed a royal decree legalising certain uses of medical cannabis, which at the time only included Sativex oral spray for multiple sclerosis.By 2015, De Block was the most popular politician in Flanders, Wallonia and Brussels, making her the most popular politician in Belgium.In 2018, under De Block direction as health minister, the strategic reserve of FFP2 masks was destroyed because of being out of date and not replenished. She claimed she did not replenish them to save taxpayer money. This decision came under fire during the COVID-19 pandemic when the shortage of masks contributed to make Belgium one of the hardest-hit countries.In September 2018, De Block decided to introduce plain packaging for all tobacco products in Belgium.On 9 December 2018, it was announced that De Block would be responsible again for Asylum and Migration, replacing Theo Francken. She held the post in a previous government. Her official title in the caretaker Michel II government and in the succeeding Wilmès government was Minister of Social Affairs and Public Health, and Asylum Policy and Migration.During the early phase of the COVID-19 pandemic in Belgium, De Block oversaw the government's response. In May 2020, she called on European Union countries to be “united” in the distribution of protective face masks. By July 2020, she publicly cited the lack of greater coordination with Belgium's neighbours – France, Germany and the Netherlands – as a “big concern”.De Block was not re-appointed to the government led by Alexander De Croo and instead became a regular member of the Belgian Parliament again.


== Other activities ==
In 2020, De Block was appointed by the World Health Organization’s Regional Office for Europe to serve as a member of the Pan-European Commission on Health and Sustainable Development, chaired by Mario Monti.Also since 2020, De Block has been an alternate member of the Global Leaders Group on Antimicrobial Resistance, co-chaired by Sheikh Hasina and Mia Mottley. She also joined the WHO's Technical Advisory Group (TAG) for One Health.


== Honours ==
 Belgium: Commander in the Order of Leopold II


== References ==


== External links ==
 Media related to Maggie De Block at Wikimedia Commons

Official website"
37,"Rita De Bont (born 29 July 1954 in Vilvoorde, Belgium) is a Belgian politician of the Vlaams Belang (a party of the far right that advocates Flemish independence).  She was a member of the Chamber of Representatives from 2007 to 2014, representing Antwerp.


== References =="
38,"Inez De Coninck (born 10 August 1977) is a Belgian politician from Flemish Brabant region and a member of the New Flemish Alliance (N-VA).
De Coninck worked as an architect and a spatial planner. She was a co-founder of the Flemish Women's Association and became involved with the local N-VA branch in her hometown of Opwijk. She was elected to the municipal in the town in 2012. In 2019, she was elected to the Flemish Parliament and became mayor of Opwijk in 2021.


== References =="
39,"Monica De Coninck (Ostend, 21 March 1956) is a Flemish politician for the left-wing Socialistische Partij Anders (sp.a) party. Between 6 December 2011 and October 2014 she was Minister of Labour in the Di Rupo I Government.


== Career ==
De Conink studied moral sciences at Ghent University, after which she became teacher.
She taught ethics in various schools for nearly a decade. She was a teacher in Aalst, Brussels and Sint-Niklaas. From 1988 to 1994, De Coninck worked for the Socialist Youth Association (SJV).
In the 1990s she worked in the office of Leo Peeters (SP), a minister in the regional Luc Van den Brande IV government. From 1995 to 1999, De Coninck was a poverty and urban policy consultant. In August 2000, De Coninck was appointed deputy head of the Cabinet of Charles Piqué (PS), in the first government of Prime Minister Guy Verhofstadt.
From 1994 to 2001, she was in the Antwerp Provincial Council. From 2001 to 2006, she was president of the Antwerp Centre for Social Welfare. Later she was head of social policy, diversity and offices in Antwerp. In 2007 she was president of the CPAS once again.
In December 2011, De Coninck succeeded Joëlle Milquet (CDH) as Minister of Labour.


== References ==


== External links ==
Werk - samen aan het werk (a website together with Johan Vande Lanotte and John Crombez, also in the government)"
40,"Magdalena C. A. M. De Galan (born 23 September 1946) is a Belgian politician from the Socialist Party. She is the current mayor in Forest and a member of Brussels Parliament.


== Political career ==
Minister of Health and Social Affairs for the government of the French Community (1992–1994)
Minister for Social Affairs (1994–1999)
Mayor in Forest (1999–2001 and 2007– 2015)


== Private life ==
She has six grandchildren (Clémentine, Louise, Achille etc.)


== References ==


== External links ==
(in French) Official site"
41,"Ariane Thérèse Nathalie Colienne Ludovic Marie Princess de Lobkowicz-d'Ursel (born 30 January 1996) is a Belgian politician who was elected to the Brussels Parliament.


== Biography ==
A member of the Lobkowicz noble family, she is the daughter of Stéphane de Lobkowicz and Barbara d'Ursel de Lobkowicz, both members of the Brussels Parliament.
After being graduated in computer graphics from the ESA Saint-Luc in Brussels, she continued her education at the Haute École Albert Jacquard in Namur.
She is currently studying law in evening classes at the University Saint-Louis Bruxelles, which she started after her election to the Brussels Parliament. 
Ariane officially bears, by royal decree, the title of Princess in Belgium.
In 2019, she was the youngest deputy elected to the Brussels Parliament. In her campaign she indicated that, like her mother, she also wanted to be committed to animal welfare.


== Political Functions ==
Member of Parliament of the Brussels-Capital Region as of June 2019.
Author or co-author of the proposal amending the law of August 14, 1986 on the protection and welfare of animals.(prohibition of ritual slaughter), of the proposal amending the same law to set conditions for the marketing of foie gras, of the proposal to prohibit the keeping of cetaceans.
Author of the ""Letter to Holy Holiness Pope Francis about our cousins, the animals"".


== References =="
42,"Ingeborg De Meulemeester (born 14 April 1965, in Kortrijk) is a Belgian politician and is affiliated to the N-VA. She was elected as a member of the Belgian Chamber of Representatives in 2010.


== Notes =="
43,"Nicole de Moor (born 1984) is a Belgian politician, a member of CD&V. On 28 June 2022, she became Secretary of State for Asylum and Migration in the government of Alexander De Croo.


== Early life and career ==
De Moor studied law at Ghent University and the University of Amsterdam. From August 2008 to May 2009, she was a legal advisor at the Flemish Minorities Center and from May 2009 to November 2013, she was a researcher at Ghent University. In 2014, she obtained her doctorate in law. From November 2013 to November 2014, she worked as the Commissioner General for Refugees and Stateless Persons. Since 2021, she has been a member of the board of directors of the Koninklijke Vlaamse Schouwburg.
De Moor is married and mother of two children.


== Political career ==
In November 2014, De Moor was a migration specialist in the cabinets of CD&V ministers Kris Peeters, Nathalie Muylle and Koen Geens, and in October 2020, she became head of cabinet to State Secretary for Asylum and Migration Sammy Mahdi.
In the 2019, Flemish elections, she was the first successor on the CD&V list in the Brussels-Capital constituency, obtaining 379 votes.
At the end of June 2022, the party nominated De Moor as Secretary of State for Asylum and Migration, in charge of the National Lottery and Deputy to the Minister of the Interior, Institutional Reforms and Democratic Renewal, in the De Croo Government, to succeed Mahdi, who had become party chairman. On 28 June, she took the oath before the king.


== References ==


== External links ==
 Media related to Nicole de Moor at Wikimedia Commons"
44,"Annick De Ridder (born 4 February 1979) is a Belgian politician for the N-VA and a member of the Flemish Parliament.
De Ridder graduated with a degree in law from UFSIA before completing a postgraduate degree in finance from KU Leuven.  She worked for Katoen Natie and from 2014 to 2015 was again a director of the Antwerp Port Authority. De Ridder initially began her political career in the Open VLD and was elected to Antwerp municipal council and the Flemish Parliament for the party in 2004 before stepping down in 2011 to focus on her professional career. She left the Open VLD in 2013 due to disagreeing with the course of the party after it chose to participate in Elio Di Rupo's government and switched her support to the New Flemish Alliance. In 2018, she was re-elected as a municipal councilor of Antwerp for the N-VA and returned to the Flemish Parliament in 2019.


== References =="
45,"Minneke De Ridder (born 2 December 1980 in Lier) is a Belgian politician and is affiliated with the N-VA. She was elected as a member of the Belgian Chamber of Representatives in 2010.


== Notes =="
46,"Petra De Sutter (born 10 June 1963) is a Belgian gynaecologist and politician, currently serving as federal Deputy Prime Minister.
A member of the Groen party, she was previously a Member of the European Parliament from 2019 until 2020, when she was named Deputy PM with the responsibility of overseeing Belgium's public administration and public enterprises in Alexander De Croo's government. She is the first transgender minister in Europe.Before entering into politics, she worked as professor of gynaecology at Ghent University, serving as head of the Department of Reproductive Medicine at Ghent University Hospital (UZ Gent).


== Early life and education ==
De Sutter was born in Oudenaarde, in the Flemish province of East Flanders, in june of 1963. She graduated from Ghent University with a medical degree in 1987 and with a PhD in biomedicine in 1991.


== Medical career ==
After graduating in 1991, De Sutter moved to the United States, spending two years studying oocyte genetics in Chicago. In 1994, she earned a specialisation in gynaecology. In 2000, she was named Professor in Reproductive Medicine at Ghent University. In 2006, she was named Head of the Department for Reproductive Medicine of Ghent University Hospital.


== Political career ==


=== Member of the Senate, 2014–2019 ===
In the 2014 European elections, De Sutter was second on the list for the Flemish Green party. However, while the party gained votes, it missed its hold on an additional second seat. She was subsequently co-opted by her party for a seat in the Belgian Senate. As a trans woman, she became the first openly transgender Belgian to be on a party election list.In addition to her role in the Senate, De Sutter served as member of the Belgian delegation to the Parliamentary Assembly of the Council of Europe from 2014 until 2019. As member of the Socialists, Democrats and Greens Group, she was a member of the Committee on Migration, Refugees and Displaced Persons; the Committee on Rules of Procedure, Immunities and Institutional Affairs; the Sub-Committee on Integration; the Sub-Committee on Public Health and Sustainable Development; and the Sub-Committee on Ethics. She served as the Assembly's rapporteur on children's rights in relation to surrogacy arrangements (2016); on the use of new genetic technologies in human beings (2017); and on the conditions of reception of refugees and migrants (2018).Since her political debut, De Sutter has tackled important issues: a regulation for surrogacy at a Belgian and European level, independent clinical research in the pharmaceutical industry, the risks of TTIP for consumer's protection of food and chemicals, and standing up for rights for LGBT people.


=== Member of the European Parliament, 2019–2020 ===
On 15 September 2018 it was announced De Sutter was seeking nomination as one of the European Greens two lead candidates for the 2019 European Parliament elections, which eventually fell down to the Dutch Bas Eickhout and the German Ska Keller. After joining the Parliament, she chaired the Committee on the Internal Market and Consumer Protection; she was the first Green politician in this position. In 2020, she also joined the Special Committee on Beating Cancer.In addition to her committee assignments, De Sutter was part of the Parliament's delegation for relations with the countries of South Asia (Bangladesh, Bhutan, the Maldives, Nepal, Pakistan and Sri Lanka). She was also a member of the European Parliament Intergroup on LGBT Rights and co-chaired the MEPs Against Cancer group.In December 2020, De Sutter received the Justice & Gender Equality award at The Parliament Magazine's annual MEP Awards, in recognition of her work as an MEP on sexual and reproductive rights.


=== Deputy Prime Minister of Belgium, 2020–present ===
On 1 October 2020, De Sutter was sworn in as one of seven deputy prime ministers in the government of Prime Minister Alexander De Croo, becoming Europe's first transgender deputy prime minister, and the most senior trans politician in Europe.In October 2023, De Sutter criticised UK Prime Minister Rishi Sunak's speech at the Conservative party conference where he argued that his audience should not be ""bullied into believing that people can be any sex they want to be"" and that ""a man is a man and a woman is a woman."" She described Sunak's words as ""hurtful and very disappointing"" as well as ""fuelling transphobia.""In November 2023, De Sutter criticized Israel's conduct of warfare on the Gaza Strip and called for sanctions against Israel. ""It is time for sanctions against Israel. The rain of bombs is inhumane,"" De Sutter said. She also called on Hamas to release all its hostages, and declared that “we must stop the money flows funding this terror organization."" On 29 February 2024, De Sutter said she was horrified by the news of the Flour Massacre.


== Other activities ==
Friends of Europe, Member of the Board of Trustees (since 2020)


== References =="
47,"Sophie De Wit (born 28 August 1973 in Deurne) is a Belgian politician and is affiliated to the N-VA. She was elected as a member of the Flemish Parliament in 2009.  On 6 July 2010 her membership came to an end as she became that day a member of the Belgian Chamber of Representatives after being elected in June 2010.
She has also been mayor of Aartselaar since 2013.


== Notes =="
48,"Ludivine Dedonder (born 17 March 1977) is a Belgian politician of the Socialist Party (PS) who has been serving as Minister of Defence in the government of Prime Minister Alexander De Croo since 2020.


== References =="
49,"Christine Defraigne (born 1962) is a Belgian politician and a member of the MR. She was the President of the Belgian Senate, in office 2014 to 2018.


== Political views ==
In 2009 Christine Defraigne proposed a nationwide ban of the burqa. She has also called the burkini a ""rejection of the freedom of women"". Her proposal (together with Joseph Arens) to stop slaughtering animals without anesthesia (like ritual slaughter) resulted in a ban on this practice in Wallonia. She is a feminist.


== Criticism ==
In 2016 she was criticized for wearing a headscarf while visiting Tehran. Her decision to visit the country and wear a hijab was heavily criticized by Iranian born Belgian activist Darya Safai who accused Defraigne of condoning oppressive policies created by the Iranian government. She defended herself saying she ""didn't do anything different from what other western prominent women do"".


== Notes =="
