,articles
22,"Britta Seeger (born 25 September 1969) is a German business executive. She is currently the second female member of the Board of Management of Daimler AG alongside Renata Jungo Brüngger and, after her predecessor Christine Hohmann-Dennhardt, the third woman in the history of Daimler AG to be appointed to the Board of Management.


== Early life and education ==
Seeger was born in Bonn, West Germany. After attending the Friedrich-Schiller-Gymnasium in Fellbach, Seeger graduated with a BA in business administration from the University of Cooperative Education in Stuttgart.


== Career ==
Seeger began working at Mercedes in 1989, working in retail and marketing before being named head of the eBusiness Unit in 2000.After several positions at the corporate headquarters, Seeger switched to the commercial vehicle division in 2013, where she was initially responsible for the South Korean and then for the Turkish market. In South Korea, she was the first woman to hold a management position at a foreign automobile manufacturer.In 2016, she was named the head of global sales and marketing of Mercedes-Benz (succeeding Ola Källenius), and was appointed to the Group's Executive Board on January 1 2017.Seeger also holds other positions within Daimler, including board of directors of Mercedes-EQ Formula E Team and Mercedes-Benz Grand Prix.


== Personal life ==
Seeger is mother to triplets.


== References =="
23,"Regina Stegemann (born 1951 in Göttingen) is an organ builder from East Frisia who specialises in the restoration of historic organs, but also carries out maintenance and rebuilding work. New builds are carried out exclusively with mechanical slider chests. Her area of work is concentrated on East Frisia, the Oldenburg Land and the Wesermarsch.
She learned organ building in the 1970s at the Werner Bosch Orgelbau company (Kassel) and Rudolf Janke and was a journeywoman with Gerald Woehl until 1984 (Marburg), with whom she also took the master craftsman's examination (1990). From 1985 to 1991, she led the ""Krummhörner Orgelwerkstatt"" in Greetsiel, a collective of young organ builders (Bartelt Immer, Hero Bödeker, Martin and Wilfried Fooken). Their own workshop was founded in 1991 and is located in Tannenhausen, a district of Aurich.Jürgen Kopp joined Stegemann in 1987 from Jürgen Ahrend for a few years before becoming a self-employed professional. After passing his master craftsman's examination in 1995, he worked in their workshop from 1996 to 2000, specialising, among other things, in the construction of chest organs. In 2000, Kopp took over the entire business in Tannenhausen. Stegemann continued to use the workshop for her own organ building projects and was a temporary employee in his business until Koop's death in June 2014.


== Work (selection) ==


== References ==


== Further reading ==
Fritz Schild (2008). Orgelatlas der historischen und modernen Orgeln der Evangelisch-Lutherischen Kirche in Oldenburg. Wilhelmshaven: Noetzel. ISBN 978-3-7959-0894-2.
Harald Vogel, Reinhard Ruge, Robert Noah, Martin Stromann (1995). Orgellandschaft Ostfriesland. Norden: Soltau-Kurier-Norden. ISBN 3-928327-19-4.{{cite book}}:  CS1 maint: multiple names: authors list (link)"
24,"Sybill Storz (born 1937 in Leipzig) is a businesswoman and daughter of Karl Storz.  Between 1996 and 2018 she headed Karl Storz GmbH. She was among the recipients of the Rudolf-Diesel-Medaille for 2004.In 2013, Storz was awarded the DAS medal from the Difficult Airway Society for expanding the Storz company and registering over 100 patents in the field of airway management. She was praised for her interest in supporting the needs of physicians and for her effective development of communications and training.


== Distinctions civil ==
 étoile européenne du dévouement civil et militaire


== References =="
25,"Sylvia Ströher (born 30 May 1954) is a German businesswoman, ranked by Forbes since 2003 as one of the wealthiest people in the world.


== Life ==
In 2004 the Stroher family sold their almost 80% stake in Wella AG, the world's second biggest professional hair care group, to Procter & Gamble for $4 billion.
Silvia Ströher's 25% share has made this great-granddaughter of the company founder a very wealthy woman. She's married to Ulrich Ströher, né Fette, a former nurse who took her name when they married. Ströher is an art collector.


== References ==


== External links ==
Forbes.com: Forbes World's Richest People"
26,"Özlem Türeci (Turkish pronunciation: [ˈœzlem ˈtyredʒi]; born 6 March 1967) is a German physician, scientist and entrepreneur. In 2008, she co-founded the biotechnology company BioNTech, which in 2020 developed the first messenger RNA-based vaccine approved for use against COVID-19. Türeci has served as BioNTech's chief medical officer since 2018. Since 2021, she has been Professor of Personalized Immunotherapy at the Helmholtz Institute for Translational Oncology (HI-TRON) and Johannes Gutenberg University Mainz. Türeci and her spouse, Uğur Şahin, have won a number of awards.


== Personal life and education ==
Born in Siegen, West Germany in 1967, Türeci is the daughter of Turkish immigrants. Her mother was a biologist. Her father, a surgeon, was from Istanbul and worked at the Catholic hospital St. Elisabeth-Stift in Lastrup in the district of Cloppenburg. She attended, among others, the Städtisches Gymnasium in Bad Driburg and the Werner-von-Siemens-Gymnasium in Bad Harzburg. As a child, she was strongly inspired by the nuns who worked to help people at the hospital her father worked at.She studied medicine at Saarland University in Homburg and received her doctorate from the Medical Faculty of Saarland in 1992. She was a Heisenberg fellow of the German Research Foundation. Her research focused on the identification and characterization of tumor-specific molecules and the development of immunotherapies against cancer. In 2002, she completed her habilitation qualification at the Johannes Gutenberg University in Mainz in the field of molecular medicine.
While completing her final year of studies, Türeci met her future husband, Uğur Şahin, who was working at Saarland University Hospital in Homburg. They discovered that they shared an interest in using the body's immune system to fight cancer. The couple married in 2002 and had a daughter four years later. Although Türeci and her husband became billionaires as a result of their business interests, the family continues to live modestly.Due to the proposition of the Rhineland-Palatinate parliamentary group of the SPD, she will be a voting member of the 17th Federal Assembly for the 2022 German presidential election.Türeci has been an honorary citizen of the state capital Mainz since March 2022.


== Career ==
Özlem Türeci works as a medical scientist and basic researcher in the field of immunology. She researches target structures in order to develop new therapies against cancer, infectious diseases and diseases of the immune and nervous systems. One focus is on the identification and characterization of tumor-specific molecules and the development of personalized therapeutic approaches.


=== University Medicine Mainz ===
Türeci was a staff member of the University Medical Center Mainz in the special research area of immunology. Since 2002, she has been a private lecturer there in the field of cancer immunotherapy. Together with her husband and their mentor, the immunologist Christoph Huber, she developed the concept of a ""translational institute"", which was realized in 2001 with the foundation of TRON, short for ""translational oncology."" This is a biopharmaceutical research institute that develops new diagnostics and drugs for the therapy of cancer and other diseases with high unmet medical needs. Two companies later founded by Türeci and her husband are spin-offs of work done at the university in Mainz. Türeci accepted the appointment to the professorship for ""Personalized Immunotherapy"" at the University Medicine of the Johannes Gutenberg University Mainz and the Helmholtz Institute ""HI-TRON Mainz"" founded in 2019 at the end of 2021.


=== Ganymed Pharmaceuticals ===
In 2001, Türeci and her future husband founded the company Ganymed Pharmaceuticals. This company focused on a new class of cancer drugs called ideal monoclonal antibodies and developed zolbetuximab, which is used to treat esophageal and gastric cancer. She was chief scientific officer from 2001 to 2008 and led the company from 2008 to 2016 in the role of chief executive officer. In 2016, the company was sold to Astellas Pharma for $1.4 billion and is now a subsidiary of that company.


=== BioNTech ===
In 2008, Türeci, her husband, and Christoph Huber founded the Mainz-based biotechnology company BioNTech, choosing a name derived from Biopharmaceutical New Technologies.  Türeci has been Chief Medical Officer (CMO) of the company since 2018. As CMO, she is primarily responsible for Clinical Research and Development. From 2009 to 2018, she served as chair of the company's scientific advisory board. Originally, the company focused on the development and manufacturing of active immunotherapies based on Messenger RNA (mRNA) and other technologies for a patient-specific approach to the treatment of cancer and other serious diseases. Along with researchers from TRON, they hired Katalin Karikó, who had developed a way to avoid triggering an inflammatory reaction when injecting an mRNA drug.


==== Project Lightspeed – Development of Covid-19 vaccine ====
In January 2020, Türeci's husband read an article in The Lancet medical journal regarding a novel coronavirus later named COVID-19. Concerned that a pandemic could be coming, the couple decided to apply the mRNA vaccine technology they had been researching for two decades to developing a vaccine against the disease, which at the time was spreading in China.They convinced the American pharmaceutical company Pfizer, with whom they had previously begun working on an influenza vaccine, to help with development and distribution costs. By March 2020, they had five vaccine candidates ready to test in humans, and by November 2020, results indicated that the vaccine was more than 90% effective. The following month, the vaccine was authorized for use in Britain and the United States, and the first patient was injected at a hospital in Coventry. As of February 2021, BioNTech was planning to produce 2 billion doses of their vaccine by the end of 2021.Türeci was responsible for the clinical trials in the development of the vaccine called BNT162b2 (the Pfizer–BioNTech COVID‑19 vaccine, sold under the brand name Comirnaty).  Türeci credits the rapid success of the project in part to international collaboration, including Pfizer and the Chinese firm Fosun Pharma. BioNTech itself has staff from 60 countries.Türeci and her husband were named Financial Times People of the Year for 2020 based on their ability to produce a safe and effective vaccine for COVID-19 less than a year after the genetic sequence of the virus was released, an achievement cited as ""one of the greatest medical breakthroughs of our time."" They also appeared on the cover of the American news magazine Time in January 2021.


==== Current initiatives ====
Using funds from the successful vaccine, BioNTech plans to pursue its original goal of creating an mRNA-based cancer vaccine; Türeci remarked in March 2021 that the company had several vaccines, with the expectation of offering them to patients within 2 years. Ideally, they will be able to design tailor-made therapies for individual patients. So far, they have treated over 440 patients with 17 types of tumors.In addition, BioNTech is working on an mRNA vaccine to prevent malaria and investigating the production of vaccines in Africa.


=== Other ===
Türeci has filed more than 500 international patent applications and published more than 110 articles in peer-reviewed scientific journals. She is internationally active as a lecturer.


== Business associations ==
German Top Research Cluster for Individualized Immune Intervention (Ci3) of the German Federal Ministry of Education and Research: co-founder and chair since 2011
Association for Cancer Immunotherapy (CIMT), the largest European association for cancer immunotherapy: president since 2019.
Member of the American Society of Clinical Oncology (ASCO), the American Association for Cancer Research (AACR), the German Society of Immunology, and the German Society of Hematology and Oncology.


== Publications (selection) ==
Miller, Joe; Şahin, Uğur; Türeci, Özlem (2021). Projekt Lightspeed: Der Weg zum BioNTech-Impfstoff [Project Lightspeed: The Road to the BioNTech Vaccine] (in German) (1st ed.). Hamburg: Rowohlt Verlag. p. 352. ISBN 978-3-498-00277-0.
Sebastian Kreiter; Abderraouf Selmi; Mustafa Diken; Michael Koslowski; Cedrik M Britten; Christoph Huber; Ozlem Türeci; Uğur Şahin (2 November 2010). ""Intranodal vaccination with naked antigen-encoding RNA elicits potent prophylactic and therapeutic antitumoral immunity"". Cancer Research. 70 (22): 9031–9040. doi:10.1158/0008-5472.CAN-10-0699. ISSN 0008-5472. PMID 21045153. Wikidata Q39636524.
Tana Omokoko; Petra Simon; Özlem Türeci; Ugur Sahin (19 March 2015). ""Retrieval of functional TCRs from single antigen-specific T cells: Toward individualized TCR-engineered therapies"". OncoImmunology. 4 (7): e1005523. doi:10.1080/2162402X.2015.1005523. ISSN 2162-4011. PMC 4485745. PMID 26140230. Wikidata Q41592700.
Christiane R Stadler; Hayat Bähr-Mahmud; Laura M Plum; Kathrin Schmoldt; Anne C Kölsch; Özlem Türeci; Uğur Şahin (29 October 2015). ""Characterization of the first-in-class T-cell-engaging bispecific single-chain antibody for targeted immunotherapy of solid tumors expressing the oncofetal protein claudin 6"". OncoImmunology. 5 (3): e1091555. doi:10.1080/2162402X.2015.1091555. ISSN 2162-4011. PMC 4839326. PMID 27141353. Wikidata Q36821083.
Fulvia Vascotto; Jutta Petschenka; Kerstin C Walzer; et al. (19 April 2019). ""Intravenous delivery of the toll-like receptor 7 agonist SC1 confers tumor control by inducing a CD8+ T cell response"". OncoImmunology. 8 (7): 1601480. doi:10.1080/2162402X.2019.1601480. ISSN 2162-4011. PMC 6527305. PMID 31143525. Wikidata Q92385655.


== Recognition ==


=== Awards ===


== See also ==
RNA vaccine – Type of vaccinePages displaying short descriptions of redirect targets
BNT162b2, COVID-19 vaccine from Pfizer BioNtech – Type of vaccine for humansPages displaying short descriptions of redirect targets
Turks in Germany – Ethnic group in Germany
Katalin Karikó – Hungarian-American biochemist (born 1955)


== References ==


== Further reading ==
David Gelles: The Husband-and-Wife Team Behind the Leading Vaccine to Solve Covid-19. The New York Times, 10 November 2020.


== External links ==

Literature by and about Özlem Türeci in the German National Library catalogue
Özlem Türeci publications indexed by Google Scholar
TED Talk Interview of Özlem Türeci and Uğur Şahin by Chris Anderson, August 2021"
27,"Hiltrud Dorothea Werner (born 1966) is a German business executive. She is the lone woman on Volkswagen AG's Board of Management, serving as the head of integrity and legal affairs. As one of three women from East Germany to serve on the board of a company from Germany's DAX stock index, she is also a public advocate for equal pay and equal opportunity for women.


== Early life and education ==
Werner was born in Bad Doberan, East Germany, on  16 April 1966. Both of her parents worked in church service: her father was a deacon in a nursing home and her mother was a secretary.Werner graduated high school in Apolda, then completed an apprenticeship as a skilled worker in textile technology in Mühlhausen, Thuringia, in 1985. She studied ""Mathematical Methods and Data Processing in Business"" at the Martin Luther University of Halle-Wittenberg, where she received a degree in economics in 1989.


== Career ==
Werner began her career in 1991 as a project manager at the consulting firm Softlab GmbH in Munich, shortly after moving to West Germany. At the time, most women who had children did not work outside the home in West Germany, and out of the firm's 850 employees she was the only mother working full-time.In 1996, Werner moved to BMW AG where she held various positions during her tenure including head of the IT department of BMW Bank, head of the BMW AG audit department for the United Kingdom and Ireland, and head of group internal audit. She relocated to the United Kingdom in 2003 to audit internally for Rolls-Royce, Mini, and BMW factory and its subsidiaries. Werner returned to Germany in 2007 and led the internal audit department of BMW's worldwide group financial services.In 2011, she joined MAN SE as chief audit executive for the MAN Group. Werner became head of group internal audit at the automotive manufacturing company ZF Friedrichshafen in 2014.In 2016, Werner joined Volkswagen Group as head of group audit and was appointed to Volkswagen's board of management, responsible for integrity and legal affairs in 2017. In her role at Volkswagen, Werner oversees the compliance and integrity teams for Volkswagen and its 12 brands. She was tasked with restructuring the compliance culture to ensure that the Volkswagen emissions scandal or a similar crisis would not happen again. Werner is also a member of the supervisory board of Audi AG, Porsche AG, Seat SA, and Traton SE.Werner is part of a small minority of women and East German business executives serving on the boards of German companies.  She is the first East German and second woman ever to serve on the Volkswagen Group board of management. As of 2019, she is one of three women from East Germany who serve on the board of a DAX company, out of approximately 200 board members of the 30 companies on the index. She is an advocate for equal pay and equal opportunities for women.


== Other activities ==
Garrison Church of Potsdam, Member of the Board of Trustees (since 2020)
Volkswagen Foundation, Member of the Board of Trustees (since 2019)
European School of Management and Technology (ESMT), Member of the International Advisory Council
Goethe Institute, Member of the Business and Industry Advisory Board


== Recognition ==
In 2019, Werner received the ""Mentor Award of the Year for Advancement of Women in Compliance"" from C5 Communications.


== Personal life ==
Werner is married and has two children.


== References ==


== External links ==
Official Volkswagen AG biography"
28,"Cheyenne Westphal (born September 1967) is the chairman of auctioneers Phillips. She was worldwide head of contemporary art at Sotheby's until April 2016, having joined the firm in 1990.  Westphal joined Phillips as Chairman in 2017.Westphal joined Phillips from Sotheby’s where she served as Worldwide Head of Contemporary Art. She led sales that resulted in world records for Gerhard Richter (Abstraktes Bild, $46.3 million), Sigmar Polke (Jungle, $27.1 million), Piero Manzoni (Achrome, $20.2 million), and Alberto Burri (Saccho e Rosso, $13.2 million), among many others. Westphal presided over every Sotheby’s contemporary sale in Europe since 1999, including the most successful contemporary art auction in Europe in July 2015, which achieved a record-breaking $204.7 million.Westphal brought a number of single-owner collections to market, including the Damien Hirst sale, Beautiful Inside My Head Forever, which raised $200.7 million in 2008. This was followed by the $140 million Helga and Walther Lauffs Collection of Post-War European and American Art and The Lenz Schoenberg Collection in 2010, yielding £23 million and setting nineteen auction records, many for art from the ZERO movement. She negotiated the sale of CountDuerckheim's Post-War German Art in 2011, which raised a record $92.2 million and set records for German artists.In 1990, Westphal joined Sotheby’s after graduating from St. Andrews Scotland and studying contemporary art under Professor Ann Wagner at UC Berkeley in California.


== References =="
29,"Lencke Wischhusen (born 6 September 1985), formerly Lencke Steiner, is a German politician of the Free Democratic Party (FDP) and businessperson. She was the top candidate of the FDP Bremen at the 2015 and the 2019 Bremen state election.


== Education and early career ==
Born in  Bremen, Wischhusen took her final degrees in 2004 at Ökumenisches Gymnasium zu Bremen and became a businesswoman. She has been working at the plastic-packaging company of her parents (W-Pack GmbH) since 2008, and became general manager in 2010.From 2012, Wischhusen served as the chairperson of industry organization Bundesverband Junger Unternehmer (BJU).Between 2014 and 2015, Wischhusen appeared alongside Vural Öger, Jochen Schweizer, Frank Thelen and others in the first two seasons of Die Höhle der Löwen, a reality television format featuring entrepreneurs pitching their business ideas in order to secure investment finance from a panel of venture capitalists.


== Political career ==
On 15 November 2014, the FDP Bremen voted for Wischhusen to become top candidate for the 2015 Bremen state election. After gaining 6.8 percent of votes and therefore entering the city-state parliament, she joined the FDP and their youth organization Junge Liberale (""Young Liberals"") on 10 May 2015.In her capacity as Member of the State Parliament of Bremen, Wischhusen is a member on the Budget and Finance Committee, the Controlling Committee and the Committee on Gender Equality. She also serves as chairwoman of the Audit Committee.In November 2016, Wischhusen announced that she run for a parliamentary seat in the 2017 national election. She was a FDP delegate to the Federal Convention for the purpose of electing the President of Germany in 2017.


== Other activities ==
Rotary International, Member (since 2015)
Deutsche Bahn, Member of the Advisory Board (since 2014)
European Confederation of Young Entrepreneurs, Member (since 2009)
Aufsichtsräte Mittelstand in Deutschland (ArMiD), Member of the Advisory Board (2012–2015)


== Personal life ==
On 24 June 2014, Wischhusen married businessman Philippe Steiner and took his surname. After her divorce in 2019, she took her birth name again.


== References ==


== External links ==

Puschy Investment GmbH (Lencke Wischhusens Investmentcompany).
Curriculum Vitae Lencke Wischhusen. PDF. In: Junge-Unternehmer.eu, 2014."
30,"Bettina Würth (/wuːrth/woor-th born October 9, 1961) is a German-born Swiss businesswoman, billionaire and chairwoman of the advisory board of Würth Group. She is a granddaughter of company founder Adolf Würth and eldest daughter of Reinhold Würth and therefore member of the Würth family. Würth is among the wealthiest Swiss citizens with an estimated net worth of CHF 3-3.5 billion.


== Early life and education ==
Würth was born October 9, 1961, in Schwäbisch Hall, West Germany the youngest child to Reinhold Würth and his wife Carmen (née Linhardt). Her grandfather founded the German screw wholesale concern Würth Group in 1945. He has one sister, Marion Würth, who initially was active as an organic farmer and now is active in the communications industry. Her brother, Markus Würth, is mentally retarded due to an injury in vaccination. The Würth family are members of the New Apostolic Church.
She attended a boarding school, however wanted to become a dancer, and dropped out of school in 11th grade. After that she initially moved to Munich where she worked as a trainee in a Kindergarten. Back then she didn't have close contact to her parents and had the strong desire to be independent. However, in 1984, she returned and completed a commercial apprenticeship in the family concern.


== Career ==

After completing her apprenticeship, Würth was engaged in several divisions of the Würth concern, also in positions abroad. In 1992, she was promoted by her father to personal assistant of the manager of the wood division. Several positions led her to work in Spain and also in Switzerland where she met her future husband. In 1996, she formed the company Marion & Bettina Würth GmbH & Co KG, an agency for live communications which subsequently was engaged to develop the new division of Würth Construction in Germany. In 1998, she became a member of the management of Würth Group.She currently serves as the chairwoman of the advisory board of Würth Group. She is also a member of the supervisory board of the Adolf Würth Foundation.


== Personal life ==
Würth is married to Swiss Markus Johannes Baptist Rusch, who took the last name of his wife. They have four children. Due to her marriage she also holds Swiss citizenship.


== References =="
31,"Sanae Abdi (born 7 July 1986) is a German-Moroccan lawyer and politician of the Social Democratic Party (SPD) who has been serving as a Member of the Bundestag for the constituency of Cologne I since the 2021 federal election.  She is the first person born in Morocco to serve in the Bundestag.


== Early life and career ==
Abdi was born in Morocco and emigrated to Germany at the age of three. She grew up in Lüdenscheid, in the Sauerland region of North Rhine-Westphalia and studied law at University of Marburg, the University of Bonn and the University of Cologne.From 2018 to 2021, Abdi worked at GIZ in Bonn, where she coordinated projects on sustainable supply chains in the textile industry.


== Political career ==
She ran for the Bundestag in 2021 in a district that historically supported the Social Democrats, but had been held by the Christian Democrats since the 2013 German federal election.  She defeated the incumbent Karsten Möring for the direct mandate.In parliament, Abdi has since been serving on the Committee on Climate Protection and Energy, the Committee on Economic Cooperation and Development and the Subcommittee on International Climate and Energy Policy. She is also her parliamentary group's spokesperson for development policy.In addition to her committee assignments, Abdi is part of the German Parliamentary Friendship Group for Relations with the Maghreb States.
Within her parliamentary group, Abdi belongs to the Parliamentary Left, a left-wing movement.


== Other activities ==
German United Services Trade Union (ver.di), Member


== References =="
32,"Doris Achelwilm (born 30 November 1976) is a German journalist and politician of Die Linke party.


== Biography ==
She was born in Thuine, Lower Saxony. 
She was a member of the German parliament. She was elected at the 2017 federal election and represented the German state of Bremen as a member of The Left Party. She served as part of the Committee on Cultural and Media Affairs in the German parliament. She lost her seat at the 2021 federal election.


== References =="
33,"Brigitte Adler (22 April 1944 – 25 October 2004) was a German politician of the Social Democratic Party (SPD) and former member of the German Bundestag.


== Early life ==
Adler was born on 22 April 1944 in Drangstedt, Wesermünde. She attended Wertheim High School, where she completed her intermediary examination. She attended the Heidelberg teacher training college and the Weingarten/Tettnang Primary Teacher's Institute, where she completed Parts I and II of her teacher training examinations.


== Career ==
She had been a member of the Social Democratic Party (SPD) since 1970. She moved to the German Bundestag in the 1987 federal elections on the Baden-Württemberg state list. She did the same in the 1990 and 1994 parliamentary elections and was a member and secretary of the Committee on Economic Cooperation and Development in the 1994–1998 term.


== Literature ==
Herbst, Ludolf; Jahn, Bruno (2002). Vierhaus, Rudolf (ed.). Biographisches Handbuch der Mitglieder des Deutschen Bundestages. 1949–2002 [Biographical Handbook of the Members of the German Bundestag. 1949–2002] (in German). München: De Gruyter - De Gruyter Saur. p. 1715. ISBN 978-3-11-184511-1.


== References =="
34,"Katja Adler (born 20 May 1974) is a German politician from the Free Democratic Party.


== Early life ==
Adler was born in Eisenhüttenstadt, Brandenburg. Her parents are of German Jewish origin.


== Political career ==
At the 2021 German federal election, Adler unsuccessfully contested Hochtaunus, but was elected to the Bundestag on the state list. In parliament, she has since been serving on the Committee on Family Affairs, Senior Citizens, Women and Youth.


== References =="
35,"Renate Adolph (born 20 March 1954 in East Berlin) is a former politician for the Die Linke and its predecessors, the Socialist Unity Party of Germany (SED) and the PDS. She became a member of the party in 1976, and a local councillor in 2003.
In 2004, Adolph was elected to the Landtag of the state of Brandenburg. She resigned from the Landtag in November 2009, after she had admitted being an informer for the East German communist secret police Stasi. Against Die Linke policy, she failed to declare publicly this history.


== See also ==
Gerlinde Stobrawa


== References =="
36,"Stephanie Aeffner (born 29 April 1976) is a German politician from Alliance 90/The Greens who has been serving as a Member of the German Bundestag since 2021.


== Early life ==
Aeffner hails from Frankfurt.


== Medical career ==
In 2000 Aeffner began studying social pedagogy at the Heidelberg University of Applied Sciences, which she completed in 2006 as a qualified social worker. After working as a temporary worker in outpatient nursing, she worked from 2006 to 2009 as a quality manager in the Clinic for Surgery at the University Hospital Mannheim.


== Political career ==
In the 2021 German federal election, Aeffner contested Pforzheim. She came in fourth place, but was elected to the Bundestag on the state list. In the negotiations to form a so-called traffic light coalition of the Social Democratic Party (SPD), the Green Party and the Free Democratic Party (FDP), she was part of her party's delegation in the working group on social policy, co-chaired by Dagmar Schmidt, Sven Lehmann and Johannes Vogel.In parliament, Aeffner has since been serving on the Committee on Labour and Social Affairs and the Parliamentary Advisory Board on Sustainable Development.


== Personal life ==
Aeffner has been dependent on a wheelchair since 1999.


== References =="
37,"Gollaleh Ahmadi (born 1982) is a German politician of Alliance 90/The Greens who is serving as a member of the Abgeordnetenhaus of Berlin since 2021.


== Life, education and career ==
Ahmadi was born in Tehran in 1982. Her mother was a journalist and her father a car mechanic and trade union official. Her parents experienced political persecution because they were members of the pro-Soviet Tudeh Party of Iran; at times they were imprisoned or had to live undercover. The family fled to Germany in 1996, where they lived in a refugee shelter for three and a half years before settling in Fürstenwalde. Gollaleh completed her school education and passed the Abitur there in 2004. She then studied political science and the history and culture of the Middle East in Magdeburg, Frankfurt an der Oder, and Berlin.From 2009 to 2013, Ahmadi was spokeswoman for a German-Iranian student group campaigning for democracy and human rights in Iran. As part of an education campaign in Berlin, she led workshops on democratic education, anti-discrimination, anti-feminism and anti-racism.Between 2017 and 2019, Ahmadi worked in parliamentary offices of the Bundestag and the Abgeordnetenhaus of Berlin as a research assistant. She was also an interpreter at the department for justice in the Senate of Berlin. In 2019, she became officer manager for of a member of the Abgeordnetenhaus.


== Politics ==
Ahmadi joined the Greens in 2013 and became involved in local politics in Berlin. In the 2016 Berlin state election, she ran in the Spandau 2 constituency but was not elected. In the local elections held on the same day, she was elected to the Spandau district council, where she became chair of the Greens parliamentary group. During the course of her political career, Ahmadi has experienced hostility and abuse, including threats of violence.Ahmadi is also a delegate in the Green Federal Women's Council since 2019, was a member of the state steering group on education in 2017–2018, and co-speaker for the state working group ""Women* and Gender"" in 2019.Ahmadi was nominated as the Greens candidate for the Spandau 3 constituency in the 2021 Berlin state election, as well as ninth place on the state party list. She placed third with 13.5% of votes, and was elected to the Abgeordnetenhaus on the state list. Afterwards, she became Greens spokeswoman for security and media policy. In January 2022, she was elected chairwoman of the Committee for the Interior.


== References ==


== External links ==
""Gollaleh Ahmadi"". Abgeordnetenhaus of Berlin (in German). Retrieved 13 February 2022.
""Gollaleh Ahmadi"". Abgeordnetenwatch (in German). Retrieved 13 February 2022.
""Gollaleh Ahmadi"". Gollaleh-ahmadi.de (in German). 4 November 2021. Retrieved 13 February 2022.
""Gollaleh Ahmadi"". Gollaleh-ahmadi.de (in German). Retrieved 13 February 2022."
38,"Doris Maria Ahnen is a German politician of the Social Democratic Party (SPD) who has been serving as Minister for Finance in the state government of Rhineland-Palatinate since 2014. Prior to that she served as the Minister for Education, Research and Culture since 2001. She has been a part of the State Parliament of Rhineland-Palatinate since the 2006 elections. She is also a member of the German Bundesrat for Rhineland-Palatinate.


== Political career ==


=== State Minister of Education, 2001–2014 ===
From 2001 until 2014, Ahnen served as State Minister of Education in the government of Minister-President Kurt Beck. In this capacity, she chaired the Standing Conference of the Ministers of Education and Cultural Affairs in 2004.
Since 2004, Ahnen has been serving as deputy chair of the SPD in Rhineland-Palatinate, under the leadership of chairpersons Kurt Beck (2004–2012) and Roger Lewentz (2012–present).
Ahnen co-chaired the SPD's national conventions in Berlin, (2011, 2014, 2015, 2017), Leipzig (2013), Dortmund (2017) and Wiesbaden (2018).


=== State Minister of Finance, 2014–present ===
Since 2014, Ahnen has been serving as State Minister of Finance in the government of Minister-President Malu Dreyer. In this capacity, she is one of the state's representatives at the Bundesrat, where she serves on the Finance Committee and the Committee on Urban Development, Housing and Regional Planning.
During the negotiations to form a coalition government under Chancellor Angela Merkel following the 2013 federal elections, Ahnen led the SPD delegation in the working group on education and research; her co-chair from the CDU/CSU was Johanna Wanka. In the negotiations to form Merkel's fourth coalition government following the 2017 federal elections, she was part of the working group on financial policies and taxes, led by Peter Altmaier, Andreas Scheuer and Olaf Scholz.
In the negotiations to form a so-called traffic light coalition of the SPD, the Green Party and the FDP following the 2021 federal elections, Ahnen led her party's delegation in the working group on financial regulation and the national budget; her co-chairs from the other parties were Lisa Paus and Christian Dürr.Ahnen was nominated by her party as delegate to the Federal Convention for the purpose of electing the President of Germany in 2022.


== Personal life ==
Ahnen was married to fellow SPD politician Matthias Kollatz-Ahnen from 1993 until 2018.


== Other activities ==
Friedrich Ebert Foundation (FES), Member of the Board (since 2018)
KfW, Ex-Officio Member of the Board of Supervisory Directors
Education and Science Workers' Union (GEW), Member


== References =="
