,articles
46,"Manuela Schwesig (German pronunciation: [manuˈeːla ˈʃʋeːzɪç]; née Frenzel, born 23 May 1974) is a German politician of the Social Democratic Party serving as Minister President of Mecklenburg-Vorpommern since 4 July 2017, becoming the first woman to serve in that post. Previously she served as Federal Minister of Family Affairs, Senior Citizens, Women and Youth in the third cabinet of Angela Merkel from 2013 to 2017. On 20 October 2023, she was elected President of the Bundesrat. Her one-year term started on 1 November 2023.


== Early life and education ==
Born in Frankfurt (Oder), East Germany, Schwesig grew up in the nearby town of Seelow. In 1990, she played a small acting role in the DEFA film Forbidden Love, which had the title Verbotene Liebe in the original German and which was directed by Helmut Dziuba. After graduation in 1992 from the Gymnasium auf den Seelower Höhen, she completed studies in higher civil service (tax administration) of the federal state of Brandenburg. She attended the Training and Further Education Centre (Fachhochschule für Finanzen) in Königs Wusterhausen.


== Political career ==


=== Career in local politics ===
Schwesig became a member of SPD in 2003, at the age 29. She subsequently served as a member of the Schwerin City Council from 2004 to 2008.


=== Career in national politics ===
Schwesig became a Federal Deputy Leader of the SPD on 13 November 2009 alongside Thorsten Schäfer-Gümbel and Olaf Scholz (and later Aydan Özoğuz and Ralf Stegner). She was then appointed State Minister of Social Affairs and Health in Mecklenburg-Vorpommern on 6 October 2008, under the leadership of Minister‐President Erwin Sellering. She served as minister and became member of the Landtag of Mecklenburg-Vorpommern from 4 September 2011 until she joined the federal government.
Ahead of the 2009 elections, German Foreign Minister Frank-Walter Steinmeier included Schwesig, then a relatively unknown face to the German public, in his shadow cabinet of 10 women and eight men for the Social Democrats' campaign to unseat incumbent Angela Merkel as Chancellor. During the campaign, Schwesig served as shadow minister for family affairs who advocated the party's family-friendly policies.Schwesig was a SPD delegate to the Federal Convention for the purpose of electing the President of Germany in 2010, 2012, 2017 and 2022.In 2011, Schwesig led high-level talks with Chancellor Angela Merkel and Labor Minister Ursula von der Leyen for the then-opposition Social Democrats on reaching a compromise over how to increase basic social welfare benefits for the unemployed.Following the 2013 elections, Schwesig served as the Social Democrats' main negotiator in the working group for families, women and equal opportunities when Germany's two largest parties, Chancellor Angela Merkel's conservative bloc and the left-leaning Social Democrats, held talks on forming a broad coalition government.


=== Federal Minister of Family Affairs, 2013–2017 ===
In the third Merkel cabinet, Schwesig, who at 39 was the youngest cabinet member, became the Federal Minister of Family Affairs, Senior Citizens, Women and Youth – a position also occupied by Merkel in her first cabinet post under German Chancellor Helmut Kohl in the early 1990s.At an SPD convention in late 2015, Schwesig received 93 percent of members' ballots, the best result of any of the party leadership. Shortly after, the party's board mandated Schwesig and Thomas Oppermann with the task of drafting an electoral program for the 2017 federal elections.


=== Minister‐president of Mecklenburg-Vorpommern, 2017–present ===
On 30 May 2017, Schwesig announced that she would seek the succession of Erwin Sellering as Minister‐president of Mecklenburg-Vorpommern. As consequence, she resigned as federal minister, the resignation taking effect on 2 June. On 4 July 2017, Schwesig became Minister‐president of Mecklenburg-Vorpommern.
As one of the state's representatives at the Bundesrat, Schwesig serves on the Committee on Foreign Affairs. She also chairs the German-Russian Friendship Group set up by the Bundesrat and the Russian Federation Council.
In the negotiations to form a fourth coalition government under Merkel following the 2017 federal elections, Schwesig led the working group on education policy, alongside Annegret Kramp-Karrenbauer, Stefan Müller and Hubertus Heil.
Together with Doris Ahnen, Niels Annen, Oliver Kaczmarek and Anke Rehlinger, Schwesig co-chaired the SPD's extraordinary 2018 convention, during which the party elected Andrea Nahles as its first-ever female leader.From June 2019, Schwesig – together with her party colleagues Malu Dreyer and Thorsten Schäfer-Gümbel – was chosen as the SPD's interim leader, following former leader Andrea Nahles' decision to step down and leave politics. In September 2019, Schwesig announced she had been diagnosed with breast cancer and would step down from her duties at national level.In 2019, she was appointed by the Federal Ministry of the Interior, Building and Community to serve on the committee that oversaw the preparations for the 30th anniversary of German reunification.Schwesig led the SPD into the 2021 state election. Though the CDU had led the polls throughout 2020, the SPD experienced a major resurgence from July. By this time, Schwesig had established herself as a prominent and popular figure both within the state and across the country. The party's campaign was heavily based around her, running with the slogan ""Die Frau für MV"" (""the woman for Mecklenburg-Vorpommern""). The SPD a landslide victory with 39.6% of votes while the AfD, CDU, and Left all suffered losses. They chose to seek a coalition government with the Left, breaking the grand coalition with the CDU after fifteen years in power.


== Political positions ==


=== Child protection ===
Schwesig is a member of the German Child Protection League. Her main focus is to fight child poverty and provide for good state childcare facilities. In 2009 she supported the idea promoted by Minister Ursula von der Leyen to block websites featuring child pornography.
On her order the employees of nursery schools in Mecklenburg-Vorpommern have to declare their commitment to uphold the principles of Germany's basic laws (the constitution).


=== Advancement of women ===
In 2014, Schwesig helped introducing a bill mandating compulsory quotas for women on the supervisory boards of the Germany's top companies, which was passed in early 2015. Also in early 2015, she called for a law that would force companies to allow female employees to see how their salaries compare with those of male colleagues. Meanwhile, she has been championing a substantial expansion of state-sponsored child care facilities.In 2016, Schwesig successfully introduced changes to Germany's maternity protection legislation by expanding the laws to include groups of women not explicitly covered (including school and university students, women working as interns, and women pursuing vocational training) and attempting to reduce bureaucratic red tape.Alongside Dietmar Woidke, Schwesig was instrumental in the Bundesrat's 2020 selection of Ines Härtel as the Federal Constitutional Court’s first judge from East Germany.


=== Political extremism ===
In a 2014 lawsuit before the Federal Constitutional Court of Germany, the far-right National Democratic Party of Germany (NPD) complained about comments made by Schwesig during that year's parliamentary election campaign for the state of Thuringia. In a newspaper interview, Schwesig had said: ""The number one goal is that the NPD does not make it into the parliament."" The NPD accused the minister of breaching her duty of neutrality and interfering with the campaign, and made a complaint before the Federal Constitutional Court. The court ruled in December 2014 that Schwesig did not damage the NPD's right to a level playing field because her comments fell under the ""political struggle of opinion.""


== Controversy ==


=== Nord Stream 2 ===
In her role as Minister President of Mecklenburg-Vorpommern Schwesig stated her strong support for Nord Stream 2; ""We believe that it is right to build the pipeline. Nobody who is working on building the pipeline is doing anything wrong. The ones doing something wrong are those who are trying to stop the pipeline.""   Her government created a foundation with the explicit goal, as written in its charter, of completing the Nord Stream 2 pipeline. Amid a 2020 diplomatic row over the construction of the Nord Stream 2 pipeline, three U.S. senators − Ted Cruz, Tom Cotton, and Ron Johnson – sent a letter to a Baltic Sea port operator in Schwesig's state, threatening the port's managers with “crushing legal and economic sanctions” if they continued to support the project servicing the Russian ships laying the pipe. In response, Schwesig called the letter ""blackmail"".After the poisoning of opposition figure Alexey Navalny, Schwesig insisted it should have no effect on the construction of the pipeline. Ultimately, the project was cancelled after the 2022 Russian invasion of Ukraine. Furthermore, Schwesig was revealed to have been colluding with the Russians, allowing Gazprom to run PR for the pipeline via her office and modifying her public speeches in accordance with the Russian demands.Schwesig has been listed by Politico among 12 Germans who got played by Putin.In February 2022, Schwesig lost a court case against member of the Bundestag Christoph Ploß. She had demanded he limit his criticisms of her politics but a district court determined that it was well within allowed freedom of expression.In January 2023, controversy arose over contacts Schewesig had with various people as part of Reuters research into Russian influence in Germany and German politics. She had contact with Oleg Eremenko who had formerly worked for the Russian secret service (GRU) and now is the owner of a construction company in Berlin. Event records show Eremenko was in contact during 2016 with Igor Girkin, a colonel in the Russian military intelligence service GRU, who had played a leading role in the Russian intervention in the Donbas and the Russian annexation of Crimea in 2014. ""Schwesig's spokesman Andreas Timm said ... that there had been 'no scheduled meeting' between the Prime Minister and Eremenko [and that] she took part in the event at the invitation of the city of Greifswald.""In March 2024 media reported that Schwesing had intervened into the process of publication of an declaratively independent report on the options for closure of  Stiftung Klima- und Umweltschutz MV (Climate and Environment Protection Foundation) which served as a Gazprom-sponsored lobbyist for Nord Stream 2. Schwesing manually deleted paragraphs from the report that suggested that closure of the foundation is feasible and desirable.


== Other activities ==
Franco-German Youth Office (FGYO), Ex-officio co-chair of the Board of Governors
Friedrich Ebert Foundation (FES), Member
Deutsche Telekom, Yes, I can! Initiative for Children and Young People, Member of the Board of Trustees
Deutsches Museum, Ex-Officio Member of the Board of Trustees
Plan International Deutschland, Member of the Board of Trustees
Gegen Vergessen – Für Demokratie, Member
German Association for the Protection of Children (DKSB), Member
German Forum for Crime Prevention (DFK), Member of the Board of Trustees
Mecklenburg State Theatre, Member of the Supervisory Board
Total E-Quality initiative, Member of the Board of Trustees


== Personal life ==
Schwesig is married and has two children.She was diagnosed with breast cancer in September 2019 and subsequently resigned from her party offices at the federal level. She later confirmed that the cancer was curable and underwent medical treatment. On 12 May 2020, she announced that she had overcome the illness.


== References ==


== External links ==
Official website Media related to Manuela Schwesig at Wikimedia Commons"
47,"Cornelia Seibeld (born 1974) is a German politician of the Christian Democratic Union (CDU). Since March 2023, she has served as the president of the Abgeordnetenhaus of Berlin, having previously served as vice-president from 2016-2023. She has been a member of the Abgeordnetenhaus since 2006.


== Life and education ==
Seibeld grew up in the West Berlin neighbourhood of Schöneberg and attended the Barnim and Fläming elementary schools. She graduated from the Walter-Rathenau-Gymnasium in 1994. Afterwards she studied law at the Free University of Berlin until 1999 and, after completing her law examinations in 1999 and 2001, began working as a lawyer in 2002. She specialises in construction and architecture. She has a son with fellow CDU politician Sven Rissmann.


== Political career ==
Seibeld joined the CDU and the Steglitz-Zehlendorf branch of the Young Union in 1996. In 2005, she became deputy chair of the Steglitz-Zehlendorf CDU. She was also previously secretary of the municipal CDU associations in Wannsee and Lilienthal.Seibeld was elected to the Abgeordnetenhaus of Berlin in the 2006 Berlin state election, winning the constituency of Steglitz-Zehlendorf 4. In the 2006–2011 term, she was CDU spokeswoman for legal policy. From 2010–11, she was also deputy leader of the CDU parliamentary group. She was re-elected in 2011 and became spokeswoman for religious policy in 2013. She was also a member of the Committee for the Constitution, Legal Affairs, Consumer Protection, and Rules of Procedure. She was also an assessor in the Abgeordnetenahus presidium.After the 2016 Berlin state election, Seibeld was elected as vice president of the Abgeordnetenhaus. She also joined the Committee for Integration, Labour and Social Affairs. She was re-elected both to the Abgeordnetenhaus and as vice president after the 2021 Berlin state election.After the re-run 2023 Berlin state election, at which the CDU became the largest party, Seibeld was elected as president of the Abgeordnetenhaus.


== References ==


== External links ==
""Cornelia Seibeld"". Abgeordnetenhaus of Berlin (in German). Retrieved 11 February 2022.
""Cornelia Seibeld"". Cornelia-seibeld.de."
48,"Lina Seitzl (born 3 June 1989) is a German politician of the Social Democratic Party (SPD) who has been serving as a member of the Bundestag since 2021.


== Early life and education ==
Seitzl was born in 1989 in the West German town of Lörrach. From 2009 to 2015, she studied political science and administration at the University of Konstanz and Sciences Po.


== Political career ==
From 2016 to 2021, Seitzl served as chair of the SPD in Konstanz.
Seitzl became a member of the Bundestag in the 2021 elections, representing the Konstanz district.In parliament, Seitzl has since been serving on the Committee on Education, Research and Technology Assessment, the Committee on the Environment, Nature Conservation, Nuclear Safety and Consumer Protection, and the Subcommittee on Global Health.In addition to her committee assignments, Seitzl is part of the German-Swiss Parliamentary Friendship Group. She has also been a member of the German delegation to the Franco-German Parliamentary Assembly.


== Other activities ==
German United Services Trade Union (ver.di), Member


== References =="
49,"Melis Sekmen (born 26 September 1993) is a German politician of the Alliance 90/The Greens who has been a member of the Bundestag since the 2021 German federal election. She is of Turkish descent.


== Political career ==
In parliament, Sekmen serves on the Committee on Economic Affairs. In addition to her committee assignments, she has been a member of the German delegation to the Franco-German Parliamentary Assembly since 2022.


== References ==


== External links ==
Official website"
50,"Anja Siegesmund (born 16 January 1977) is a German politician of Alliance 90/The Greens. Between 2014 and 2023, she served as Minister of the Environment in the state government of Thuringia in the coalition government of Bodo Ramelow. Until 31 January 2023, she was also Second Deputy Minister-President of Thuringia. From 2009 to 2014 she was leader of the Greens parliamentary group in the Landtag of Thuringia. She was a member of the Landtag from 2009 to 2015, then again from 2019 to 2020. In December 2022 she announced her imminent resignation from her political offices; on 1 February 2023 she was succeeded by Bernhard Stengele.


== Personal life and education ==
Siegesmund was born Anja Kaschta in Gera on 16 January 1977. She studied political science, German philology and psychology at the University of Jena and at the Louisiana State University in Baton Rouge, United States; she earned a degree as M.A. in 2002 in Jena. Siegesmund is married with three children.


== Political career ==
Siegesmund joined Alliance 90/The Greens in 2002, and from 2003 to 2008 was a consultant in the office of Bundestag deputy Katrin Göring-Eckardt. From 2004 to 2012 she was the spokeswoman of the Jena district association of the Greens.In the 2009 state election, she was elected to the Landtag of Thuringia and became leader of the Greens parliamentary group. She was one of the Greens' two top candidates in the  2014 state election, alongside Dirk Adams, and was re-elected to the Landtag. In December, she resigned as group leader to become Minister for Environment, Energy, and Nature Conservation in the first Ramelow cabinet. She was one of two Greens ministers in cabinet, alongside Dieter Lauinger. In 2015, she was given the additional portfolio of Second Deputy Minister-President. On 15 October 2015, citing separation between executive and legislature, she resigned from the Landtag.
In the 2019 Thuringian local elections, Siegesmund was elected to the city council of Jena.Siegesmund again served alongside Dirk Adams as the Greens' top candidates in the 2019 state election, and was elected as the number one candidate on the party list. She ran as a candidate in the constituency Jena I and placed second with 24.7% of the vote, the best performance of any Greens candidate in the election.Siegesmund left cabinet after the defeat of the government during the February 2020 Thuringian government crisis, but returned after Bodo Ramelow was re-elected in March. On 17 March, she again resigned her seat in the Landtag.


== Appearance in documentaries ==
2022: Wild Forests by David Cebulla


== References =="
51,"Heide Simonis (German: [ˈhaɪdə ziˈmoːnɪs]; 4 July 1943 – 12 July 2023) was a German author and politician of the Social Democratic Party (SPD). She was minister of finance in Schleswig-Holstein from 1988 until 1993, when she became minister-president of Schleswig-Holstein. She was the first woman to serve as head of a state government in German history and the only woman to do so in the 20th century, serving until 2005. As of September 2023, she is also the longest serving former female minister-president of a German state (11 years, 343 days).


== Early life and education ==
Born Heide Steinhardt in Bonn on 4 July 1943, she was the oldest of three sisters. She had asthma as a young child and therefore spent time in children's homes from age three. She completed school with the Abitur in 1962 in Nürnberg. She then studied economics and sociology at the universities of Erlangen-Nürnberg and Kiel, graduating with a degree in economics in 1967. She worked in different positions after 1967, beginning as a lecturer at the University of Lusaka in Zambia. She worked with her husband for an advisory panel of the WHO in Japan on health development. She later worked as vocational counsellor at the employment office of Kiel.


== Career ==


=== National politics ===
Simonis joined the SPD in 1969. She was elected to the German Bundestag in 1976, representing the Rendsburg-Eckernförde district, as then the youngest member of the parliament.


=== State politics ===
In 1988, Simonis was appointed minister of finance in Schleswig-Holstein by minister-president Björn Engholm. In the 1992 state elections, she became a member of the legislature of Schleswig-Holstein.On 19 May 1993, Simonis was elected minister-president of Schleswig-Holstein after her predecessor Engholm resigned due to a scandal. She was the first woman in Germany to rise to this level in government. For her first cabinet, she kept almost all of Engholm's ministers.The 1996 state elections saw the SPD representation drop to 39.8% from 46.2% in 1992, but Simonis was able to form a coalition with the Greens. In the 2000 state elections, at the height of a Christian Democratic Union's donations scandal, the SPD was able to increase its share to 43.1%. At the time, the result was also seen as marking a victory for Chancellor Gerhard Schröder, who had campaigned ardently in support of Simonis.Despite basing its campaign for the 2005 elections on Simonis' popularity, the SPD suffered a heavy defeat due to the bad economic situation and its support dropped to 38.7% (for the first time in almost twenty years behind the CDU). On 17 March 2005, Simonis failed to be re-elected as minister-president of Schleswig-Holstein in four consecutive ballots by the Schleswig-Holstein Landtag. In the first ballot she received 34 votes and Peter Harry Carstensen (CDU) received 33, while two deputies cast empty votes. Neither Simonis nor Carstensen got the absolute majority (35 votes). In the second and third ballots the candidates received 34 votes each, while one deputy of the alliance of SPD, Greens, and SSW abstained. An unprecedented fourth ballot brought the same result and Simonis stepped down as minister-president of Schleswig-Holstein.


=== After politics ===
Simonis served as chairwoman of the German Committee for UNICEF from 2005 until February 2008. She resigned from this position due to a scandal related to donations to the organisation that arose during her term.


== Personal life and legacy ==
In 1967, Simonis married Udo E. Simonis who had studied with her. He became a professor of economics, with a focus on the environment. Among her hobbies was quiltmaking.Simonis survived breast cancer. She announced in 2014 that she was diagnosed with Parkinson's disease. She died at home in Kiel on 12 July 2023, at age 80.President Frank-Walter Steinmeier described her as an exceptional political personality who shaped democracy beyond Schleswig-Holstein. He noted her competence, but also humanity and empathy.


== Publications ==
Books by Simonis include:
Simonis, Heide (1997). Kein Blatt vorm Mund (in German). Hoffmann Und Campe Verlag. ISBN 3-455-11192-0.
—— (2003). Unter Männern (in German). C.H.Beck. ISBN 3-406-50959-2.
——; Maletzke, Erich (2007). Ausgeteilt, eingesteckt (in German). Zu Klampen!. ISBN 978-3-86674-012-9.
——; Steinhardt, Dodo; Steinhardt-Böttcher, Barbara (2008). Drei Rheintöchter (in German). Bouvier. ISBN 978-3-416-03234-6.
—— (2010). Verzockt! (in German). Vandenhoeck & Ruprecht. ISBN 978-3-525-30002-2.
—— (3 July 2013). Alles Märchen! (in German). ISBN 978-3-7859-1126-6.
—— (2016). Heringstage (in German). Borbyer Werkstatt Verlag. ISBN 978-3-940586-10-0.


== Awards ==
2014 – Honorary citizen of Schleswig-Holstein
2018 – Willy Brandt Medal


== References ==


== External links ==
Official website (in German)"
52,"Petra Sitte (born 1 December 1960) is a German politician. She represents The Left. Petra Sitte has served as a member of the Bundestag from the state of Saxony-Anhalt since 2005.


== Life ==
Sitte was born in Dresden, Saxony. After graduating from high school in 1979, she studied economics at the Martin Luther University of Halle-Wittenberg, graduating in 1983 with a degree in economics. After subsequent research studies and work as an assistant at the Martin Luther University, she received her doctorate here in 1987. From 1990 to 2005 she was a member of the state parliament of Saxony-Anhalt. She became member of the bundestag after the 2005 German federal election. She is a member of the Digital Agenda Committee and the Committee on Education, Research and Technology Assessment. In her group she is vice-chairwoman.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
53,"Judith Skudelny (born 2 October 1975) is a German lawyer and politician of the Free Democratic Party (FDP) who has been serving as a member of the Bundestag from the state of Baden-Württemberg from 2009 till 2013 and since 2017.


== Early life and career ==
After graduating from high school in Stuttgart-Möhringen in 1995, Skudelny studied law at the University of Tübingen, which she completed with the first state examination in 1999. Afterwards, she spent a year as a personal advisor to Ulrich Noll, a member of the State Parliament of Baden-Württemberg. After her second state examination, she was admitted to the bar in 2003 and has since been working as a lawyer specialising in reorganisation and insolvency law.


== Political career ==
From 2009 until 2013, Skudelny served as a member of the Bundestag for the first time. During that time, she was a member of the Committee on the Environment, Nature Conservation and Nuclear Safety.
Skudelny became a member of the Bundestag again after the 2017 German federal election. She has since been a member of the Committee on the Environment, Nature Conservation and Nuclear Safety again. She serves as her parliamentary group's spokesperson on environmental policy.In addition, Skudelny is a substitute member of the Committee on Legal Affairs and Consumer Protection and the Committee on the Election of Judges (Wahlausschuss), which is in charge of appointing judges to the Federal Constitutional Court of Germany.Following the 2021 state elections in Baden-Württemberg, Skudelny was part of her party's delegation in the negotiations with Minister-President Winfried Kretschmann's Alliance '90/Greens on a potential coalition government.In the negotiations to form a so-called traffic light coalition of the Social Democratic Party (SPD), the Green Party and the FDP following the 2021 German elections, Skudelny was part of her party's delegation in the working group on environmental policy, co-chaired by Rita Schwarzelühr-Sutter, Steffi Lemke and Stefan Birkner.


== Other activities ==
Amnesty International, Member


== References ==


== External links ==

Official website (in German)
Bundestag biography (in German)"
54,"Helin Evrim Sommer (née Evrim Baba; born 7 February 1985) is a German politician, a former member of the Berlin House of Representatives and  of the German Bundestag for the state of Berlin. She was a member of The Left party until May 2022.


== Early life and education ==
Sommer was born as Hêlîn Evrim Baba in Varto, Turkey. Her Kurdish name Hêlîn was not allowed at the time in Turkey, so her parents named her Evrim, which translates into evolution in Turkish. Her family is of Kurdish Alevi origin. Her father was persecuted for his activity as a socialist trade unionist. After the 1980 coup d'état, the family fled to West Berlin.After completing her language training, Hêlîn Evrim Sommer passed the state examination for interpreters and translators in 1997 and ran a translation agency until 2000. She worked as an interpreter, translator and expert for notaries and courts as well as for the Federal Office for the Recognition of Foreign Refugees in Berlin and Brandenburg. From 2005 to 2007 she studied Social Sciences at the Humboldt University of Berlin, followed by History and Gender Studies. She completed her studies in November 2016 with a Bachelor of Arts degree.


== Political career ==
Sommer joined the Party of Democratic Socialism (PDS) in 1997. Two years later she was elected to the Berlin state parliament (Abgeordnetenhaus), where she represented the borough of Lichtenberg until 2016. The PDS merged into The Left party in 2007 and Sommer served as the chairman of the local chapter of that party in Lichtenberg from 2012 to 2016. In that year, she ran for the mayor's office of the Lichtenberg borough. She renounced her candidacy after failing to win a majority in the first two ballots, lacking support from some members of her own party. There were accusations that she had falsely claimed an academic degree before completing it, which proved to be untrue.
At the 2017 German federal election she was elected member of the German Bundestag. She was a member of the Committee on Economic Cooperation and Development, a delegate to the Parliamentary Assembly of the Organization for Security and Co-operation in Europe and the deputy chair of the German–Transcaucasian parliamentary co-operation group. In the Parliamentarian Election of 2021 she was a candidate, but was not elected when her party failed to meet the electoral threshold. In May 2022 she resigned from the Die Linke also because of the pro-Russian views several The Linke politicians had, regarding the Russian invasion into the Ukraine.


== Personal life ==
She grew up in Schöneberg in the west, but later settled into Lichtenberg in the east . In 2009 she married the Holocaust historian Robert Sommer with who she has one child.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
55,"Sarah Sorge (born 26 August 1969 in Frankfurt) is a German politician. She is a member of Alliance 90 a member of the German green party, and has been a representative for the state parliament of Hesse since 2001. Sorge studied political science from 1989 to 1997 at the University of Frankfurt. She has been a member of Alliance '90/The Greens since 1993, and was an active member of the Green Youth.


== References ==


== External links ==
Official website
Sarah Sorge at Humboldt University"
56,"Anne-Monika Spallek (born 16 January 1968) is a German politician for the Alliance 90/The Greens and since 2021 is a member of the Bundestag, the federal diet.


== Life and politics ==
Spallek was born in 1968 in the West German town of Nottuln and became a member of the Bundestag in 2021.


== References =="
57,"Barbara Spaniol (born 17 September 1963) is a German politician of The Left who was a member of the Landtag of Saarland from 2004 to 2022. Starting her career in The Greens, she joined The Left in 2007. From 2013 to 2021 she was one of the vice presidents of the Landtag. She served as The Left's lead candidate during the 2022 Saarland state election.


== Education and career ==
Spaniol graduated from high school in 1982 and then studied librarianship and information science in Cologne, graduating as a librarian in 1985. From 1989 to 1992, she completed additional studies at the Academy for Office Management in Grünstadt. In 1990, she obtained a teaching qualification in word processing and subsequently became a state-certified teacher of office technology in 1991.From 1985 to 2004, Spaniol worked as a member of the administrative staff of the Landtag of Saarland. In 1987, she became a civil servant and held the positions of deputy head of the Department of Information Services and head of the Landtag Library. From 1997 to 2004, Spaniol was women's representative at the Landtag; from 2002 to 2004 she was spokeswoman for the working group of state women's representatives.


== Political career ==


=== The Greens ===
Spaniol joined Alliance 90/The Greens in 1996. During her time in the party, she was a member of the Saarland branch's state executive committee, district executive committee, state council, and the federal women's council. She was elected to the Homburg city council and the Landtag of Saarland in the 2004 Saarland state election, where she was secretary of the Greens parliamentary faction. She was also spokeswoman for education, culture, and science, as well as European and women's policy. She was also second secretary of the Landtag.


=== The Left ===
On 6 August 2007, Spaniol left the Greens and joined The Left. She sat as a non-attached member of the Landtag for the remainder of the parliamentary term. Following her exit from the Greens faction, the Landtag elected Claudia Willger to replace her as second secretary of the Landtag on 29 August. Spaniol unsuccessfully filed a lawsuit over the move, claiming that she had been elected to serve for the entire duration of the legislative period.After joining The Left, Spaniol became spokeswoman for education and speaker of the party's state working group on education. She was also elected chairwoman of Saarpfalz-Kreis district association and speaker for the board of the Homburg city association. In 2009, she became chairwoman of The Left faction in the Homburg city council.Spaniol was re-elected to the Landtag in the 2009 Saarland state election along with ten other deputies for The Left. She became vice-chair of the new Left parliamentary faction and spokeswoman for education, media, and women's policy. In October 2013, she was elected second vice president of the Landtag, succeeding the late Rolf Linsler. After the 2017 Saarland state election, she continued in office as third vice president.In the long-running party dispute between Saarland Left chairman Thomas Lutze and parliamentary leader Oskar Lafontaine, Spaniol was considered an ally of Lutze. On 2 November 2021, she was expelled from The Left parliamentary faction upon request of four of its six members. Group secretary Jochen Flackus claimed that Spaniol had ""supported the public attacks by the state chairman against the Left faction"" and had failed to ""protect her own faction and colleagues."" She described the move as ""incomprehensible, inappropriate and unfair"" and stated that she wanted to continue her political work. On 10 November, she founded the Saar-Linke faction with Dagmar Ensch-Engel, who previously resigned from The Left faction in 2018. She also vacated her position as vice president of the Landtag.Ahead of the 2022 Saarland state election, Spaniol was elected as the Left's top candidate in the Neunkirchen constituency with 98% of votes. On 21 November, she was also elected lead candidate for the party's statewide list with 85.1% support. The Left won 2.6% of votes in the election and lost all their seats in the Landtag.


== Other affiliations ==
Spaniol was a member of the supervisory board of the Musikschule Homburg gGmbH from 2014 to 2019. Until March 2017 she was on the Board of Trustees of the Foundation for Franco-German Cultural Cooperation. Since March 2018, she has been a member of the board of directors of Studentenwerk in Saarland; she was previously a deputy member of the board.She is also a member of the Education and Science Workers' Union, Mehr Demokratie e.V., the Sports and Games Club SSV Homburg Er-bach, the Interest Group Erbach-Berliner Wohnpark in Homburg, and the support group Pro Familia Neunkirchen.


== Personal life ==
Spaniol is married to Saarbrücken physician and politician Andreas Pollak and has one child. Pollak was himself a member of the Landtag for the Greens from 1994 to 1999. Before Spaniol defected to The Left, Pollak also ended his political activities with the Greens.


== References ==


== External links ==
""Barbara Spaniol"". Landtag of Saarland (in German). Retrieved 23 February 2022.
""Barbara Spaniol"". Abgeordnetenwatch (in German). Retrieved 23 February 2022.
""Barbara Spaniol"". Barbara-spaniol.de (in German). Retrieved 23 February 2022."
58,"Merle Spellerberg (born 13 November 1996) is a German politician of the Alliance 90/The Greens who has been serving as a member of the Bundestag since the 2021 German federal election, representing the Dresden II – Bautzen II district.


== Early life and education ==
Spellerberg attended the König-Wilhelm-Gymnasium Höxter, where she received her Abitur in 2016. She studied at the TU Dresden.


== Political career ==
In parliament, Spellerberg has been serving on the Committee on Foreign Affairs, the Defence Committee and the Subcommittee on Disarmament, Arms Control and Non-Proliferation.In addition to her committee assignments, Spellerberg has been an alternate member of the German delegation to the Parliamentary Assembly of the Council of Europe (PACE) since 2022. In the Assembly, she serves on the Committee on Equality and Non-Discrimination and the Sub-Committee on Gender Equality. She has also been a member of the German delegation to the NATO Parliamentary Assembly, where she is part of the Defence and Security Committee and the Political Committee.


== Other activities ==
Federal Academy for Security Policy (BAKS), Member of the Advisory Board (since 2022)


== References ==


== External links ==
Official website"
