,articles
43,"Heidrun Bluhm (born 18 January 1958 in Schwerin, Mecklenburg-Vorpommern) is a German politician and member of ""Die Linke.""


== Life ==
Since 2005 Bluhm has served as a Member of the Bundestag.
In June 2021, Bluhm announced that she will not seek re-election in 2021 German federal election.


== External links ==
 Media related to Heidrun Bluhm at Wikimedia Commons

Official website (in German)
Biography by German Bundestag (in German)
Biography by Die Linke (in German)


== References =="
44,"Antje Blumenthal (born 25 December 1947 in Itzehoe) is a German politician and member of the CDU. From 2001 to 2009, she was a member of the Bundestag.


== External links ==
Official website (in German)"
45,"Ann-Sophie Bohm-Eisenbrandt (born 21 October 1993) is a German politician of Alliance 90/The Greens. She has been the co-spokesperson of the party in Thuringia since January 2020. She is a member of the Weimar city council and leader of the Greens group in the council.


== Early life and education ==
Bohm-Eisenbrandt was born on 21 October 1993. She has degrees in political science and sociology, and lives in Weimar.


== Political career ==
From 2014 to 2016, Bohm-Eisenbrandt served on the city council of Halle (Saale) and was spokeswoman for animal policy for the Green state association in Saxony-Anhalt.From 2018 to 2019 she was a member of the executive of the Greens' Weimar local association. In the 2019 Thuringian local elections, Bohm-Eisenbrandt was the party's lead candidate for the Weimar city council. The party won 18.5% of votes, making it the largest group in the council. Bohm-Eisenbrandt was subsequently elected as leader of the Greens group. In the 2019 Thuringian state election, she ran as a candidate in Weimar II, placing third with 19.8% of the vote. She was thirteenth on the Greens party list, but was not elected.On 25 January 2020, Bohm-Eisenbrandt was elected as the spokeswoman for the state party association, alongside Bernhard Stengele.


== Political views ==
During the 2019 state election campaign, Bohm-Eisenbrandt emphasised her support for expanded and affordable public transport, improved education services, and greater inclusion of women and young people in politics. When asked what she desired Thuringia to be like in five years, she stated: ""more green, more trains, more women in management positions, more teachers in schools, fewer animals in agriculture, fewer pollutants in the air, water and soil, and thus more satisfied people.""


== References =="
46,"Maria Böhmer (born 23 April 1950) is a German politician of the Christian Democratic Union (CDU). Under the leadership of successive ministers Frank-Walter Steinmeier (2013-2017) and Sigmar Gabriel (2017), she served as Minister of State in the Federal Foreign Office, primarily responsible for cultural relations and education policy.


== Early life and education ==
Born into a family of wine growers, and after graduating high school in 1968, Böhmer studied mathematics, physics, political science and education. In 1971 she passed the state examination, and received her doctorate Dr. phil. In 1974 from the Johannes Gutenberg University in Mainz. Upon receiving her PhD, she conducted research at the universities of Cambridge and Augsburg and gained a post-doctoral qualification in education at the University of Mainz in 1982. In 1993/94, Christian Baldauf was a research associate to her. Since 2001, she has held the title of Associate Professor of Education at Heidelberg University of Education, but does not currently teach there.


== Political career ==
From 1982 to 1990, Böhmer served as State Commissioner for Women in Rhineland Palatinate. Böhmer joined the CDU in 1985. She is a member of the Women's Union, the Local Politics Association of the CDU and CSU of Germany, and the Christian Democratic Employees' Association. From 1990, she was a member of the Bundestag as well as of the Federal Executive Board of the CDU.
Between 1994 and 1998, Böhmer served on the Committee on Labour and Social Affairs as well as on the Committee on Family Affairs. From 2000, she was part of the CDU/CSU parliamentary group's leadership, first under chairman Friedrich Merz (2000–02) and later under chairwoman Angela Merkel (2002–05). From 2001, she served as Chairwoman of the Frauenunion, the CDU's women's organisation. In this capacity, she later publicly endorsed Merkel as the party's candidate to challenge incumbent Chancellor Gerhard Schröder in the 2002 federal elections; instead, Edmund Stoiber ended up being the joint candidate of CDU and CSU.In 2003, Böhmer was part of a group assigned by then-opposition leader and CDU chairwoman Angela Merkel to draft alternative proposals for social welfare reform in response to Chancellor Gerhard Schröder's ""Agenda 2010"". The so-called Herzog Commission – named after its chairman, former German President Roman Herzog – recommended a comprehensive package of reform proposals including, among other things, decoupling health and nursing care premiums from people's earnings and levying a lump monthly sum across the board instead.


=== Minister of State for Integration in the Federal Chancellery, 2005–13 ===
Following the 2005 federal elections, Böhmer was part of the CDU/CSU team in the negotiations with the SPD on a coalition agreement. In November 2005, she joined the first cabinet of Chancellor Angela Merkel and became Minister of State for Integration in the Federal Chancellery and German Federal Government Commissioner for Migration, Refugees and Integration. In the negotiations to form a coalition government following the 2009 federal elections, she led the CDU/CSU delegation in the working group on families, integration of immigrants and culture.
In 2010, Böhmer proposed to introduce legally binding quotas to boost the low number of people with immigrant backgrounds in public sector jobs, saying it would ensure that the public service sector better mirrored the country's population; however, Germans politicians – both from Böhmer's own conservative Christian Democratic Party as well as from the centre-left opposition – opposed the measure. With a focus on improving the integration of the country's immigrant population, Böhmer later that year rejected the conservative MEP Markus Ferber's call for having immigrants undergo intelligence tests before they are granted residency or citizenship rights in the country. In tackling Germany's shortage of qualified workers, Böhmer favours targeting highly qualified foreign workers through measures such as lowering the minimum wage threshold for migrant workers. Since 2010, Böhmer has been the patron of the German version of anti-racism education charity Show Racism the Red Card.After the deaths of nine Turkish citizens in a fire at a Ludwigshafen house on 3 February 2008, which media reports said may have been the result of arson involving neo-Nazis, Böhmer visited the fire site with Turkish prime minister Recep Tayyip Erdoğan. In 2010, Böhmer accompanied Chancellor Merkel on a two-day state visit to Turkey. On the occasion of the German government's official celebration to mark the 50th anniversary of the German-Turkish recruitment agreement in 2011, Böhmer – together with Merkel and Erdoğan – thanked the first Turkish guest workers for their services to Germany. When Erdoğan in 2011 called on the large Turkish community living in Germany to teach their children the Turkish language first and then German, Böhmer countered that ""[o]nly those with good German have opportunities to advance in our country."" In a controversy surrounding a neo-Nazi terrorist cell trial in 2013, she called on the Munich Higher Regional Court to give Turkish media access to the trial.


=== Minister of State in the Federal Foreign Office, 2014–2018 ===
Following the 2013 federal elections, Böhmer was again part of the CDU/CSU team in the negotiations with the SPD on a coalition agreement.
As Minister of State in the Federal Foreign Office, Böhmer was primarily responsible for cultural relations and education policy as well as of the Asia and South America regions. In 2015, she served as chairwoman of the UNESCO World Heritage Committee. When Böhmer’s term as chairwoman ended, Steinmeier appointed her as Special Representative of the Federal Foreign Office for UNESCO World Heritage, UNESCO Cultural Conventions and UNESCO Education and Science Programmes.During her time in office, Böhmer witnessed the signing of the Comprehensive Agreement on Bangsamoro (CAB) between the Government of the Philippines and the Moro Islamic Liberation Front on 27 March 2014 at the Malacañang Palace in Manila. As Germany's official representative, she took part in the inauguration ceremony for Chilean President Michelle Bachelet on 11 March 2014. Since 2014, she has accompanied German President Joachim Gauck on state visits to the Czech Republic (May 2014), Luxembourg (November 2014), Tanzania (February 2015), Peru (March 2015), and Ireland (July 2015).In September 2016, Böhmer announced that she would not stand in the 2017 federal elections but instead resign from active politics by the end of the parliamentary term.She is one of the 75 Union MPs - 68 from the CDU (26.9% of all CDU MPs) and 7 from the CSU (12.5% of all CSU MPs) - who voted in favor of same-sex marriage at the end of June 2017.


== Life after politics ==
In June 2018, Böhmer was elected as President of the German Commission for UNESCO.


== Other activities ==
Arte, Member of the Programme Advisory Committee
Stiftung Hambacher Schloss, Deputy Chair of the Advisory Board (since 2020)
Hertie-Stiftung, Member of the Board of Trustees (since 2016)
START-Stiftung, Chairwoman of the Board of Trustees (since 2016)
Central Committee of German Catholics, Member
Deutschlandstiftung Integration, Member of the Board of Trustees
European Foundation for the Speyer Cathedral, Member of the Board of Trustees
Federal Cultural Foundation, ex-officio Member of the Board of Trustees
International Journalists' Programmes, Member of the Board of Trustees
Leibniz Association, Member of the Senate
Stiftung Lesen, Member of the Board of Trustees (since 2015)
Tarabya Academy, Chairwoman of the Advisory Board
Turkey: Culture of Change Initiative (TCCI), Member of the Advisory Board
ZDF Television Council, Member (1992–2016) and deputy chairwoman (2002–2016)
2011 FIFA Women's World Cup, Member of the Board of Trustees


== References ==


== External links ==
Official website (in German)
Biography at the Bundestag's website (in German)
Biography"
47,"Simone Borchardt (born 11 September 1967) is a German politician of the Christian Democratic Union (CDU) who has been serving as member of the Bundestag since 2021.


== References =="
48,"Franziska Brandmann (born 28 April 1994 in Münster) is a German politician and member of the Free Democratic Party (FDP). She has been the federal chairwoman of the FDP-affiliated youth organization Young Liberals (Junge Liberale) since 2021.


== Education ==
Brandmann studied political science at the University of Bonn and European politics at the University of Oxford. Currently, Brandmann is pursuing a PhD and teaching at Oxford on the relationship between contestable democracy and far-right parties.


== Political career ==
Brandmann was elected at the federal congress of the Young Liberals on November 13, 2021, in Erlangen with 182 of 197 votes cast (92.4%) as the federal chairwoman of the Young Liberals. The previous chairman, Jens Teutrine, had not stood for re-election, having been elected to the Bundestag.


== Positions ==
Franziska Brandmann advocates for market economy and civil liberties. She calls for a ""BAföG"" reform to support students with financial difficulties, for lower taxes for medium and low incomes, as well as for enhanced support for Ukraine. Also, she argued for a reform of public broadcasting in Germany: The broadcasters should concentrate only on education and information, instead on entertainment and sports. She opposes mandatory quotas for women, a general speed limit at German Autobahnen, civil conscription, and further raising the minimum wage.


== References =="
49,"Ursula Braun-Moser (25 May 1937 – 2 May 2022) was a German politician. A member of the Christian Democratic Union of Germany, Alternative for Germany, and later the Liberal Conservative Reformers, she served in the European Parliament from 1984 to 1989 and again from 1990 to 1994. She died in Bad Vilbel on 2 May 2022 at the age of 84.


== References =="
50,"Karolin Braunsberger-Reinhold (born 3 November 1986) is a German politician of the Christian Democratic Union (CDU) who has been serving as a Member of the European Parliament since 2021.


== Political career ==
In parliament, Braunsberger-Reinhold has been serving on the Committee on Transport and Tourism and the Committee on Civil Liberties, Justice and Home Affairs since 2021. In 2022, she also joined the Committee of Inquiry to investigate the use of Pegasus and equivalent surveillance spyware.In 2023, German daily newspaper BILD reported that two of Braunsberger-Reinhold's staff members had made allegations of sexual harassment against her. Shortly after, the CDU in Saxony-Anhalt decided against nominating Braunsberger-Reinhold for another term.


== References =="
51,"Silvia Maria Breher (née Lucke; born 23 July 1973) is a German lawyer and politician of the Christian Democratic Union (CDU) who has been serving as a Member of the Bundestag for the constituency of Cloppenburg – Vechta since the 2017 federal election. At the CDU conference in November 2019 she was elected as one of the deputy leaders of her party; she succeeded Ursula von der Leyen who had been elected to the Presidency of the European Commission.


== Early life and career ==
Breher was born in Löningen and grew up on a farm in Lindern. After gaining her Abitur at Copernicus Gymnasium in Löningen she studied law at the Osnabrück University. At the end of 2000 she began practicing as a self-employed lawyer. From 2011 till 2017 she was the Chief Executive of the ""Kreislandsvolkverbandes Vechta"", the local farmers' union.


== Political career ==


=== Career in local politics ===
Breher is a member of the Christian Democratic Union and of her local CDU organisation in Cloppenburg. Between 2014 and 2015 she was a member of the CDU Commission Nachhaltig leben – Lebensqualität bewahren. Since 2018 Breher has been the leader of the Cloppenburg CDU district association and the Löningen CDU association. In March 2019 she was elected leader of the Oldenburg CDU state association and thus member of the State Executive of the CDU in Lower Saxony, under the leadership of chairman Bernd Althusmann.


=== Member of the German Parliament, 2017–present ===
As successor of Franz-Josef Holzenkamp, Breher was selected as the CDU candidate for Cloppenburg – Vechta for the 2017 federal elections. She subsequently won the election with the highest vote share in the country, 57.7 percent. Her constituency is seen as a CDU safe seat, with her party winning the constituency uninterrupted since 1953. In parliament, she has been a member of the Committee on Food and Agriculture (2018–2021) as well as a member of the Committee on Family, Senior Citizens, Women and Youth (since 2018).Amid the COVID-19 pandemic in Germany, Breher co-chaired – alongside Tobias Hans,  Hendrik Hoppenstedt, Yvonne Magwas and Paul Ziemiak – the CDU's first ever digital national convention in 2021.Ahead of the 2021 elections, CDU chairman Armin Laschet included Breher in his eight-member shadow cabinet for the Christian Democrats' campaign.


== Political positions ==
In September 2017, Breher supported same-sex marriages. In April 2020, she co-signed – alongside around 50 other members of her parliamentary group – a letter to President of the European Commission Ursula von der Leyen which called on the European Union to take in children who were living in migrant camps across Greece.For the 2021 national elections, Breher endorsed Armin Laschet as the Christian Democrats' joint candidate to succeed Chancellor Angela Merkel.


== References ==


== External links ==
 Media related to Silvia Breher at Wikimedia Commons"
52,"Elke Breitenbach (born 8 December 1961 in Frankfurt) is a German politician of The Left who served as Senator for Integration, Labour and Social Affairs in the Berlin state government from 2016 to 2021. She previously sat as a member of the Abgeordnetenhaus of Berlin from 2003 to 2017.


== Early career and personal life ==
From 1976 to 1981, Breitenbach attended vocational school in Obertshausen in the field of social pedagogy, graduating and earning her Abitur in Babenhausen. She then studied political science at the Free University of Berlin from 1981 to 1989 and graduated with a diploma.After completing her studies, she worked from 1989 to 1991 as a research assistant at the Technical University of Berlin in the project ""Cooperation between vocational schools and organizations involved in trade union youth work in Berlin and Herford"". She then worked from 1992 to 1997, as a trade union secretary in the Trade, Banking and Insurance Union (HBV) in the areas of women, youth, and vocational training. After leaving this position, she relied on unemployment benefits.In 1998–99 she worked as a historian at the Sachsenhausen Memorial, and from 1999 to 2002 was a consultant for social security systems for the Bundestag faction of the Party of Democratic Socialism (PDS). In 2002–03, she worked in the Senate of Berlin and was personal assistant to Senator for Health, Social Affairs, and Consumer Protection Heidi Knake-Werner.Breitenbach is married to fellow Left politician Thomas Nord.


=== Political career ===
Breitenbach joined the Party of Democratic Socialism in 2000. In January 2003, she replaced Thomas Flierl as a member of the Abgeordnetenhaus of Berlin. The same year, she was elected to the party executive of the PDS, which she served a member of until the party's dissolution. At the inaugural congress of The Left in June 2007, she was elected to the party executive and served until the next year. From 2012 to 2016, she was also deputy state chairwoman of the Berlin branch of the party. Breitenbach was re-elected to the Abgeordnetenhaus of Berlin in 2006, 2011, and 2016.
After the 2016 election, The Left joined a coalition government with the Social Democratic Party (SPD) and Greens. Breitenbach was appointed Senator for Integration, Labour and Social Affairs, and took office on 8 December. She also became a deputy member of the German Bundesrat representing Berlin on 13 December. She resigned her seat in the Abgeordnetenhaus on 31 January 2017 and was succeeded by Gabriele Gottwald.On 16 December 2019, Breitenbach signed an agreement to improve the compensation for underperformance which allows ""inclusive firms"" to hire employees with disabilities. For example, building cleaning can be fully remunerated at the same rate, even if the employees may not be able to provide the same services. She also organized Germany's first census of homeless people in January 2020 under the name ""Night of Solidarity"". The census involved 2,600 volunteers traveling pre-determined routes to gather information and survey those willing to talk. The data gathered was to be used to formulate strategies to assist the homeless, and determine where aid needs to be targeted. The census counted 1,976 homeless people in the city, of which about half slept in shelters, 807 resided in public spaces, and 158 on public transport, among other places. Breitenbach voiced her hope that other cities across Germany would follow Berlin's example and conduct their own censuses of the homeless.After the 2021 Berlin state election, Breitenbach announced her retirement from the Senate. The Left nominated the former federal co-leader Katja Kipping as her successor. Breitenbach left office with the swearing-in of the Giffey senate on 21 December 2021.


== Social engagement ==
As part of the Berlin state admissions program for Syrian refugees, Elke Breitenbach is guarantor for a 71-year-old woman cared for by the non-profit organization Flüchtlingspaten Syria. In 2018 she was also the patron of the 4th Federal Conference of Street Children.


== References ==


== External links ==
""Müller senate (2014-2021)"". Berlin.de (in German). Retrieved 17 January 2022.
""Elke Breitenbach"". The Left Archive (in German). 2008. Retrieved 17 January 2022.
""Elke Breitenbach"". Bundesrat (in German). Retrieved 17 January 2022."
53,"Sylvia Bretschneider (14 November 1960 – 28 April 2019) was a German teacher, education administrator and politician (SPD). She was a member of the Landtag of Mecklenburg-Vorpommern between 1994 and 2017, taking over as speaker of the state parliament in 2002, and serving in that office, formally, till her death.


== Early life and career ==
Sylvia Bretschneider was born on 14 November 1960 in Waren (Müritz), a small town located between Rostock and Berlin. She attended school locally, successfully completing her Abitur in 1979. Between 1979 and 1983 she studied at the institute of Theoretical and Applied Language Sciences at Leipzig University, then called Karl Marx University, graduating with a teaching degree in the English and German languages. She worked as a teacher in Neubrandenburg between 1983 and 1989. In 1989 she switched careers, working for a year in a senior administrative position with the bus and transport company in her home town. She then worked from 1990 to 1994 at the Neubrandenburg Education Department.


== Political career ==
During the GDR years, Bretschneider was not a member of the ruling Socialist Unity Party of Germany (SED) nor of any other political party. During the Wende – the months of massive political change that followed the breaching by protesters of the Berlin Wall in November 1989 – she joined the moderately left-wing Social Democratic Party of Germany (SPD). She served as a member of the party's regional executive from 1991 to 2003, becoming deputy chair in 1998 or 1999.In 1994, she was elected to the Landtag of Mecklenburg-Vorpommern, the state parliament of Mecklenburg-Vorpommern. Between 1994 and October 2002, she served as her party's speaker on education, youth policies and culture. In 2002, she was elected president of the Landtag, a position she continued to hold until her withdrawal from office. She was most recently re-elected in October 2016, receiving the votes of 45 of the chamber's 71 members. She was elected Speaker of Parliament (Landtagspräsidentin) in 2002.Bretschneider withdrew from her offices in 2017 for cancer treatment.


== Personal life ==
Bretschneider was married; she and her husband had three daughters.She died of cancer on 28 April 2019 in Neubrandenburg at the age of 58.


== References ==


== External links ==

Official website
Literature by and about Sylvia Bretschneider in the German National Library catalogue"
54,"Kristin Brinker (born April 6, 1972 in Bernburg) is a German politician. A member of the Alternative for Germany (AFD) party, Brinker has been a member of the Berlin House of Representatives since 2016. Brinker has been state chair of the Berlin AfD since March 2021.


== Life ==
Kristin Brinker was born in Bernburg in the Bezirk Halle of East Germany in 1972 and, according to her own account, grew up working-class. Brinker became an investment advisor at the Berliner Volksbank and trained as a cooperative bank clerk.Brinker was head of German Taxpayers Federation Berlin from 2012 to 2016 and then founding the Berlin state organization of far-right Alternative for Germany.Brinker joined the AfD in 2013 and is considered part of the “more liberal"" wing of the party.  Brinker defeated Beatrix von Storch in 2021 to become chair of the Berlin AfD.


== References =="
55,"Charlotte Britz (born 27 February 1958) is a former German politician who served as Mayor of Saarbrücken from 2004 until 2019.


== Politics ==
Charlotte Britz joined the Social Democratic Party (SPD) at the age of 16. She was first elected to the Saarbrücken City Council in 1989 and was re-elected in 1994. In 1996, she was elected Head of the City Social Department and subsequently resigned from her seat in the city council.
Britz ran for the position as mayor of Saarbrücken in 2004 and defeated the Christian Democratic candidate Josef Hecken in the runoff. In 2011, she was re-elected with an overall majority in the first ballot, avoiding a runoff. Ahead of the Saarland state election in 2017, she was considered a potential Social Democratic candidate for Minister-President of Saarland, but chose not to run. Britz was nominated for the World Mayor Prize in 2018.
She sought a third term in the 2019 local elections and received the most votes in the first ballot on 26 May. In the runoff on 9 June, the Christian Democratic candidate Uwe Conradt defeated her narrowly by 0.6 percent, ending a 43 year long streak of Social Democratic mayors in Saarbrücken. Her term as mayor expired on 30 September 2019.


== References =="
56,"Monika Brudlewsky (born 4 May 1945) is a German politician of the Christian Democratic Union (CDU) and former member of the German Bundestag.


== Life ==
After graduating from high school, she attended the medical school from 1964 to 1966. She worked as a nurse in a hospital, a home for the elderly, a facility for the disabled and a doctor's practice (until 1990). In 1973 she joined the CDU of the GDR. In March 1990 she was elected to the Volkskammer, in December 1990 to the German Bundestag, of which she was a member until 2002.


== References =="
57,"Agnieszka Brugger (née Malczak, born 8 February 1985) is a German politician (Alliance 90/The Greens) who has been serving as a member of the German Bundestag since 2009.


== Early life and education ==
Brugger grew up in Dortmund, where she graduated from the Mallinckrodt-Gymnasium, a private highschool operated by the Roman Catholic Archdiocese of Paderborn. She studied political science at the University of Tübingen without graduation.


== Political career ==
From 2005 until 2007, Brugger was a member of the General Students' Committee (AStA) of the University of Tübingen. She later led the Green Youth in Baden-Württemberg between 2007 and 2009.
Brugger has been a member of the German Bundestag since the 2009 election. She has since been serving as her parliamentary group's spokeswoman on the Defense Committee and the Subcommittee on Disarmament, Arms Control and Non-Proliferation.
In her capacity as member of the Defense Committee, Brugger has traveled extensively to visit Bundeswehr troops on their missions abroad, including the United Nations Multidimensional Integrated Stabilization Mission in Mali (2015) and the Operation Counter Daesh at the Incirlik Air Base (2016).In the – unsuccessful – negotiations to form a coalition government with the Christian Democrats – both the Christian Democratic Union (CDU) and the Christian Social Union in Bavaria (CSU) – and the Free Democratic Party (FDP) following the 2017 national elections, Brugger was part of the 14-member delegation of the Green Party. In early 2018, she became part of her parliamentary group’s leadership around co-chairs Katrin Göring-Eckardt and Anton Hofreiter. In this capacity, she oversees the group's initiatives on foreign affairs, defense and development policy.
In the negotiations to form a so-called traffic light coalition of the Social Democratic Party (SPD) and the Free Democratic Party (FDP) following the 2021 federal elections, Brugger was part of her party's delegation in the working group on foreign policy, defence, development cooperation and human rights, co-chaired by Heiko Maas, Omid Nouripour and Alexander Graf Lambsdorff.In 2023, Brugger was one of the initiators – alongside Michelle Müntefering and Marie-Agnes Strack-Zimmermann – of a cross-party group promoting a feminist foreign policy.


== Other activities ==
Federal Academy for Security Policy (BAKS), Member of the advisory board (since 2015)
Heinrich Böll Foundation, Member of the Europe/Transatlantic Advisory Board
Institute for Peace Research and Security Policy (IFSH) at the University of Hamburg, Member of the Board of Commission on European Security and the Reform of the Bundeswehr
Institut Solidarische Moderne (ISM), Founding Member (since 2010)


== Political positions ==
Brugger has in the past voted in favor of German participation in United Nations peacekeeping missions as well as in United Nations-mandated European Union peacekeeping and military missions on the African continent, such as in Mali – both EUTM Mali (2013, 2014, 2015, 2016 and 2017) and MINUSMA (2013, 2014, 2015, 2016, 2017 and 2018) –, the Central African Republic (2014) and Liberia (2015).
On Libya, Sudan, South Sudan and Somalia, Brugger has a mixed voting record. She opposes German participation in EU Navfor Med. She abstained from the votes on the missions for Darfur/Sudan (2017), South Sudan (2017) after previously voting in favor of both missions (2010, 2011, 2012, 2013, 2014 and 2015). Since 2009, she has regularly abstained from votes on extending the mandate for the mission of Operation Atalanta. She also voted against German participation in EUTM Somalia (2016 and 2017) or abstained (2015).


== References =="
58,"Monika Brüning (born 13 July 1951 in Bremen) is a German politician and member of the Christian Democratic Union.


== External links ==
Official website (in German)
Bundestag biography (in German)"
59,"Angelika Brunkhorst (née Huber; born 9 October 1955, in Hanover) is a German politician and member of the FDP.
A member of the FDP since 1995, on 21 March 2003 she replaced the retiring Christian Eberl in the Bundestag, the German federal parliament. There, she served as FDP spokesperson on renewable energy until 2005. At the 2009 German federal election, she stood unsuccessfully in the Delmenhorst – Wesermarsch – Oldenburg-Land district.


== External links ==
Official website (in German)
Biography by German Bundestag (in German)"
60,"Sandra Bubendorfer-Licht (born 5 September 1969) is a German interpreter and politician of the Free Democratic Party (FDP) who has been serving as a member of the Bundestag from the state of Bavaria since 2019.


== Political career ==
Bubendorfer-Licht is chairwoman of the district association Mühldorf am Inn of the FDP Bavaria. She is an observer on the state executive committee of the FDP Bavaria.In the 2017 federal elections, Bubendorfer-Licht was a direct candidate in the Altötting constituency and ran for 13th place on the list for the FDP in Bavaria. On 9 December 2019 she moved up to the Bundestag to replace the late Jimmy Schulz. In parliament, she is a member of the Committee on Home Affairs and the Committee on Petitions. Since the 2021 elections, she has been serving as her parliamentary group’s spokesperson for religious communities.


== References ==


== External links ==

Bundestag biography (in German)"
61,"Christine Ann Buchholz (born 2 April 1971 in Hamburg) is a German politician and was member of the Bundestag, the German federal diet from 2009 to 2021 for the Die Linke. A progressive activist, Bucholz is a member of Marx21, a network of trotskyists within Die Linke broadly aligned with the International Socialist Tendency.


== Education and early career ==
From 1991 to 1998, Buchholz studied education and social sciences with a focus on politics and religion at the University of Hamburg. After the state examination she took up a supplementary study of science history. Since 1995 she has also worked in Hamburg and Berlin as an assistant for people with disabilities. From 1997 to 2001 she was a member of the works council in a Hamburg nursing company. She was certified as ötv - Vertrauensfrau (trusted woman) and is a member of the union ver.di. From 2002 she worked as a freelance editor and from 2005 to 2009 as a research assistant to a member of the left parliamentary group Linksfraktion.


== Political career ==
Since the early 1990s she has been active in the antifascist scene. In 1994 she became a member of the Trotskyist organization Linksruck. From 1994 to 1999 she was a member of the SPD. She was active early in the anti-globalization movement and became a member of Attac. She was one of the organizers of the European Social Forum, the Social Forum in Germany and the protests against the G8 summit in Heiligendamm (2007). She participated in the organization and implementation of the Blockupy protests against ""banking power and the austerity of the EU troika"". In the Bundestag she spoke against austerity, the European Stability Mechanism and the European Fiscal Compact.
Buchholz proposed in early 2013 that politicians of the other two (former) opposition parties SPD and Greens should seek political compromises. With a view to the federal election in 2013 (and apparently on the subject of a red-red-green coalition), she said that there is no substantive basis for a government participation because of the support of foreign operations of the Bundeswehr and the approval of Angela Merkel's EU austerity.
Through her membership in Linksruck (dissolved in 2007) she joined the WASG, whose extended federal board she belonged from spring 2005. In March 2007, she was elected to the executive WASG board. Since the Unification Party Convention on 16 June 2007 she is a member of the executive party executive committee of the left, where she is responsible for peace and disarmament.
Buchholz is (as of 2008) a supporter of the Trotskyist organization Marx21 within Die Linke and was the author of the magazine of the same name.
Buchholz is considered a protagonist of the left party wing within the party Die Linke. In 2011, she criticized the attempt by reformers such as Stefan Liebich to change the foreign policy foundations of the party.


== References =="
62,"Katrin Budde (born 13 April 1965) is a German politician of the Social Democratic Party (SPD), who has been serving as a member of the Bundestag from the state of Saxony-Anhalt since 2017.


== Early life and career ==
After graduating from high school in 1983, Budde started an internship at the former VEB Schwermaschinenbau Karl Liebknecht in Magdeburg. From 1984 to 1989, she studied at the Technical University Magdeburg (from 1987 Technical University), where she graduated as an engineer for work design. Subsequently, she worked as a research assistant at VEB FER (research, development, rationalisation) until 1990. 


== Political career ==


=== Career in state politics ===
From 1990 to 2017 Budde was a member of the State Parliament of Saxony-Anhalt. From 2009 to 2016, she also served as chairwoman of the SPD in Saxony-Anhalt; she resigned from that position following the party's defeat in the 2016 state elections.Budde co-chaired the SPD’s national conventions in Berlin (2011) Hanover (2012) and Augsburg (2013).


=== Member of the German Parliament, 2017–present ===
Budde became a member of the Bundestag in the 2017 German federal election, representing the Mansfeld district. She has been the chairwoman of the Committee on Cultural Affairs and Media and a member of the Defense Committee. In addition to her committee assignments, she has been serving as deputy chairwoman of the German-Swiss Parliamentary Friendship Group.
Ahead of the 2021 elections, the SPD’s leadership in Saxony-Anhalt selected Budde to lead the party’s campaign; at a party convention, however, Karamba Diaby was elected to spearhead the campaign, with Budde only coming second.Within the SPD parliamentary group, Budde belonged to the Parliamentary Left, a left-wing movement, before moving to the Seeheim Circle in 2022.


== Other activities ==
Stiftung Archiv der Parteien und Massenorganisationen der DDR (SAPMO), Member of the Board of Trustees (since 2022)
German Historical Museum (DHM), Alternate Member of the Board of Trustees (since 2020)
German National Committee for Monument Preservation (DNK), Member of the Board (since 2020)
Memorial to the Murdered Jews of Europe Foundation, Member of the Board of Trustees (since 2020)
Federal Foundation for the Reappraisal of the SED Dictatorship, Member of the Board of Trustees


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
63,"Birke Bull-Bischoff (born 9 November 1963) is a German politician. Born in Weißenfels, Saxony-Anhalt, she represents The Left. Birke Bull-Bischoff has served as a member of the Bundestag from the state of Saxony-Anhalt from 2017 to 2021.


== Life ==
After attending a polytechnic secondary school from 1970 to 1980, Bull-Bischoff studied to become a lower grade teacher at an institute for teacher training until 1984. She then worked as a teacher, among other things for music, at the POS Erich Weinert in Halle. From 1987 to 1989 she was a member of the FDJ district management in Halle. After the fall of the Berlin Wall, she initially worked at a student recreation centre in Halle until 1992. From 1990 to 1994 she worked as a music school teacher at the conservatory Georg-Friedrich-Händel in Halle. Bull-Bischoff studied sociology and education at the Otto-von-Guericke University in Magdeburg from 2003 to 2007. She became member of the bundestag after the 2017 German federal election. She is a member of the Committee for Education, Research and Technology Assessment. She is the spokesperson for education policy for her parliamentary group.She lost her seat at the 2021 German federal election.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
64,"Eva Maria Bulling-Schröter (born 22 February 1956) is a German politician and member of German Left party.


== Party ==
Bulling Schröter was born in Ingolstadt, Bavaria. She had been a Member of the DKP since 1974 before she joined the PDS in 1990 which merged into Die Linke. Since 2000, she is a spokesperson of her party in Bavaria.


== External links ==
 Media related to Eva Bulling-Schröter at Wikimedia Commons

Official website
Biography at the German Parliament
Website on the parliamentary group Die Linke"
