,articles
23,"Janneke Marlene ""Marja"" van Bijsterveldt-Vliegenthart (born 27 June 1961) is a Dutch politician of the Christian Democratic Appeal (CDA). She has been mayor of Delft since 2 September 2016.


== Early life ==
Van Bijsterveldt attended nursing school and worked in healthcare.


== Politics ==
In 1990 she became politically active for the Christian Democratic Appeal. She was an alderwoman (member)  of the Almere municipal council but left her post after the mayor of Almere's expenses were investigated. Van Bijsterveldt disagreed with the way the other aldermen of the social-democratic PvdA and the liberal VVD had dealt with the matter, and following a motion of no-confidence she resigned.
In 1994 she was appointed to be Mayor of Schipluiden and at age 33, she became the youngest Mayor in Dutch history. She also was active within the CDA, first as chair of the Christian Democratic Youth Appeal (CDJA), the CDA's youth organization and later as chair of the CDA-women's council. In November 2002 van Bijsterveldt became party chair of the CDA. She was the first chair directly elected by the CDA membership. She beat the other candidate with 26.542 against 9.574 votes. She was reelected for a period of four years in 2006.
On 22 February 2007 Van Bijsterveldt was appointed State secretary for Education, Culture and Science in the fourth Fourth Balkenende cabinet. In August 2009 she made a speech in the States General about Laura Dekker, a thirteen-year-old Dutch citizen whose plans to circumnavigate the world solo caused international controversy. Van Bijsterveldt spoke against Dekker and agreed with the decision to make her a ward of court.


== Decorations ==


== References ==


== External links ==

Official(in Dutch) J.M. (Marja) van Bijsterveldt-Vliegenthart Parlement & Politiek"
24,"Mirjam Hannah Bikker (born 8 September 1982) is a Dutch politician who has served as the leader of the Christian Union since January 2023. She is also a member of the House of Representatives since 2021. She was previously elected to the municipal council of Utrecht in 2006 and Senate in 2015.


== Biography ==
Bikker grew up in Moordrecht and Nunspeet; she attended her secondary education in Elburg. She studied law at Utrecht University and specialised in constitutional and administrative law. As a student she was also chairwoman of Sola Scriptura, a local student society belonging to the Reformed CSFR. 
From 2006 to 2013, she was a member of the municipal council of the city of Utrecht, as well as also group chairwoman. In 2007, she received national attention by protesting against a woman in a golden bikini on a big poster in the centre of Utrecht. From 2008 to 2010 and again from 2013 to 2015, she was a policy assistant to the Christian Union group in the House of Representatives. In 2015, she joined the Senate. In 2019, she became group chairwoman, succeeding Roel Kuiper.
In 2021, she was elected to the House of Representatives. She was mentioned as a potential minister in the formation phase of the Fourth Rutte cabinet. On 17 January 2023 Bikker became the leader of the Christian Union, becoming the first female leader of the party. A motion by Bikker was passed in early 2024 compelling Minister Franc Weerwind to make a spending cap on online gambling more stringent.


== Personal life ==
Mirjam Bikker is married, has three children and lives in Gouda. She is a member of the Protestant Church in the Netherlands (PKN).


== Electoral history ==


== References ==


== External links ==
(in Dutch) Parlement.com biography
(in Dutch) Senate biography
(in Dutch) House of Representatives biography"
25,"Petronella Johanna Maria Godefrida Blanksma-van den Heuvel (born 24 September 1959, Helmond), known as Elly Blanksma-van den Heuvel, is a Dutch politician and former banking manager. As a member of the Christian Democratic Appeal (Christen-Democratisch Appèl) she was an MP from 30 November 2006 to 19 September 2012, focusing on finance, economics, innovation and agriculture. Since 1 November 2012 she has been mayor of Helmond.
Blanksma-van den Heuvel was born in the province of North Brabant and studied business economics at Fontys University of Applied Sciences. She worked in several management positions at the Rabobank.
From 1987 to 1995 she was a member of the States-Provincial of North Brabant. She was also a member of the national as well of the North Brabant party executive. From November 2006 to September 2012 she served as an MP in the Dutch House of Representatives. She was spokeswoman in the area of finance on behalf of the CDA parliamentary group.


== Decorations ==
In 2012, she was named Knight of the Order of Orange-Nassau.


== References ==
(in Dutch) Parlement.com biography"
26,"Bregtje Grietje ""Betty"" de Boer (born 2 September 1971 in Surhuisterveen) is a Dutch politician and former management consultant and civil servant. As a member of the People's Party for Freedom and Democracy (Volkspartij voor Vrijheid en Democratie) she was an MP between 17 June 2010 and 23 March 2017. She focused on matters of housing.


== Biography ==
De Boer completed secondary school in Drachten and studied legal administration at the University of Groningen. She then worked for various municipalities and companies. In 2004 she started her own consultancy firm, aimed at SMEs and government.
In 2002 De Boer was elected a councilor for the VVD in the city council of the city of Groningen. She focused on spatial planning and traffic and transport. In 2006 she succeeded Remco Kouwenhoven as party leader. De Boer was a member of the council committees for Finance & Security and Spatial Planning & Housing. She was also a member of the audit committee.
On 9 June 2010, De Boer was elected a member of the House of Representatives. She was spokeswoman for railways, public transport, sea and inland shipping and ports in the House. In 2010 she was in 10th place on the electoral list; in 2012 in place 11. In 2017 she was not on the list of candidates.
Since 1 September 2017, De Boer has been working as a relationship manager at the Maggie's Center in Groningen. She has also been interim director of the Groningen-Assen Region since 1 September 2018.Furthermore, De Boer is treasurer of the board of the Bunno Mezclado Foundation, chairman of the supervisory board of the Stichting Omroep Organisatie Groningen, chairman of the supervisory board of the Building Foundation and chairman of the South Western Quarter Area Committee.


== References ==


== External links ==
(in Dutch) Betty de Boer personal website
(in Dutch) House of Representatives biography
(in Dutch) People's Party for Freedom and Democracy biography"
27,"Désirée Bonis (born 5 July 1959, in Velsen) is a former Dutch politician and diplomat. As a member of the Labour Party (Partij van de Arbeid) she was an MP from 20 September 2012 until 13 June 2013. She has been replaced by Yasemin Çegerek. Previously she worked as director of the department Sub-Saharan Africa at the Dutch Ministry of Foreign Affairs. She also performed several diplomatic duties; so she was ambassador to Syria from 2006 to 2010 (succeeded by Dolf Hogewoning).
Between 2013 and 2016 and she was the national coordinator for international positions at the Ministry of Foreign Affairs. Bonis was Dutch ambassador to Morocco from 2016 to 2020.Bonis studied history. She is married, has two daughters.


== References =="
28,"Elisabeth Cornelia Alphonsa Maria (Elise) Boot (2 August 1932 – 27 November 2023) was a Dutch jurist and politician.
Boot was born in Rotterdam on 2 August 1932. She studied theology at the Catholic University of Nijmegen, but after a few years she switched to studying law at the National University of Utrecht. She graduated in 1967.
Following her studies, she worked at the Europa Institute of Utrecht University, focussing on economic law. From 1970 she was also linked to the Salzburg Seminar in American Studies in the Austrian city of Salzburg. In 1971 she became a member of the executive board of the Faculty of Law of the University of Utrecht. She also taught European law at the University of Birmingham from 1973 to 1974.
For the Christian Democratic Appeal (CDA) she was a member of two legislative bodies. From 1978 to 1982 she was a member of the Provinciale Staten of Utrecht and from 1979 to 1989 she was a member of the European Parliament.
In 1989 the CDA decided not to make her a candidate for the European Parliament again. In a hopeless attempt to stay in the Parliament, she joined the splinterparty 'God Met Ons' (God With Us). For this party she was number five on the ballot. Around 1994 she joined the Algemeen Ouderen Verbond (General Elderly Alliance). Later she ended up in the Lijst Pim Fortuyn (List Pim Fortuyn). For this party she was number 23 on the ballot in the 2003 parliamentary elections, but she did not receive enough votes to take a seat. Until June 2003 she was a member of the governing body of the List Pim Fortuyn, but in July she was expelled from the party. In 2004 she joined Pim Fortuyn's Cultuurgoed (Pim Fortuyn's Cultural Heritage).
Boot had also been active in other functions. 
She had a seat in the boards of three European-oriented clubs: the Europese Beweging in Nederland (European Movement in the Netherlands), the Mouvement Européen (European Movement) and the Union of European Federalists. She was also member of the department of 'international affairs' of the Raad van Kerken (Council of Churches in the Netherlands) and a member of the Katholieke Raad voor Kerk en Samenleving (Catholic Council for Church and Society).
Boot died in Utrecht on 27 November 2023, at the age of 91.


== References ==
""Elise C.A.M. BOOT"", European Parliament archive. Retrieved Feb 1, 2011."
29,"Else ""Els"" Borst-Eilers (Dutch pronunciation: [ˈɛlsə ˈʔɛls ˈbɔrst ˈɛilərs]; 22 March 1932 – 8 February 2014) was a Dutch politician of the Democrats 66 (D66) party and physician. She was granted the honorary title of Minister of State on 21 December 2012.
Borst worked as a medical researcher at the Academic Medical Center from 1958 until 1962 and as a physician from 1962 until 1976. Borst also worked as director of the blood bank at the University Medical Center Utrecht from 1969 until 1976. She served as the University Medical Center Utrecht hospital administrator from 1976 until 1985. Borst was selected as Vice Chairwoman of the Health Council, serving from 1 January 1986 until 22 August 1994. Borst also served as a professor of medical ethics at the University of Amsterdam from 1 July 1992 until 22 August 1994. After the election of 1994 Borst was appointed as Minister of Health, Welfare and Sport in the Cabinet Kok I, taking office on 3 August 1998. After the Leader of the Democrats 66 Hans van Mierlo announced he was stepping down five months before the election of 1998, he endorsed Borst as his successor. After Van Mierlo stood down on 15 February 1998, Borst was chosen to succeed him and became the Leader of the Democrats 66 and the Lijsttrekker (top candidate) of the Democrats 66 for the election of 1998. The Democrats 66 suffered a small big loss, losing 10 seats and now had 14 seats in the House of Representatives. Borst was elected as a Member of the House of Representatives and became the Parliamentary leader of the Democrats 66 in the House of Representatives on 19 May 1998. Borst stepped down as Leader of the Democrats 66 and Parliamentary leader in the House of Representatives in favor of Thom de Graaf on 30 May 1998. The following cabinet formation resulted in a continuing coalition agreement between the Labour Party (PvdA) and the People's Party for Freedom and Democracy (VVD) to form a Cabinet Kok II with Borst continuing as Minister of Health, Welfare and Sport and also becoming Deputy Prime Minister, taking office on 3 August 1998. In 2001 Borst announced her retirement from national politics and that she would not stand for the election of 2002.
Following her retirement Borst occupied numerous seats as a nonprofit director for supervisory boards for non-governmental organizations (Dutch Cancer Society, Netherlands Cancer Institute, Helen Dowling Institute, Institute for Health Services Research, National Committee for 4 and 5 May and the Brain Foundation) and as an advocate for cancer research. Borst continued to comment on political affairs as a stateswoman until her death on 8 February 2014 when she was murdered by a mentally unstable man in her home.


== Early life and education ==
Borst attended the Barlaeus Gymnasium of Amsterdam graduating in 1950. The same school was attended by People's Party for Freedom and Democracy (VVD) leader Frits Bolkestein, who was one class below her. Between 1950 and 1958, she followed a medical education at the University of Amsterdam where she obtained her medical degree in 1958. Subsequently, Borst worked as a resident physician at the hospital Onze Lieve Vrouwe Gasthuis in Amsterdam where she specialized in pediatric medicine and immunohaematology. In 1965 Borst started writing her doctoral thesis, while working as a medical scientist at Utrecht University, researching immunohaematology. In 1972, she received her Doctor of Philosophy degree at the University of Amsterdam following research on the development and prevention of rhesus immunisation.


== Career ==
In 1969, she was the head of the Bloodbank of the University Hospital of Utrecht, and in 1976, she became medical director of that hospital. In 1986, she left this position to become vice-chair of the Health Council, which she combined from 1992 with a position as professor in ""evaluating medical actions"" at the University of Amsterdam. In the Health Council, she chaired the committees on immunisation, genetics and medical ethics. Borst held several other positions in the medical world: she was chairperson of the College for Blood Transfusion as well as of the Committee on Research in Medical Ethics.
In 1968, she joined the Democrats 66, and was active as a rank-and-file member. In 1976, for instance, when the Democrats 66  had lost nearly all its members and performed particularly bad in the polls, Borst was a volunteer in the promotion and revitalization campaign of the party, led by Jan Terlouw.


=== Political career ===
In 1994, Borst became minister of Health for the Democrats 66  in the First cabinet of Wim Kok. As a minister, Borst was known for two things, for introducing progressive legislation in medical ethics and for her attempts to reform the medical system to better cope with the aging population.
In 2001, she implemented a law legalizing Euthanasia in the Netherlands under certain extraordinary conditions, and only when extensive protocols had been followed by the physician, and subject to an obligation of full reporting to a governing body. The law (Dutch: de Wet Toetsing levensbeëindiging en hulp bij zelfdoding, law on the legal review of euthanasia and assisted suicide) is considered her most important contribution in politics.Other progressive decisions she is responsible for include:

In 1994, she strengthened the rights of patients, giving them the right to information and privacy, and the explicit right to refuse treatment.
In 1996, she implemented the law on organ donation. As a result of the law, all Dutch citizens are asked when whether they wanted to become organ donor when they are 18 years old.
In 2001, the law on foetal tissue was passed, which legalized the scientific use of foetal tissue for medical research applications, if the parents agreed and if the foetal tissue was the result of an abortion or miscarriage.
In 2002, she prevented xenotransplantation.
In 2002, she gave permission to the Women on Waves group to offer pregnant women the abortion pill on board their boat, Aurora.
She also defended the Dutch system of soft drugs.She faced political problems preparing the Dutch medical system for the aging of the population. An important part of her reforms of the medical system was to integrate the health insurance system (which had a public and private part), achieving that all citizens would pay the same amount for the same coverage.  Although her ministry's budget was drastically increased during this period, she still had to limit the budgets of the hospitals. This led to a problem of long waiting lists for simple medical procedures. From both the political left and the political right she was criticized for what was seen as her mismanagement of the medical system.In the 1998 elections, Borst succeeded Hans van Mierlo as Lijsttrekker (top candidate) for the Democrats 66. She was parachuted by the party's leadership in a press-conference where Van Mierlo announced her candidacy with the words: ""It's a girl, and we call her Els."" Words which were similar to those that parents use to announce the birth of their new born child. Although Borst lost the elections – her party lost ten of its twenty-four seats – she remained the minister of Health, and became deputy-prime-minister. During the formation talks Borst served as Parliamentary leader of the Democrats 66 in the House of Representatives of the Netherlands from 19 May 1998 until 30 May 1998 and was the Informateur for the Democrats 66.
After the parliamentary inquiry in the El Al Flight 1862 (Bijlmer Plane Crash), Borst faced a motion of no confidence in June 1999. The inquiry committee had concluded that Borst and her ministry of Health did not react well to the health problems of survivors of the disaster. The motion was rejected by parliament after an eighteen-hour-long debate.
After a 2001 interview in the NRC Handelsblad, Borst also faced another motion of no-confidence. In the interview she had said ""It has been done"" (Dutch: ""Het is volbracht"") on completing the law on euthanasia. Which according to the Bible are the last words of Jesus, on the cross. The orthodox Protestant parties ChristianUnion (ChristenUnie or CU) and Reformed Political Party (SGP), who had opposed euthanasia were insulted by this. Although the motion was not carried by parliament, Borst made her apologies for those words to parliament.
During her ministry, she became a member of the Institute of Medicine in Washington, D.C., and a fellow of the Royal College of Physicians in Edinburgh.


== Later life ==
Before the 2002 elections, she retired from political life. On 8 February 2003 she became honorary member of the Democrats 66. Borst held many positions in public life, serving as member of the Remembrance of the Dead and Liberation Day Committees. She also held many positions in the medical world: she was chairperson of the board of NIVEL (National Institute for Scientific Research in Medicine), chairperson of the Federation of Dutch Cancer Patients Organizations and chair of the advisory board of the Brain Foundation of the Netherlands.


== Death ==
Borst was found dead on the evening of 10 February 2014 in the garage at her home in Bilthoven by two close friends. The eighty-one-year-old former politician was reported to be in good health after recovering from breast cancer a few years before. Dutch police concluded that Borst died on 8 February, just hours after attending a party congress of the Democrats 66 in Amsterdam, where she was reported to be visibly active and upbeat and left the party congress on her own and walked to the Amsterdam Centraal railway station nearby.
On 1 September 2015 the Public Prosecution Service released a statement that Borst died from forty-one stab wounds to her head, neck and hands. On 26 January 2015 police announced that a man with a criminal record had been arrested based on a DNA match; this man was arrested two weeks earlier on suspicion of involvement in the murder of his sister. Early in 2016 he confessed to the murder of his sister (almost a year after the murder of Borst). He said he killed his sister because they had different opinions on abortion and euthanasia. In February 2016 he confessed to having killed Borst because divine inspiration told him to do so, holding her responsible for the Dutch policy on euthanasia. Later he stated he had no intention to kill Mrs Borst, but wanted to ask her the address of former prime minister Wim Kok. When she refused to give the address, he remembered Borst had been responsible for the policy on  euthanasia. On 13 April 2016 Van U. was convicted of the two murders and sentenced to TBS (Involuntary commitment) on the grounds of a diagnosis of chronic paranoid psychosis in the context of schizophrenia.
On 16 March 2017 the Court of Appeal of The Hague declared Van U. only partially unaccountable for the murders and sentenced him to eight years in prison and TBS.


== Decorations ==


== References ==


== External links ==

Official(in Dutch) Dr. E. (Els) Borst-Eilers Parlement & Politiek"
30,"Kauthar Bouchallikht (born 16 May 1994) is a Dutch politician, climate activist and publicist. She served as a member of the House of Representatives between 2021 and 2023 on behalf of the green political party GroenLinks. Bouchallikht was the first member of parliament in Dutch parliamentary history to wear a hijab. She is also known for her activism in the climate movement.


== Early life and career ==
Bouchallikht was born in Amsterdam in 1994 in a family of Moroccan descent and was also raised in that city. Starting in 2011, while in high school, she served on the board of LAKS, a Dutch interest group for students, and in that position helped organize a 2011 pupil strike against a mandatory minimum number of school hours. Bouchallikht studied public management at Utrecht University, where she obtained her master's degree in 2016. She also wrote some articles for the newspaper Het Parool during this period.After completing her studies, she started working as a freelance publicist, speaker, and trainer, working for De Correspondent, online sustainability magazine OneWorld, and Nieuw Wij. She also became the chair of the foundation Groene Moslims (Green Muslims), which promotes sustainability, in January 2018. Furthermore, she served as vice-chair of the Forum for European Muslim Youth and Student Organisations (FEMYSO) until December 2020. In this position, she provided training at a camp of a Millî Görüş youth organization.In March 2019, she assisted in an Amsterdam climate change protest. The organization for which she was a campaigner, DeGoedeZaak, was one of the organizers. A book by Bouchallikht and investigative journalist Zoë Papaikonomou called De inclusiemarathon (The inclusiveness marathon) about diversity and equality in the workplace was published in October 2021. For their book, they interviewed 41 diversity professionals. It was named Management Book of the Year in 2022.


== Politics ==


=== 2021 general election ===
In November 2020, Bouchallikht appeared in ninth place on GroenLinks's draft party list for the 2021 general election. She had not held any positions within the party before. Shortly after, author and former journalist Carel Brendel wrote on his personal blog about Bouchallikht's position at FEMYSO, which was not mentioned in her GroenLinks profile. Brendel cited allegations by Italian-American Islamist expert Lorenzo G. Vidino of ties between FEMYSO and the transnational Sunni Islamist organization Muslim Brotherhood, although the organization itself has denied this. Bouchallikht called it an allegation, denied having connections with the Muslim Brotherhood, and later denounced their ideas. Party leader Jesse Klaver defended her, calling her the figurehead of the green movement, but he also called it a bad idea to give training at Millî Görüş.In December 2020, blog GeenStijl published a picture showing Bouchallikht at a 2014 demonstration against violence in the Gaza Strip. She was surrounded by protesters carrying antisemitic slogans. Bouchallikht reacted by saying that she denounces antisemitism and that she should have left the demonstration when those banners were shown. The blog also found out that two years earlier she had liked a Facebook post, in which Jesse Klaver was called ""a villain or cowardly"" for not agreeing with a statement of political party NIDA equating Israel and the Islamic State. Arab news channel Al Jazeera published an opinion piece on their website by British activist Malia Bouattia, in which she called the media reports about Bouchallikht's candidacy ""racist, Islamophobic attacks"". It was signed by 102 persons and organizations including numerous politicians and academics. A data leak at a public relations firm later revealed that the government of the United Arab Emirates had hired them to wage a smear campaign against the Muslim Brotherhood that included the exaggeration of claimed ties between it and FEMYSO as well as payments to Vidino.


=== House of Representatives ===
In the election, GroenLinks won eight seats. Bouchallikht was elected to the House despite her ninth position on the party list due to the 27,038 preference votes she received. She was one of three members of the new House who were elected due to meeting the preference-vote threshold. Bouchallikht was sworn in on 31 March 2021 and became the first member wearing a hijab in the history of the House of Representatives. A small group of Pegida supporters protested against her installation. Her specializations in the House were MBO, digitization, environment, circular economy, kingdom affairs, infrastructure, and water management. In early 2023, she presented a plan with the Labour Party to make public transport more affordable. They proposed an experiment to provide free public transport to lower-income individuals as well as a reversal of recent price hikes in tickets. The €400 million required for the latter would be funded through an increase in the wealth and corporate taxes. Bouchallikht said that part of the population is dependent on public transport and that it should therefore be a basic right as opposed to a way to make a profit.When the collapse of the fourth Rutte cabinet led to a November 2023 general election, Bouchallikht was selected as the 17th candidate on the shared list of GroenLinks–PvdA. However, she announced her withdrawal from the list on 14 October due to her disappointment about the party's messaging surrounding the 2023 Israel–Hamas war. She was missing more emphasis on the background of the conflict and the 2023 Hamas-led attack on Israel that triggered it, in particular previous occupational acts by Israel. Bouchallikht did appear on the ballot, as the deadline for filing names had passed, and she received 12,879 votes. She decided to decline her seat, and her term ended on 5 December.


==== Committee memberships ====
Committee for Agriculture, Nature and Food Quality
Committee for Digital Affairs
Committee for Education, Culture and Science
Committee for Infrastructure and Water Management
Committee for Kingdom Relations


== Personal life ==
Bouchallikht is a resident of Amsterdam.


== Electoral history ==


== Notes ==


== References ==


== External links ==
Personal website (in Dutch)
K. (Kauthar) Bouchallikh MSc, Parlement.com (in Dutch)"
31,"Lea Theodora Bouwmeester (born 3 October 1979 in Hoogeveen) is a Dutch politician and former civil servant and social counselor. She is a member of the Labour Party (Partij van de Arbeid) and was an MP between 30 November 2006 and 23 March 2017. She focused on matters of prison system, mental health care, addiction and drug rehabilitation.
Bouwmeester went on pregnancy and maternity leave from 1 March 2016 to 10 June 2016 and was temporarily replaced by Harm Brouwer.Bouwmeester studied social rights service at Amsterdam University of Applied Sciences.


== References ==
(in Dutch) Parlement.com biography


== External links ==
(in Dutch) House of Representatives biography"
32,"Corrie van Brenk (born 16 September 1960) is a Dutch politician, who served as a Member of Parliament for the 50Plus party. She advocates introducing compulsory licenses for drivers of motor scooters.


== References =="
33,"Carline van Breugel (born 22 October 1994) is a Dutch politician for Democrats 66.


== Electoral history ==


== Notes ==


== References =="
34,"Anneke ""Ankie"" Broekers-Knol (born 23 November 1946) is a Dutch politician and jurist who served as State Secretary for Justice and Security in the Third Rutte cabinet from 11 June 2019 until 10 January 2022. She is a member of the People's Party for Freedom and Democracy (VVD).She previously served as a member of the Senate from 2 October 2001 until 11 June 2019 and as President of the Senate from 2 July 2013 to 11 June 2019. Broekers-Knol was chair of the Senate's standing committee for Security and Justice. She used to be director of the Department of Moot Court and Advocacy at Leiden University. She started her political career as a municipal councillor of Bloemendaal (1986–1997) and became acting mayor of Bloemendaal on 1 October 2023.


== Electoral history ==


== Decorations ==


=== National ===
 Knight of the Order of Orange-Nassau (4 June 2019)


=== Foreign ===
 Austria: Grand Decoration of Honour in Gold with Sash of the Decoration of Honour for Services to the Republic of Austria (17 May 2018)
 Italy: Knight Grand Cross of the Order of the Star of Italy (10 May 2017)


== References ==


== External links ==

Official(in Dutch) Mr. A. (Ankie) Broekers-Knol Parlement & Politiek
(in Dutch) Mr. A. Broekers-Knol (VVD) Eerste Kamer der Staten-Generaal"
35,"Laura Bromet (born 17 January 1970) is a Dutch politician of GroenLinks and a member of the House of Representatives since 2018. 
Bromet studied Dutch language and literature and also cultural studies at the University of Amsterdam. She worked among others as a journalist, magazine editor, teacher, environmentalist, documentary filmmaker and adviser.She was a councillor and subsequently an alderwoman of Waterland before becoming an MP in 2018.Laura Bromet is the daughter of program maker Frans Bromet. She is partly of Jewish descent (her grandfather was Jewish). From 1996 until 2009, she was an executive at Bromet & dochters.


== Electoral history ==


== Notes ==


== References ==


== External links ==
Laura Bromet, House of Representatives of The Netherlands"
36,"Hanke Gerdina Johannette Bruins Slot (born 20 October 1977) is a Dutch politician and military veteran who has been serving as Minister of Foreign Affairs in the cabinet of Prime Minister Mark Rutte since 2023. She previously was the Minister of the Interior and Kingdom Relations from 2022 to 2023.


== Early career ==
Prior to her political career, Bruins Slot served in the Royal Netherlands Army; she was deployed to Uruzgan Province, Afghanistan. In 2010, she was conferred the rank of artillery captain.


== Political career ==
A member of the Christian Democratic Appeal (CDA), Bruins Slot served in the House of Representatives from 2010 to 2019. She focused her work as a parliamentarian on matters of defence personnel, local government, healthcare science, medical law, psychiatry and sports.
From 2019 to 2022, Bruins Slot was a member of the provincial executive of Utrecht, in which she was in charge of nature, agriculture, soil and water, sport and governance.


== Personal life ==
Slot was born in Apeldoorn and grew up in Winsum, Zeewolde, and Ridderkerk. She is married. Her father, grandfather and uncle have all been mayors.


== References ==


== External links ==
(in Dutch) House of Representatives biography
(in Dutch) Parlement.com biography"
37,"Faith H. Bruyning (born 26 January 1988) is a Dutch jurist and politician of the New Social Contract (NSC) party. She has been a member of the House of Representatives since 6 December 2023.


== Early life and career ==
Bruyning was born in Almere on 26 January 1988. At age seven, she was removed from her home by child protective services, and she was subsequently raised by her grandmother. She has told that at a young age she wanted to become judge in a juvenile court to prevent trauma caused by out-of-home placements. She was bullied in school for her apparent lack of parents. Child protective services again intervened in Bruyning's teenage years when she had a run-in with the law, and she was placed in a youth detention center in Den Helder for her safety. She was transferred to another institution in Zeist at age 17 to start her transition back into society, and she completed her VMBO secondary education. Bruyning's father died by suicide in that period.She returned to her grandmother afterwards, and she gave birth to her first son in 2009. Another son was born four years later. Bruyning studied law at the Amsterdam University of Applied Sciences from 2010 until 2017. As a result of her several side jobs, the Tax and Customs Administration became convinced she had received too much in childcare benefits, and she was forced to pay back significant amounts leading to financial hardship for Bruyning. It was later revealed that tens of thousands of recipients of childcare benefits had been wrongfully accused of being fraudsters. This led to the resignation of the third Rutte cabinet in 2021.The year after her graduation from the Amsterdam University of Applied Sciences, Bruyning started working for the Municipality of Amsterdam as a fines specialist. She left that job in 2022 and was co-founder of Number 90, a meeting place in Almere for parents impacted by the childcare benefits scandal. She also started advising the Municipality of Almere on the recovery for its victims as part of a newly founded council. Following the completion of a transition study at the Open University, Bruyning obtained her master's degree in law at the Vrije Universiteit Amsterdam in June 2023.


== Politics ==
In the years prior to her election, Bruyning regularly visited debates in the House of Representatives about the childcare benefits scandal, and she met MP Pieter Omtzigt (CDA), who was involved in its uncovering. When Omtzigt founded his own party called New Social Contract (NSC) in the run-up to the November 2023 general election, Bruyning joined it and was placed 18th on its party list for the election. NSC won 20 seats and Bruyning was sworn in as member of the House of Representatives on 6 December 2023.


== Electoral history ==


== References ==


== External links ==
 Media related to Faith Bruyning at Wikimedia Commons"
38,"Brigitte Ingrid van der Burg (born 7 April 1961 in Tanga, Tanzania) is a Dutch politician. As a member of the People's Party for Freedom and Democracy (Volkspartij voor Vrijheid en Democratie) she was an MP between 30 November 2006 and 23 March 2017. She focused on matters of the Dutch Royal House, local government finance, youth policy, organization of the Dutch government, consultancy and Kingdom relations.
Van der Burg studied human geography with a specialization in developing countries at Utrecht University.


== References ==


== External links ==
(in Dutch) Brigitte van der Burg Archived 2007-03-11 at the Wayback Machine personal website
(in Dutch) House of Representatives biography
(in Dutch) People's Party for Freedom and Democracy biography"
39,"Mariëtte ""Jet"" Bussemaker (born 15 January 1961) is a retired Dutch politician. A member of the Labour Party (PvdA), she served as Minister of Education, Culture and Science from 5 November 2012 to 26 October 2017 in the Second Rutte cabinet. She has been a professor of Science, Policy, Social Impact and Healthcare at Leiden University since 1 July 2018.


== Biography ==


=== Early life ===
Mariëtte Bussemaker was born on 15 January 1961 in Capelle aan den IJssel in the province of South Holland as the daughter of Henk Bussemaker (1928–2018) and Elly Verduyn den Boer (1932–2017). Bussemaker attended primary and secondary education at the Rijnlands Lyceum in Oegstgeest. She subsequently studied at the University of Amsterdam, where she obtained a Bachelor of Social Science and a Master of Social Science cum laude in political science (specializing in Political philosophy). In 1993, Bussemaker received a Doctor of Philosophy degree in political and social-cultural sciences at the same university. Between 1993 and 1998 she was assistant professor of political science at the University of Amsterdam. She had been a member of the GreenLeft (GL) party during that period, but in 1995 she left it to join the Labour Party (PvdA) in 1997.


== Political career ==
In the 1998 elections Bussemaker was elected into the House of Representatives. She specialized in employment policy, health care and taxes. In 2000 she was co-initiator of a proposal to allow conscientious objection for working on Sundays. This proposal became law in 2002. She remained assistant professor during her membership of the House of Representatives, now at the Vrije Universiteit Amsterdam.After the election of 2006, Bussemaker was asked to become State Secretary for Health, Welfare and Sport in the Cabinet Balkenende IV. Bussemaker accepted and resigned as assistant professor the same day she took office as the new State Secretary for Health, Welfare and Sport on 22 February 2007. In May 2008, Bussemaker received strong criticism from MPs and fellow cabinet members after stating for the radio that she supported 2008 American Presidential candidate Barack Obama, and that she would consider the election of his Republican competitor John McCain to be a disaster. She did this in defiance of a ban on Cabinet members discussing foreign politics in a personal capacity, instituted earlier after Bussemaker's fellow Dutch Labour party member and Finance Minister Wouter Bos expressed a similar sympathy for Barack Obama. On 20 February 2010 the Cabinet Balkenende IV fell and Bussemaker and the rest of the Labour Party cabinet members resigned on 23 February 2010.
In January 2011 it was announced that Bussemaker would be part of the Board of the ""Hogeschool Amsterdam"" (that includes the International Business School and the Johan Cruyff University) and the University of Amsterdam,  (they share the same board), she would also be dean at the Hogeschool Amsterdam. In December 2011 Jet Bussemaker and the board received heavy criticism for apparently allowing or not being able to curb widespread diploma fraud at the Hogeschool van Amsterdam.Bussemaker gave the 2013 Mosse Lecture, titled Grenzen aan homo-emancipatiebeleid: burgerwacht of politieagent? – Over de 'red lines' van het homo-emancipatiebeleid (Limits to gay emancipation policy: civilian or police officer? - About the 'red lines' of the gay emancipation policy).


== Decorations ==


== References ==


== External links ==

Official(in Dutch) Dr. M. (Jet) Bussemaker Parlement & Politiek"
40,"Ingrid de Caluwé (born 27 May 1967, in Luxembourg) is a Dutch politician. As a member of the People's Party for Freedom and Democracy (Volkspartij voor Vrijheid en Democratie) she was a member of the House of Representatives between 1 June 2011 and 23 March 2017, not seeking reelection during the general election, 2017. She focused on matters of development aid, aviation, harbors and ship transport. De Caluwé studied law at Leiden University.


== References ==


== External links ==
(in Dutch) Ingrid de Caluwé personal website
(in Dutch) People's Party for Freedom and Democracy biography"
