,articles
20,"Najat Vallaud-Belkacem (French pronunciation: [naʒat valo bɛlkasɛm]; Arabic: نجاة فالو بلقاسم; Riffian-Berber: ⵏⴰⵊⴰⵜ ⴱⵍⵇⴰⵙⵎ; born 4 October 1977) is a Moroccan-born French former politician and jurist. A member of the Socialist Party (PS), she served in a number of ministerial positions during the presidency of François Hollande. Vallaud-Belkacem was the first woman to serve as Minister of Education, Higher Education, and Research, holding the position from 2014 to 2017 under Prime Ministers Manuel Valls and Bernard Cazeneuve.In 2014, opinion polling found Vallaud-Belkacem to be among the most popular politicians in the country. Since 2020, she has been the director of the One Campaign in France.


== Early life and education ==
Second in a family of seven children, Vallaud-Belkacem was born on 4 October 1977 in the Moroccan countryside in Bni Chiker, a village near Nador in the Rif region. Her grandmothers were respectively Algerian and Spanish, both married to Moroccans. She spent her early years growing up on her grandparents' farm.In 1982 Vallaud-Belkacem joined her father, a construction worker, with her mother and elder sister Fatiha. From then on, she grew up in a poor neighborhood of Abbeville, a town in northern France, and then in a suburb of Amiens. She got French nationality at 18.Vallaud-Belkacem graduated from the Institut d'études politiques de Paris (Sciences Po Paris) in 2002. At Sciences Po, she met Boris Vallaud, whom she married on 27 August 2005.


== Career in local politics ==
Vallaud-Belkacem joined the Socialist Party in 2002 and the team of Lyon mayor Gérard Collomb in 2003, leading actions to strengthen local democracy, the fight against discrimination, promotion of citizen rights, and access to employment and housing.Elected to the Regional Council of Rhone-Alpes in 2004, she chaired the Culture Commission until she resigned in 2008. In 2005, she became adviser to the Socialist Party. In 2005 and 2006 she was a columnist for the cultural programme C'est tout vu on Télé Lyon Municipale alongside Stéphane Cayrol.In March 2008 Vallaud-Belkacem was elected conseillère générale of the Rhône department in the cantonal elections with 58.52% of the votes in the second round, under the banner of the Socialist Party in the canton of Lyon-XIII. From 2008 until 2014, she also served as a councillor of the city of Lyon, responsible for major events, youth and community life.


== Career in national politics ==
In February 2007, Vallaud-Belkacem joined Ségolène Royal's presidential campaign team as a spokeswoman, serving alongside Vincent Peillon and Arnaud Montebourg. In 2009, Vallaud-Belkacem once again served as Royal's spokesperson ahead of the 2011 French Socialist Party presidential primary, this time alongside Delphine Batho. Following François Hollande's victory in the presidential primary, Vallaud-Belkacem became his campaign spokeswoman for the 2012 presidential election.


=== Early ministerial career ===
On 16 May 2012, Vallaud-Belkacem was appointed by President Hollande as Minister of Women's Rights and spokeswoman for the government in the Ayrault government and later in the First Valls Government. In the First Valls Government, she subsequently served as Minister of City Affairs (2 April 2012 to 25 August 2014) and Minister of Youth Affairs and Sports (2 April 2012 to 25 August 2014).
In her capacity as minister, Vallaud-Belkacem made headlines in 2012 when she introduced anti-sexism courses with presentations on stereotyping, inappropriate language, wage disparity and domestic violence for her fellow cabinet members. That same year, she announced that she wanted to abolish prostitution in France and in Europe; following her initiative, the National Assembly later voted in favour to give France some of the most restrictive legislation on prostitution in Europe.In 2013, she declared as officially revoked an old bylaw requiring women in Paris to ask permission from city authorities before ""dressing as men"", including wearing trousers (with exceptions for those ""holding a bicycle handlebar or the reins of a horse"").


=== Minister of Education, Higher Education and Research (2014-2017) ===
Vallaud-Belkacem was chosen to serve as Minister of Education, Higher Education, and Research on 27 August 2014, becoming the first woman to hold the role.
In late 2014, shortly after her appointment as Minister of Education, Higher Education and Research, opinion polls ranked Vallaud-Belkacem only second in popularity among French politicians, after Alain Juppé. In early 2015, the New York Times described her as ""one of the rising stars"" within her party. By the end of Hollande's presidency, she was one of the few officials who had been a member of his various governments throughout his time in office.After 15 years in public office, Vallaud-Belkacem decided to take a break from politics in June 2017. She supported the presidential campaign of Benoît Hamon in the 2017 French presidential election. Despite speculation, she announced that she would not seek the leadership of the Socialist Party at the Aubervilliers Congress in 2018. Instead, she publicly endorsed Olivier Faure as new chairman.


== Career outside politics ==
In March 2018, Vallaud-Belkacem joined research and polling firm Ipsos as CEO of its Global Affairs division. The department carries out research (on impact, public policy evaluation…) that helps international institutions, NGOs, international foundations and other actors which act in the global public interest better make decisions.
After two years at Ipsos, Vallaud-Belkacem announced in 2020 that she would be joining the One Campaign as director for France. In addition, she became the president of France terre d’asile in 2022.In addition, Vallaud-Belkacem launched and co-directs the Gender Equality and Public Policy programme at the Paris Institute of Political Studies. She also heads Raison de Plus, a collection of progressive essays published by Fayard.In 2020, Vallaud-Belkacem was appointed as an affiliated professor at the Mohammed VI Polytechnic University in Ben Guerir, Morocco.


== Other activities ==
More in Common, Member of the Global Board
Tent Partnership for Refugees, Co-Chair of the Advisory Council


== Political positions ==
Vallaud-Belkacem supports having the French government force Twitter to filter out hate speech that is illegal under French law, such as speech that is homophobic. Regarding same-sex marriage in France, she has stated that its legalisation is a matter of ""historic progress"".In 2016, Vallaud-Belkacem was publicly criticized by Prime Minister Manuel Valls after she spoke out against the government's local decrees that ban women from wearing full-body swimsuits – so-called burkinis – on the beach, arguing the ban was ""dangerous for national cohesion.""


== Personal attacks ==
In 2015, former president Nicolas Sarkozy was criticized for appealing to racist sentiments when he, without using explicitly racist words, singled out the two non-white female ministers – Vallaud-Belkacem and Christiane Taubira – in a largely white government for charges of gross incompetence.


== Personal life ==
In 2000, Belkacem met her husband, Boris Vallaud, at Sciences Po Paris where they were both studying. The pair married on the 27th of August 2005 in Hontanx, and Belkacem officially hyphenated her husband's family name in front of hers. In 2008, the couple welcomed twins, a boy and a girl : Louis-Adel and Nour-Chloé. As a symbol of the couple's mixed origins, the twins' names each contain one French and one North-African name.Vallaud-Belkacem describes herself as a ""non-practicing Muslim"".


== Works ==
Vallaud-Belkacem, Najat (2012). Raison de plus!. Paris: Fayard. ISBN 9782213666440. OCLC 793485794.
Vallaud-Belkacem, Najat (2017). La vie a plus d'imagination que toi. Paris: Bernard Grasset. ISBN 9782246863847. OCLC 974793443.


== References =="
21,"Laurence Vanceunebrock is a French woman police officer and politician of La République En Marche! (LREM) who served as a member of the French National Assembly from 2017 to 2022, representing Allier's 2nd constituency.


== Political career ==
In parliament, Vanceunebrock served as member of the Committee on Social Affairs. From 2021, she was the parliament’s rapporteur on legislation to ban so-called conversion therapies that attempt to change an individual's sexual orientation.In addition to her committee assignments, Vanceunebrock chaired the French-Danish Parliamentary Friendship Group.Vanceunebrock lost her seat in the first round of the 2022 French legislative election.


== Political positions ==
In 2018, Vanceunebrock joined other co-signatories around Sébastien Nadot in officially filing a request for a commission of inquiry into the legality of French weapons sales to the Saudi-led coalition fighting in Yemen, days before an official visit of Saudi Crown Prince Mohammed bin Salman to Paris.In 2020, Vanceunebrock went against her parliamentary group's majority and abstained from an important vote on a much discussed security bill drafted by her colleagues Alice Thourot and Jean-Michel Fauvergue that helps, among other measures, curtail the filming of police forces.


== Personal life ==
Vanceunebrock has two daughters.


== References =="
22,"Isabelle Vasseur (born 10 April 1959) is a former member of the National Assembly of France.  She represented Aisne's 5th constituency from 2007 to 2012, as a member of the Union for a Popular Movement (UMP).
She was elected on 17 June  2007 to the thirteenth legislature (2007–2012) in the 5th district of l'Aisne by beating, in the second round, Dominique Jordain with 53.96% of the votes. She succeeded Daniel Gard the previous deputy (UMP), who was the substitute candidate for Renaud Dutreil in the 2002 election.
She was vice president of the UMP in the National Assembly.


== External links ==
Official page on the National Assembly web site
Le Monde of 12 and 19 June 2007
Her homepage


== References =="
23,"Michèle de Vaucouleurs is a French politician representing the Democratic Movement. She was elected to the French National Assembly on 18 June 2017, representing Yvelines's 7th constituency.


== References =="
24,"Catherine Vautrin (French pronunciation: [katʁin votʁɛ̃]; born 26 July 1960) is a French politician who has been serving as Minister of Labour, Health and Solidarity in Prime Minister Gabriel Attal's government since 2024. A former member of the Republicans (LR), she served as a member of the National Assembly of France, representing the Marne department.


== Early life and career ==
Vautrin was born in Reims. Her husband, whom she married in 2001, Jean-Loup Pennaforte is chief of internal medicine at the University Hospital of Reims. They have a daughter, Hortense, born in 2002.
Vautrin holds a Master of Business Law. In 1986, she started her professional activity by becoming a product manager in the American insurance company CIGNA after which she became director of marketing and communication in France and for Europe.


== Political career ==
In 1983, at the request of Jean Falala, Vautrin became a municipal councilor in the city of Reims. At the time, she was the youngest of the team. In 1999, she left her job in the private sector to join the Regional Council of Champagne-Ardenne, where she held the position of Deputy Director General in charge of directions and operational services.


=== Member of the National Assembly, 2002–2004 ===
In the 2022 elections, Vautrin became a member of the National Assembly, representing the second district of the Marne and succeeding Jean-Claude Etienne. In parliament, she was a member of the Committee on Economic Affairs, as such she was:

Member of la commission sur l’avenir aéroportuaire français (the Commission on the future French airports)
First Vice-President of the mission for study of economic and social consequences of the legislation on working time
Secretary to the Committee on Economic Affairs and the Committee on the Budget of the Economy, Finance and Industry (post and telecommunications)
Secretary of the project on law concerning economic initiative


=== Career in government, 2004–2007 ===
During the presidency of Jacques Chirac, on 31 March 2004, Vautrin was appointed Secretary of State for Integration and Equal Opportunities under minister Jean-Louis Borloo in the government of Prime Minister Jean-Pierre Raffarin. On October 28, 2004, she became Secretary of State for Seniors.From June 2, 2005, Vautrin served as Minister Delegate for Social Cohesion and Parity in the government of Prime Minister Dominique de Villepin. In this capacity, she led efforts in 2005 on introducing French language tests for immigrants who apply for a 10-year residence permit. After a feud between the government and aid group Médecins du Monde that had been distributing tents to homeless people across Paris in August 2005, she pledged 7 million euros to help 1,000 homeless people get off the city’s streets by offering them long-term housing specially adapted to their needs.In April 2006, Vautrian was elected president of the Federation of the UMP. She was also appointed President Communication and Initiative Marne, club Jean-Pierre Raffarin of which she was a member of the National Office 


=== Member of the National Assembly, 2007–2017 ===
In the 2007 elections, Vautrin was re-elected with 56.93% of the vote. In the National Assembly, she was elected Vice-President of the Commission of Economic Affairs. She was a board member of the UMP in the National Assembly, under the leadership of the group´s chair Jean-François Copé.
On July 6, 2007, Vautrin officially announced her candidacy for mayor of Reims, in the context of French municipal elections of 2008. After the first round, March 9, 2008, Vautrin obtained 25.19% of the vote. She campaigned in the second round against the candidate of the Left Union Adeline Hazan, obtaining 43.93% of the vote despite the UMP nomination (given in the first round Renaud Dutreil) and was elected councilor opposition.
On June 25, 2008 Vautrin was designated by the members of the UMP group to become, as of October 2008, Vice-President of the National Assembly, replacing Marc-Philippe Daubresse whose peers did not reelect him.On January 28, 2010, Vautrin was named president of French Commission for the Examination of Unfair Commercial Practices, replacing Jean-Paul Charié who had deceased.Vautrin advanced to the 1st Vice-President of the Assembly when Marc Laffineur was appointed to government in June 2011. In 2012, after switching to the left of the National Assembly, Laurence Dumont succeeded her as First Vice-President and she was appointed the fifth vice-president.
At the UMP´s 2012 congress, Vautrin supported the motion Gaullism, a way forward for France, led by Michèle Alliot-Marie, Roger Karoutchi, Henri Guaino and Patrick Ollier. In December 2012, following the resignation of Dominique Dord, she was appointed national treasurer of the UMP under the leadership of the party’s chair Jean-François Copé.
In 2015, Vautrin and Monique Rabin co-authored a report on the financing of consular missions.
Vautrin was one of the MPs who lost their seat in the 2017 French legislative election.


=== President of Grand Reims, 2014–present ===
Since 2014, Vautrin has been serving as president of Grand Reims.
Ahead of the Republicans’ 2016 primaries, Vautrin managed former President Nicolas Sarkozy’s campaign for the presidential nomination, alongside Éric Ciotti; Sarkozy eventually lost against François Fillon. Amid the Fillon affair, she later called on Fillon to resign as the party's candidate.In the run-up to the 2022 presidential elections, Vautrin endorsed incumbent President Emmanuel Macron for re-election.Following the 2022 legislative elections, Vautrin was considered by national news media a contender to succeed Jean Castex as Prime Minister of France.


== Controversy ==
As part of an inquiry into UMP fundraising efforts started in late 2014, Vautrin was formally placed under investigation in April 2015, on suspicion of illicit funding.


== References =="
25,"Marie-Christine Verdier-Jouclas (born 19 March 1965 in Albi) is a French politician representing La République En Marche! She was elected to the French National Assembly on 18 June 2017, representing the department of Tarn. In the June 2022 election she was narrowly defeated in the second round by Karen Erodi of LFI.


== Political career ==
In parliament, Verdier-Jouclas served on the Finance Committee. She was also a member of the parliamentary friendship groups with Gabon, Jamaica and Morocco.In addition to her committee assignments, Verdier-Jouclas has been a member of the French delegation to the Parliamentary Assembly of the Council of Europe since 2017. In this capacity, she served on the Committee on Migration, Refugees and Displaced Persons and the Sub-Committee on Integration. She was selected as the Assembly’s rapporteur on disaster preparedness in 2019.As of 2019, Verdier-Jouclas served as one of her parliamentary group's spokespersons under the leadership of its chairman Gilles Le Gendre.


== Political positions ==
In May 2018, Verdier-Jouclas co-sponsored an initiative in favour of a bioethics law extending to homosexual and single women free access to fertility treatments such as in vitro fertilisation (IVF) under France's national health insurance; it was one of the campaign promises of President Emmanuel Macron and marked the first major social reform of his five-year term.In September 2018, following the appointment of François de Rugy to the government, Verdier-Jouclas supported the candidacy of Richard Ferrand as president of the National Assembly.


== See also ==
2017 French legislative election
2022 French legislative election


== References =="
26,"Sylvie Vermeillet (French pronunciation: [silvi vɛʁmɛjɛ]) is a French politician and a member of the Franche-Comté Regional Council. She represents the Jura department and is a member of the Union for a Popular Movement Party.


== Opposition leader in Franche-Comté regional council ==
On 24 October 2009 she replaced Jean-François Humbert as Leader of UMP Group in Regional Council. After the regional elections, Joyandet succeeded him as head of the opposition group.
On 9 July 2010 Alain Joyandet left the regional council; Vermeillet succeeded him again.


== References ==


== External links ==
Page on the Association des régions de France
Page on Franche-Comté Regional Council"
27,"Béatrice Vernaudon (born 27 October 1953, Papeete, Tahiti, French Polynesia) French Politician. Béatrice Vernaudon-Coppenrath is a Knight of the Legion of Honor.


== Life ==
She was elected a deputy to the National Assembly of France on 16 June 2002, becoming one of the Deputies of the 12th French National Assembly (2002–2007), in the second district of French Polynesia.  She was part of the French political party Union for a Popular Movement (UMP).


== Offices held ==
10 April 2000 to 18 March 2001: member of the Municipal council of Pirae (Tahiti, French Polynesia)
7 May 2001 to 18 June 2002: member of the Assembly of French Polynesia
18 March 2001 to 17 December 2004: Associate to the Mayor of Pirae (Tahiti, French Polynesia)
18 June 2002 to June 2007: Deputy of French Polynesia to the National Assembly of France


== References ==


== External links ==
Profile of Béatrice Vernaudon on the website of the French National Assembly (French)"
28,"Laurence Vichnievsky (born 5 February 1955 in Boulogne-Billancourt, Hauts-de-Seine) is a French magistrate and politician who has been serving as a member of the French National Assembly since the 2017 elections. She is a member of the Democratic Movement (MoDem), after having previously been a member of Europe Écologie–The Greens.


== Early career ==
Vichnievsky became judge in Colombes in 1979 before becoming judge in Paris, notably being in charge of the Robert Boulin murder case. Along with Eva Joly, she became the lead magistrate in the Elf affair, the Dumas affair and the Taiwan frigates affairs.


== Political career ==
Along with Joly, Vichnievsky joined the Europe Écologie movement. She was selected to be Europe Écologie–The Greens' candidate in the Provence-Alpes-Côte d'Azur for the 2010 regional elections. As a consequence, she had to relinquish her position as advocate general in the Erika maritime pollution appeal case and no longer handled major criminal cases.During a 2011 party congress, Vichnievsky was appointed spokesperson of the Europe Écologie–The Greens national executive board but resigned soon after amid disagreements over pension policy with Joly and Cécile Duflot.In the 2015 regional elections, Vichnievsky was reelected on the list of MoDem.In the 2017 national elections, Vichnievsky became a member of the National Assembly. In parliament, she has since been serving on the Committee on Legal Affairs. In addition to her committee assignments, she is also one of six Assembly members who serve as judges of the Cour de Justice de la République.As member of the Committee on Legal Affairs, Vichnievsky authored an amendment to a 2020 security law, in which she sought to limit public authorities' ability to subcontract security services.


== References =="
29,"Annie Vidal (born 17 September 1956) is a French politician of La République En Marche! (LREM) who has been a member of the National Assembly since 18 June 2017, representing the department of Seine-Maritime.


== Political career ==
In parliament, Vidal serves on the Committee on Social Affairs.


== Political positions ==
In July 2019, Vidal voted in favor of the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.


== See also ==
2017 French legislative election


== References =="
30,"Corinne Vignon (born 10 June 1963) is a French politician of La République En Marche! (LREM) who has been serving as a member of the French National Assembly since the 2017 elections, representing the 3rd constituency of Haute-Garonne.In parliament, Vignon serves on the Committee on Social Affairs. She also chairs of a cross-party working group on pension reform. Since 2020, she has been serving as her parliamentary group's co-rapporteur on the government's pension reform plans, alongside Guillaume Gouffier-Cha, Jacques Maire and Carole Grandjean.In addition to her committee assignments, Vignon is a member of the French-Mexican Parliamentary Friendship Group.


== See also ==
2017 French legislative election


== References =="
31,"Dominique Voynet (born 4 November 1958) is a French politician who is a member of Europe Écologie–The Greens. She is the former mayor of Montreuil and was a French senator for the département of Seine-Saint-Denis.


== Life ==
Dominique Voynet trained as a doctor, specifically as an anesthetist. During her studies in the late 1970s, she began participating in environmental activism. She fought against the establishment of nuclear reactors in Fessenheim and Malville, and the deforestation of the Vosges area on behalf of the Belfort Association for the Protection of Nature.
She also became a member of Amnesty International and the French Democratic Confederation of Labour (CFDT). In her student years, she was a broadcaster for an independent radio station, ""Radio ondes rouges"" (Red Radio Waves). Her pacifist and environmental efforts continued with her membership of Front de lutte antimilitariste (FLAM, ""Front for the Antimilitarist Struggle"") and Friends of the Earth.
Politics tempted her at this time, however the issues that were dear to her – social efforts, peace and environmentalism – were not represented in France by any party at the time. For this reason, she became one of the founding members of The Greens in France.

In 1989 she was elected a Member of the European Parliament. From 1992 to 1994 she was a member of the conseil régional (regional council) of Franche-Comté.
She contested the 1995 presidential election which raised her public profile across all of France. In the first round of voting, she won 3.32% of the vote.
She was elected mayor of Montreuil sous bois in  the Seine Saint Denis on  the  second  round of  Municipal elections, 16 March 2008,  defeating  Jean Pierre  Brard longstanding communist  mayor  since  1984.
From 1997 to 2001 she was Minister of the Environment and Regional Planning under the Lionel Jospin government, she resigned on 9 July 2001 and was replaced by Yves Cochet. In 2004, she was elected senator for the Seine-Saint-Denis département. Since the 2008 French municipal elections she is the elected mayor of Montreuil.
Dominique Voynet was designated the Green candidate for the 2007 presidential election on 19 July 2006. In the first round of the election, she garnered 576,666 votes (1.57%), failing to reach the second round.
On 25 November 2013 Voynet announced she would not seek a second term as mayor of Montreuil, complaining of the ""degradation of political life"" in Montreuil and elsewhere.On 1 January 2020, Voynet became the Director of Mayotte Regional Health Agency.


== Political positions ==
In a 2016 op-ed published by Sunday newspaper Le Journal du Dimanche, Voynet joined sixteen other high-profile women from across the political spectrum – , including Élisabeth Guigou, Christine Lagarde, and Valérie Pécresse – in making a public vow to expose ""all sexist remarks, inappropriate gestures and behaviour.""


== Political career ==
Governmental function
Minister of Planning and Environment : 1997–2001.
Electoral mandates
European Parliament
Member of European Parliament : 1989–1991 (Resignation). Elected in 1989.
Senate of France
Senator of Seine-Saint-Denis : 2004–2011. Elected in 2004.
General Council
General councillor of Jura (department) : 1998–2004.
Regional Council
Regional councillor of Franche-Comté : 1992–1994 (Resignation).
Municipal Council
Mayor of Montreuil, Seine-Saint-Denis : 2008–2014.
Municipal councillor of Dole, Jura : 1989–2004 (Resignation). Reelected in 1995, 2001.


== See also ==


=== Bibliography ===
Voix off (Voices Off)
L'eau, numéro 22 (Water, Number 22)
Qui êtes-vous, que proposez-vous ? (Who are you, what do you propose?)


=== Works about Dominique Voynet ===
Dominique Voynet : Une vraie nature (Dominique Voynet: Her True Nature) by Murielle Szac


== References ==


== External links ==

(in French) Dominique Voynet's official senatorial site
(in French) Dominique Voynet's official campaign site for the 2007 presidential election
(in French) http://dominiquevoynet.eelv.fr"
32,"Emmanuelle Wargon (née Stoléru; born 24 February 1971) is a French civil servant, politician and former lobbyist who has been serving as president of the French Energy Regulatory Commission (CRE) since 2022.During her political career, Wargon served as Minister Delegate for Housing in the Castex government of President Emmanuel Macron from July 2020 to May 2022 and as Minister of Ecological Transition attached to the Minister for Ecological and Inclusive Transition, from 2018 to 2020, in the government of Prime Minister Édouard Philippe.


== Early life and education ==
Wargon was born in Neuilly-sur-Seine on 24 February 1971, the only child of Lionel Stoléru (1937–2016), Secretary of State in the government of Michel Rocard under President François Mitterrand (1988–1991), and Francine Wolff (1944–2009) ENA graduate, Paris city administrator.
Emmanuelle Wargon went to secondary school at Lycée Molière in the 16th arrondissement of Paris, after completing her studies at HEC Paris in 1992, she entered Institut d'études politiques de Paris (popularly called Sciences Po), she then graduated from École nationale d'administration in the same promotion as future Prime Minister Édouard Philippe in 1997.


== Career ==


=== Career in the public sector ===
Wargon began her career in 1997 as an auditor attached to the Court of Audit, the administrative court charged with conducting financial and legislative audits of public institutions. In 2001, she joined the cabinet of Bernard Kouchner, then Minister of Health, as technical advisor. A year later, she became Deputy Director of the French Agency for the Safety of Health Products (Afssaps), an agency whose main mission was to assess health risks posed by pharmaceutical drug.In 2006, Wargon was appointed deputy director in charge of coordination and internal control at the Assistance Publique – Hôpitaux de Paris (AP-HP), before becoming in 2007 chief of staff to Martin Hirsch, the High Commissioner for Active Solidarity against Poverty in the government of François Fillon, during that period that she oversaw the implementation of the active solidarity income (RSA) in 2008 and the Grenelle de l'Insertion.In 2010, Wargon was appointed secretary-general of the ministries responsible for social affairs (health, work, sport), then became general delegate for employment and vocational training (DGEFP) from 2012 to 2015, where she oversees the Youth Guarantee (mechanism for the integration of young dropouts), the reform of vocational training and the reform of social plans.


=== Career in the private sector ===
Wargon joined Danone in 2015 as Managing Director in charge of corporate social responsibility (CSR), public affairs and communications. She coordinates Danone's commitments in the areas of health, the environment, and inclusion and is involved in issues of climate strategy and agricultural transition. It thus supports the company in transforming its relationship with society and the environment. In 2016 she became SVP of Corporate Affairs & Sustainability Integrator.


=== Political career ===
On 16 October 2018, Wargon was appointed Secretary of State to the Minister of Ecological and Solidarity Transition François de Rugy in the second government of Prime minister Edouard Philippe.From July 2020, Wargon was the Minister Delegate for Housing, attached to the Minister for the Ecological Transition in the Castex government. By May 2022, she was dismissed by the incoming Borne government.


=== French Energy Regulatory Commission (CRE) ===
In 2022, Wargon was appointed as president of the French Energy Regulatory Commission (CRE) for non-renewable six-year term.


== Personal life ==
Wargon is married to Mathias Wargon, an A&E doctor. They have three children.


== Awards ==
2015 – Chevalier de l'ordre national du Mérite


== See also ==
Castex Government


== Notes ==


== References =="
33,"Sylvie Wieviorka (born February 3, 1950, in Paris), is a French psychiatrist, academic, and politician.


== Family ==
Wieviorka is the sister of historian Annette Wieviorka, sociologist Michel Wieviorka, and historian Olivier Wieviorka. Her paternal grandparents, who were Polish Jews, were arrested in Nice during World War II and murdered in Auschwitz. Her grandfather, Wolf Wiewiorka, was born on March 10, 1896, in Minsk, Belarus. Her grandmother, Rosa Wiewiorka, née Feldman, was born on August 10, 1897, in Siedlce, Poland. Their last address in Nice was 16 rue Reine Jeanne. They were deported in convoy No. 61, dated October 28, 1943, from the Drancy internment camp to Auschwitz. They were detained before at Camp de Beaune-la-Rolande. Her father, a refugee in Switzerland, and her mother, a refugee in Grenoble, survived the war.


== Medical and academic career ==
Wieviorka is a psychiatrist, and the medical director of a Parisian drug addiction center. She is the author of several books and numerous articles on drug addiction, and teaches at the University of Paris VIII. She is married to Alain Geismar, who was formerly a leader of the May 68 movement and advisor to Paris mayor Bertrand Delanoë.


== Political background ==
In her youth, Wieviorka was active in various neo-Communist left movements, including Maoist movements. In 1997, she joined the Socialist Party of France (PS). She had participated in the ""drugs"" commission of the PS since 1995, and spent several years afterward as the party's national delegate for drugs and drug addiction.
In 2001, she was the campaign director for Pierre Schapira, who led the ""change d'ère"" list for the second arrondissement of Paris during the 2001 municipal campaign, and became the first deputy mayor.
In 2001, Wieviorka became the Secretary of the section of the Socialist Party of the 2nd arrondissement of Paris, a position to which she was re-elected twice, in 2002 and 2005. She then joined the Federal Council, the Federal Bureau, then the Federal Secretariat of the Parisian PS. In 2005, she led the party at the Paris federation and led Parisian socialists through the municipal election of 2008.
Wieviorka was designated head of the list for the 2008 municipal elections in the second arrondissement, one step ahead of Bertrand Delanoë. This list won the first round of elections (32%), followed by the list of the outgoing Green mayor. By virtue of an agreement between the Socialist Party and the Greens, the SP's list merged with that of Green candidate Jacques Boutault, and left the head of the list to the latter. The combined list collected 68.34% of the votes in the second round. She became a regional advisor in May 2008, following the resignation of a regional councilor, and in November 2008, she co-hosted motion D for the Reims Congress, supported by  Laurent Fabius, Martine Aubry, and IMF managing director Dominique Strauss-Kahn.
Wieviorka would remain deputy mayor until the municipal elections of 2014.


== References =="
34,"Martine Wonner (born 27 March 1964) is a French psychiatrist and politician who served as a member of the French National Assembly from 2017 to 2022, representing the 4th constituency of the department of Bas-Rhin. She was elected as a member of La République En Marche! (LREM), but was expelled from the party in May 2020  and was one of the original 17 members of the new Ecology Democracy Solidarity group.


== Education and early career ==
Wonner graduated in psychiatric medicine from the University of Strasbourg. She began her career as a medical consultant for the Agence Régionale de l'Hospitalisation of Lorraine and Alsace and then joined the private group Ramsay Générale de Santé in 2006. She then worked as a psychiatrist in a specialised clinic, before taking up managerial positions, first for SAMU Social and then for the private medical group Sinoué.


== Political career ==
In parliament, Wonner serves on the Committee on Social Affairs. In addition to her role in parliament, she has been serving as a member of the French delegation to the Parliamentary Assembly of the Council of Europe since 2017. She is a member of the Sub-Committee on Children.In addition to her parliamentary work, Wonner has been a member of the French delegation to the Parliamentary Assembly of the Council of Europe since 2019. In this capacity, she serves on the Sub-Committee on Children, which she has been chairing since 2020. She is also the Assembly’s rapporteur on discrimination against people dealing with chronic or long-term illness.Wonner was excluded from LREM parlementary group in May 2020, left the party shortly after and was one of the 17 initial members of the short-lived Ecology Democracy Solidarity group in the National Assembly. She left the Ecology Democracy Solidarity group to join Liberties and Territories in September 2020. In July 2021, Wonner is excluded from Liberties and Territories after polemical statements in July 2021, calling for ""laying siege to parliamentarians"" and ""invading their offices"".  By 2021, she announced plans to launch her own ""movement"".She lost her seat in the first round of the 2022 French legislative election.


== Political positions ==


=== Foreign policy ===
In April 2018, Wonner joined other co-signatories around Sébastien Nadot in officially filing a request for a commission of inquiry into the legality of French weapons sales to the Saudi-led coalition fighting in Yemen, days before an official visit of Saudi Crown Prince Mohammed bin Salman to Paris.In July 2019, Wonner decided not to align with her parliamentary group’s majority and became one of 52 LREM members who abstained from a vote on the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.


=== Domestic policy ===
In May 2018, Wonner co-sponsored an initiative in favour of a bioethics law extending to homosexual and single women free access to fertility treatments such as in vitro fertilisation (IVF) under France's national health insurance; it was one of the campaign promises of President Emmanuel Macron and marked the first major social reform of his five-year term.On immigration, Wonner is considered to be part of her parliamentary group's more liberal wing. In late 2019, she was among the critics of the government's legislative proposals on immigrations and instead joined 17 LREM members who recommended, in particular, greater access to the labour market for migrants, but also ""specific measures for collaboration with the authorities of safe countries, such as Albania and Georgia, in order to inform candidates for departure, in their country of origin, of what the asylum application really is.""During the COVID-19 pandemic in France, Wonner joined Philippe Douste-Blazy in expressing criticism of how the government of Prime Minister Édouard Philippe handled its response and called for easing the conditions for the use of hydroxychloroquine. She opposes mandatory vaccination.


== See also ==
2017 French legislative election


== References =="
