,articles
31,"Aleksandra Maria Dulkiewicz ([alɛkˈsandra dulkʲɛvit͡ʂ]; born 10 July 1979) is a Polish lawyer and politician serving as the city mayor of Gdańsk since 11 March 2019.


== Biography ==
In 1994, she graduated from The Primary School No. 50 named after Emilia Plater in Gdańsk. In 1999 she graduated from the III Liceum Ogólnokształcące im. Bohaterów Westerplatte w Gdańsku (a high school). In 2006 she graduated from the University of Gdańsk in law. From 2004 to 2005 she studied at the faculty of Law of University of Salzburg.She acted in the Association of Young Conservatives and the Conservative People's Party. In 1995 she participated in the mayor campaign of Hanna Gronkiewicz-Waltz. Since 2000, she has worked in the Gdansk AREOPAG organisation. In 2006 she was assistant of the mayor of Gdansk Paweł Adamowicz. She was working in the European Solidarity Centre in the 2009–2014 period and in the Gdansk Economic Development Agency in the 2014–2017 period. She also participated in the preparation of UEFA Euro 2012 in Gdańsk.In 2010 and 2014 she was elected as a city councillor in Gdańsk, being a candidate of the Civic Platform party, in 2014 she became the leader of the Civic Platform club in the municipal council. From 20 March 2017 to 14 January 2019, she was deputy city mayor of Gdańsk responsible for the economic policy. During the local elections in 2018, she was the campaign manager of Adamowicz (she suspended her membership in Civic Platform then, which later expired). In this election, she received re-election in the city council, being a candidate of the Committee Everything for Gdańsk.On 14 January 2019, after the assassination of Adamowicz, she assumed the position of an acting city mayor of Gdańsk. On 15 January 2019, the Prime Minister Mateusz Morawiecki confirmed that she would continue as the acting city mayor until the election of a new one.On 22 January 2019, she ran for the mayoralty of the city of Gdańsk in the early elections held on 3 March 2019, and was elected with the 82% of the votes. She started her term on 11 March 2019, as first woman on this post.


== Personal life ==
Dulkiewicz is a single mother with a daughter named Zofia (born 2008). She is a Roman Catholic.


== See also ==
Politics of Poland


== References =="
32,"Agnieszka Ewa Dziemianowicz-Bąk [aɡˈɲɛʂka d͡ʑɛmjaˈnɔvit͡ʂ bɔŋk]  (born 20 January 1984) is a Polish left-wing social activist and politician who has served as the Minister of Family, Labour and Social Policy since 2023. She has been a member of the Sejm since 2019.


== Political career ==
Between December 2015 and February 2019, Dziemianowicz-Bąk was a member of the National Board of the Razem (Together) party. She represented Razem in the Democracy in Europe Movement 2025 (DiEM25) pan-European organisation.In 2016, Foreign Policy magazine included Dziemianowicz-Bąk, together with Barbara Nowacka, on its annual list of the 100 most influential global thinkers for their role in organising the ""black protest"" against a total ban on abortion in Poland.In February 2019, she left the Razem party due to disagreements over party strategy in then-upcoming elections to the European Parliament. In August 2019, she was elected to the Coordinating Collective of DiEM25.Dziemianowicz-Bąk was elected to the Sejm on 13 October 2019, receiving 14,257 votes in the Wrocław district, campaigning from The Left list.Aside from protesting abortion laws, Dziemianowicz-Bąk has also been active in protests for LGBT rights. In September 2020, she won the Equality Crowns award for politics from Campaign Against Homophobia. She said that she wished such an award was not necessary.On 13 December 2023, she was appointed as the Minister of Family, Labour and Social Policy by Donald Tusk.


== References =="
33,"Maria Jadwiga Dziuba (born 2 January 1945) is a Polish farmer and politician from the Polish People's Party. She served as member of the Sejm from 2004 to 2005.


== References =="
34,"Barbara Anna Dziuk (born 2 December 1968) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Katowice I. She previously also served in the 8th term of the Sejm (2015–2019).


== References =="
35,"Jadwiga Katarzyna Emilewicz (born 27 August 1974) is a Polish politician and political scientist. In 2020, she was Deputy Prime Minister of Poland. In 2019, she became Minister of Development, upon her three-year service as an undersecretary of state in the Ministry of Development, and from 2018 to 2019, she was Minister of Entrepreneurship and Technology in the government of Mateusz Morawiecki.


== Biography ==
Emilewicz was born in Kraków in 1974 to Antoni and Zdzisława Szyler.In 2002, together with Artur Wołek, she published ""Reformers and Politicians: The Power Play for the 1998 Reform of Public Administration in Poland, as Seen by Its Main Players"".On 27 November 2015, Emilewicz was appointed undersecretary of state in the Ministry of Development and held the function until 2018, when she became the head of the Ministry of Entrepreneurship and Technology in the government of Mateusz Morawiecki. Emilewicz retained the office during its reorganization into Ministry of Development upon the following election in 2019 and thus entered Morawiecki's second cabinet. Meantime, in 2017, she was one of the founders of the Agreement, a party whose one of the Vice Leaders she shortly became.In 2020, Emilewicz was sworn in as Deputy Prime Minister of Poland, simultaneously maintaining her so-far ministerial office, following Jarosław Gowin stepping down as Deputy Prime Minister and her candidature being proposed by Gowin's Agreement party instead.


== Publications ==
Reformers and politicians. The game for political reform in 1998 seen through the eyes of its actors, Nowy Sącz 2002 (together with Artur Wołek).
European Eastern Policy. Challenge of Poles and Germans, Krakow 2008 (editor of collective work).
College of Diplomacy, ""New Europe"" 2007, No. 1 (5).
Citizenship Lesson, ""Znak"" 2003, No. 579.


== References =="
36,"Joanna Fabisiak (born 7 July 1950 in Warsaw) is a Polish politician. She was elected to the Sejm on 25 September 2005, getting 6693 votes in 19 Warsaw district as a candidate from the Civic Platform list.
She was also a member of Sejm 1997-2001.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Joanna Fabisiak - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
37,"Monika Walentyna Falej (born 8 February 1972) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Elbląg from The Left's lists.


== Private life ==
Falej is disabled and has been working in behalf of improving the disabled's life conditions in her local community.


== References =="
38,"Jolanta Beata Fedak (21 September 1960 – 31 December 2020) was a Polish politician who served as Minister of Labour and Social Policy from 2007 to 2011.


== Early life and education ==
Born in Żary, Fedak graduated with a degree in political science from the University of Wrocław in 1984. She later completed postgraduate studies in administration at the University of Adam Mickiewicz in Poznań in 1999, and in education management at the University of Szczecin in 2003.


== Career ==
Fedak joined the Polish Peasants' Party (PSL) in the 1990s, and led the party's office in Zielona Góra. She later became Deputy Marshal of the western province of Lubusz Voivodeship with a focus on social issues, and became one of the four vice-chairs of the party's executive committee.Fedak first ran for the Sejm in 2001, then ran for the Senate in 2005; both attempts were unsuccessful. She also ran for mayor of Zielona Góra in 2006 and the Polish Senate in 2007. In the latter race, she finished ninth out of 12 candidates with 45,719 votes. Despite losing the election, she was appointed Minister of Labour and Social Policy under Donald Tusk as a result of a coalition between the PSL and Tusk's Civic Platform; she served in that position until 2011.After her term as Labour Minister ended, Fedak was an advisor to Deputy Prime Minister Waldemar Pawlak until his term ended in 2012. Shortly afterward, Fedak was appointed as a councilor of Zakład Ubezpieczeń Społecznych. In 2014, she ran for a seat in the European parliament as a member of the PSL. While she finished first in her constituency out of 10 candidates with 6,906 votes, the party did not have enough votes as a whole; they received four seats for 13 constituencies. She was also unsuccessful in a bid for the Sejm during the 2015 parliamentary elections.From 2015 to 2017 she managed the Provincial Fund for Water Management and Environmental Protection in Zielona Góra.In the 2019 elections she won a seat in the Sejm and held the position until her death.


== Personal life ==
Fedak was married and had one daughter. She died from cancer on 31 December 2020. Władysław Kosiniak-Kamysz, the president of the PSL party who announced her death stated, ""A year ago you won the coveted parliamentary seat, the next win was to be against cancer. You left too early. We will miss you.""


== References =="
39,"Janina Fetlińska (14 June 1952 in Tuligłowy – 10 April 2010) was a member of the Polish Senate representing the Law and Justice party, a nurse.
She was listed on the flight manifest of the Tupolev Tu-154 of the 36th Special Aviation Regiment carrying the President of Poland Lech Kaczyński which crashed near Smolensk-North airport near Pechersk near Smolensk, Russia, on 10 April 2010, killing all aboard.
On 16 April 2010 she was posthumously awarded the Commander's Cross of the Order of Polonia Restituta. On April 17, 2010 she received the Honorary Cross of the Scouting Association of the Republic.


== References =="
40,"Magdalena Filiks (born 8 December 1978) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Szczecin.


== Suicide of Mikolaj Filiks ==
Her son Mikolaj, aged 15, killed himself in February 2023 after Radio Szczecin, part of the state-run broadcaster Polskie Radio network, released a report that led to his identification as a victim of pedophile. In an ensuing controversy, the ruling Law and Justice Party was accused by the opposition of releasing the report to obtain political gain as the convicted man was a former Civic Platform member, election candidate, and an LGBT activist. Law and Justice supporters in turn have responded with accusations that the Civic Platform deliberately covered up the conviction and that the suicide was being used by the opposition for political gain. Poland's National Broadcasting Council launched an inquiry to examine if the broadcast endangered the child's welfare. 


== References =="
41,"Barbara Franciszka Frączek (née Krzaklewska; 3 December 1941 – 24 December 2023) was a Polish physician and politician. She served in the Sejm from 1991 to 1993 and again from 1997 to 2001.


== Biography ==
Frączek was the daughter of the surgeon Stanisław Krzaklewski and sister of Marian Krzaklewski. In 1965, she graduated from the Faculty of Medicine of the Medical University of Warsaw, then specialized in ophthalmology. She worked as a senior assistant at the Provincial Hospital in Rzeszów. In 1980, she became an activist of Solidarity and sat on the regional authorities of the union. On their behalf, she served as an Sejm member for the first term (1991–1993). She was also a Sejm member of the third term from the Solidarity Electoral Action list (1997–2001). She co-created the AWS health insurance program. She was also involved in supporting health care facilities in the Rzeszów region and activities for the local arms industry.In 2001, Frączek retired from politics, continuing to practice medicine. An activist of Catholic movements, she was, among others, president of the local ""Tak Życiu"" association, supporting single mothers and large families. She was also the chairwoman of the Ethics Committee of the District Medical Chamber in Rzeszów.Frączek was married and had two sons. She lived in Rzeszów and died on 24 December 2023. Five days later, she was buried in the Catholic Cemetery in Kolbuszowa.


== References =="
42,"Karolina Gajewska (born 31 July 1972 in Działdowo) is a Polish politician. She was elected to the Sejm on 25 September 2005, getting 4784 votes in 34 Elbląg district as a candidate from the Law and Justice list.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Karolina Gajewska - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
43,"Kinga Magdalena Gajewska (born July 22, 1990, in Warsaw) is a Polish politician, political scientist,
lawyer and local government official. She has been member of the Sejm since the 2015 election.


== Life and career ==
Gajewska attended the Stefan Zeromski Bilingual High School in Warsaw. In 2011–2012, she
obtained a scholarship to the Free University of Berlin, where she graduated from the School of Political Leaders. Since 2010, she has been running her own business.A graduate of political science at the Faculty of Journalism and Political Science at the University of Warsaw (2014) and a graduate of doctoral studies at the same faculty (2017), in 2018 she obtained a master's degree in law
from the university's Faculty of Law and Administration.
In 2008 she joined the Civic Platform party, and was appointed to the regional and local party
authorities. She assumed the position of chair for the Young Democrats Association in
Warsaw, and then in the Mazovia Voivodeship.
She ran unsuccessfully in the 2014 elections to the European Parliament (where she received 6221
votes). In the local government elections of the same year, she was elected councillor in the
Mazovian Parliament (receiving 10,004 votes) from the list of the Civic Platform party (Platforma
Obywatelska).
In the parliamentary elections in 2015, on behalf of the Civic Platform, she ran for Parliament
representing the Warsaw district. She was elected an MP for the 8th Parliamentary term of office, receiving 4,820 votes.
In Parliament, she was a member of the Education, Science and
Youth Committee and of the Justice and Human Rights Committee, and also worked in the
Digitization, Innovation and Modern Technologies Committee (2015–2016). She was also 
chair of the Parliamentary Group on the Future of Education 
In the 2019 elections, she successfully ran for parliamentary re-election, running on behalf of the
Civic Coalition party (Koalicja Obywatelstwa) and receiving 35,912 votes.On September 19, 2023, during an election rally, police officers forcibly dragged Gajewska into a police car. The actions of the police were met with widespread criticism, including accusations of violating parliamentary immunity and exceeding their authority.In the parliamentary elections of 2023, she secured a parliamentary mandate for the third time, receiving 85,283 votes.


== Personal life ==
In 2018, she married MP Arkadiusz Myrcha, with whom she has three children.She is a competitive motocross rider. In the 2013 season, she achieved third place in the Polish
championship and in the 2014 season, she was selected for the national team. Additionally, she was appointed to the Women's Committee of the Polish Motor Association. She was a co-
organizer of the first Polish MX Women's Cup in 2011 and the Polish Women's Motocross
Championship in 2013.For 12 years she was a member of the Latin American dance formation ensemble ""BRAWKO"". From 1999 to 2003, she participated in the Polish Dance Formation Championships in Kraśnik, winning
several times the runner-up prize in the Latin category, as well as placing at the International
Children's Song and Dance Festival in Konin, receiving many silver and bronze medals for her
performances.


== See also ==
Politics of Poland
List of Sejm members (2023–2027)


== References =="
44,"Kamila Gasiuk-Pihowicz (born 8 May 1983 in Warsaw) is a Polish lawyer and politician, former spokesperson for the political party Modern.


== Career ==
In August 2014, Gasiuk-Pihowicz became the spokesperson for the political party Modern.
In October 2015, she was elected to the Sejm, running from the first position on the party's election list in the Warsaw II district, receiving 19,041 votes. 
On 9 January 2018, she replaced Katarzyna Lubnauer as chairperson of the Modern party's parliamentary group. 
In December 2018, she left the Modern party and joined Civic Platform. In the 2019 parliamentary elections she was elected to the Sejm, this time running from the Siedlce district with 34,793 votes. In 2023 election she was reelected with 57,609 votes. In the same year she was elected to the National Council of the Judiciary.


== Personal life ==
Her husband is Michał Pihowicz, a former treasurer of the Modern party. They have two children.


== References =="
45,"Ewa Maria Gawęda (born 2 July 1971) is a Polish politician. She was elected to the Senate of Poland (10th term) representing the constituency of Bielsko-Biała.


== References =="
46,"Grażyna Gęsicka (13 December 1951 – 10 April 2010) was a Polish sociologist and politician and a former (2006 - 2007) minister of Regional Development in Marcinkiewicz's and Jarosław Kaczyński's government. From 2009 until her death she was the leader of Law and Justice parliamentary caucus.

She was born in Warsaw. In 1974 she graduated from Warsaw University's Institute of Sociology and in 1985 received her doctorate.
She was a former member of the Polish Sociological Society and the Association Internationale des Sociologues de Langue Francaise.
She was a speaker of English and French.
She was listed on the flight manifest of the Tupolev Tu-154 of the 36th Special Aviation Regiment carrying the President of Poland Lech Kaczyński which crashed near Smolensk-North airport near Pechersk near Smolensk, Russia, on 10 April 2010, killing all aboard. On 25 April, she was buried in the Smolensk Cemetery Headquarters Military Cemetery in Warsaw.
On 16 April 2010, Gęsicka was posthumously awarded the Commander's Cross of the Order of Polonia Restituta.


== References =="
47,"Zyta Janina Gilowska (née: Napolska) [ˈzɨta gʲiˈlɔfska]  (7 July 1949 – 5 April 2016) was a Polish economist, academic, and politician.


== Early life and education ==
Gilowska was born in Nowe Miasto Lubawskie on 7 July 1949. In 1972, she graduated with a degree in economics from Warsaw University. In 1981, she received her PhD in economics from Maria Curie-Sklodowska University in Lublin.


== Career ==
From 1972 to 1985, Gilowska was a research assistant at Maria Curie-Sklodowska University and later at the same institute, become an associate professor from 1995 to 1999. In 2001, she became full professor at the Catholic University of Lublin. From 1994 to 1996, she was a member of the liberal party, Freedom Union (Unia Wolności). She was the former vice chairman of the Civic Platform (Polish: Platforma Obywatelska) party; however, she left the party on 21 May 2005 in protest over accusations by party colleagues of wrongdoing. From 2001 to 2005, she was a Sejm (the lower chamber of the Polish Parliament) deputy.
From 7 January to 23 June 2006, she was the deputy prime minister and finance minister in the Law and Justice government under Kazimierz Marcinkiewicz. She was dismissed due to allegations about her communist-era collaboration. Paweł Wojciechowski replaced her as finance minister.From 22 September 2006 to 16 November 2007, she again was deputy prime minister and finance minister. In October 2006, Gilowska was made the head of Poland's financial supervisory authority and the European Investment Bank governor of Poland.She resigned from parliament in 2008 due to health issues, and largely withdrew from political activity. Between February 2010 and October 2013, she was a member of the Monetary Policy Council, and in October 2015, President Andrzej Duda appointed her to the National Development Council.


== Personal life ==
She was married to Andrzej Gilowski, with whom she had a son, Paweł. A lifetime heavy smoker, she battled heart failure since her youth, dying of the disease on 5 April 2016, aged 66, in Świdnik.


== References =="
48,"Teresa Glenc (born 27 May 1958) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Bielsko-Biała II. She previously also served in the 8th term of the Sejm (2015–2019).


== References ==


== External links ==
Official website"
49,"Marta Joanna Golbik (born 14 April 1985) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Katowice I. She previously also served in the 8th term of the Sejm (2015–2019).


== References =="
50,"Małgorzata Golińska (born 30 October 1980) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Koszalin. She previously also served in the 8th term of the Sejm (2015–2019).


== References =="
51,"Agnieszka Aleksandra Gorgoń-Komor (born 10 June 1970) is a Polish politician. She was elected to the Senate of Poland (10th term) representing the constituency of Bielsko-Biała.


== References =="
52,"Agnieszka Beata Górska (born 1 January 1976) is a Polish politician. She was elected to the Sejm (9th term) representing the constituency of Radom.


== References =="
53,"Małgorzata Maria Gosiewska (née Kierat; born 22 July 1966) served as the Deputy Marshal of the Sejm of the Republic of Poland 2019–2023. She was elected to the Sejm on 25 September 2005, getting 4,251 votes in 19 Warsaw district as a candidate from the Law and Justice party list.
Małgorzata Gosiewska was also an expert in the office of President of Poland Lech Kaczyński. Małgorzata Gosiewska was a member of the Masovian Regional Assembly. In 2011, Malgorzata Gosiewska was elected to Polish Sejm - Parliament as MP.
In 2015, team of experts led by Gosiewska published a report on the humanitarian situation during the war in Donbass.


== See also ==
Members of Polish Sejm 2005-2007
Members of Polish Sejm 2011-2015
Members of Polish Sejm 2015-2019


== References ==


== External links ==
Małgorzata Gosiewska - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
54,"Janina Kazimiera Goss (born 5 February 1943) is a Polish political activist and a member of the organizational structure of the Law and Justice party.
She graduated from law faculty of University of Łódź. She has been called the most important Law and Justice politician in the Łódź region, where she started her political career in the early 1990s, in the Centre Agreement. From 2007 to 2009 she headed the Supervisory Board for the Polish state broadcaster TVP, where she has been a member of the board since 2006. Formally, she is a treasurer in the Łódź local structure for the Law and Justice party; she has never been elected to any public position. She has refused any interviews with the press.She has been a subject of several controversies in Polish politics, mostly focused on whether she has some undue influence in Polish politics through her connection to the Law and Justice leader  Jarosław Kaczyński, to whom she is considered a close friend and trusted advisor. She has been called the Law and Justice's ""power behind the throne"" and ""the most important woman"" in the party; and even ""the most important woman in [Polish] politics"".In 2011 she lent a significant sum of money to Kaczyński, who for a significant period of time refused to disclose the source of the loan; her name was revealed in 2014 following a request from the Polish parliament ethics committee. She was appointed a director of Polska Grupa Energetyczna, a government-run energy company in 2017. Her above-average earnings there have been discussed in the media as a contradiction of the promise set out by Law and Justice to reduce the earnings of directors of such companies.


== References =="
55,"Krystyna Gozdawa-Nocoń (6 March 1949 – 18 December 2021) was a Polish politician. A member of the Labour Union and the Democratic Left Alliance, she served as Deputy Voivode of Pomeranian Voivodeship from 2003 to 2006.


== References =="
56,"Zofia Anna Grabczan, née Walczyna (born 28 May 1962 in Radzyń Podlaski) is a Polish politician. She was elected to Sejm on 25 September 2005, getting 5971 votes in 7 Chełm district as a candidate from Samoobrona Rzeczpospolitej Polskiej list.


== See also ==
Members of Polish Sejm 2005-2007


== External links ==
Zofia Grabczan - parliamentary page - includes declarations of interest, voting record, and transcripts of speeches."
57,"Manuela Gretkowska (6 October 1964) is a Polish writer, screenwriter, feminist and politician. She is the foundress of the Feminist Initiative.


== Biography ==
Manuela Gretkowska was born in Łódź and studied philosophy at Jagiellonian University in Kraków. In 1988, she left Poland to live in Paris, where she studied anthropology at the École des hautes études en sciences sociales.  In the early 1990s, she returned to her country, where she was deputy editor-in-chief and then literary director at Elle.  She wrote columns for Elle, Cosmopolitan, Wprost, Polityka, Machina, and Cogito.
Gretkowska's literary debut was the novel We Are Immigrants Here (My zdies' emigranty) (1991), in which she described the experiences of the young generation leaving Poland.  The work of the young artist was favorably reviewed by Czesław Miłosz, whose preface appeared in the first edition.  Gretkowska's next three books described the life of a modern artistic-intellectual bohemian living in France: Paris Tarot (1993), Metaphysical Cabaret (1994), and Textbook for people. Skull: The First and Last Volume (1996) connects gnosis, kabbala, the character of Mary Magdalene and the skull motif in global culture.  In this period, the writer earned the title of ""scandalist"" and ""postmodernist.""  Manuela Gretkowski's prose eschewed grandiose language, more similar to the ease and austerity of the essay.  In 1996, Gretkowska wrote a screenplay for the Andrzej Żuławski film Szamanka (She-Shaman).
In 1997, Gretkowska moved to Sweden, where she published several collected stories in the book Namiętnik (The Passionate One) (1998), notes from her world travels in Światowidz (World-View) (1998), and her columns, under the collective title Silikon (Silicon) (2000).  She also co-wrote the screenplay for the first season of the TV series Miasteczko (Small Town) (2000).
Gretkowska's newest work is more personal, almost intimate prose.  Polka (Polish woman) (2001) was the writer's pregnancy journal, while Europejka (European Woman) (2004) presents a humorous view of a changing Poland through the eyes of Gretkowska the intellectual.  In 2003 the author, together with her partner Piotr Pietucha wrote Scenes from Extramarital Life. Three years later, Gretkowska wrote a column for the monthly magazine Success that was highly critical of the Kaczyński brothers (twins who at the time held the positions of Poland's President and Prime Minister).  The issue hit stands with this text cut out (literally) of every copy.
She lives in Ustanow (near Warsaw) with her daughter Pola and the writer and psychotherapist Piotr Pietucha.


=== Women's Party ===
In 2007, Gretkowska transformed the social movement ""Poland is a Woman"" into a new Political party - the Women's Party (Partia Kobiet), from which she ran a failed campaign in the Polish and European parliaments.  In October 2007, after the party's defeat in the parliamentary elections, she resigned the party's leadership but remains an ""honorary leader"".


== Works ==


=== Books ===
We Are Immigrants Here (1991)
Paris Tarot (1993)
Metaphysical Cabaret (1994)
Textbook for People (1996)
The Passionate One (1998)
World-View (1998)
Silicon (2000)
Polish Woman (2001)
Scenes from Extramarital Life (2003)
European Woman (2004)
Woman and Men (2007)
Heaven's Day (2007)
Citizen (2008)
Love in Polish (Miłość po polsku) (2010)
Trans (2011)
Agent (2012)


=== Screenplays ===
She-Shaman (1996)
Egoists (1999)
Small Town (TV series)


== External links ==
Manuela Gretkowska at IMDb
Polish bibliography 1988 - 2001
at Cultura.PL"
58,"Anna Grodzka (born 16 March 1954) is a Polish politician. A trans woman, she was elected to the Sejm in the 2011 Polish parliamentary elections as a candidate for the left-liberal Palikot's Movement, and was the first openly transgender Member of Parliament in Poland, and the third openly transgender member of a national parliament worldwide, after Georgina Beyer (in office 1999–2005) and Vladimir Luxuria (2006–2008). She was believed to be the only remaining transgender member of parliament until Nikki Sinclaire (in office 2009–2015) outed herself in November 2013.
In June 2014, Anna Grodzka joined Poland's Green Party but left a year later. In 2019, she became a member of PPS, which she also left soon after criticizing the party's chairman.


== Biography ==
Grodzka was born in 1954 at Otwock, near Warsaw. Before openly transitioning, she was married (wife: Grażyna) and had a son. She transitioned in 2009 after divorcing in 2007.Grodzka was a member of the Polish United Workers' Party at Warsaw University and a political instructor in the Polish Union of Students. Later on she was an entrepreneur and worked in publishing, print industry, and filmmaking.
In 2008, she co-founded and became the first president of the Trans-Fuzja Foundation, which works to improve the living conditions of transgender people in Poland and support them and their relatives through the transition process. The foundation offers psychological support and provides legal advice for judicial gender reassignment and other legal aspects of transition.


== References ==


== External links ==
Official website (Polish)"
59,"Hanna Beata Gronkiewicz-Waltz (Polish pronunciation: [ˈxanna bɛˈata ɡrɔnˈkʲɛvid͡ʐ ˈvalt͡s] , born 4 November 1952) is a Polish politician and lawyer, Professor of Jurisprudence and politician who served as the city mayor of Warsaw between 2006 and 2018. She is the first and so far only woman to have held this position.


== Life and career ==
Between 1992 and 2000, she was the chairman of the National Bank of Poland, the central bank of Poland. She resigned to take the position of the deputy chairman of European Bank for Reconstruction and Development, a position she held between 2001 and 2004.
Gronkiewicz-Waltz was elected to the Sejm on 25 September 2005 after receiving 137,280 votes in the 19th Warsaw district, running on the Civic Platform list.
In the 2006 municipal elections, Gronkiewicz-Waltz served as Civic Platform's nominee for mayor of Warsaw. On 12 November she gained 34.23%, finishing next to Law and Justice candidate, former prime minister Kazimierz Marcinkiewicz. As neither received 50 percent of the vote, a second round election was held on 26 November, where Gronkiewicz-Waltz received 53.18% of the votes, winning the election.

In January 2007, just a few weeks into her term, Gronkiewicz-Waltz was at the center of a controversy that could have cost her the office. A law enacted in 2005 obliged the mayors of Polish municipalities to publicly disclose their own as well as their spouse's financial circumstances. The law requires the successful candidate's disclosure statement to be provided within 30 days after the inauguration, whereas the statement regarding the candidate's spouse is to be submitted within 30 days after the actual election. Gronkiewicz-Waltz submitted her own and her husband's statements on 2 January 2007, exactly 30 days after her inauguration. On 20 January, the newspaper Dziennik reported that Mr Waltz's documents had been two days past the deadline, which in his case had been on 28 December 2006. Based on this, Prime Minister Jarosław Kaczyński of the governing Law and Justice (PiS) party maintained that Gronkiewicz-Waltz's mandate had expired on 28 December 2006, and announced that the local elections would be repeated. Gronkiewicz-Waltz's party Civic Platform argued that the prime minister did not have the authority to make this decision, and that the case would need to be examined in court instead. Polish legal experts maintained that by submitting their statements on the same day, Gronkiewicz-Waltz had observed the spirit, if not the letter of the law. Also, having two different deadlines for the statements could be considered as an unconstitutional legal trap. In the meantime, Civic Platform announced that it would nominate Gronkiewicz-Waltz again, should the elections need to be repeated. On 13 March 2007, Poland's Constitutional Tribunal ruled against the governing Law and Justice party and struck down the controversial law that threatened her and many other public officials with the loss of their positions solely because they did not file paperwork on time.
Regarding the Equality Parade for LGBT rights in the capital, Gronkiewicz-Waltz has taken the opposite stand to her predecessor, approving it. Though equality marches have been officially allowed in the past, they had always met with strong resistance during the term of Lech Kaczyński as Mayor of Warsaw, particularly from the All-Polish Youth movement. Gronkiewicz-Waltz said the parade would pose no threat to morals and pointed to the Bączkowski v Poland ruling by the European Court of Human Rights that Kaczyński had acted illegally and discriminatory in banning the 2005 Equality Parade. [1]
In the November 2010 municipal elections, Gronkiewicz-Waltz was re-elected as the mayor (or ""president"") of Warsaw, winning 53.67% of the votes outright in the first round, making a second round unnecessary.
Hanna Gronkiewicz-Waltz was along with Monika Olejnik, an influential journalist, a murder target of Brunon Kwiecień, who was arrested in November 2012 in connection with the preparation of a terrorist attack on Sejm.Gronkiewicz-Waltz is a Fellow of Collegium Invisibile as a professor of economics.


== Selected awards ==
Silver Cross of Merit (1990, Poland)
Officer of the Legion of Honour (France, 2008)
Commander's Cross with Star of the Order of Polonia Restituta (Poland, 2010)
Order of the Polar Star (Sweden, 2011)
Order of the Crown (Belgium, 2011)


== See also ==
Members of Polish Sejm 2005–2007


== References ==


== External links ==
Hanna Gronkiewicz-Waltz – parliamentary page – includes declarations of interest, voting record, and transcripts of speeches.
Hanna Gronkiewicz-Waltz – the official page"
